Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Teekay Offshore Partners,TOO,2.90,2.90,2.75,2.80,-0.02,-0.71,1037823,6.29,1.65,0.04,1.43,... dd,18.64,NYSE
Teekay Tankers,TNK,1.39,1.43,1.37,1.38,...,...,996852,2.70,1.30,0.12,8.70,... dd,-1.43,NYSE
TEGNA,TGNA,15.24,15.37,15.11,15.15,0.11,0.73,2708428,17.07,11.59,0.28,1.85,32.41,7.60,NYSE
Tejon Ranch,TRC,21.31,21.48,20.99,21.05,-0.11,-0.52,59151,24.41,18.59,...,...,... dd,1.40,NYSE
Teladoc,TDOC,32.80,33.10,32.25,32.75,0.10,0.31,1031002,38.40,15.65,...,...,... dd,-6.03,NYSE
Telaria,TLRA,4.80,4.81,4.61,4.64,-0.10,-2.11,199922,5.10,1.83,...,...,... dd,15.14,NYSE
Telecom Argentina ADR,TEO,38.95,38.97,38.35,38.47,-0.30,-0.77,162309,40.19,18.71,1.14,2.96,19.90,5.02,NYSE
Telecom Italia ADR,TIA,7.70,7.78,7.65,7.75,0.05,0.65,61974,8.66,6.27,0.31,3.95,...,7.49,NYSE
Telecom Italia ADR,TI,9.09,9.13,9.04,9.12,-0.05,-0.55,116747,10.53,7.50,0.26,2.85,...,5.68,NYSE
Teledyne Technologies,TDY,194.39,196.71,192.69,193.08,-0.20,-0.10,157022,196.71,119.67,...,...,32.84,6.59,NYSE
Teleflex,TFX,263.38,266.63,261.96,262.93,-0.25,-0.09,312276,271.23,162.79,1.36,0.52,47.98,5.67,NYSE
Telefonica ADR,TEF,10.16,10.18,10.10,10.12,0.17,1.71,1267138,11.64,9.37,0.47,4.65,18.04,4.55,NYSE
Telefonica Brasil ADR,VIV,15.51,15.68,15.50,15.62,-0.10,-0.64,1026738,16.85,13.06,...,...,19.23,5.33,NYSE
Telekomunikasi Indonesia ADR,TLK,31.55,31.93,31.55,31.66,0.32,1.02,237483,36.19,28.10,0.73,2.32,18.57,-1.74,NYSE
Telephone&Data Systems,TDS,27.30,27.37,26.63,26.77,-0.39,-1.44,373608,32.98,24.57,0.62,2.32,... dd,-3.71,NYSE
TELUS,TU,37.85,37.92,37.72,37.76,0.04,0.11,291768,38.50,31.28,1.59,4.21,23.21,-0.29,NYSE
Tempur Sealy International,TPX,64.72,65.73,63.63,63.79,-0.16,-0.25,638369,68.05,39.57,...,...,21.26,1.75,NYSE
Tenaris ADR,TS,34.45,34.53,33.63,33.66,-0.88,-2.55,2257105,37.21,25.91,0.52,1.54,133.04,5.65,NYSE
Tenet Healthcare,THC,16.09,16.42,15.84,16.20,-0.05,-0.31,2529734,22.72,12.25,...,...,... dd,6.86,NYSE
Tennant,TNC,73.80,74.45,72.90,72.95,-0.55,-0.75,85158,76.80,60.05,0.84,1.15,107.28,0.41,NYSE
Tenneco,TEN,65.04,65.59,63.62,63.69,-1.00,-1.55,211313,70.96,51.54,1.00,1.57,19.07,8.80,NYSE
Teradata,TDC,38.28,38.49,37.65,37.77,-0.55,-1.44,1071459,39.34,27.05,...,...,77.08,-1.79,NYSE
Teradyne,TER,45.06,46.28,44.87,45.31,0.71,1.59,4809502,46.48,25.80,0.28,0.62,21.17,8.22,NYSE
Terex,TEX,49.10,49.90,48.14,48.59,-0.21,-0.43,975271,49.90,28.67,0.32,0.66,... dd,0.77,NYSE
TERNIUM ADR,TX,34.44,34.59,33.54,33.84,-0.53,-1.54,301360,34.59,22.17,1.00,2.96,8.49,7.12,NYSE
Terra Nitrogen,TNH,87.65,87.82,85.34,85.72,-1.09,-1.26,20691,115.86,75.20,5.44,6.35,13.50,7.41,NYSE
Terreno Realty,TRNO,34.30,34.90,34.30,34.56,0.43,1.26,346901,38.54,26.30,0.88,2.55,44.88,-1.43,NYSE
Tetra Technologies,TTI,4.40,4.50,4.24,4.25,-0.14,-3.19,1101315,5.09,1.85,...,...,... dd,-0.47,NYSE
Teva Pharmaceutical Industries ADR,TEVA,22.00,22.25,21.15,21.41,-0.66,-2.99,24390860,37.94,10.85,0.34,1.59,... dd,12.98,NYSE
Texas Pacific Land Trust Sub Share Ctf,TPL,532.28,546.45,518.10,518.10,-9.95,-1.88,26856,546.45,259.00,0.35,0.07,59.35,16.00,NYSE
Textainer Group Holdings,TGH,24.75,24.95,23.90,24.00,-0.75,-3.03,360096,24.95,9.60,0.12,0.50,800.00,11.63,NYSE
Textron,TXT,60.46,60.54,58.36,58.78,-1.37,-2.28,1475913,60.54,43.66,0.08,0.14,25.34,3.87,NYSE
Thermo Fisher Scientific,TMO,211.81,211.81,207.50,208.01,-2.16,-1.03,2135001,211.81,140.00,0.60,0.29,35.32,9.55,NYSE
Thermon Group Holdings,THR,24.63,24.93,24.13,24.17,-0.33,-1.35,115969,26.50,15.74,...,...,57.55,2.11,NYSE
Third Point Reinsurance,TPRE,14.20,14.35,14.00,14.10,-0.05,-0.35,633238,17.10,11.05,...,...,8.01,-3.75,NYSE
Thomson Reuters,TRI,43.61,43.87,43.56,43.57,-0.02,-0.05,547617,48.61,42.22,1.38,3.17,30.21,-0.05,NYSE
Thor Industries,THO,157.95,158.19,152.24,152.48,-4.02,-2.57,535351,159.17,87.96,1.48,0.97,18.99,1.17,NYSE
Tidewater,TDW,28.77,28.77,27.51,27.63,-1.17,-4.06,139733,82.31,20.37,...,...,... dd,13.24,NYSE
Tidewater WT Series A,TDW%A,3.04,3.14,3.00,3.05,0.01,0.33,11283,3.90,1.00,...,...,...,28.15,NYSE
Tidewater WT Series B,TDW%B,2.50,2.71,2.50,2.60,0.12,4.84,22867,2.71,0.82,...,...,...,25.00,NYSE
Tier Reit,TIER,19.69,19.94,19.46,19.47,-0.16,-0.82,177019,20.71,15.96,0.72,3.70,... dd,-4.51,NYSE
Tiffany&,TIF,108.99,109.49,106.95,107.58,-0.88,-0.81,1396465,109.49,77.15,2.00,1.86,28.92,3.49,NYSE
Tilly's,TLYS,14.43,14.64,13.91,14.12,-0.30,-2.08,106074,16.57,8.02,...,...,28.82,-4.34,NYSE
Time Inc.,TIME,18.50,18.50,18.45,18.50,...,...,597744,19.70,9.90,0.16,0.86,... dd,0.27,NYSE
Time Warner,TWX,92.40,92.42,91.61,91.91,-0.14,-0.15,3879696,103.90,85.88,1.61,1.75,17.54,0.48,NYSE
Timken,TKR,52.35,52.35,51.30,51.60,-0.60,-1.15,404377,53.10,41.77,1.08,2.09,20.56,4.98,NYSE
TimkenSteel,TMST,18.53,19.07,17.74,17.82,-0.70,-3.78,701972,23.00,12.48,0.56,3.14,... dd,17.31,NYSE
TIM Participacoes ADR,TSU,20.29,20.29,19.58,19.60,-0.36,-1.80,1086019,20.48,13.05,...,...,30.65,1.50,NYSE
Titan International,TWI,14.05,14.31,13.47,13.50,-0.45,-3.23,274617,14.31,7.97,0.02,0.15,... dd,4.81,NYSE
TJX,TJX,78.77,78.77,76.30,76.59,-1.69,-2.16,3442086,80.92,66.44,1.25,1.63,20.70,0.17,NYSE
Toll Brothers,TOL,52.02,52.09,50.60,50.83,-0.75,-1.45,1494728,52.41,30.67,0.32,0.63,15.93,5.85,NYSE
Tootsie Roll Industries,TR,35.60,36.13,35.60,35.60,-0.10,-0.28,59182,39.68,34.30,0.36,1.01,33.53,-2.20,NYSE
TopBuild,BLD,77.54,78.39,74.64,74.74,-2.15,-2.80,378242,78.39,36.09,...,...,36.94,-1.32,NYSE
Torchmark,TMK,92.32,92.64,91.06,91.42,-0.83,-0.90,646468,93.34,72.59,0.60,0.66,19.46,0.78,NYSE
Toro,TTC,67.38,67.65,66.09,66.13,-0.85,-1.27,578371,73.86,57.17,0.80,1.21,27.44,1.38,NYSE
Toronto-Dominion Bank,TD,59.21,59.30,58.86,59.00,0.14,0.24,1279695,60.54,45.18,1.88,3.19,14.00,0.72,NYSE
Total ADR,TOT,58.95,59.09,58.57,58.58,-0.75,-1.26,941232,59.41,48.15,2.98,5.09,17.14,5.97,NYSE
Total System Services,TSS,82.19,82.91,81.78,82.22,0.22,0.27,920762,82.91,49.98,0.52,0.63,36.42,3.96,NYSE
Tower International,TOWR,31.80,32.05,31.10,31.15,-0.30,-0.95,64489,33.65,21.00,0.48,1.54,9.14,1.96,NYSE
Townsquare Media Cl A,TSQ,7.96,8.15,7.82,7.91,0.01,0.13,50709,13.01,7.00,...,...,12.24,2.99,NYSE
Toyota Motor ADR,TM,139.20,139.50,137.59,137.97,0.77,0.56,257553,139.50,103.62,...,...,11.85,8.49,NYSE
TPG Pace Energy Holdings,TPGEU,10.13,10.14,10.13,10.14,-0.01,-0.10,200,10.58,10.05,...,...,...,-1.07,NYSE
TPG Pace Energy Holdings Cl A,TPGE,9.76,9.78,9.76,9.78,0.03,0.31,88023,10.25,9.66,...,...,...,0.41,NYSE
TPG Pace Holdings,TPGHU,10.50,10.50,10.10,10.30,0.05,0.49,9900,10.50,10.10,...,...,...,-0.48,NYSE
TPG Pace Holdings Cl A,TPGH,9.71,9.74,9.70,9.73,0.03,0.35,5000,9.89,9.66,...,...,...,0.04,NYSE
TPG RE Finance Trust,TRTX,18.98,19.11,18.78,18.80,-0.07,-0.37,22331,20.70,18.61,1.52,8.09,...,-1.31,NYSE
Transalta,TAC,5.75,5.85,5.75,5.80,0.13,2.20,32941,6.60,5.00,0.13,2.16,141.46,-2.52,NYSE
TransCanada,TRP,48.28,48.49,47.86,48.01,0.15,0.31,1454474,51.85,45.07,1.97,4.10,31.04,-1.30,NYSE
Transcontinental Realty Investors,TCI,33.66,34.22,32.82,33.33,-0.67,-1.97,6486,35.00,12.80,...,...,... dd,6.42,NYSE
TransDigm Group,TDG,294.09,296.96,292.77,293.85,1.35,0.46,465981,296.96,203.72,...,...,37.10,7.00,NYSE
Transmontaigne Partners,TLP,41.21,41.75,40.65,41.75,0.58,1.41,34871,49.31,37.40,3.02,7.23,17.07,5.83,NYSE
Transocean,RIG,12.20,12.21,11.45,11.47,-0.73,-5.98,17190999,15.74,7.20,...,...,... dd,7.40,NYSE
Transportadora de Gas del Sur ADR,TGS,23.63,23.69,23.30,23.43,0.43,1.87,416158,24.00,9.66,0.04,0.18,26.29,5.40,NYSE
TransUnion,TRU,57.28,57.55,56.29,56.49,-0.56,-0.98,609297,57.55,31.38,...,...,43.45,2.78,NYSE
Travelers Cos.,TRV,135.10,136.03,134.42,135.52,0.79,0.59,1736958,137.95,113.76,2.88,2.13,15.73,-0.09,NYSE
Travelport Worldwide,TVPT,13.74,13.99,13.60,13.65,-0.05,-0.36,21713483,16.17,11.38,0.30,2.20,18.96,4.44,NYSE
Trecora Resources,TREC,13.90,14.25,13.70,13.75,-0.10,-0.72,58267,14.30,10.13,...,...,110.00,1.85,NYSE
Tredegar,TG,19.80,20.45,19.80,19.95,0.15,0.76,96750,24.00,14.65,0.44,2.21,11.40,3.91,NYSE
TreeHouse Foods,THS,49.09,50.16,48.92,49.73,0.86,1.76,733374,90.42,40.26,...,...,... dd,0.55,NYSE
Trex,TREX,118.29,118.29,108.52,109.38,-7.83,-6.68,279743,120.40,61.57,...,...,35.48,0.91,NYSE
Tribune Media Cl A,TRCO,43.46,43.64,43.30,43.47,0.12,0.28,599418,43.64,27.75,1.00,2.30,... dd,2.35,NYSE
TriNet Group,TNET,42.40,42.92,42.03,42.08,0.01,0.02,220156,45.25,24.09,...,...,22.26,-5.10,NYSE
Trinity Industries,TRN,37.37,37.58,35.95,36.11,-1.04,-2.80,1072377,38.25,25.01,0.52,1.44,24.07,-3.60,NYSE
Trinseo,TSE,78.80,79.10,77.10,77.45,-1.10,-1.40,349602,80.25,57.70,1.44,1.86,12.12,6.68,NYSE
Triple-S Management Cl B,GTS,24.85,24.97,24.02,24.04,-0.82,-3.30,111054,29.43,15.05,...,...,...,-3.26,NYSE
TRI Pointe Group,TPH,19.39,19.46,18.78,18.82,-0.41,-2.13,1429992,19.55,11.69,...,...,17.11,5.02,NYSE
Triton International,TRTN,42.00,42.41,39.28,39.97,-1.88,-4.49,740217,43.85,18.47,1.80,4.50,18.59,6.73,NYSE
Triumph Group,TGI,29.70,29.90,28.40,28.70,-0.65,-2.21,485859,34.80,19.65,0.16,0.56,... dd,5.51,NYSE
Tronox Cl A,TROX,21.32,21.84,20.52,20.61,-0.89,-4.14,701410,28.40,11.04,0.18,0.87,36.67,0.49,NYSE
TrueBlue,TBI,27.50,28.15,27.45,27.70,0.30,1.09,166766,29.50,19.30,...,...,20.37,0.73,NYSE
Tsakos Energy Navigation,TNP,3.97,4.11,3.97,3.99,-0.06,-1.48,332081,5.27,3.82,0.20,5.01,19.00,2.05,NYSE
Tupperware Brands,TUP,64.70,64.70,62.52,63.00,-1.90,-2.93,485675,74.36,54.48,2.72,4.32,22.99,0.48,NYSE
Turkcell Iletisim Hizmetleri ADR,TKC,9.48,9.59,9.48,9.52,-0.16,-1.65,440075,10.39,6.88,0.30,3.11,13.68,-6.67,NYSE
Turning Point Brands,TPB,22.56,22.72,21.17,21.36,-1.02,-4.56,102952,22.99,12.31,...,...,12.35,1.09,NYSE
Turquoise Hill Resources,TRQ,3.45,3.52,3.42,3.47,-0.10,-2.80,2371714,3.80,2.44,...,...,31.55,1.17,NYSE
Tutor Perini,TPC,27.75,28.05,26.95,27.00,-0.50,-1.82,549416,33.00,22.60,...,...,13.99,6.51,NYSE
Twilio Cl A,TWLO,26.47,26.86,25.16,25.33,-0.83,-3.17,1783592,34.95,22.80,...,...,... dd,7.33,NYSE
Twitter,TWTR,25.58,25.71,24.51,24.66,-0.75,-2.95,31789936,25.85,14.12,...,...,... dd,2.71,NYSE
Two Harbors Investment,TWO,15.73,15.83,15.56,15.57,-0.13,-0.83,2254459,21.08,15.21,1.88,12.07,5.33,-4.24,NYSE
Tyler Technologies,TYL,189.71,190.98,188.93,189.63,1.68,0.89,161012,190.98,143.38,...,...,55.61,7.11,NYSE
Tyson Foods Cl A,TSN,79.84,80.43,78.56,78.67,-1.23,-1.54,2448405,84.65,57.20,1.20,1.53,16.20,-2.96,NYSE
UBS Group,UBS,19.55,19.63,19.34,19.42,-0.17,-0.87,2834588,19.63,15.10,0.60,3.09,17.98,5.60,NYSE
UDR,UDR,35.88,36.39,35.86,36.07,0.37,1.04,1687891,40.71,34.41,1.24,3.44,116.47,-6.36,NYSE
UGI,UGI,47.41,47.77,46.94,46.94,-0.40,-0.84,906175,52.00,45.04,1.00,2.13,19.08,-0.02,NYSE
Ultrapar Participacoes ADR,UGP,24.13,24.18,23.98,24.01,-0.04,-0.17,241496,25.39,20.09,0.54,2.24,26.05,5.63,NYSE
UMH Properties,UMH,14.00,14.26,13.98,14.00,0.02,0.14,175821,17.90,13.65,0.72,5.14,... dd,-6.04,NYSE
Under Armour Cl A,UAA,14.66,14.88,13.60,13.81,-1.31,-8.66,13352505,30.42,11.40,...,...,42.86,-4.30,NYSE
Under Armour Cl C,UA,13.74,13.88,12.30,12.48,-1.66,-11.74,14184044,26.47,10.36,...,...,38.73,-6.31,NYSE
Unifi,UFI,36.62,37.06,35.77,35.88,-0.48,-1.32,40530,39.21,26.02,...,...,20.50,0.03,NYSE
UniFirst,UNF,172.65,172.65,169.63,170.30,-0.85,-0.50,65551,176.15,124.85,0.15,0.09,45.78,3.27,NYSE
Unilever ADR,UN,55.82,56.20,55.78,56.09,0.60,1.08,1221044,61.62,40.06,...,...,25.24,-0.41,NYSE
Unilever ADR,UL,54.75,55.14,54.75,55.03,0.51,0.94,802261,60.13,40.31,1.69,3.07,24.77,-0.56,NYSE
Union Pacific,UNP,142.07,142.19,139.82,140.31,-0.86,-0.61,4488345,142.19,101.06,2.66,1.90,24.79,4.63,NYSE
Unisys,UIS,9.00,9.15,8.75,8.90,...,...,276912,15.15,6.90,...,...,... dd,9.20,NYSE
Unit,UNT,25.51,25.71,24.74,24.84,-0.51,-2.01,384539,28.48,15.29,...,...,42.83,12.91,NYSE
United Continental Holdings,UAL,78.35,79.00,76.80,77.49,-0.91,-1.16,3612661,83.04,56.51,...,...,12.20,14.97,NYSE
UnitedHealth Group,UNH,233.37,235.00,231.25,232.90,4.26,1.86,6710029,235.00,156.09,3.00,1.29,25.82,5.64,NYSE
United Microelectronics ADR,UMC,2.42,2.44,2.41,2.41,0.01,0.42,806460,2.73,1.76,0.08,3.41,18.75,0.84,NYSE
United Parcel Service Cl B,UPS,134.41,134.71,131.76,132.88,-1.21,-0.90,3967649,134.71,102.12,3.32,2.50,32.57,11.52,NYSE
United Rentals,URI,181.95,184.00,176.68,178.97,-1.92,-1.06,1043916,184.00,100.62,...,...,25.38,4.11,NYSE
United States 12 Month Natural Gas Fd,UNL,9.33,9.39,9.29,9.35,-0.04,-0.39,1951,11.58,8.54,...,...,...,1.80,NYSE
United States 12 Month Oil Fund LP,USL,22.07,22.18,21.98,22.03,-0.11,-0.50,38675,22.18,15.45,...,...,...,5.31,NYSE
United States Brent Oil Fund LP,BNO,18.90,18.97,18.75,18.84,-0.13,-0.69,523771,19.04,11.88,...,...,...,4.09,NYSE
United States Diesel-Heating Oil Fund LP,UHN,19.54,19.54,19.37,19.41,-0.15,-0.76,1402,19.63,12.90,...,...,...,0.37,NYSE
United States Gasoline Fund LP,UGA,32.92,33.11,32.78,32.80,-0.12,-0.36,14075,33.13,22.30,...,...,...,2.98,NYSE
United States Natural Gas Fund,UNG,24.58,25.08,24.11,24.60,-0.68,-2.69,7769025,35.00,20.40,...,...,...,5.49,NYSE
United States Oil Fund,USO,12.81,12.86,12.68,12.76,-0.11,-0.85,16777358,12.92,8.65,...,...,...,6.24,NYSE
United States Short Oil Fd,DNO,53.23,53.69,53.19,53.45,0.48,0.91,6445,81.00,52.88,...,...,...,-5.88,NYSE
United States Steel,X,38.97,39.96,38.34,38.67,-0.47,-1.20,10842451,41.83,18.55,0.20,0.52,57.72,9.89,NYSE
United Technologies,UTX,137.73,137.73,133.87,133.97,-2.61,-1.91,4908909,137.73,106.85,2.80,2.09,20.78,5.02,NYSE
Unitil,UTL,44.16,44.46,43.81,43.87,-0.20,-0.45,58452,52.84,43.03,1.44,3.28,22.04,-3.84,NYSE
Univar,UNVR,31.70,31.84,30.69,31.00,-0.65,-2.05,951245,33.15,26.80,...,...,134.78,0.13,NYSE
Universal,UVV,52.05,52.20,49.90,50.15,-1.50,-2.90,214492,83.35,49.90,2.20,4.39,34.83,-4.48,NYSE
Universal Health Realty Income Trust,UHT,67.31,69.59,67.25,67.30,-0.01,-0.01,52456,84.90,59.10,2.66,3.95,20.77,-10.40,NYSE
Universal Health Services Cl B,UHS,116.66,117.00,115.25,116.42,-0.23,-0.20,605055,129.74,95.26,0.40,0.34,15.99,2.71,NYSE
Universal Insurance Holdings,UVE,28.45,29.10,28.35,28.85,0.25,0.87,296789,29.45,15.07,0.56,1.94,12.33,5.48,NYSE
Universal Technical Institute,UTI,2.67,2.79,2.60,2.61,0.04,1.56,34012,3.87,2.21,0.08,3.07,... dd,8.75,NYSE
Unum Group,UNM,58.19,58.19,55.37,55.54,-3.05,-5.21,3392521,58.73,43.55,0.92,1.66,13.04,1.18,NYSE
Urban Edge Properties,UE,24.12,24.39,23.75,23.76,-0.26,-1.08,257084,28.90,23.13,0.88,3.70,23.52,-6.79,NYSE
Urstadt Biddle Properties,UBP,17.63,17.63,17.50,17.54,-0.14,-0.79,2711,18.92,15.68,0.96,5.47,21.86,3.48,NYSE
Urstadt Biddle Properties Cl A,UBA,20.22,20.56,19.95,19.97,-0.16,-0.79,117928,23.94,18.32,1.08,5.41,22.08,-8.14,NYSE
USA Compression Partners,USAC,17.84,18.00,17.40,17.62,0.17,0.97,446413,19.78,14.30,2.10,11.92,121.94,6.53,NYSE
USANA Health Sciences,USNA,74.55,75.40,73.85,74.50,0.20,0.27,73847,76.15,52.55,...,...,20.52,0.61,NYSE
U.S. Bancorp,USB,57.54,57.69,56.93,57.17,0.19,0.33,8534428,57.69,49.53,1.20,2.10,16.96,6.70,NYSE
U.S. Cellular,USM,37.15,37.15,36.01,36.05,-0.96,-2.59,65140,45.75,32.29,...,...,... dd,-4.20,NYSE
USD Partners,USDP,11.85,11.95,11.65,11.85,0.20,1.72,31642,16.30,9.00,1.38,11.65,12.08,5.33,NYSE
US Foods Holding,USFD,32.49,32.56,31.97,32.40,-0.05,-0.15,3944075,32.96,25.43,...,...,27.69,1.47,NYSE
USG,USG,39.67,39.83,38.49,38.63,-0.90,-2.28,1106736,41.18,25.60,...,...,30.49,0.18,NYSE
U.S. Physical Therapy,USPH,75.35,76.30,74.65,74.95,...,...,30579,78.00,56.50,0.80,1.07,45.15,3.81,NYSE
U.S. Silica Holdings,SLCA,37.93,38.00,35.80,35.85,-2.15,-5.66,2238986,61.49,24.26,0.25,0.70,44.81,10.10,NYSE
Vaalco Energy,EGY,0.80,0.85,0.79,0.85,0.04,4.94,433731,1.41,0.68,...,...,21.25,21.93,NYSE
Vail Resorts,MTN,222.72,226.07,220.45,222.16,-0.15,-0.07,1016491,237.77,161.12,4.21,1.90,37.72,4.56,NYSE
Vale ADR,VALE,13.28,13.31,13.07,13.17,-0.36,-2.66,40690063,13.57,7.47,...,...,12.88,7.69,NYSE
Valeant Pharmaceuticals International,VRX,24.26,24.37,22.88,22.98,-0.86,-3.61,14618539,24.43,8.31,...,...,5.89,10.59,NYSE
Valero Energy,VLO,96.85,97.55,95.66,96.15,-0.60,-0.62,2793258,97.55,60.69,2.80,2.91,20.77,4.61,NYSE
Valero Energy Partners,VLP,46.85,47.40,46.38,46.58,-0.11,-0.24,91378,51.00,39.52,1.92,4.12,16.46,4.67,NYSE
Valhi,VHI,6.29,6.31,5.94,6.01,-0.24,-3.84,163987,7.28,2.13,0.08,1.33,26.13,-2.59,NYSE
Validus Holdings,VR,46.79,47.05,46.64,46.82,0.21,0.45,621769,58.76,41.15,1.52,3.25,... dd,-0.21,NYSE
Valley National Bancorp,VLY,12.22,12.39,12.07,12.14,-0.05,-0.41,3305190,12.82,10.61,0.44,3.62,17.85,8.20,NYSE
Valley National Bancorp Wt 2018,VLY%,0.16,0.20,0.16,0.18,0.02,12.50,27200,0.40,0.04,...,...,...,60.00,NYSE
Valmont Industries,VMI,171.55,171.55,166.90,168.05,-2.50,-1.47,76222,176.35,138.30,1.50,0.89,20.05,1.33,NYSE
Valvoline,VVV,24.97,25.23,24.84,24.95,0.01,0.04,1310173,25.63,20.99,0.30,1.19,16.74,-0.44,NYSE
Varian Medical Systems,VAR,108.81,110.24,107.54,108.08,-0.41,-0.38,939459,114.09,76.29,...,...,40.18,-2.76,NYSE
Vector Group,VGR,21.60,21.78,21.27,21.34,-0.21,-0.97,581535,23.14,18.70,1.60,7.50,64.67,-4.65,NYSE
Vectren,VVC,61.02,61.45,60.41,60.49,-0.43,-0.71,312904,69.86,53.65,1.80,2.98,22.32,-6.97,NYSE
Vectrus,VEC,31.98,32.62,31.07,31.20,-0.72,-2.26,55129,35.58,20.73,...,...,15.60,1.13,NYSE
Vedanta ADR,VEDL,20.97,20.99,20.71,20.80,-0.87,-4.01,627859,21.88,13.78,2.20,10.56,17.31,-0.14,NYSE
Veeva Systems Cl A,VEEV,58.85,58.99,56.35,56.51,-1.86,-3.19,1420438,68.07,41.30,...,...,61.86,2.23,NYSE
Venator Materials,VNTR,24.00,24.31,23.27,23.51,-0.40,-1.67,810736,26.90,17.85,...,...,...,6.28,NYSE
Ventas,VTR,55.11,56.14,54.45,54.52,-0.31,-0.57,3599872,72.36,54.45,3.16,5.80,32.39,-9.15,NYSE
VEREIT,VER,7.42,7.51,7.33,7.34,-0.08,-1.08,7955476,9.12,7.33,0.55,7.49,... dd,-5.78,NYSE
VeriFone Systems,PAY,18.40,18.52,18.09,18.10,-0.25,-1.36,1066316,21.48,16.80,...,...,... dd,2.20,NYSE
Veritiv,VRTV,29.55,29.65,28.25,28.40,-1.05,-3.57,91770,62.60,20.35,...,...,... dd,-1.73,NYSE
Verizon Communications,VZ,51.68,52.02,51.42,51.66,-0.20,-0.39,13947757,53.69,42.80,2.36,4.57,13.25,-2.40,NYSE
Vermilion Energy,VET,39.35,39.53,38.78,38.90,0.18,0.46,260398,43.45,29.91,2.01,5.16,133.31,7.10,NYSE
Verso Cl A,VRS,16.90,17.53,16.90,17.00,0.06,0.35,566491,17.80,3.17,...,...,... dd,-3.24,NYSE
Versum Materials,VSM,39.41,39.41,38.87,38.98,0.01,0.03,473912,42.74,26.71,0.20,0.51,22.02,2.99,NYSE
VF,VFC,77.99,78.00,76.63,76.68,-1.12,-1.44,2055915,78.70,48.05,1.84,2.40,31.88,3.62,NYSE
Viad,VVI,56.25,57.20,56.25,56.35,0.35,0.63,67107,61.85,42.05,0.40,0.71,15.27,1.71,NYSE
Vina Concha y Toro ADR,VCO,40.52,40.80,39.15,40.80,-0.20,-0.49,6241,41.59,30.42,0.46,1.13,22.82,10.30,NYSE
Vince Holding,VNCE,6.58,6.70,6.22,6.36,-0.10,-1.55,24728,32.00,2.80,...,...,... dd,2.75,NYSE
Vipshop Holdings ADR,VIPS,15.29,16.47,15.18,16.04,1.53,10.54,33839293,16.47,7.79,...,...,47.19,36.86,NYSE
VISA Cl A,V,121.18,121.94,119.91,120.39,0.30,0.25,7947126,121.94,80.76,0.78,0.65,44.53,5.59,NYSE
Vishay Intertechnology,VSH,22.15,22.15,21.30,21.40,-0.50,-2.28,1146153,23.45,15.35,0.27,1.26,31.47,3.13,NYSE
Vishay Precision Group,VPG,26.75,27.40,26.45,26.60,-0.15,-0.56,40191,28.60,15.10,...,...,27.71,5.77,NYSE
Vista Outdoor,VSTO,15.10,15.32,15.00,15.21,0.10,0.66,590362,29.12,12.36,...,...,... dd,4.39,NYSE
Vistra Energy,VST,18.63,18.63,17.95,17.98,-0.59,-3.18,2830234,21.20,14.50,...,...,0.32,-1.86,NYSE
Vitamin Shoppe,VSI,4.95,5.00,4.63,4.65,-0.25,-5.10,806076,23.85,2.95,...,...,... dd,5.68,NYSE
Vivint Solar,VSLR,4.15,4.15,4.00,4.00,-0.10,-2.44,290179,6.09,2.65,...,...,10.26,-1.23,NYSE
VMware,VMW,133.21,134.45,132.06,132.14,-0.39,-0.29,1374614,134.45,81.11,...,...,37.77,5.44,NYSE
VOC Energy Trust,VOC,6.15,6.15,5.80,5.99,0.04,0.67,64957,6.15,3.15,0.38,6.34,11.98,1.18,NYSE
Vocera Communications,VCRA,28.74,28.77,27.62,27.72,-0.78,-2.74,376561,32.23,19.02,...,...,... dd,-8.27,NYSE
Vonage Holdings,VG,10.98,11.07,10.71,10.75,-0.21,-1.92,2018927,11.07,5.74,...,...,134.38,5.70,NYSE
Vornado Realty Trust,VNO,72.26,72.86,71.14,71.21,-0.71,-0.99,934529,90.29,71.14,2.40,3.37,17.20,-8.92,NYSE
voxeljet ADR,VJET,5.25,5.59,5.10,5.16,-0.04,-0.77,246367,6.37,2.61,...,...,... dd,12.91,NYSE
Voya Financial,VOYA,54.26,54.41,52.92,52.98,-1.18,-2.18,2368025,54.63,33.53,0.04,0.08,... dd,7.10,NYSE
Vulcan Materials,VMC,134.35,136.32,132.94,133.69,-0.28,-0.21,1107049,136.82,108.95,1.00,0.75,46.74,4.14,NYSE
Wabash National,WNC,22.57,23.22,22.27,22.27,-0.19,-0.85,996154,24.16,16.74,0.30,1.35,16.62,2.63,NYSE
WABCO Holdings,WBC,155.77,156.89,155.02,155.77,0.75,0.48,380125,156.89,103.40,...,...,28.12,8.55,NYSE
Wabtec,WAB,85.20,86.24,84.04,84.20,-1.00,-1.17,529861,93.81,69.20,0.48,0.57,31.89,3.40,NYSE
Waddell&Reed Financial,WDR,23.28,23.45,22.82,22.85,-0.23,-1.00,1169160,23.45,16.11,1.00,4.38,16.44,2.28,NYSE
