Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Tableau Software,DATA,70.39,72.84,70.15,72.69,1.89,2.67,621158,82.32,43.83,...,...,... dd,5.04,NYSE
Tahoe Resources,TAHO,4.57,4.71,4.53,4.65,0.13,2.88,2611186,9.68,4.15,0.24,5.16,14.49,-2.92,NYSE
Tailored Brands,TLRD,20.85,21.73,20.70,21.44,0.52,2.49,1275032,24.11,9.40,0.72,3.36,15.76,-1.79,NYSE
Taiwan Semiconductor Manufacturing ADR,TSM,41.35,41.45,40.72,41.30,-0.88,-2.09,6569543,43.02,28.98,1.15,2.79,19.20,4.16,NYSE
TAL Education Group ADR,TAL,32.92,33.60,32.36,33.26,0.07,0.21,2304142,36.16,12.34,...,...,138.99,11.95,NYSE
Tallgrass Energy GP Cl A,TEGP,25.74,25.74,25.34,25.46,-0.15,-0.59,253113,29.50,21.79,1.47,5.77,31.82,-1.09,NYSE
Tallgrass Energy Partners,TEP,45.66,46.44,45.47,45.55,-0.10,-0.22,484047,55.50,41.13,3.86,8.47,12.18,-0.65,NYSE
Tanger Factory Outlet Centers,SKT,24.55,24.75,24.19,24.60,-0.15,-0.61,1533118,35.98,21.81,1.37,5.57,39.68,-7.20,NYSE
Tapestry,TPR,45.19,45.53,44.72,45.23,-0.12,-0.26,1703548,48.85,34.33,1.35,2.98,28.09,2.26,NYSE
Targa Resources,TRGP,48.51,49.91,48.31,49.52,1.00,2.06,1968022,61.83,39.59,3.64,7.35,... dd,2.27,NYSE
Target,TGT,69.41,71.76,69.30,70.73,1.59,2.30,10807204,72.08,48.56,2.48,3.51,14.80,8.40,NYSE
Taro Pharmaceutical Industries,TARO,104.87,105.00,103.00,103.93,-0.95,-0.91,80827,128.46,94.00,...,...,12.82,-0.74,NYSE
Tata Motors ADR,TTM,33.89,33.91,33.74,33.75,-0.49,-1.43,854639,40.34,28.96,0.01,0.04,14.98,2.06,NYSE
Taubman Centers,TCO,61.36,62.29,61.22,61.34,-0.68,-1.10,935595,73.88,44.78,2.50,4.08,58.42,-6.25,NYSE
Taylor Morrison Home,TMHC,27.61,27.79,27.41,27.46,-0.24,-0.87,1154543,27.85,18.26,...,...,14.93,12.22,NYSE
TCF Financial,TCF,21.63,22.29,21.51,21.93,0.41,1.91,1421212,22.29,14.58,0.30,1.37,19.24,6.98,NYSE
TCF Financial WT,TCF%,4.85,5.36,4.85,5.10,0.35,7.37,40276,5.36,0.91,...,...,...,29.36,NYSE
TC PipeLines,TCP,53.75,54.24,53.27,53.51,-0.29,-0.54,140665,65.03,48.55,4.00,7.48,17.32,0.77,NYSE
Team,TISI,15.95,16.25,15.85,16.05,0.05,0.31,263678,36.35,10.45,...,...,... dd,7.72,NYSE
TechnipFMC,FTI,32.61,33.14,32.46,32.83,0.45,1.39,2880884,37.09,24.53,0.52,1.58,...,4.85,NYSE
Teck Resources Cl B,TECK,28.51,29.14,28.45,29.10,0.59,2.07,4605828,29.14,14.56,0.16,0.54,9.19,11.20,NYSE
TE Connectivity,TEL,98.66,98.66,97.87,98.52,-0.30,-0.30,2195824,99.94,67.47,1.60,1.62,20.96,3.66,NYSE
Teekay,TK,10.06,10.25,10.05,10.17,0.13,1.29,604625,11.77,5.14,0.22,2.16,... dd,9.12,NYSE
Teekay LNG Partners,TGP,20.55,20.60,20.30,20.50,-0.10,-0.49,207890,20.95,14.05,0.56,2.73,24.86,1.74,NYSE
Teekay Offshore Partners,TOO,2.68,2.89,2.68,2.85,0.21,7.95,3841845,6.29,1.65,0.04,1.40,... dd,20.76,NYSE
Teekay Tankers,TNK,1.31,1.35,1.31,1.35,0.03,2.27,1238083,2.70,1.30,0.12,8.89,... dd,-3.57,NYSE
TEGNA,TGNA,14.40,14.96,14.36,14.88,0.42,2.90,2288530,17.07,11.59,0.28,1.88,31.83,5.68,NYSE
Tejon Ranch,TRC,20.46,20.57,20.21,20.44,-0.10,-0.49,43460,24.41,18.59,...,...,... dd,-1.54,NYSE
Teladoc,TDOC,34.05,34.10,32.70,33.10,-1.40,-4.06,1892558,38.40,15.65,...,...,... dd,-5.02,NYSE
Telaria,TLRA,4.40,4.92,4.33,4.63,0.26,5.95,693843,5.10,1.83,...,...,... dd,14.89,NYSE
Telecom Argentina ADR,TEO,39.17,39.24,38.68,39.10,0.07,0.18,219358,40.19,18.71,1.14,2.91,20.23,6.74,NYSE
Telecom Italia ADR,TIA,7.57,7.60,7.51,7.59,-0.08,-1.04,18121,8.66,6.27,0.31,4.03,...,5.27,NYSE
Telecom Italia ADR,TI,9.02,9.11,9.00,9.10,-0.03,-0.33,97840,10.53,7.50,0.26,2.85,...,5.45,NYSE
Teledyne Technologies,TDY,188.24,188.24,185.31,187.50,-1.39,-0.74,84840,189.87,119.67,...,...,31.89,3.51,NYSE
Teleflex,TFX,261.75,262.72,256.79,257.92,-4.22,-1.61,300228,271.23,162.79,1.36,0.53,47.07,3.66,NYSE
Telefonica ADR,TEF,9.90,9.90,9.82,9.83,-0.11,-1.11,932613,11.64,9.37,0.47,4.79,17.52,1.55,NYSE
Telefonica Brasil ADR,VIV,15.47,15.49,15.20,15.20,-0.32,-2.06,1376532,16.85,13.06,...,...,18.71,2.49,NYSE
Telekomunikasi Indonesia ADR,TLK,31.06,31.21,30.93,31.00,-0.14,-0.45,196721,36.19,28.10,0.73,2.37,18.19,-3.79,NYSE
Telephone&Data Systems,TDS,27.32,27.32,26.39,26.54,-0.78,-2.86,527266,32.98,24.57,0.62,2.34,... dd,-4.53,NYSE
TELUS,TU,37.16,37.30,36.96,37.10,-0.25,-0.67,404087,38.50,31.28,1.59,4.29,22.80,-2.03,NYSE
Tempur Sealy International,TPX,63.00,63.08,62.04,62.30,-0.62,-0.99,410473,68.05,39.57,...,...,20.77,-0.62,NYSE
Tenaris ADR,TS,32.65,33.06,32.64,32.90,-0.03,-0.09,3937633,37.21,25.91,0.52,1.58,130.04,3.26,NYSE
Tenet Healthcare,THC,15.01,15.05,14.63,14.77,-0.34,-2.25,1629088,22.72,12.25,...,...,... dd,-2.57,NYSE
Tennant,TNC,73.10,73.10,71.95,72.35,-0.75,-1.03,85976,76.80,60.05,0.84,1.16,106.40,-0.41,NYSE
Tenneco,TEN,63.84,64.19,62.80,62.93,-1.21,-1.89,417529,70.96,51.54,1.00,1.59,18.85,7.50,NYSE
Teradata,TDC,38.24,38.28,37.86,37.99,-0.41,-1.07,754738,39.34,27.05,...,...,77.53,-1.22,NYSE
Teradyne,TER,44.82,44.82,43.71,44.29,-1.12,-2.47,3736703,46.48,25.72,0.28,0.63,20.70,5.78,NYSE
Terex,TEX,47.37,47.89,46.80,47.58,0.16,0.34,1070697,48.92,28.67,0.32,0.67,... dd,-1.33,NYSE
TERNIUM ADR,TX,33.32,33.44,32.55,32.77,-0.51,-1.53,469449,34.03,22.17,1.00,3.05,8.22,3.74,NYSE
Terra Nitrogen,TNH,85.09,86.50,85.00,85.04,-0.43,-0.50,24879,115.86,75.20,5.44,6.40,13.39,6.55,NYSE
Terreno Realty,TRNO,34.29,34.29,33.74,34.01,-0.35,-1.02,221153,38.54,26.30,0.88,2.59,44.17,-2.99,NYSE
Tetra Technologies,TTI,4.19,4.23,4.10,4.13,-0.05,-1.20,509021,5.09,1.85,...,...,... dd,-3.28,NYSE
Teva Pharmaceutical Industries ADR,TEVA,19.44,20.28,19.33,20.04,0.67,3.46,31664642,37.94,10.85,0.34,1.70,... dd,5.75,NYSE
Texas Pacific Land Trust Sub Share Ctf,TPL,502.98,510.57,491.93,502.14,0.55,0.11,40687,510.57,259.00,0.35,0.07,57.52,12.43,NYSE
Textainer Group Holdings,TGH,23.10,23.30,22.90,22.95,-0.35,-1.50,149789,24.10,9.05,0.12,0.52,765.00,6.74,NYSE
Textron,TXT,58.40,58.61,58.18,58.40,-0.05,-0.09,560894,58.71,43.66,0.08,0.14,25.17,3.20,NYSE
Thermo Fisher Scientific,TMO,204.80,206.62,201.96,206.29,0.19,0.09,1327316,206.92,140.00,0.60,0.29,35.02,8.64,NYSE
Thermon Group Holdings,THR,24.23,24.26,23.81,24.14,-0.18,-0.74,91792,26.50,15.74,...,...,57.48,1.99,NYSE
Third Point Reinsurance,TPRE,13.70,13.95,13.70,13.80,0.15,1.10,551600,17.10,11.05,...,...,7.84,-5.80,NYSE
Thomson Reuters,TRI,43.94,44.13,43.56,43.72,-0.32,-0.73,664288,48.61,42.22,1.38,3.16,30.31,0.30,NYSE
Thor Industries,THO,153.43,153.63,151.73,152.44,-1.29,-0.84,291326,157.50,87.96,1.48,0.97,18.98,1.14,NYSE
Tidewater,TDW,28.07,28.56,28.01,28.45,0.60,2.15,204306,115.29,20.37,...,...,... dd,16.60,NYSE
Tidewater WT Series A,TDW%A,2.70,2.80,2.70,2.80,0.06,2.19,6047,3.90,1.00,...,...,...,17.65,NYSE
Tidewater WT Series B,TDW%B,2.35,2.42,2.26,2.40,-0.03,-1.23,3400,2.65,0.82,...,...,...,15.38,NYSE
Tier Reit,TIER,19.52,19.67,19.34,19.42,-0.18,-0.92,231496,20.71,15.96,0.72,3.71,... dd,-4.76,NYSE
Tiffany&,TIF,105.94,106.65,104.90,105.84,-0.70,-0.66,1450884,108.19,76.40,2.00,1.89,28.45,1.82,NYSE
Tilly's,TLYS,14.30,14.48,14.20,14.35,...,...,112493,16.57,8.02,...,...,29.29,-2.78,NYSE
Time Inc.,TIME,18.45,18.55,18.45,18.45,...,...,1454336,19.70,9.90,0.16,0.87,... dd,...,NYSE
Time Warner,TWX,92.08,92.28,91.32,92.09,-0.19,-0.21,3882384,103.90,85.88,1.61,1.75,17.57,0.68,NYSE
Timken,TKR,51.15,51.25,50.55,50.70,-0.40,-0.78,282908,53.10,41.77,1.08,2.13,20.20,3.15,NYSE
TimkenSteel,TMST,17.02,17.31,16.80,17.11,0.15,0.88,396150,23.00,12.48,0.56,3.27,... dd,12.64,NYSE
TIM Participacoes ADR,TSU,19.97,20.10,19.67,19.69,-0.39,-1.94,622639,20.48,12.71,...,...,30.79,1.97,NYSE
Titan International,TWI,13.34,13.52,13.10,13.18,-0.16,-1.20,111922,14.23,7.97,0.02,0.15,... dd,2.33,NYSE
TJX,TJX,75.54,76.55,75.20,76.27,0.77,1.02,3255057,80.92,66.44,1.25,1.64,20.61,-0.25,NYSE
Toll Brothers,TOL,51.73,51.73,50.57,50.57,-1.53,-2.94,3051930,52.41,30.45,0.32,0.63,15.85,5.31,NYSE
Tootsie Roll Industries,TR,35.60,35.70,35.15,35.45,-0.25,-0.70,58846,39.68,34.30,0.36,1.02,33.39,-2.61,NYSE
TopBuild,BLD,76.68,77.21,76.00,77.02,0.03,0.04,274393,77.70,36.09,...,...,38.06,1.69,NYSE
Torchmark,TMK,92.26,93.20,92.02,92.76,0.69,0.75,359416,93.20,72.59,0.60,0.65,19.75,2.26,NYSE
Toro,TTC,66.16,66.39,65.57,66.36,0.19,0.29,468964,73.86,55.77,0.80,1.21,27.54,1.73,NYSE
Toronto-Dominion Bank,TD,59.18,59.63,58.76,58.98,-0.37,-0.62,1233030,60.54,45.18,1.88,3.19,13.99,0.68,NYSE
Total ADR,TOT,57.77,57.90,57.45,57.54,-0.16,-0.28,1993139,57.91,48.15,2.94,5.10,16.83,4.09,NYSE
Total System Services,TSS,81.63,81.88,80.39,81.49,0.80,0.99,1409368,81.88,49.98,0.52,0.64,36.10,3.03,NYSE
Tower International,TOWR,31.95,31.95,30.80,31.10,-1.05,-3.27,63980,33.65,21.00,0.48,1.54,9.13,1.80,NYSE
Townsquare Media Cl A,TSQ,7.54,7.56,7.35,7.44,-0.13,-1.72,52838,13.01,7.00,...,...,11.52,-3.12,NYSE
Toyota Motor ADR,TM,136.73,137.29,136.09,136.40,2.68,2.00,388170,137.29,103.62,...,...,11.72,7.26,NYSE
TPG Pace Energy Holdings,TPGEU,10.10,10.19,10.10,10.16,-0.09,-0.88,23500,10.58,10.05,...,...,...,-0.88,NYSE
TPG RE Finance Trust,TRTX,18.83,19.07,18.82,19.03,0.07,0.37,24640,20.70,18.61,1.52,7.99,...,-0.10,NYSE
Transalta,TAC,5.80,5.80,5.72,5.75,-0.10,-1.71,23583,6.60,5.00,0.13,2.17,140.24,-3.36,NYSE
TransCanada,TRP,48.76,48.91,47.34,47.47,-1.48,-3.02,1565887,51.85,45.07,1.97,4.15,30.70,-2.41,NYSE
Transcontinental Realty Investors,TCI,33.55,33.95,32.77,33.95,0.84,2.52,763,35.00,12.80,...,...,... dd,8.40,NYSE
TransDigm Group,TDG,282.12,282.31,279.54,281.23,-1.18,-0.42,326428,295.00,203.72,...,...,35.51,2.41,NYSE
Transmontaigne Partners,TLP,41.03,41.41,40.16,41.01,-0.02,-0.05,27595,49.31,37.40,3.02,7.36,16.77,3.95,NYSE
Transocean,RIG,12.09,12.13,11.76,11.83,-0.23,-1.91,11922678,16.16,7.20,...,...,... dd,10.77,NYSE
Transportadora de Gas del Sur ADR,TGS,21.98,22.53,21.80,22.03,0.21,0.96,232476,24.00,9.66,0.04,0.19,24.72,-0.90,NYSE
TransUnion,TRU,56.63,56.93,56.35,56.79,0.11,0.19,687398,57.23,31.35,...,...,43.68,3.33,NYSE
Travelers Cos.,TRV,132.50,133.02,131.82,132.11,-0.36,-0.27,1147531,137.95,113.76,2.88,2.18,15.33,-2.60,NYSE
Travelport Worldwide,TVPT,13.03,13.12,12.94,13.05,...,...,688517,16.17,11.38,0.30,2.30,18.13,-0.15,NYSE
Trecora Resources,TREC,13.70,13.80,13.65,13.80,0.10,0.73,26048,14.65,10.13,...,...,110.40,2.22,NYSE
Tredegar,TG,19.25,19.80,18.90,19.75,0.60,3.13,63998,24.10,14.65,0.44,2.23,11.29,2.86,NYSE
TreeHouse Foods,THS,49.05,49.23,48.66,48.88,-0.57,-1.15,399528,90.42,40.26,...,...,... dd,-1.17,NYSE
Trex,TREX,113.47,114.10,110.70,113.47,-0.47,-0.41,257757,120.40,61.57,...,...,36.81,4.69,NYSE
Tribune Media Cl A,TRCO,42.07,43.33,42.07,43.22,1.13,2.68,3200208,43.33,27.75,1.00,2.31,... dd,1.77,NYSE
TriNet Group,TNET,43.37,43.55,41.29,41.48,-2.25,-5.15,392319,45.25,24.09,...,...,21.95,-6.45,NYSE
Trinity Industries,TRN,36.67,36.82,36.28,36.34,-0.26,-0.71,589526,38.25,25.01,0.52,1.43,24.23,-2.99,NYSE
Trinseo,TSE,76.60,77.65,76.05,76.80,-0.20,-0.26,208832,78.50,57.70,1.44,1.88,12.02,5.79,NYSE
Triple-S Management Cl B,GTS,24.23,24.54,24.13,24.46,0.08,0.33,82094,29.43,15.05,...,...,...,-1.57,NYSE
TRI Pointe Group,TPH,19.19,19.23,18.68,18.98,-0.37,-1.91,1480393,19.55,11.33,...,...,17.25,5.92,NYSE
Triton International,TRTN,39.28,40.00,39.05,39.74,0.02,0.05,361956,43.85,18.26,1.80,4.53,18.48,6.11,NYSE
Triumph Group,TGI,28.00,28.10,27.40,27.90,-0.30,-1.06,331429,34.80,19.65,0.16,0.57,... dd,2.57,NYSE
Tronox Cl A,TROX,20.91,21.10,20.15,20.72,-0.20,-0.96,1573106,28.40,11.04,0.18,0.87,36.87,1.02,NYSE
TrueBlue,TBI,27.25,27.60,27.10,27.20,-0.20,-0.73,102758,29.50,19.30,...,...,20.00,-1.09,NYSE
Tsakos Energy Navigation,TNP,3.92,3.95,3.90,3.92,...,...,228465,5.27,3.82,0.20,5.10,18.67,0.26,NYSE
Tupperware Brands,TUP,63.35,63.71,62.36,63.40,-0.05,-0.08,304369,74.36,53.65,2.72,4.29,23.14,1.12,NYSE
Turkcell Iletisim Hizmetleri ADR,TKC,9.70,9.74,9.66,9.67,-0.27,-2.72,313939,10.39,6.50,0.30,3.06,13.90,-5.20,NYSE
Turning Point Brands,TPB,21.14,21.57,20.93,21.42,0.26,1.23,72891,22.99,12.31,...,...,12.38,1.37,NYSE
Turquoise Hill Resources,TRQ,3.40,3.48,3.39,3.45,0.05,1.47,3690509,3.80,2.44,...,...,31.36,0.58,NYSE
Tutor Perini,TPC,25.70,25.95,25.55,25.70,-0.05,-0.19,215681,33.00,22.60,...,...,13.32,1.38,NYSE
Twilio Cl A,TWLO,25.71,25.95,25.52,25.64,-0.11,-0.43,725453,34.95,22.80,...,...,... dd,8.64,NYSE
Twitter,TWTR,24.00,24.42,23.76,24.25,0.08,0.33,10040219,25.56,14.12,...,...,... dd,1.00,NYSE
Two Harbors Investment,TWO,15.71,15.79,15.55,15.67,-0.04,-0.25,2271481,21.08,15.21,1.88,12.00,5.37,-3.63,NYSE
Tyler Technologies,TYL,186.09,186.39,183.59,186.11,-0.75,-0.40,154160,188.22,143.38,...,...,54.58,5.12,NYSE
Tyson Foods Cl A,TSN,81.89,81.89,80.46,81.00,-1.26,-1.53,1271795,84.65,57.20,1.20,1.48,16.68,-0.09,NYSE
UBS Group,UBS,19.04,19.06,18.96,19.02,0.09,0.48,1721818,19.06,15.10,0.60,3.16,17.61,3.43,NYSE
UDR,UDR,36.70,36.78,36.09,36.41,-0.53,-1.43,2346665,40.71,34.41,1.24,3.41,117.57,-5.48,NYSE
UGI,UGI,47.68,47.74,47.25,47.35,-0.44,-0.92,723953,52.00,45.04,1.00,2.11,19.25,0.85,NYSE
Ultrapar Participacoes ADR,UGP,23.82,23.87,23.59,23.70,-0.14,-0.59,322513,25.39,20.09,0.54,2.27,25.71,4.27,NYSE
UMH Properties,UMH,14.00,14.00,13.78,13.91,-0.14,-1.00,186701,17.90,13.65,0.72,5.18,... dd,-6.64,NYSE
Under Armour Cl A,UAA,15.02,15.21,14.85,15.06,-0.05,-0.33,4568101,30.75,11.40,...,...,46.74,4.37,NYSE
Under Armour Cl C,UA,13.85,14.05,13.67,13.94,-0.16,-1.13,5931382,27.48,10.36,...,...,43.27,4.65,NYSE
Unifi,UFI,35.41,35.44,35.00,35.26,-0.42,-1.18,27551,39.21,26.02,...,...,20.15,-1.70,NYSE
UniFirst,UNF,170.10,170.10,167.95,168.50,-1.55,-0.91,37234,176.15,124.85,0.15,0.09,45.30,2.18,NYSE
Unilever ADR,UN,55.30,55.33,54.80,55.09,-0.82,-1.47,1465791,61.62,40.06,...,...,24.79,-2.18,NYSE
Unilever ADR,UL,54.41,54.43,53.86,54.09,-0.98,-1.78,1125245,60.13,40.31,1.69,3.12,24.34,-2.26,NYSE
Union Pacific,UNP,140.17,141.40,138.73,139.70,-1.30,-0.92,7620108,141.40,101.06,2.66,1.90,24.68,4.18,NYSE
Unisys,UIS,8.45,8.70,8.45,8.65,0.15,1.76,160003,15.15,6.90,...,...,... dd,6.13,NYSE
Unit,UNT,24.00,24.17,23.53,23.84,-0.04,-0.17,348897,28.48,15.29,...,...,41.10,8.36,NYSE
United Continental Holdings,UAL,70.98,73.15,70.45,73.08,4.60,6.72,9161417,83.04,56.51,...,...,11.51,8.43,NYSE
UnitedHealth Group,UNH,224.83,225.01,223.03,224.20,-1.68,-0.74,2217562,231.77,156.09,3.00,1.34,24.86,1.70,NYSE
United Microelectronics ADR,UMC,2.43,2.43,2.39,2.40,-0.09,-3.61,1178329,2.73,1.76,0.08,3.42,18.68,0.42,NYSE
United Parcel Service Cl B,UPS,128.52,130.46,128.49,129.79,0.68,0.53,2851311,130.46,102.12,3.32,2.56,31.81,8.93,NYSE
United Rentals,URI,171.73,174.93,171.50,173.20,0.77,0.45,1064478,176.62,100.62,...,...,24.56,0.75,NYSE
United States 12 Month Natural Gas Fd,UNL,9.05,9.15,9.05,9.12,-0.08,-0.86,1972,11.58,8.54,...,...,...,-0.64,NYSE
United States 12 Month Oil Fund LP,USL,21.86,21.92,21.81,21.87,0.12,0.55,25672,21.92,15.45,...,...,...,4.54,NYSE
United States Brent Oil Fund LP,BNO,18.79,18.82,18.71,18.79,0.09,0.48,175479,18.82,11.88,...,...,...,3.81,NYSE
United States Diesel-Heating Oil Fund LP,UHN,19.41,19.50,19.41,19.50,0.34,1.76,3480,19.58,12.90,...,...,...,0.84,NYSE
United States Gasoline Fund LP,UGA,32.76,32.76,32.49,32.72,0.02,0.06,23246,33.07,22.30,...,...,...,2.73,NYSE
United States Natural Gas Fund,UNG,23.40,23.51,22.68,22.99,-0.31,-1.33,4713165,35.00,20.40,...,...,...,-1.42,NYSE
United States Oil Fund,USO,12.67,12.71,12.60,12.68,0.11,0.88,13633913,12.71,8.65,...,...,...,5.58,NYSE
United States Short Oil Fd,DNO,53.90,53.99,53.80,53.83,-0.41,-0.76,3576,81.00,53.80,...,...,...,-5.21,NYSE
United States Steel,X,38.08,39.52,37.70,39.20,0.79,2.06,11901579,41.83,18.55,0.20,0.51,58.51,11.40,NYSE
United Technologies,UTX,134.12,135.49,133.75,134.90,0.63,0.47,2950186,135.79,106.85,2.80,2.08,20.92,5.75,NYSE
Unitil,UTL,44.47,44.47,43.28,43.53,-1.08,-2.42,88682,52.84,43.03,1.44,3.31,21.87,-4.58,NYSE
Univar,UNVR,31.31,31.47,30.98,31.38,0.01,0.03,791901,33.15,26.80,...,...,136.43,1.36,NYSE
Universal,UVV,51.30,52.45,51.10,52.00,0.75,1.46,292172,83.35,50.80,2.20,4.23,36.11,-0.95,NYSE
Universal Health Realty Income Trust,UHT,67.98,67.98,65.93,67.17,-1.13,-1.65,46679,84.90,59.10,2.66,3.96,20.73,-10.57,NYSE
Universal Health Services Cl B,UHS,110.76,111.56,109.92,110.36,-0.43,-0.39,725189,129.74,95.26,0.40,0.36,15.16,-2.64,NYSE
Universal Insurance Holdings,UVE,27.95,28.25,27.75,27.95,...,...,126844,28.70,15.07,0.56,2.00,11.94,2.19,NYSE
Universal Technical Institute,UTI,2.63,2.66,2.51,2.60,0.07,2.77,39884,3.87,2.21,0.08,3.08,... dd,8.33,NYSE
Unum Group,UNM,57.02,57.85,56.73,57.52,0.56,0.98,1155938,57.85,43.55,0.92,1.60,13.50,4.79,NYSE
Urban Edge Properties,UE,24.20,24.20,23.77,24.10,-0.22,-0.90,252409,28.90,23.13,0.88,3.65,23.86,-5.45,NYSE
Urstadt Biddle Properties,UBP,17.46,17.46,17.35,17.35,-0.11,-0.63,1759,18.92,15.68,0.96,5.53,21.63,2.36,NYSE
Urstadt Biddle Properties Cl A,UBA,20.59,20.59,20.12,20.21,-0.51,-2.46,104173,23.94,18.32,1.08,5.34,22.34,-7.04,NYSE
USA Compression Partners,USAC,17.63,17.79,17.58,17.63,...,...,88529,19.78,14.30,2.10,11.91,122.01,6.59,NYSE
USANA Health Sciences,USNA,73.40,74.20,72.70,73.85,0.25,0.34,69371,76.15,52.55,...,...,20.34,-0.27,NYSE
U.S. Bancorp,USB,55.99,56.70,55.84,56.20,0.42,0.75,6487169,56.70,49.53,1.20,2.14,16.68,4.89,NYSE
U.S. Cellular,USM,37.27,37.30,36.02,36.07,-1.46,-3.89,89303,45.75,32.29,...,...,... dd,-4.15,NYSE
USD Partners,USDP,11.65,11.65,11.45,11.50,-0.05,-0.43,9425,16.30,9.00,1.38,12.00,11.73,2.22,NYSE
US Foods Holding,USFD,32.03,32.12,31.70,32.09,-0.10,-0.31,2080829,32.96,25.43,...,...,27.43,0.50,NYSE
USG,USG,39.83,39.97,39.17,39.29,-0.61,-1.53,883025,41.18,25.60,...,...,31.01,1.89,NYSE
U.S. Physical Therapy,USPH,72.20,72.75,71.70,72.25,-0.10,-0.14,33915,78.00,56.50,0.80,1.11,43.52,0.07,NYSE
U.S. Silica Holdings,SLCA,36.84,37.84,36.79,37.32,0.41,1.11,1673545,61.49,24.26,0.25,0.67,46.65,14.62,NYSE
Vaalco Energy,EGY,0.77,0.79,0.76,0.77,-0.00,-0.01,110678,1.41,0.68,...,...,19.25,10.44,NYSE
Vail Resorts,MTN,212.36,214.10,210.25,213.51,0.19,0.09,787314,237.77,159.98,4.21,1.97,36.25,0.49,NYSE
Vale ADR,VALE,13.10,13.21,13.05,13.15,-0.09,-0.68,16077488,13.42,7.47,...,...,12.86,7.52,NYSE
Valeant Pharmaceuticals International,VRX,23.69,23.77,23.21,23.43,-0.44,-1.84,11423688,24.43,8.31,...,...,6.01,12.75,NYSE
Valero Energy,VLO,93.81,94.65,93.56,94.15,0.05,0.05,2302755,94.96,60.69,2.80,2.97,20.33,2.44,NYSE
Valero Energy Partners,VLP,45.15,46.13,45.15,45.29,-0.09,-0.20,71310,51.00,39.52,1.92,4.24,16.01,1.78,NYSE
Valhi,VHI,5.94,6.01,5.84,5.98,0.01,0.17,135977,7.28,2.13,0.08,1.34,26.00,-3.08,NYSE
Validus Holdings,VR,45.43,45.68,45.03,45.42,0.18,0.40,493643,58.76,41.15,1.52,3.35,... dd,-3.20,NYSE
Valley National Bancorp,VLY,11.67,11.99,11.65,11.81,0.17,1.46,2134316,12.82,10.61,0.44,3.73,17.37,5.26,NYSE
Valmont Industries,VMI,166.85,166.85,165.00,165.85,-1.00,-0.60,115124,176.35,136.40,1.50,0.90,19.79,...,NYSE
Valvoline,VVV,24.71,25.00,24.44,25.00,0.29,1.17,1100052,25.63,20.99,0.30,1.19,16.78,-0.24,NYSE
Vantiv,VNTV,76.80,76.93,75.36,75.71,-1.38,-1.79,4283620,78.25,59.10,...,...,52.21,2.94,NYSE
Varian Medical Systems,VAR,112.90,112.90,111.45,111.68,-1.25,-1.11,449958,114.09,76.29,...,...,41.52,0.48,NYSE
Vector Group,VGR,21.61,21.62,21.25,21.36,-0.28,-1.29,608076,23.14,18.70,1.60,7.49,64.73,-4.56,NYSE
Vectren,VVC,61.42,61.48,60.51,60.69,-0.99,-1.61,266211,69.86,52.59,1.80,2.97,22.39,-6.66,NYSE
Vectrus,VEC,30.05,31.30,30.05,31.21,0.96,3.17,66428,35.58,20.73,...,...,15.61,1.17,NYSE
Vedanta ADR,VEDL,21.16,21.24,21.09,21.19,-0.26,-1.21,375013,21.88,13.73,2.20,10.37,17.63,1.73,NYSE
Veeva Systems Cl A,VEEV,57.58,57.94,57.10,57.68,-0.35,-0.60,798131,68.07,41.30,...,...,63.14,4.34,NYSE
Venator Materials,VNTR,23.44,23.44,22.82,23.15,-0.39,-1.66,835870,26.90,17.85,...,...,...,4.66,NYSE
Ventas,VTR,57.56,57.60,56.70,56.84,-0.85,-1.47,2181098,72.36,56.70,3.16,5.56,33.77,-5.28,NYSE
VEREIT,VER,7.49,7.52,7.40,7.51,0.02,0.27,7598785,9.12,7.40,0.55,7.32,... dd,-3.59,NYSE
VeriFone Systems,PAY,18.02,18.24,17.87,18.21,0.13,0.72,607032,21.48,16.80,...,...,... dd,2.82,NYSE
Veritiv,VRTV,27.85,28.20,27.40,28.00,...,...,49309,62.60,20.35,...,...,... dd,-3.11,NYSE
Verizon Communications,VZ,51.39,51.73,51.15,51.69,0.08,0.16,12110202,53.69,42.80,2.36,4.57,13.25,-2.34,NYSE
Vermilion Energy,VET,38.25,38.62,37.58,37.65,-0.44,-1.16,184517,43.45,29.91,2.01,5.33,129.03,3.66,NYSE
Verso Cl A,VRS,17.19,17.70,16.62,16.70,-0.54,-3.13,508741,17.80,3.17,...,...,... dd,-4.95,NYSE
Versum Materials,VSM,39.15,39.16,38.58,38.88,-0.51,-1.29,284199,42.74,26.71,0.20,0.51,21.97,2.72,NYSE
VF,VFC,76.01,76.38,75.64,76.12,-0.01,-0.01,2229835,78.70,48.05,1.84,2.42,31.65,2.86,NYSE
Viad,VVI,54.65,54.85,54.20,54.50,-0.20,-0.37,99184,61.85,42.05,0.40,0.73,14.77,-1.62,NYSE
Vina Concha y Toro ADR,VCO,39.26,41.59,39.11,40.92,0.92,2.30,10693,41.59,30.42,0.43,1.05,22.89,10.62,NYSE
