Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Andersons, ANDE,34.05,34.1,33.5,34,-0.1,-0.29,139667,41.45,29.6,0.66,1.94,0,9.15, NASDAQ Global
Lake Shore Bancorp, LSBK,16.95,16.95,16.95,16.95,-0.05,-0.29,807,17.4,15.17,0.32,1.89,30.82,-1.17, NASDAQ Global
Agnico-Eagle Mines, AEM,47.05,47.28,46.41,47.14,-0.14,-0.3,852308,51.86,39.3,0.44,0.93,40.29,2.08, NYSE
Arista Networks, ANET,273.2,276.97,273.11,275,-0.82,-0.3,822219,284.76,93.65,0,0,56.82,16.73, NYSE
Estee Lauder Cl A, EL,135.13,136.42,133.88,134.56,-0.4,-0.3,2082438,138.2,80.86,1.52,1.13,36.37,5.75, NYSE
Sanofi ADR, SNY,43.78,44.09,43.67,43.8,-0.13,-0.3,1879408,50.65,40.18,1.64,3.75,21.62,1.86, NYSE
Wayfair Cl A, W,90.88,93.29,90.04,91.73,-0.28,-0.3,866157,94.95,35.36,0,0,0,14.28, NYSE
Fibrocell Science, FCSC,0.67,0.68,0.65,0.66,0,-0.3,230174,4.64,0.6,0,0,0,3.13, NASDAQ Capital
National Energy Services Reunited, NESR,9.95,9.98,9.94,9.95,-0.03,-0.3,24003,9.99,9.39,0,0,0,0, NASDAQ Capital
Endurance International Group Holdings, EIGI,8.2,8.4,8.1,8.28,-0.03,-0.3,204049,9.85,6.2,0,0,0,-1.49, NASDAQ Global
Silgan Holdings, SLGN,29.86,30.73,28.99,29.8,-0.09,-0.3,835447,32.5,27.21,0.36,1.21,12.31,1.4, NASDAQ Global
Upland Software, UPLD,23,23.15,22.71,23.06,-0.07,-0.3,93021,25.56,11.61,0,0,0,6.46, NASDAQ Global
Brookfield Asset Management Cl A, BAM,41.77,42.01,41.27,41.74,-0.13,-0.31,1765539,44.33,34.2,0.56,1.34,92.76,-4.13, NYSE
China Distance Education Holdings ADR, DL,9.66,9.7,9.43,9.63,-0.03,-0.31,31211,11.4,6.61,0,0,21.37,3.88, NYSE
DASAN Zhone Solutions, DZSI,9.58,9.58,9.44,9.51,-0.03,-0.31,2400,11,4.25,0,0,0,2.7, NASDAQ Capital
Trio-Tech International, TRT,6.57,6.58,6.4,6.49,-0.02,-0.31,17964,8.47,3.25,0,0,14.75,-7.42, NYSE American
MarketAxess Holdings, MKTX,194.34,196,189.46,195.6,-0.61,-0.31,381737,211.06,171.45,1.32,0.67,50.28,-3.05, NASDAQ Global
Omnicell, OMCL,48.55,49.2,48.4,48.9,-0.15,-0.31,416597,55.4,35,0,0,0,0.82, NASDAQ Global
Patrick Industries, PATK,63.3,65.5,62.7,63.85,-0.2,-0.31,417523,72.35,40.07,0,0,21.92,-8.06, NASDAQ Global
Quidel, QDEL,45.64,45.84,44.8,45.64,-0.14,-0.31,519472,49.47,18.25,0,0,0,5.28, NASDAQ Global
CONSOL Coal Resources, CCR,15.75,16.05,15.75,15.8,-0.05,-0.32,37093,18.9,12.55,2.05,12.97,11.43,0.96, NYSE
Evertec, EVTC,15.65,15.78,15.45,15.6,-0.05,-0.32,435567,19.52,12.6,0,0,17.73,14.29, NYSE
Terra Nitrogen, TNH,81.17,81.51,80.81,81.1,-0.26,-0.32,19333,115.86,75.2,5.44,6.71,12.77,1.62, NYSE
Ladenburg Thalmann Financial Services, LTS,3.08,3.12,3.07,3.1,-0.01,-0.32,113426,3.48,2.05,0.04,1.29,0,-1.9, NYSE American
Actua, ACTA,15.55,15.65,15.55,15.55,-0.05,-0.32,957768,16.05,11.85,0,0,0,-0.32, NASDAQ Global
athenahealth, ATHN,124.91,125.13,122.15,124.91,-0.4,-0.32,687430,158.66,95.01,0,0,163.35,-6.11, NASDAQ Global
Consolidated Communications Holdings, CNSL,12.42,12.61,12.26,12.41,-0.04,-0.32,686090,26.79,12.03,1.55,12.49,0,1.8, NASDAQ Global
Farmer Bros., FARM,31.55,31.55,31.15,31.5,-0.1,-0.32,56228,37.35,28.75,0,0,24.05,-2.02, NASDAQ Global
Avangrid, AGR,48.63,49.09,48.11,48.56,-0.16,-0.33,1043856,53.46,38.31,1.73,3.56,22.59,-3.99, NYSE
Caterpillar, CAT,161.24,163.74,160.18,162.24,-0.54,-0.33,4262608,173.24,90.34,3.12,1.92,129.31,2.96, NYSE
Natural Resource Partners, NRP,30.45,30.5,29.75,30.2,-0.1,-0.33,17817,45.6,22.8,1.8,5.96,12,16.15, NYSE
Restaurant Brands International, QSR,60.28,60.63,59.56,60.19,-0.2,-0.33,1322258,68.89,48.83,0.84,1.4,41.51,-2.1, NYSE
Ship Finance International, SFL,15.35,15.35,15.1,15.25,-0.05,-0.33,337809,15.97,12.3,1.4,9.18,0,-1.61, NYSE
Target, TGT,74.63,75.65,74.15,74.97,-0.25,-0.33,4548229,78.7,48.56,2.48,3.31,15.68,14.9, NYSE
Vina Concha y Toro ADR, VCO,43.39,44.71,42.02,43.35,-0.14,-0.33,3558,45.3,30.42,0.46,1.06,24.25,17.19, NYSE
ANI Pharmaceuticals, ANIP,67.15,67.84,66.03,66.94,-0.22,-0.33,76284,74.7,42.23,0,0,145.52,3.86, NASDAQ Global
Cracker Barrel Old Country Store, CBRL,175.7,177.37,174.09,175.9,-0.58,-0.33,190420,179.12,141.75,4.8,2.73,21.22,10.71, NASDAQ Global
CSX, CSX,56.1,57.1,56.04,56.58,-0.19,-0.33,3738473,60.04,45.41,0.8,1.41,9.32,2.85, NASDAQ Global
PDL Community Bancorp, PDLB,15.12,15.15,15.05,15.1,-0.05,-0.33,16492,16.95,14.5,0,0,0,-0.53, NASDAQ Global
Tabula Rasa HealthCare, TRHC,35.13,36.23,34.81,35.71,-0.12,-0.33,191448,38.23,11.59,0,0,0,27.31, NASDAQ Global
TransAct Technologies, TACT,15,15.25,14.78,14.95,-0.05,-0.33,32399,15.8,6.8,0.36,2.41,22.31,12.83, NASDAQ Global
Utah Medical Products, UTMD,89.9,93.7,89.35,89.8,-0.3,-0.33,17614,94,58.5,1.08,1.2,24.37,10.32, NASDAQ Global
Diamondrock Hospitality, DRH,11.75,11.83,11.68,11.72,-0.04,-0.34,1314911,12.11,10.43,0.5,4.27,26.04,3.81, NYSE
Honda Motor ADR, HMC,35.1,35.23,35,35.17,-0.12,-0.34,675381,36.52,27.05,0,0,10.89,3.2, NYSE
Illinois Tool Works, ITW,172.6,174.64,171.72,173.08,-0.59,-0.34,1132735,179.07,126.06,3.12,1.8,35.61,3.73, NYSE
Motorola Solutions, MSI,99.49,99.98,97.68,99.12,-0.34,-0.34,1363979,100.8,76.92,2.08,2.1,25.35,9.72, NYSE
RPM International, RPM,51.97,52.34,51.18,52.02,-0.18,-0.34,2430491,56.69,47.87,1.28,2.46,20.08,-0.76, NYSE
Karyopharm Therapeutics, KPTI,11.81,11.91,11.5,11.78,-0.04,-0.34,95326,14.63,7.48,0,0,0,22.71, NASDAQ Global
Progress Software, PRGS,49.47,49.72,49.14,49.66,-0.17,-0.34,361365,53.6,27.44,0.56,1.13,64.49,16.65, NASDAQ Global
TrueCar, TRUE,11.68,11.9,11.5,11.75,-0.04,-0.34,988206,21.75,10.16,0,0,0,4.91, NASDAQ Global
AngloGold Ashanti ADR, AU,10.99,11.34,10.95,11.24,-0.04,-0.35,2776629,13.68,8.86,0.38,3.36,0,10.3, NYSE
La Quinta Holdings, LQ,19.91,20.1,19.81,19.86,-0.07,-0.35,903163,21.06,11.76,0,0,56.78,7.58, NYSE
Apogee Enterprises, APOG,45.21,46,45.05,45.35,-0.16,-0.35,201801,61,40.03,0.63,1.39,16.31,-0.83, NASDAQ Global
Middleby, MIDD,135.8,137.62,132.17,135.78,-0.48,-0.35,240459,150.87,107.53,0,0,25.57,0.62, NASDAQ Global
Canadian Imperial Bank of Commerce, CM,98.69,98.81,98.25,98.66,-0.36,-0.36,231519,100.01,77.2,4.07,4.13,11.46,1.28, NYSE
Deluxe Corp., DLX,73.78,74.88,73.78,74,-0.27,-0.36,440763,78.87,66.43,1.2,1.62,15.64,-3.7, NYSE
DineEquity, DIN,55.05,55.79,54.81,55.18,-0.2,-0.36,149788,68.13,36.71,3.88,7.03,0,8.77, NYSE
LaSalle Hotel Properties, LHO,30.56,30.71,30.19,30.43,-0.11,-0.36,1520265,31.75,27.44,1.8,5.92,35.15,8.41, NYSE
Orix ADR, IX,93.59,94.18,93.53,93.95,-0.34,-0.36,54004,100.03,73.7,0,0,8.67,10.82, NYSE
Rollins Inc., ROL,49.31,49.4,48.72,49.16,-0.18,-0.36,523712,51.78,34.75,0.56,1.14,59.95,5.65, NYSE
Meet Group, MEET,2.75,2.8,2.71,2.75,-0.01,-0.36,402939,6.45,2.19,0,0,13.75,-2.48, NASDAQ Capital
Bar Harbor Bankshares, BHB,28.02,28.08,27.79,27.93,-0.1,-0.36,14235,33.41,25.09,0.75,2.67,16.43,3.41, NYSE American
Chase, CCF,112,113.05,111.1,111.95,-0.4,-0.36,8876,129.55,83.35,0.8,0.71,26.4,-7.1, NYSE American
Celldex Therapeutics, CLDX,2.76,2.77,2.7,2.75,-0.01,-0.36,1031405,3.94,2.2,0,0,0,-3.17, NASDAQ Global
Check Point Software Technologies, CHKP,101.11,104.34,100.05,103.04,-0.37,-0.36,2188845,119.2,97.26,0,0,22.06,-0.56, NASDAQ Global
Canadian National Railway, CNI,79.91,80.54,79.24,79.82,-0.3,-0.37,1227325,85.73,68.27,1.47,1.84,22.61,-3.25, NYSE
Franco-Nevada, FNV,76.06,76.72,75.43,76.11,-0.28,-0.37,356988,86.06,60.1,0.92,1.21,96.34,-4.8, NYSE
Newmont Mining, NEM,40.23,41.02,40.17,40.36,-0.15,-0.37,4190051,42.04,31.42,0.3,0.74,207.08,7.57, NYSE
ProAssurance, PRA,54.7,55,54.25,54.5,-0.2,-0.37,129004,63.45,50.7,1.24,2.28,20.26,-4.64, NYSE
Evoke Pharma, EVOK,2.67,2.79,2.6,2.67,-0.01,-0.37,84625,4.55,2.19,0,0,0,18.14, NASDAQ Capital
Kitov Pharma ADR, KTOV,2.81,3.05,2.64,2.71,-0.01,-0.37,329303,3.44,1.27,0,0,0,18.86, NASDAQ Capital
Southwest Georgia Financial, SGB,21.15,21.57,21.15,21.57,-0.08,-0.37,405,25,18.5,0.44,2.04,14.48,-10.12, NYSE American
Amdocs, DOX,67.72,68.35,67.1,68.15,-0.25,-0.37,739928,71.37,56.1,0.88,1.29,21.98,4.08, NASDAQ Global
Balchem, BCPC,78.68,80.16,77.93,78.71,-0.29,-0.37,144333,89.5,71.95,0.42,0.53,39.55,-2.34, NASDAQ Global
Eastern, EML,26.77,26.85,26.5,26.65,-0.1,-0.37,3078,31.5,18.85,0.44,1.65,21.49,1.91, NASDAQ Global
Fortinet, FTNT,45.75,46.27,45.47,45.87,-0.17,-0.37,1425011,46.43,32.78,0,0,95.56,4.99, NASDAQ Global
Gilead Sciences, GILD,83.2,84.16,81.18,83.49,-0.31,-0.37,6877310,89.54,63.76,2.08,2.49,9.51,16.54, NASDAQ Global
Pan American Silver, PAAS,16.41,16.62,16.13,16.36,-0.06,-0.37,1378363,21.29,13.99,0.1,0.61,26.82,5.14, NASDAQ Global
Werner Enterprises, WERN,40.55,40.85,40.1,40.55,-0.15,-0.37,1115415,43.95,24.2,0.28,0.69,14.53,4.92, NASDAQ Global
AmeriGas Partners, APU,46.51,47.36,46.25,47.06,-0.18,-0.38,235121,50,42,3.8,8.07,40.22,1.8, NYSE
AmerisourceBergen, ABC,97.74,99.81,95.73,99.29,-0.38,-0.38,2772656,106.27,71.9,1.52,1.53,53.67,8.14, NYSE
Annaly Capital Management, NLY,10.51,10.74,10.48,10.5,-0.04,-0.38,12806640,12.73,10.23,1.2,11.43,4.2,-11.69, NYSE
GMS, GMS,34.18,34.52,33.87,34.15,-0.13,-0.38,414262,39.98,27.2,0,0,25.68,-9.27, NYSE
Plains GP Holdings, PAGP,21.35,21.41,20.9,21.2,-0.08,-0.38,1357783,34.63,18.98,1.2,5.66,0,-3.42, NYSE
Porter Bancorp, PBIB,14.26,14.72,13.97,14.44,-0.05,-0.38,12138,15.55,8.11,0,0,2.35,0.8, NASDAQ Capital
Unique Fabricating, UFAB,7.69,7.91,7.54,7.77,-0.03,-0.38,3052,13.07,7.05,0.6,7.72,12.37,4.72, NYSE American
DSP Group, DSPG,13.1,13.15,12.75,13.05,-0.05,-0.38,35407,14.2,9.8,0,0,0,4.4, NASDAQ Global
Hexindai ADR, HX,10.65,10.65,10.48,10.51,-0.04,-0.38,10902,17,10.32,0,0,0,-4.89, NASDAQ Global
Jamba, JMBA,7.66,7.82,7.2,7.77,-0.03,-0.38,87783,10.44,6.71,0,0,0,-3.6, NASDAQ Global
Landec, LNDC,13.05,13.2,12.9,13.1,-0.05,-0.38,27028,14.95,11.2,0,0,40.94,3.97, NASDAQ Global
Manhattan Associates, MANH,52.48,53.08,51.88,52.62,-0.2,-0.38,327394,54.21,40.75,0,0,30.24,6.22, NASDAQ Global
Diageo ADR, DEO,143,143.94,142.75,143.4,-0.56,-0.39,410891,147.62,110.59,2.85,1.98,21.64,-1.8, NYSE
e.l.f. Beauty, ELF,20.54,20.54,20.3,20.48,-0.08,-0.39,211267,31.1,18.2,0,0,55.35,-8.2, NYSE
Hi-Crush Partners, HCLP,12.85,13.28,12.75,12.85,-0.05,-0.39,1287869,23.3,7.25,0.8,6.23,40.16,20.09, NYSE
Knot Offshore Partners, KNOP,20.75,20.75,20.4,20.55,-0.08,-0.39,154659,24.42,19.15,2.08,10.12,9.56,-0.96, NYSE
LightInTheBox Holding ADR, LITB,2.5,2.74,2.5,2.53,-0.01,-0.39,282983,3.52,1.61,0,0,0,10, NYSE
MSC Industrial Direct, MSM,93.5,94.23,92.06,93.51,-0.37,-0.39,582442,105.7,65.42,2.32,2.48,22.59,-3.26, NYSE
Nautilus, NLS,12.85,13.05,12.65,12.8,-0.05,-0.39,136920,19.8,12.25,0,0,13.47,-4.12, NYSE
Orange ADR, ORAN,18.11,18.17,18.03,18.1,-0.07,-0.39,170796,18.57,14.94,0.59,3.24,100.95,4.02, NYSE
Southwest Gas Holdings, SWX,73.4,74.28,72.83,73.29,-0.29,-0.39,222709,86.87,72.32,1.98,2.7,21.62,-8.93, NYSE
Iridium Communications, IRDM,12.6,12.8,12.5,12.65,-0.05,-0.39,299191,13,7.8,0,0,13.75,7.2, NASDAQ Global
James River Group Holdings, JRVR,37.98,38.06,37.28,37.85,-0.15,-0.39,118388,46.2,35.38,1.2,3.17,16.6,-5.4, NASDAQ Global
Restoration Robotics, HAIR,5.06,5.15,4.74,5.07,-0.02,-0.39,53542,11.95,3.8,0,0,0,10.22, NASDAQ Global
Apache, APA,45.02,45.35,44.37,44.69,-0.18,-0.4,3848530,59.97,38.14,1,2.24,25.78,5.85, NYSE
Biglari Holdings, BH,411.08,418.61,404.78,411.05,-1.64,-0.4,4925,451.15,290.05,0,0,22.15,-0.81, NYSE
Dolby Laboratories Cl A, DLB,63.99,64.62,63.05,64.08,-0.26,-0.4,329339,74.29,47.19,0.64,1,101.71,3.35, NYSE
Realogy Holdings, RLGY,27.49,27.49,26.87,27.4,-0.11,-0.4,1575835,35.18,25.44,0.36,1.31,16.41,3.4, NYSE
CVD Equipment, CVV,10.18,10.2,10.01,10.08,-0.04,-0.4,3572,13.5,9.42,0,0,14.4,-13.25, NASDAQ Capital
Global Partner Acquisition, GPAC,10.05,10.05,10.01,10.01,-0.04,-0.4,317,10.79,9.35,0,0,0,-0.4, NASDAQ Capital
Nebula Acquisition, NEBUU,10.1,10.1,10.06,10.06,-0.04,-0.4,5530,10.14,10.02,0,0,0,0.4, NASDAQ Capital
Amtech Systems, ASYS,9.91,10.18,9.84,9.99,-0.04,-0.4,114545,15.45,5.17,0,0,15.46,-0.79, NASDAQ Global
Hooker Furniture, HOFT,37,37.3,36.6,37,-0.15,-0.4,51058,52.75,29.75,0.56,1.51,14.02,-12.84, NASDAQ Global
Iconix Brand Group, ICON,1.25,1.28,1.22,1.25,0,-0.4,961669,9.89,1.16,0,0,0,-3.49, NASDAQ Global
Liberty Latin America Cl C, LILAK,22.49,22.78,22.13,22.58,-0.09,-0.4,1264976,23.92,20.04,0,0,0,5.56, NASDAQ Global
USA Truck, USAK,19.88,20.4,19.8,20.08,-0.08,-0.4,29995,21.98,5.73,0,0,0,10.76, NASDAQ Global
ARC Document Solutions, ARC,2.41,2.45,2.37,2.41,-0.01,-0.41,134032,4.9,2.3,0,0,0,-5.49, NYSE
Badger Meter, BMI,47.95,48.9,47.84,48,-0.2,-0.41,233414,52.1,34.4,0.52,1.08,42.11,0.42, NYSE
ESCO Technologies, ESE,60.8,61.4,60.6,60.9,-0.25,-0.41,103671,66.8,50.3,0.32,0.53,29.42,1.08, NYSE
Pangaea Logistics Solutions, PANL,2.43,2.43,2.38,2.42,-0.01,-0.41,6376,8.4,2.14,0,0,29.51,-34.24, NASDAQ Capital
ExOne, XONE,9.74,9.85,9.68,9.78,-0.04,-0.41,41456,14.43,6.72,0,0,0,16.43, NASDAQ Global
Garmin, GRMN,62.79,63.19,61.98,62.68,-0.26,-0.41,1281263,64.96,48.11,2.04,3.25,17.08,5.22, NASDAQ Global
HealthEquity, HQY,50.69,50.97,49.71,50.41,-0.21,-0.41,339449,55.31,37.62,0,0,68.12,8.04, NASDAQ Global
Ra Pharmaceuticals, RARX,7.33,7.42,7.15,7.33,-0.03,-0.41,103877,27.84,7.15,0,0,0,-13.76, NASDAQ Global
Berry Global Group, BERY,58.97,59.62,58.79,58.94,-0.25,-0.42,1386470,61.71,47.19,0,0,23.2,0.46, NYSE
Crane, CR,97.14,100,97.1,99.52,-0.42,-0.42,461199,102.65,70.56,1.4,1.41,35.04,11.54, NYSE
Endeavour Silver, EXK,2.34,2.41,2.33,2.38,-0.01,-0.42,1082713,4.9,1.94,0,0,119.6,-0.42, NYSE
Hugoton Royalty Trust Un, HGT,0.85,0.86,0.83,0.85,0,-0.42,180612,2.35,0.83,0.13,15.32,7.38,-39.34, NYSE
Lydall, LDL,47.55,47.8,47.05,47.6,-0.2,-0.42,59123,62.3,45.45,0,0,20.52,-6.21, NYSE
Saul Centers, BFS,54.55,55.26,53.98,54.5,-0.23,-0.42,43834,66.14,53.19,2.08,3.82,33.55,-11.74, NYSE
Tempur Sealy International, TPX,59.37,60.71,58.86,59.39,-0.25,-0.42,1277964,68.05,39.57,0,0,19.8,-5.26, NYSE
Alnylam Pharmaceuticals, ALNY,129.04,131.47,127.29,129.43,-0.55,-0.42,719006,147.63,39.66,0,0,0,1.87, NASDAQ Global
Alpha&Omega Semiconductor, AOSL,16.67,16.95,16.58,16.72,-0.07,-0.42,49588,22.38,14.81,0,0,27.41,2.2, NASDAQ Global
Community West Bancshares, CWBC,12.05,12.15,11.99,11.99,-0.05,-0.42,4044,12.97,9.55,0.16,1.33,21.04,12.63, NASDAQ Global
Five9, FIVN,26.13,26.15,25.75,25.9,-0.11,-0.42,221697,27.81,15.27,0,0,0,4.1, NASDAQ Global
Lawson Products, LAWS,23.55,23.8,23.55,23.65,-0.1,-0.42,12773,28.1,18.7,0.48,2.03,47.3,-4.44, NASDAQ Global
Semtech, SMTC,35.65,36.25,35.48,35.65,-0.15,-0.42,330362,41.95,31.5,0,0,51.67,4.24, NASDAQ Global
AECOM, ACM,38.89,39.32,38.68,38.94,-0.17,-0.43,537169,39.9,30.15,0,0,18.2,4.82, NYSE
AES, AES,11.59,11.67,11.46,11.51,-0.05,-0.43,5615102,12.05,10,0.52,4.52,0,6.28, NYSE
American Tower REIT, AMT,148.02,149.36,146.54,147.06,-0.64,-0.43,2249615,155.28,102.91,2.8,1.9,55.92,3.08, NYSE
Banco Bilbao Vizcaya Argentaria ADR, BBVA,9.3,9.37,9.25,9.35,-0.04,-0.43,3359927,9.54,6.34,0.42,4.53,13.53,10, NYSE
BCE, BCE,46.59,46.97,46.31,46.55,-0.2,-0.43,1074345,49.06,42.44,2.24,4.82,18.94,-3.04, NYSE
Chubb, CB,155.84,156.9,154.58,155.48,-0.67,-0.43,1924376,157.5,128,2.84,1.83,18.96,6.4, NYSE
Cooper, COO,243.35,245.37,240.97,243.61,-1.06,-0.43,435359,256.39,184.64,0.06,0.02,32.39,11.81, NYSE
Fluor, FLR,60.43,61.03,60.16,60.44,-0.26,-0.43,991236,62.09,37.04,0.84,1.39,42.27,17.02, NYSE
Midstates Petroleum, MPO,16.43,16.56,16.02,16.34,-0.07,-0.43,94012,22.54,10.87,0,0,0.26,-1.45, NYSE
Moog Cl B, MOGB,90.56,90.56,90.56,90.56,-0.39,-0.43,106,91.71,63.02,0,0,29.21,2.05, NYSE
PennyMac Mortgage Investment Trust, PMT,16.33,16.51,16.21,16.33,-0.07,-0.43,9625685,18.46,14.87,1.88,11.51,10.84,1.62, NYSE
Petrobras Argentina ADR, PZE,13.78,14,13.74,13.94,-0.06,-0.43,9075,14.8,9.14,0.07,0.53,0,2.58, NYSE
WNS (Holdings) ADR, WNS,44.43,44.48,43.65,44.27,-0.19,-0.43,206446,46,27.43,0,0,39.83,10.32, NYSE
NanoVibronix, NAOV,4.68,4.68,4.49,4.68,-0.02,-0.43,405,4.9,3.68,0,0,0,0, NASDAQ Capital
Goodrich Petroleum, GDP,11.56,11.94,11.42,11.7,-0.05,-0.43,29057,17.25,8.2,0,0,0.39,7.24, NYSE American
Casella Waste Systems Cl A, CWST,25.49,25.89,25.38,25.47,-0.11,-0.43,192083,27.38,11.15,0,0,0,10.64, NASDAQ Global
Medidata Solutions, MDSO,67.79,68.26,67.12,67.82,-0.29,-0.43,299486,85.92,47.77,0,0,96.89,7.02, NASDAQ Global
Southern National Bancorp of Virginia, SONA,16.4,16.43,16.11,16.32,-0.07,-0.43,48764,18.48,15.12,0.32,1.96,204,1.81, NASDAQ Global
Universal Forest Products, UFPI,37.25,37.47,36.65,37.17,-0.16,-0.43,509607,39.58,25.93,0.34,0.91,20.98,-1.2, NASDAQ Global
BBX Capital Cl A, BBX,9.1,9.18,8.97,9.07,-0.04,-0.44,375750,9.29,5.12,0.03,0.33,22.12,13.8, NYSE
Chesapeake Lodging Trust, CHSP,27.35,27.54,27.15,27.25,-0.12,-0.44,236364,29.36,22.55,1.6,5.87,28.09,0.59, NYSE
Infosys ADR, INFY,18.09,18.09,17.85,17.93,-0.08,-0.44,5437219,18.71,13.7,0.4,2.24,16.67,10.54, NYSE
NTT DoCoMo ADR, DCM,24.89,24.94,24.81,24.84,-0.11,-0.44,153440,26.14,22.58,0,0,14.36,4.5, NYSE
OFG Bancorp, OFG,11.45,11.45,10.97,11.35,-0.05,-0.44,523324,13.6,7.8,0.24,2.11,13.25,20.74, NYSE
Tecogen, TGEN,2.28,2.3,2.28,2.28,-0.01,-0.44,3874,4.17,2.2,0,0,0,-15.56, NASDAQ Capital
Monster Beverage, MNST,67.97,68.44,67.06,67.93,-0.3,-0.44,1782217,70.22,41.02,0,0,49.22,7.33, NASDAQ Global
Priceline Group, PCLN,1903.99,1928.84,1893.39,1903.69,-8.36,-0.44,335658,2067.99,1567,0,0,26.66,9.55, NASDAQ Global
VSE, VSEC,49.36,50.24,49.11,49.33,-0.22,-0.44,16892,59.9,34.98,0.28,0.57,18.55,1.86, NASDAQ Global
Ciner Resources, CINR,26.01,27,26.01,26.45,-0.12,-0.45,44105,31.75,22.61,2.27,8.57,13.92,5.34, NYSE
Mueller Industries, MLI,32.99,33.3,32.8,32.94,-0.15,-0.45,481363,43.96,27.72,0.4,1.21,19.49,-7.03, NYSE
Park Hotels&Resorts, PK,28.83,29.09,28.68,28.78,-0.13,-0.45,919912,29.93,24.65,2.2,7.64,2.37,0.1, NYSE
USD Partners, USDP,11.15,11.3,11.1,11.1,-0.05,-0.45,20807,16.05,9,1.38,12.43,11.32,-1.33, NYSE
Lifevantage, LFVN,4.44,4.49,4.36,4.42,-0.02,-0.45,15520,7.54,2.86,0,0,46.87,-7.14, NASDAQ Capital
ONE Group Hospitality, STKS,2.21,2.25,2.2,2.21,-0.01,-0.45,49080,2.64,1.31,0,0,0,-7.53, NASDAQ Capital
Citizens Holding, CIZN,21.3,21.9,21.25,21.9,-0.1,-0.45,2585,26.38,21.18,0.96,4.38,29.2,-5.19, NASDAQ Global
Wingstop, WING,48.33,48.79,47.64,48.14,-0.22,-0.45,544975,49.69,24.74,0.28,0.58,66.86,23.5, NASDAQ Global
Energizer Holdings, ENR,58.38,59.16,57.74,57.95,-0.27,-0.46,1445326,62.86,40.64,1.16,2,21.62,20.78, NYSE
Ford Motor, F,10.95,11,10.85,10.92,-0.05,-0.46,41010626,13.48,10.47,0.6,5.49,5.75,-12.57, NYSE
Gafisa ADR, GFA,11.01,11.01,10.71,10.87,-0.05,-0.46,25870,23.01,5.92,0,0,0,-13.87, NYSE
Globant, GLOB,45.27,45.67,44.8,45.23,-0.21,-0.46,181957,48.57,32.11,0,0,55.16,-2.65, NYSE
Knowles, KN,15.21,15.34,15.01,15.17,-0.07,-0.46,601048,19.9,14.11,0,0,811.23,3.48, NYSE
Reliance Steel&Aluminum, RS,87.16,88.15,86.51,87.19,-0.4,-0.46,526090,92.64,68.46,1.8,2.06,17.16,1.63, NYSE
SeaWorld Entertainment, SEAS,15.28,16,15.12,15.18,-0.07,-0.46,3379374,20.13,10.42,0.4,2.64,0,11.86, NYSE
Sempra Energy, SRE,107.1,109.19,105.84,106.53,-0.49,-0.46,2950957,122.97,100.8,3.29,3.09,23.65,-0.36, NYSE
Tyson Foods Cl A, TSN,75.75,76.69,75.32,75.76,-0.35,-0.46,2602568,84.65,57.2,1.2,1.58,15.6,-6.55, NYSE
Premier, PINC,32.25,32.83,31.96,32.3,-0.15,-0.46,1492262,36.5,27.16,0,0,0,10.65, NASDAQ Global
SMTC, SMTX,2.24,2.25,2.11,2.19,-0.01,-0.46,17333,2.33,1.1,0,0,0,15.83, NASDAQ Global
Acushnet Holdings, GOLF,21.35,21.56,21.22,21.35,-0.1,-0.47,140766,22.08,15.16,0.48,2.25,20.33,1.28, NYSE
Overseas Shipholding Group Cl A, OSG,2.14,2.24,2.08,2.1,-0.01,-0.47,999237,5.36,1.96,0,0,0,-23.36, NYSE
Rogers Communications Cl B, RCI,48.6,48.91,48.12,48.57,-0.23,-0.47,322041,54.95,41.33,1.54,3.16,18.97,-4.63, NYSE
RYB Education ADR, RYB,18.85,19.42,18.8,19,-0.09,-0.47,209280,31.8,15.5,0,0,0,12.56, NYSE
Southwestern Energy, SWN,4.09,4.28,4.05,4.22,-0.02,-0.47,31749241,9.75,4.05,0,0,6.7,-24.37, NYSE
Alarm.Com Holdings, ALRM,38.22,38.75,37.96,38.2,-0.18,-0.47,201003,49.49,26.91,0,0,58.77,1.19, NASDAQ Global
Atlantica Yield, AY,21.08,21.1,20.83,20.98,-0.1,-0.47,311348,25.99,19.3,1.16,5.53,75.33,-1.08, NASDAQ Global
Avis Budget Group, CAR,44.4,45.71,44.06,44.75,-0.21,-0.47,710544,49.41,20.71,0,0,32.98,1.98, NASDAQ Global
Caesarstone, CSTE,21.1,21.35,20.7,21.1,-0.1,-0.47,274246,44,20.7,0,0,15.29,-4.09, NASDAQ Global
Cal-Maine Foods, CALM,42.35,42.65,41.85,42.35,-0.2,-0.47,214570,50.4,33.4,1.76,4.17,0,-4.72, NASDAQ Global
Intersections, INTX,2.36,2.4,2.2,2.33,-0.01,-0.47,15557,5.75,1.88,0,0,0,3.05, NASDAQ Global
Ross Stores, ROST,81.71,83.18,81.6,82,-0.39,-0.47,2138811,85.66,52.85,0.64,0.78,26.2,2.18, NASDAQ Global
