Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
IAMGOLD,IAG,5.84,6.08,5.79,6.08,0.29,5.01,6247706,7.25,3.36,...,...,5.53,4.29,NYSE
ICICI Bank ADR,IBN,9.86,9.99,9.85,9.98,0.22,2.25,4406662,9.99,6.82,0.08,0.77,22.63,2.57,NYSE
IDACORP,IDA,82.85,83.52,82.08,83.32,0.03,0.04,440497,100.04,78.05,2.36,2.83,21.04,-8.80,NYSE
IDEX,IEX,136.85,137.37,134.61,136.81,0.07,0.05,158254,137.41,88.29,1.48,1.08,35.08,3.67,NYSE
IDT Cl B,IDT,10.79,10.94,10.76,10.82,0.04,0.37,141569,20.43,10.11,0.76,7.02,... dd,2.08,NYSE
Illinois Tool Works,ITW,169.41,171.52,169.14,170.52,1.52,0.90,939099,171.52,122.25,3.12,1.83,26.11,2.20,NYSE
Imax,IMAX,20.05,20.70,20.00,20.70,0.50,2.48,483657,34.60,17.57,...,...,227.22,-10.58,NYSE
Independence Contract Drilling,ICD,4.74,4.92,4.74,4.91,0.16,3.37,89389,7.25,2.72,...,...,... dd,23.37,NYSE
Independence Holding,IHC,27.35,27.50,27.35,27.50,0.35,1.29,9925,30.00,16.55,0.20,0.73,13.83,0.18,NYSE
Independence Realty Trust,IRT,9.67,9.71,9.46,9.50,-0.19,-1.96,748967,10.63,8.57,0.72,7.58,... dd,-5.85,NYSE
Industrias Bachoco ADR,IBA,59.61,59.80,58.88,59.68,0.42,0.71,6147,67.61,45.32,0.86,1.44,12.96,4.15,NYSE
Infosys ADR,INFY,16.92,17.10,16.72,16.81,-0.46,-2.66,8679494,17.37,13.42,0.40,2.39,17.41,3.64,NYSE
InfraREIT,HIFR,17.78,18.06,17.70,17.79,-0.06,-0.34,248856,23.22,16.00,1.00,5.62,15.34,-4.25,NYSE
Ingersoll-Rand,IR,92.37,92.37,90.68,91.10,-0.89,-0.97,1716078,96.23,76.31,1.80,1.98,22.68,2.14,NYSE
Ingevity,NGVT,75.53,75.90,74.42,74.55,-0.94,-1.25,168576,80.18,51.01,...,...,33.58,5.79,NYSE
ING Groep ADR,ING,20.15,20.33,20.12,20.31,0.26,1.30,2322407,20.33,13.63,0.56,2.78,...,10.02,NYSE
Ingredion,INGR,138.07,138.29,135.72,135.96,-2.02,-1.46,377288,142.64,113.07,2.40,1.77,19.48,-2.75,NYSE
Innovative Industrial Properties,IIPR,33.00,33.00,28.99,30.25,-2.25,-6.92,362762,36.88,15.45,1.00,3.31,... dd,-6.38,NYSE
Inphi,IPHI,38.70,39.00,38.47,38.63,0.24,0.63,351965,51.78,33.00,...,...,... dd,5.55,NYSE
Insperity,NSP,59.50,59.83,58.90,59.05,-0.50,-0.84,127563,61.48,34.60,1.20,2.03,31.90,2.96,NYSE
Installed Building Products,IBP,73.95,73.95,72.50,73.00,-0.25,-0.34,175417,79.40,40.00,...,...,55.73,-3.88,NYSE
Instructure,INST,34.70,35.00,34.15,34.25,-0.55,-1.58,175238,36.60,20.50,...,...,... dd,3.47,NYSE
Integer Holdings,ITGR,49.20,49.65,48.40,48.55,-0.55,-1.12,61896,55.20,29.40,...,...,77.06,7.17,NYSE
Intelsat,I,3.33,3.33,3.21,3.28,-0.01,-0.30,301147,7.47,2.63,...,...,0.68,-3.24,NYSE
Intercontinental Exchange,ICE,74.61,75.01,74.49,74.78,0.40,0.54,1636927,75.01,56.17,0.80,1.07,27.19,5.98,NYSE
InterContinental Hotels Group ADR,IHG,65.49,65.69,65.28,65.66,0.99,1.53,193999,65.69,47.19,...,...,30.51,3.39,NYSE
International Business Machines,IBM,164.02,164.74,163.03,163.14,-1.06,-0.65,4890886,182.79,139.13,6.00,3.68,13.63,6.34,NYSE
International Flavors&Fragrances,IFF,154.17,154.20,152.22,153.70,0.17,0.11,353339,157.22,114.81,2.76,1.80,29.44,0.71,NYSE
International Game Technology,IGT,27.98,28.24,27.54,27.79,-0.24,-0.86,721171,29.36,17.25,0.80,2.88,... dd,4.83,NYSE
International Paper,IP,62.37,62.43,61.71,62.26,0.03,0.05,2098331,62.44,49.60,1.90,3.05,28.76,7.46,NYSE
International Seaways,INSW,18.83,18.93,18.56,18.70,-0.02,-0.11,73213,23.43,15.82,...,...,... dd,1.30,NYSE
Interpublic Group,IPG,21.54,21.87,21.48,21.74,0.28,1.30,6872494,25.71,18.30,0.72,3.31,15.10,7.84,NYSE
InterXion Holding,INXN,58.74,58.90,58.04,58.15,-0.49,-0.84,536807,60.50,36.94,...,...,92.39,-1.32,NYSE
Intrepid Potash,IPI,4.37,4.38,4.27,4.32,-0.11,-2.48,912899,5.12,1.24,...,...,... dd,-9.24,NYSE
Intrexon,XON,13.21,15.01,13.21,14.71,1.49,11.27,2489794,26.99,10.26,...,...,... dd,27.69,NYSE
Invacare,IVC,16.75,17.05,16.70,17.05,0.25,1.49,281686,17.95,9.90,0.05,0.29,... dd,1.19,NYSE
INVESCO,IVZ,37.59,37.88,37.41,37.86,0.56,1.50,2482213,37.88,28.75,1.16,3.06,16.55,3.61,NYSE
Invesco Mortgage Capital,IVR,17.85,17.91,17.68,17.75,-0.09,-0.50,868930,18.86,14.15,1.68,9.46,4.77,-0.45,NYSE
Investment Technology Group,ITG,20.97,21.05,20.83,20.96,0.08,0.38,158328,23.96,17.63,0.28,1.34,... dd,8.88,NYSE
Investors Real Estate Trust,IRET,5.66,5.72,5.61,5.61,-0.06,-1.06,437806,7.14,5.49,0.28,4.99,... dd,-1.23,NYSE
Invitae,NVTA,8.91,8.91,7.52,7.58,-1.33,-14.93,2307283,11.88,7.50,...,...,... dd,-16.52,NYSE
Invitation Homes,INVH,22.82,22.94,22.64,22.71,-0.16,-0.70,3177382,24.30,19.80,0.32,1.41,...,-3.65,NYSE
ION Geophysical,IO,24.00,24.20,21.05,21.35,-2.70,-11.23,221772,24.20,3.20,...,...,... dd,8.10,NYSE
IQVIA Holdings,IQV,99.93,100.68,99.46,100.04,0.18,0.18,737709,110.67,74.80,...,...,345.44,2.19,NYSE
Iron Mountain,IRM,36.58,36.60,36.05,36.22,-0.36,-0.98,1607458,41.53,32.53,2.35,6.49,46.27,-4.00,NYSE
IRSA-Inversiones y Representaciones GDR,IRS,30.58,30.58,28.71,29.08,-1.24,-4.09,207835,32.97,19.12,2.76,9.51,6.41,-1.76,NYSE
Israel Chemicals,ICL,4.36,4.47,4.30,4.39,0.06,1.39,2104029,4.95,3.85,...,...,6.08,8.66,NYSE
iStar,STAR,11.44,11.45,11.27,11.30,-0.12,-1.05,233382,12.68,10.95,...,...,... dd,...,NYSE
Itau CorpBanca ADR,ITCB,14.50,14.50,13.76,14.50,0.01,0.07,28507,14.89,10.28,...,0.02,98.51,7.89,NYSE
Itau Unibanco Holding ADR,ITUB,14.01,14.13,13.98,14.12,-0.02,-0.14,4546169,14.59,10.02,0.05,0.38,12.78,8.62,NYSE
ITT,ITT,55.15,55.15,54.82,54.91,0.01,0.02,261662,55.34,36.93,0.51,0.93,23.57,2.89,NYSE
Jabil,JBL,27.40,27.76,27.40,27.66,0.22,0.80,1833601,31.70,22.88,0.32,1.16,48.53,5.37,NYSE
Jacobs Engineering Group,JEC,69.86,69.86,69.27,69.56,0.06,0.09,1174471,69.86,49.31,0.60,0.86,28.89,5.46,NYSE
Jagged Peak Energy,JAG,15.20,15.27,14.56,14.73,-0.39,-2.58,1471267,16.55,10.96,...,...,... dd,-6.65,NYSE
J. Alexander's Holdings,JAX,9.10,9.30,9.05,9.10,-0.05,-0.55,43877,12.30,9.00,...,...,29.35,-6.19,NYSE
James Hardie Industries ADR,JHX,17.04,17.14,16.87,17.10,-0.13,-0.75,27343,17.95,13.55,0.20,1.17,29.24,-2.90,NYSE
Janus Henderson Group,JHG,40.34,40.74,39.98,40.54,0.51,1.27,663657,40.74,30.24,1.28,3.16,...,5.96,NYSE
JBG SMITH Properties,JBGS,33.55,33.69,33.41,33.56,...,...,337450,37.75,30.01,0.90,2.68,...,-3.37,NYSE
J.C. Penney,JCP,4.08,4.24,4.00,4.05,-0.04,-0.98,21996011,7.42,2.35,...,...,... dd,28.16,NYSE
JELD-WEN Holding,JELD,40.79,41.20,40.70,41.01,0.38,0.94,490736,42.27,24.95,...,...,127.56,4.17,NYSE
Jernigan Capital,JCAP,18.70,18.82,18.49,18.50,-0.21,-1.12,147274,24.89,18.09,1.40,7.57,12.67,-2.68,NYSE
Jianpu Technology ADR,JT,7.49,7.49,6.85,7.03,-0.46,-6.14,637473,8.43,4.75,...,...,... dd,8.49,NYSE
JinkoSolar Holding ADR,JKS,24.89,25.56,24.59,24.59,-0.18,-0.73,430841,30.50,13.70,...,...,15.25,2.25,NYSE
J.Jill,JILL,8.59,8.79,8.50,8.53,0.03,0.35,178599,14.40,4.74,...,...,13.12,9.36,NYSE
JMP Group,JMP,5.55,5.62,5.45,5.49,-0.01,-0.18,14492,7.70,5.20,0.36,6.56,... dd,-1.96,NYSE
J.M. Smucker,SJM,123.52,123.82,122.80,123.43,0.28,0.23,610751,143.68,99.56,3.12,2.53,24.94,-0.65,NYSE
John Bean Technologies,JBT,111.95,113.55,111.50,111.90,0.15,0.13,74186,120.55,80.70,0.40,0.36,41.53,0.99,NYSE
Johnson Controls International,JCI,39.66,39.97,39.44,39.80,0.24,0.61,5877091,44.70,34.51,1.04,2.61,23.27,4.43,NYSE
Johnson&Johnson,JNJ,144.99,146.42,144.90,145.76,0.97,0.67,5291086,146.42,110.76,3.36,2.31,25.31,4.32,NYSE
John Wiley&Sons Cl A,JWA,65.45,65.45,64.80,65.20,0.20,0.31,299551,67.10,49.00,1.28,1.96,23.04,-0.84,NYSE
Jones Energy Cl A,JONE,1.26,1.27,1.12,1.22,-0.02,-1.61,815911,4.74,0.73,...,...,... dd,10.91,NYSE
Jones Lang LaSalle,JLL,154.70,154.97,153.10,153.87,-0.58,-0.38,110400,155.89,97.60,0.74,0.48,20.63,3.32,NYSE
JPMorgan Chase,JPM,111.65,112.85,110.84,112.67,1.83,1.65,18600454,112.85,81.64,2.24,1.99,16.23,5.36,NYSE
JPMorgan Chase Wt,JPM%,71.26,72.43,70.70,72.34,1.91,2.71,41383,72.43,40.53,...,...,...,8.90,NYSE
Jumei International Holding ADR,JMEI,3.92,3.93,3.64,3.70,-0.24,-6.09,3021793,4.73,2.00,...,...,40.88,26.71,NYSE
Juniper Networks,JNPR,28.86,28.93,28.57,28.89,0.13,0.45,2758356,30.96,23.87,0.40,1.38,17.09,1.37,NYSE
Jupai Holdings ADR,JP,24.11,24.17,22.33,22.66,-1.38,-5.74,465968,29.00,7.36,...,...,13.62,22.55,NYSE
Just Energy Group,JE,4.15,4.15,4.08,4.12,...,...,214913,6.35,4.00,0.39,9.53,7.62,-3.96,NYSE
K12,LRN,16.43,16.69,16.33,16.51,0.11,0.67,67096,21.18,15.07,...,...,110.07,3.84,NYSE
Kadant,KAI,97.60,98.60,96.95,97.25,-0.25,-0.26,30730,114.00,56.15,0.84,0.86,28.77,-3.14,NYSE
Kadmon Holdings,KDMN,3.85,4.32,3.84,4.23,0.36,9.30,6237750,5.05,2.05,...,...,... dd,16.85,NYSE
Kaman,KAMN,59.90,60.60,59.85,60.42,0.66,1.10,107417,60.60,45.50,0.80,1.32,33.38,2.69,NYSE
Kansas City Southern,KSU,107.53,110.67,107.40,110.40,2.75,2.55,1891392,114.85,81.54,1.44,1.30,22.17,4.92,NYSE
KapStone Paper&Packaging,KS,26.47,26.47,25.70,25.98,-0.26,-0.99,932221,26.47,19.59,0.40,1.54,34.64,14.50,NYSE
KAR Auction Services,KAR,52.96,53.34,52.72,53.27,0.26,0.49,901144,53.34,40.27,1.40,2.63,31.34,5.46,NYSE
KB Financial Group ADR,KB,63.50,63.96,63.43,63.72,0.34,0.54,128659,63.96,37.10,...,...,9.04,8.90,NYSE
KB Home,KBH,38.06,38.16,36.88,36.98,-1.60,-4.15,4939529,38.80,15.88,0.10,0.27,20.21,15.74,NYSE
KBR,KBR,20.32,20.75,20.28,20.59,0.39,1.93,1464018,21.25,13.36,0.32,1.55,39.30,3.83,NYSE
Keane Group,FRAC,19.50,19.54,18.97,19.03,-0.47,-2.41,955838,22.93,12.42,...,...,... dd,0.11,NYSE
Kellogg,K,66.01,66.06,64.66,64.69,-1.29,-1.96,4920458,76.69,58.76,2.16,3.34,29.27,-4.84,NYSE
Kemet,KEM,16.92,17.36,16.81,17.25,0.36,2.13,1185709,27.35,6.64,...,...,3.32,14.54,NYSE
Kemper Corp,KMPR,68.70,69.70,68.15,69.60,0.90,1.31,83516,71.52,36.35,0.96,1.38,31.19,1.02,NYSE
Kennametal,KMT,51.62,52.35,51.35,51.92,0.54,1.05,691203,52.35,32.23,0.80,1.54,38.46,7.25,NYSE
Kennedy-Wilson Holdings,KW,17.75,17.90,17.60,17.65,-0.10,-0.56,1032215,22.65,17.15,0.76,4.31,131.23,1.73,NYSE
Kenon Holdings,KEN,29.71,29.78,29.71,29.72,-0.63,-2.08,506,30.35,9.96,...,...,... dd,37.27,NYSE
KeyCorp,KEY,21.36,21.46,21.19,21.42,0.23,1.09,9927683,21.46,16.28,0.42,1.96,21.64,6.20,NYSE
Key Energy Services,KEG,17.30,17.63,17.15,17.33,-0.01,-0.06,164985,37.42,8.20,...,...,5.36,46.99,NYSE
Keysight Technologies,KEYS,44.97,45.08,44.64,44.82,-0.10,-0.22,476492,45.78,35.05,...,...,74.70,7.74,NYSE
Kilroy Realty,KRC,71.74,71.91,71.19,71.55,-0.25,-0.35,465814,78.33,67.00,1.70,2.38,47.07,-4.15,NYSE
Kimbell Royalty Partners,KRP,16.50,16.60,16.35,16.40,-0.05,-0.30,19114,20.89,15.06,1.24,7.56,...,0.92,NYSE
Kimberly-Clark,KMB,112.88,113.69,112.00,112.98,0.28,0.25,3336657,136.21,109.67,3.88,3.43,18.89,-6.36,NYSE
Kimco Realty,KIM,16.98,17.04,16.68,16.76,-0.25,-1.47,5385204,25.70,16.68,1.12,6.68,32.02,-7.66,NYSE
Kinder Morgan,KMI,19.24,19.66,19.16,19.52,0.32,1.67,14995912,23.01,16.68,0.50,2.56,34.86,8.02,NYSE
Kindred Healthcare,KND,9.25,9.45,9.20,9.25,...,...,521321,11.90,5.50,0.48,5.19,... dd,-4.64,NYSE
Kingsway Financial Services,KFS,5.30,5.30,5.20,5.25,-0.05,-0.94,8542,6.50,4.80,...,...,... dd,3.96,NYSE
Kinross Gold,KGC,4.22,4.34,4.18,4.34,0.18,4.33,13380914,4.91,3.15,0.16,3.69,43.40,0.46,NYSE
Kirby,KEX,74.40,75.10,73.65,74.80,0.75,1.01,373325,75.10,59.25,...,...,35.45,11.98,NYSE
Kirkland Lake Gold,KL,16.08,16.35,15.94,16.12,0.20,1.26,549157,16.76,5.99,0.06,0.39,33.02,4.95,NYSE
Kite Realty Group Trust,KRG,18.12,18.23,17.89,17.90,-0.26,-1.43,547046,24.38,17.60,1.27,7.09,... dd,-8.67,NYSE
KKR,KKR,23.15,23.30,23.00,23.08,0.05,0.22,1599539,23.32,16.77,0.68,2.95,11.66,9.59,NYSE
KKR Real Estate Finance Trust,KREF,19.96,20.04,19.75,19.80,-0.11,-0.55,29532,23.99,19.57,1.48,7.47,...,-1.05,NYSE
KMG Chemicals,KMG,67.13,67.41,64.91,65.76,-1.27,-1.89,245918,68.13,36.29,0.12,0.18,34.43,-0.48,NYSE
Knight-Swift Transportation Holdings Cl A,KNX,45.34,45.40,44.74,45.00,-0.29,-0.64,1500388,45.60,26.68,...,...,46.58,2.93,NYSE
Knoll Inc.,KNL,23.35,23.56,23.23,23.33,-0.02,-0.09,163956,27.48,16.57,0.60,2.57,16.66,1.26,NYSE
Knot Offshore Partners,KNOP,21.65,22.25,21.55,22.00,0.20,0.92,270664,24.42,19.15,2.08,9.45,10.24,6.02,NYSE
Knowles,KN,15.86,16.27,15.81,16.17,0.34,2.15,881356,19.90,14.11,...,...,864.71,10.30,NYSE
Kohl's,KSS,63.53,65.06,63.03,63.87,2.75,4.50,7407459,65.06,35.16,2.20,3.44,16.40,17.78,NYSE
Koninklijke Philips ADR,PHG,40.31,40.69,40.31,40.64,0.72,1.80,1174484,42.35,28.71,0.90,2.21,24.23,7.51,NYSE
Koppers Holdings,KOP,49.20,49.40,48.42,48.80,-0.35,-0.71,69435,51.80,33.90,...,...,21.18,-4.13,NYSE
Korea Electric Power ADR,KEP,17.07,17.23,17.06,17.16,-0.09,-0.52,293569,21.59,16.51,...,...,8.45,-3.11,NYSE
Korn/Ferry International,KFY,42.65,42.82,42.10,42.16,-0.45,-1.06,241055,44.08,27.47,0.40,0.95,20.67,1.88,NYSE
Kosmos Energy,KOS,6.87,7.00,6.87,6.98,0.12,1.75,2135565,8.62,5.53,...,...,... dd,1.90,NYSE
Kraton,KRA,52.93,53.12,51.41,51.59,-1.15,-2.18,189541,53.39,25.09,...,...,67.88,7.10,NYSE
Kroger,KR,28.15,28.77,28.01,28.14,0.06,0.21,9890308,34.99,19.69,0.50,1.78,17.00,2.51,NYSE
Kronos Worldwide,KRO,27.80,29.15,27.47,27.96,0.13,0.47,515257,29.49,12.11,0.60,2.15,9.78,8.50,NYSE
KT ADR,KT,15.87,15.88,15.74,15.88,0.08,0.51,502106,18.82,13.74,...,...,12.91,1.73,NYSE
Kyocera ADR,KYO,68.45,68.90,68.45,68.81,-0.94,-1.35,10551,71.92,49.53,...,...,21.81,5.04,NYSE
L3 Technologies,LLL,207.07,209.98,206.47,209.46,2.99,1.45,508315,209.98,145.54,3.00,1.43,28.81,5.87,NYSE
Laboratory of America Holdings,LH,170.92,172.38,170.38,171.64,1.36,0.80,464397,172.38,128.00,...,...,24.01,7.60,NYSE
Ladder Capital Cl A,LADR,13.62,13.68,13.55,13.59,0.02,0.15,543994,15.23,12.82,1.26,9.27,11.14,-0.29,NYSE
Lamb Weston Holdings,LW,57.99,58.44,57.62,58.28,0.28,0.48,1095080,58.70,35.81,0.77,1.31,26.98,3.24,NYSE
Lannett,LCI,24.90,25.30,24.65,24.75,-0.10,-0.40,445348,30.35,14.90,...,...,22.10,6.68,NYSE
La Quinta Holdings,LQ,18.56,18.59,18.32,18.47,0.01,0.05,1129438,18.59,11.76,...,...,52.80,0.05,NYSE
Laredo Petroleum,LPI,11.17,11.25,10.93,11.07,-0.14,-1.25,1385162,15.15,9.46,...,...,22.14,4.34,NYSE
LaSalle Hotel Properties,LHO,28.47,28.65,28.30,28.64,0.24,0.85,1264175,31.87,27.44,1.80,6.28,33.08,2.03,NYSE
Las Vegas Sands,LVS,70.71,71.24,70.49,71.02,0.39,0.55,2905510,72.20,51.35,2.92,4.11,26.80,2.20,NYSE
LATAM Airlines Group ADR,LTM,15.38,16.16,15.38,16.11,0.57,3.67,878710,16.16,8.95,0.07,0.43,62.91,15.90,NYSE
Lazard,LAZ,57.51,58.39,57.40,57.71,0.44,0.77,565465,58.39,40.37,1.64,2.84,16.49,9.92,NYSE
La-Z-Boy,LZB,31.75,32.40,31.65,32.10,0.55,1.74,227013,34.25,23.15,0.48,1.50,18.34,2.88,NYSE
L Brands,LB,49.81,51.01,49.42,49.67,-0.34,-0.68,3996896,63.10,35.00,2.40,4.83,14.57,-17.52,NYSE
LCI Industries,LCII,128.45,130.95,125.90,126.40,-2.15,-1.67,107405,132.72,86.25,2.20,1.74,22.53,-2.77,NYSE
Leaf Group,LFGR,9.30,9.35,9.25,9.35,0.10,1.08,11315,10.15,6.25,...,...,... dd,-5.56,NYSE
Lear Corp.,LEA,185.69,189.52,185.05,189.14,4.23,2.29,628713,192.13,132.01,2.00,1.06,11.80,7.06,NYSE
Lee Enterprises,LEE,2.40,2.45,2.37,2.45,0.05,2.08,147240,3.20,1.75,...,...,4.90,4.26,NYSE
Leggett&Platt,LEG,48.74,48.94,48.42,48.80,0.23,0.47,880332,54.97,43.16,1.44,2.95,19.87,2.24,NYSE
Legg Mason,LM,43.12,43.76,42.91,43.74,0.92,2.15,730824,43.76,30.81,1.12,2.56,17.09,4.19,NYSE
Leidos Holdings,LDOS,67.45,67.51,66.90,67.03,-0.41,-0.61,665153,67.51,47.81,1.28,1.91,33.02,3.81,NYSE
Leju Holdings ADR,LEJU,1.72,1.82,1.72,1.82,0.12,7.06,161955,4.16,1.28,...,...,... dd,26.39,NYSE
LendingClub,LC,4.34,4.36,4.21,4.27,-0.06,-1.39,6010047,6.79,3.29,...,...,... dd,3.39,NYSE
Lennar Cl A,LEN,69.13,69.93,69.04,69.26,-0.31,-0.45,3756969,70.40,42.71,0.16,0.23,20.25,9.52,NYSE
Lennar Cl B,LENB,56.16,56.40,55.72,55.84,-0.26,-0.46,58697,56.71,34.41,0.16,0.28,16.53,8.05,NYSE
Lennox International,LII,209.77,211.83,208.09,210.68,1.73,0.83,269002,214.70,147.68,2.04,0.97,29.84,1.16,NYSE
Leucadia National,LUK,28.14,28.30,27.81,27.93,-0.05,-0.18,1178995,28.30,22.23,0.40,1.43,18.08,5.44,NYSE
Lexington Realty Trust,LXP,9.33,9.34,9.20,9.22,-0.11,-1.18,890821,11.42,9.00,0.71,7.70,34.00,-4.46,NYSE
LG Display ADR,LPL,13.72,13.81,13.62,13.78,-0.30,-2.13,993451,17.05,11.91,...,...,4.41,0.15,NYSE
Liberty Oilfield Services,LBRT,21.20,22.12,21.05,21.75,4.75,27.94,10415414,...,...,...,...,...,...,NYSE
Liberty Property Trust,LPT,41.01,41.01,40.66,40.72,-0.34,-0.83,872730,45.40,37.21,1.60,3.93,17.18,-5.32,NYSE
Life Storage,LSI,83.91,84.12,83.03,83.92,-0.08,-0.10,329547,91.75,69.00,4.00,4.77,41.75,-5.78,NYSE
LightInTheBox Holding ADR,LITB,2.47,2.47,2.32,2.40,-0.09,-3.61,115770,3.52,1.61,...,...,... dd,4.35,NYSE
Lincoln National,LNC,84.26,84.75,83.75,84.37,0.47,0.56,1381952,84.75,61.45,1.32,1.56,13.20,9.76,NYSE
Lincoln National WT,LNC%,82.23,82.24,82.23,82.24,0.24,0.29,500,82.24,57.47,...,...,...,8.52,NYSE
Lindsay,LNN,92.50,95.41,92.25,94.95,2.82,3.06,156193,96.22,73.34,1.20,1.26,39.89,7.65,NYSE
LINE ADR,LN,44.63,44.78,44.52,44.61,-0.01,-0.02,189359,47.40,30.90,...,...,87.50,8.83,NYSE
Lions Gate Entertainment Cl A,LGFA,33.31,33.77,33.31,33.71,0.43,1.29,475754,34.75,24.27,...,...,35.11,-0.30,NYSE
Lions Gate Entertainment Cl B,LGFB,31.00,31.50,30.83,31.45,0.48,1.55,177975,33.10,22.50,...,...,32.76,-0.91,NYSE
Lithia Motors Cl A,LAD,122.75,124.96,122.75,124.48,1.47,1.20,237836,124.96,80.88,1.08,0.87,15.13,9.59,NYSE
Live Nation Entertainment,LYV,43.90,44.62,43.55,44.43,0.67,1.53,614961,46.99,27.17,...,...,2221.50,4.37,NYSE
Lloyds Banking Group ADR,LYG,3.92,3.96,3.92,3.96,0.09,2.33,4094640,3.96,3.15,0.11,2.67,21.49,5.60,NYSE
Lockheed Martin,LMT,331.35,336.35,331.03,336.25,5.12,1.55,1316095,336.35,248.00,8.00,2.38,27.12,4.73,NYSE
Loews,L,51.69,52.81,51.44,52.78,1.27,2.47,2409971,52.81,45.01,0.25,0.47,18.36,5.50,NYSE
Loma Negra Compania Industrial Argentina ADR,LOMA,24.55,25.28,24.29,25.00,0.36,1.46,383490,25.28,20.80,...,...,...,8.51,NYSE
Louisiana-Pacific,LPX,28.22,28.51,28.03,28.30,0.15,0.53,1026717,29.44,18.69,...,...,13.67,7.77,NYSE
Lowe's,LOW,96.01,102.28,95.63,100.86,5.12,5.35,14122137,102.28,70.76,1.64,1.63,24.19,8.52,NYSE
LSB Industries,LXU,9.75,9.93,9.54,9.76,0.01,0.10,144731,11.71,5.55,...,...,... dd,11.42,NYSE
LSC Communications,LKSD,14.12,14.68,13.91,14.39,0.25,1.77,204978,28.96,13.72,1.00,6.95,47.35,-5.02,NYSE
L.S. Starrett Cl A,SCX,8.75,9.10,8.70,8.95,0.15,1.70,24135,11.90,6.75,0.40,4.47,99.44,4.07,NYSE
LTC Properties,LTC,41.11,41.17,40.29,40.39,-0.65,-1.58,248454,52.85,40.29,2.28,5.64,18.11,-7.26,NYSE
Luby's,LUB,2.71,2.75,2.70,2.74,-0.02,-0.72,7472,4.33,2.36,...,...,... dd,3.79,NYSE
Lumber Liquidators Holdings,LL,31.81,31.95,30.34,30.47,-1.33,-4.18,787277,41.33,15.00,...,...,... dd,-2.93,NYSE
Luxfer Holdings,LXFR,15.14,15.23,14.67,15.04,-0.16,-1.05,34831,16.21,10.85,...,...,23.49,-4.81,NYSE
Luxoft Holding,LXFT,57.10,57.50,56.20,57.15,0.15,0.26,218023,67.85,40.15,...,...,34.22,2.60,NYSE
Lydall,LDL,49.75,50.02,48.60,49.85,...,...,157311,63.20,45.45,...,...,21.49,-1.77,NYSE
LyondellBasell Industries,LYB,117.65,118.00,116.39,117.68,-0.02,-0.02,2028563,118.00,78.01,3.60,3.06,12.61,6.67,NYSE
Macerich,MAC,63.10,63.21,62.62,62.97,-0.13,-0.21,485914,70.95,52.12,2.96,4.70,72.96,-4.13,NYSE
Mack-Cali Realty,CLI,20.88,20.93,20.71,20.74,-0.14,-0.67,281927,29.70,20.71,0.80,3.86,90.17,-3.80,NYSE
Macquarie Infrastructure,MIC,65.82,65.82,64.94,64.99,-0.93,-1.41,1132097,83.48,63.08,5.68,8.74,30.91,1.23,NYSE
Macy's,M,26.51,27.43,26.51,26.89,0.59,2.24,13255876,34.37,17.41,1.51,5.62,11.85,6.75,NYSE
Madison Square Garden,MSG,211.83,213.23,209.96,212.99,1.35,0.64,82666,231.44,166.86,...,...,... dd,1.01,NYSE
Magellan Midstream Partners,MMP,73.87,74.69,73.51,74.62,0.87,1.18,1059913,81.77,63.55,3.62,4.85,20.17,5.19,NYSE
MagnaChip Semiconductor,MX,11.00,11.30,10.95,11.25,0.20,1.81,264378,13.40,6.85,...,...,... dd,13.07,NYSE
Magna International,MGA,58.73,59.69,58.45,59.64,1.88,3.25,1814534,59.71,39.50,1.10,1.84,10.63,5.24,NYSE
Mallinckrodt,MNK,23.03,23.88,22.99,23.50,0.60,2.62,2450784,55.32,19.00,...,...,8.65,4.17,NYSE
Manchester United Cl A,MANU,20.00,20.00,19.80,19.90,...,...,20119,22.15,14.80,0.36,1.81,55.95,0.51,NYSE
Manitowoc,MTW,40.47,40.87,39.10,39.36,-0.85,-2.11,505550,42.12,21.00,...,...,... dd,0.05,NYSE
Manning&Napier,MN,4.00,4.05,3.80,3.80,-0.20,-5.00,70781,7.64,3.00,0.32,8.42,9.63,5.56,NYSE
ManpowerGroup,MAN,130.40,131.06,129.38,129.75,-0.15,-0.12,278737,131.99,91.13,1.86,1.43,19.31,2.89,NYSE
Manulife Financial,MFC,21.71,21.82,21.62,21.81,0.13,0.60,2532120,21.82,16.62,0.64,2.95,15.64,4.55,NYSE
Marathon Oil,MRO,18.68,18.96,18.57,18.82,0.22,1.18,10224500,18.96,10.55,0.20,1.06,... dd,11.16,NYSE
Marathon Petroleum,MPC,70.47,71.50,70.47,71.42,1.17,1.67,2490958,71.50,46.88,1.60,2.24,22.34,8.24,NYSE
Marcus,MCS,27.30,27.45,27.10,27.30,...,...,41140,34.90,23.85,0.50,1.83,19.70,-0.18,NYSE
Marcus&Millichap,MMI,31.54,31.54,30.99,31.02,-0.59,-1.87,80060,32.72,23.22,...,...,20.14,-4.88,NYSE
MarineMax,HZO,19.65,20.20,19.32,19.60,-0.10,-0.51,295652,23.65,13.80,...,...,20.42,3.70,NYSE
