Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Goodyear Tire&Rubber, GT, 35.51, 35.67, 35.14, 35.47, 0.1, 0.28, 1357397, 37.2, 28.81, 0.56, 1.58, 9.16, 9.78, NASDAQ Global
Hawkins, HWKN, 35.75, 35.75, 35.0, 35.5, 0.1, 0.28, 20762, 54.6, 34.2, 0.88, 2.48, 18.02, 0.85, NASDAQ Global
National Instruments, NATI, 46.18, 46.21, 45.42, 46.07, 0.13, 0.28, 461912, 46.79, 29.8, 0.84, 1.82, 54.85, 10.67, NASDAQ Global
Phibro Animal Health, PAHC, 36.25, 36.75, 35.8, 36.1, 0.1, 0.28, 52423, 40.25, 26.1, 0.4, 1.11, 21.24, 7.76, NASDAQ Global
RigNet, RNET, 17.95, 17.95, 17.5, 17.8, 0.05, 0.28, 33808, 22.91, 14.01, 0.0, 0.0, 0.0, 19.06, NASDAQ Global
Sienna Biopharmaceuticals, SNNA, 18.0, 18.0, 17.66, 18.0, 0.05, 0.28, 145572, 29.25, 15.22, 0.0, 0.0, 0.0, -0.83, NASDAQ Global
TiGenix ADR, TIG, 42.73, 42.73, 42.09, 42.57, 0.12, 0.28, 800, 42.73, 14.3, 0.0, 0.0, 0.0, 85.9, NASDAQ Global
Tenax Therapeutics, TENX, 0.37, 0.37, 0.35, 0.37, 0.0, 0.27, 352914, 2.28, 0.31, 0.0, 0.0, 0.0, -25.31, NASDAQ Capital
AquaVenture Holdings, WAAS, 14.95, 15.07, 14.77, 15.0, 0.04, 0.27, 31021, 20.67, 10.87, 0.0, 0.0, 0.0, -3.35, NYSE
Bank of Butterfield, NTB, 40.33, 40.5, 39.94, 40.25, 0.11, 0.27, 220571, 40.83, 29.81, 1.28, 3.18, 21.76, 10.91, NYSE
Black Hills, BKH, 55.66, 56.28, 54.96, 56.12, 0.15, 0.27, 1131500, 72.02, 52.5, 1.9, 3.39, 21.42, -6.64, NYSE
CNX Resources, CNX, 14.8, 14.8, 14.48, 14.71, 0.04, 0.27, 3945738, 16.48, 11.3, 0.0, 0.0, 0.0, 0.55, NYSE
ION Geophysical, IO, 18.45, 18.6, 17.9, 18.45, 0.05, 0.27, 126090, 24.2, 3.2, 0.0, 0.0, 0.0, -6.58, NYSE
Proto Labs, PRLB, 111.9, 111.9, 110.15, 111.15, 0.3, 0.27, 71151, 113.05, 48.0, 0.0, 0.0, 63.51, 7.91, NYSE
Star Group, SGU, 10.94, 11.1, 10.87, 11.0, 0.03, 0.27, 60182, 11.7, 9.0, 0.44, 4.0, 27.86, 2.33, NYSE
Time Warner, TWX, 94.06, 94.3, 93.66, 94.08, 0.25, 0.27, 3463714, 103.9, 85.88, 1.61, 1.71, 17.95, 2.85, NYSE
Toronto-Dominion Bank, TD, 60.31, 60.45, 59.7, 60.18, 0.16, 0.27, 1177872, 60.54, 45.18, 1.88, 3.12, 14.28, 2.73, NYSE
VEREIT, VER, 7.39, 7.46, 7.39, 7.46, 0.02, 0.27, 7321332, 9.12, 7.25, 0.55, 7.37, 0.0, -4.24, NYSE
Archrock Partners, APLP, 14.74, 14.77, 14.52, 14.7, 0.04, 0.27, 88537, 18.39, 10.58, 1.14, 7.76, 0.0, 23.43, NASDAQ Global
Brookfield Property Partners, BPY, 21.94, 22.12, 21.89, 22.0, 0.06, 0.27, 371491, 24.96, 20.86, 1.18, 5.36, 95.65, -0.72, NASDAQ Global
PDF Solutions, PDFS, 14.74, 14.81, 14.42, 14.64, 0.04, 0.27, 288653, 23.93, 14.11, 0.0, 0.0, 104.57, -6.75, NASDAQ Global
Tower Semiconductor, TSEM, 34.04, 34.25, 33.63, 33.81, 0.09, 0.27, 395727, 36.69, 20.6, 0.0, 0.0, 17.16, -0.79, NASDAQ Global
BrasilAgro-Companhia Brasileira de Propriedades Agricolas ADR, LND, 4.14, 4.14, 3.93, 3.93, 0.01, 0.26, 1101, 4.55, 3.21, 0.0, 0.0, 16.19, 12.19, NYSE
Burlington Stores, BURL, 126.2, 126.92, 125.25, 126.21, 0.33, 0.26, 600678, 128.11, 79.07, 0.0, 0.0, 33.13, 2.58, NYSE
CRH ADR, CRH, 38.56, 39.32, 38.28, 38.56, 0.1, 0.26, 848613, 39.32, 32.82, 0.44, 1.15, 22.18, 6.84, NYSE
Healthcare Realty Trust, HR, 30.64, 30.75, 30.46, 30.66, 0.08, 0.26, 703631, 36.25, 29.4, 1.2, 3.91, 29.17, -4.55, NYSE
U.S. Physical Therapy, USPH, 76.25, 77.0, 75.78, 76.7, 0.2, 0.26, 33727, 78.0, 56.5, 0.8, 1.04, 46.2, 6.23, NYSE
Wells Fargo, WFC, 65.7, 65.85, 65.4, 65.65, 0.17, 0.26, 14716708, 65.85, 49.27, 1.56, 2.38, 16.13, 8.21, NYSE
ArcBest, ARCB, 38.35, 38.55, 37.35, 38.2, 0.1, 0.26, 199337, 39.7, 16.95, 0.32, 0.84, 41.08, 6.85, NASDAQ Global
Arena Pharmaceuticals, ARNA, 38.3, 38.77, 37.56, 38.18, 0.1, 0.26, 298504, 41.92, 11.3, 0.0, 0.0, 0.0, 12.39, NASDAQ Global
China Lodging Group ADR, HTHT, 155.9, 159.72, 152.47, 157.13, 0.41, 0.26, 814279, 166.19, 52.96, 0.0, 0.0, 67.82, 8.79, NASDAQ Global
RBB Bancorp, RBB, 26.98, 27.19, 26.82, 26.87, 0.07, 0.26, 138038, 27.55, 21.26, 0.32, 1.19, 16.11, -1.83, NASDAQ Global
Signature Bank, SBNY, 156.01, 156.04, 152.34, 155.41, 0.41, 0.26, 322901, 164.23, 116.68, 0.0, 0.0, 21.77, 13.22, NASDAQ Global
LCNB, LCNB, 19.73, 19.95, 19.73, 19.75, 0.05, 0.25, 3743, 24.35, 18.05, 0.64, 3.24, 15.19, -3.42, NASDAQ Capital
VBI Vaccines, VBIV, 4.12, 4.14, 4.05, 4.09, 0.01, 0.25, 95864, 6.6, 3.04, 0.0, 0.0, 0.0, -4.22, NASDAQ Capital
Acorn International ADR, ATV, 20.5, 20.5, 20.0, 20.09, 0.05, 0.25, 7448, 21.17, 7.83, 0.0, 0.0, 0.0, 13.88, NYSE
City Office REIT, CIO, 12.01, 12.04, 11.94, 12.0, 0.03, 0.25, 192199, 13.93, 11.43, 0.94, 7.83, 0.0, -7.76, NYSE
Compania de Minas Buenaventura ADR, BVN, 15.89, 16.02, 15.57, 15.86, 0.04, 0.25, 1939156, 16.02, 10.87, 0.06, 0.38, 0.0, 12.64, NYSE
DCT Industrial Trust, DCT, 59.11, 59.14, 58.58, 59.08, 0.15, 0.25, 508689, 61.53, 43.95, 1.44, 2.44, 53.71, 0.51, NYSE
Empire State Realty OP Un Series 60, OGCP, 19.22, 19.28, 19.22, 19.28, 0.05, 0.25, 1700, 21.82, 18.27, 0.42, 2.18, 0.0, -5.41, NYSE
Ferrellgas Partners, FGP, 4.11, 4.17, 4.06, 4.08, 0.01, 0.25, 131132, 7.98, 3.8, 0.4, 9.8, 0.0, -4.67, NYSE
Orchid Island Capital, ORC, 8.11, 8.21, 8.06, 8.13, 0.02, 0.25, 726376, 12.6, 7.79, 1.32, 16.24, 0.0, -12.39, NYSE
Universal Health Realty Income Trust, UHT, 68.57, 68.47, 67.23, 68.18, 0.17, 0.25, 36607, 84.9, 59.1, 2.66, 3.9, 21.04, -9.23, NYSE
Upland Software, UPLD, 23.69, 24.18, 23.41, 23.65, 0.06, 0.25, 183945, 25.56, 11.34, 0.0, 0.0, 0.0, 9.19, NASDAQ Global
Eagle Bancorp, EGBN, 62.9, 63.7, 61.9, 62.55, 0.15, 0.24, 132365, 69.8, 46.2, 0.0, 0.0, 21.42, 8.03, NASDAQ Capital
Howard Bancorp, HBMD, 21.2, 21.65, 21.15, 21.25, 0.05, 0.24, 18670, 24.2, 15.4, 0.0, 0.0, 28.33, -3.41, NASDAQ Capital
Lindblad Expeditions Holdings WT, LINDW, 1.4, 1.4, 1.35, 1.36, 0.0, 0.24, 141115, 2.35, 1.35, 0.0, 0.0, 0.0, -1.45, NASDAQ Capital
AerCap Holdings, AER, 54.7, 54.93, 54.54, 54.68, 0.13, 0.24, 806268, 55.29, 42.35, 0.0, 0.0, 8.89, 3.93, NYSE
Anadarko Petroleum Un, AEUA, 37.51, 38.15, 37.44, 37.47, 0.09, 0.24, 6664, 48.28, 30.95, 3.75, 10.01, 0.0, 8.11, NYSE
Griffon, GFF, 21.2, 21.2, 20.5, 21.15, 0.05, 0.24, 81949, 26.4, 17.65, 0.28, 1.32, 62.21, 3.93, NYSE
Rogers, ROG, 171.01, 172.37, 168.66, 169.92, 0.4, 0.24, 64275, 184.0, 77.86, 0.0, 0.0, 36.78, 4.94, NYSE
TE Connectivity, TEL, 102.79, 105.48, 102.27, 102.64, 0.25, 0.24, 2247922, 108.23, 71.93, 1.6, 1.56, 29.66, 8.0, NYSE
W. P. Carey, WPC, 65.96, 66.07, 65.3, 65.81, 0.16, 0.24, 320537, 72.41, 59.41, 4.04, 6.14, 43.69, -4.48, NYSE
Atlas Financial Holdings, AFH, 20.75, 21.4, 20.5, 20.75, 0.05, 0.24, 30514, 21.5, 12.15, 0.0, 0.0, 148.21, 0.97, NASDAQ Global
Clovis Oncology, CLVS, 61.4, 62.18, 60.02, 61.4, 0.15, 0.24, 891876, 99.45, 45.42, 0.0, 0.0, 0.0, -9.71, NASDAQ Global
Old Dominion Freight Line, ODFL, 149.05, 149.98, 147.45, 148.66, 0.36, 0.24, 407411, 150.0, 80.56, 0.4, 0.27, 36.62, 13.01, NASDAQ Global
Retrophin, RTRX, 24.8, 25.0, 24.0, 24.79, 0.06, 0.24, 188292, 26.44, 15.55, 0.0, 0.0, 0.0, 17.66, NASDAQ Global
SEI Investments, SEIC, 76.65, 76.76, 75.89, 76.75, 0.18, 0.24, 402163, 77.49, 47.88, 0.6, 0.78, 33.37, 6.8, NASDAQ Global
United Financial Bancorp, UBNK, 16.9, 17.1, 16.87, 16.98, 0.04, 0.24, 264077, 19.35, 15.75, 0.48, 2.83, 15.72, -3.74, NASDAQ Global
Werner Enterprises, WERN, 41.95, 42.2, 41.45, 42.05, 0.1, 0.24, 603068, 42.25, 24.2, 0.28, 0.67, 36.57, 8.8, NASDAQ Global
Viveve Medical, VIVE, 4.36, 4.48, 4.35, 4.36, 0.01, 0.23, 99225, 11.16, 3.75, 0.0, 0.0, 0.0, -12.27, NASDAQ Capital
Eaton Vance, EV, 60.25, 60.25, 59.66, 60.17, 0.14, 0.23, 547060, 60.95, 41.4, 1.24, 2.06, 24.86, 6.7, NYSE
Myovant Sciences, MYOV, 13.02, 13.19, 13.0, 13.05, 0.03, 0.23, 61213, 18.85, 9.92, 0.0, 0.0, 0.0, 3.24, NYSE
Sonic Automotive Cl A, SAH, 22.05, 22.3, 21.68, 22.2, 0.05, 0.23, 245046, 27.45, 15.95, 0.2, 0.9, 14.51, 20.33, NYSE
Apellis Pharmaceuticals, APLS, 17.3, 18.24, 17.15, 17.31, 0.04, 0.23, 37250, 25.49, 12.45, 0.0, 0.0, 0.0, -20.23, NASDAQ Global
Atrion, ATRI, 598.45, 606.25, 597.35, 597.35, 1.35, 0.23, 1585, 694.0, 459.05, 4.8, 0.8, 33.09, -5.27, NASDAQ Global
Citrix Systems, CTXS, 94.32, 94.78, 93.81, 94.0, 0.22, 0.23, 909047, 94.78, 70.24, 0.0, 0.0, 31.86, 6.82, NASDAQ Global
Consumer Portfolio Services, CPSS, 4.45, 4.5, 4.38, 4.42, 0.01, 0.23, 15780, 5.69, 3.66, 0.0, 0.0, 5.82, 6.51, NASDAQ Global
Endologix, ELGX, 4.37, 4.37, 4.31, 4.35, 0.01, 0.23, 302499, 7.66, 4.08, 0.0, 0.0, 0.0, -18.69, NASDAQ Global
NVIDIA, NVDA, 238.0, 239.75, 235.75, 236.35, 0.55, 0.23, 9859123, 240.49, 95.17, 0.6, 0.25, 58.65, 22.14, NASDAQ Global
Tecnoglass, TGLS, 9.29, 9.29, 9.12, 9.15, 0.02, 0.22, 5098, 12.2, 5.5, 0.56, 6.12, 0.0, 24.49, NASDAQ Capital
Federal Agricultural Mortgage Cl C, AGM, 80.91, 80.91, 79.5, 80.67, 0.18, 0.22, 36328, 82.97, 53.78, 1.44, 1.79, 10.84, 3.11, NYSE
Gerdau ADR, GGB, 4.49, 4.72, 4.48, 4.53, 0.01, 0.22, 8952836, 4.79, 2.6, 0.04, 0.81, 0.0, 21.77, NYSE
Granite REIT, GRPU, 41.6, 41.68, 41.44, 41.47, 0.09, 0.22, 2512, 41.75, 32.75, 2.19, 5.27, 16.65, 6.12, NYSE
Santander Consumer USA Holdings, SC, 18.55, 18.64, 18.39, 18.5, 0.04, 0.22, 1149616, 19.02, 11.12, 0.12, 0.65, 9.95, -0.64, NYSE
Builders FirstSource, BLDR, 22.59, 22.77, 22.17, 22.43, 0.05, 0.22, 1013925, 23.28, 10.56, 0.0, 0.0, 29.91, 2.94, NASDAQ Global
FirstService, FSV, 68.19, 68.66, 67.85, 68.28, 0.15, 0.22, 41768, 74.49, 49.07, 0.49, 0.72, 55.06, -2.35, NASDAQ Global
Newtek Business Services, NEWT, 17.82, 17.98, 17.72, 17.84, 0.04, 0.22, 86892, 19.4, 15.16, 1.6, 8.97, 10.81, -3.52, NASDAQ Global
Riverview Bancorp, RVSB, 9.27, 9.35, 9.16, 9.22, 0.02, 0.22, 28392, 9.54, 6.46, 0.12, 1.3, 20.95, 6.34, NASDAQ Global
Big Rock Partners Acquisition, BRPA, 9.7, 9.7, 9.7, 9.7, 0.02, 0.21, 165082, 10.93, 9.58, 0.0, 0.0, 0.0, 0.21, NASDAQ Capital
Allergan, AGN, 186.98, 187.7, 184.14, 187.12, 0.4, 0.21, 1943086, 256.8, 160.07, 2.8, 1.5, 0.0, 14.39, NYSE
Atkore International Group, ATKR, 24.3, 24.43, 23.82, 24.13, 0.05, 0.21, 390027, 27.3, 15.05, 0.0, 0.0, 19.15, 12.49, NYSE
Broadridge Financial Solutions, BR, 96.5, 96.76, 96.03, 96.38, 0.2, 0.21, 254696, 97.54, 65.52, 1.46, 1.51, 33.58, 6.4, NYSE
Loews, L, 53.05, 53.3, 52.87, 53.15, 0.11, 0.21, 776082, 53.36, 45.01, 0.25, 0.47, 18.49, 6.24, NYSE
UMH Properties, UMH, 14.32, 14.19, 14.03, 14.16, 0.03, 0.21, 111794, 17.9, 13.65, 0.72, 5.08, 0.0, -4.97, NYSE
Bank of South Carolina, BKSC, 18.95, 19.0, 18.95, 19.0, 0.04, 0.2, 1432, 22.0, 17.35, 0.6, 3.16, 18.1, -1.6, NASDAQ Capital
MAM Software Group, MAMS, 7.34, 7.35, 7.29, 7.33, 0.01, 0.2, 1780, 9.42, 5.91, 0.0, 0.0, 19.3, -2.33, NASDAQ Capital
Clipper Realty, CLPR, 10.2, 10.36, 10.02, 10.17, 0.02, 0.2, 29865, 15.0, 9.43, 0.38, 3.74, 0.0, 1.8, NYSE
Frontline, FRO, 4.96, 4.97, 4.88, 4.91, 0.01, 0.2, 603128, 7.32, 4.47, 0.6, 12.22, 163.67, 6.97, NYSE
GasLog Partners, GLOP, 25.0, 25.4, 24.7, 25.05, 0.05, 0.2, 78746, 25.55, 20.8, 2.07, 8.26, 11.04, 1.21, NYSE
KAR Auction Services, KAR, 54.71, 54.86, 54.41, 54.67, 0.11, 0.2, 535083, 54.86, 40.27, 1.4, 2.56, 32.16, 8.24, NYSE
Ladder Capital Cl A, LADR, 14.94, 15.01, 14.8, 14.95, 0.03, 0.2, 1986423, 15.23, 12.82, 1.26, 8.43, 12.25, 9.68, NYSE
Merck&Co, MRK, 61.3, 61.38, 60.95, 61.3, 0.12, 0.2, 8083573, 66.8, 53.63, 1.92, 3.13, 59.51, 8.94, NYSE
WNS (Holdings) ADR, WNS, 44.84, 44.87, 44.12, 44.65, 0.09, 0.2, 198026, 46.0, 27.43, 0.0, 0.0, 40.17, 11.26, NYSE
Pool, POOL, 135.92, 136.38, 133.67, 135.86, 0.27, 0.2, 238614, 136.38, 97.25, 1.48, 1.09, 34.39, 4.79, NASDAQ Global
Tetra Tech, TTEK, 49.85, 49.9, 49.0, 49.7, 0.1, 0.2, 151546, 50.9, 38.85, 0.4, 0.8, 24.36, 3.22, NASDAQ Global
U.S. Geothermal, HTM, 5.38, 5.4, 5.36, 5.4, 0.01, 0.19, 606896, 5.42, 3.11, 0.0, 0.0, 0.0, 56.52, NYSE American
Cloud Peak Energy, CLD, 5.3, 5.38, 5.17, 5.25, 0.01, 0.19, 707479, 6.3, 2.78, 0.0, 0.0, 175.0, 17.98, NYSE
Engility Holdings, EGL, 27.05, 27.16, 26.64, 27.01, 0.05, 0.19, 222863, 35.63, 25.7, 0.0, 0.0, 32.94, -4.79, NYSE
Foundation Building Materials, FBM, 15.66, 15.78, 15.4, 15.63, 0.03, 0.19, 32678, 17.91, 11.03, 0.0, 0.0, 0.0, 5.68, NYSE
Waste Connections, WCN, 72.4, 73.08, 72.11, 72.47, 0.14, 0.19, 688535, 74.2, 52.79, 0.56, 0.77, 54.9, 2.16, NYSE
Yum China Holdings, YUMC, 46.6, 47.79, 46.37, 47.5, 0.09, 0.19, 1318144, 48.75, 25.53, 0.0, 0.0, 32.31, 18.69, NYSE
Zayo Group Holdings, ZAYO, 36.45, 36.71, 36.32, 36.45, 0.07, 0.19, 1211133, 37.26, 29.73, 0.0, 0.0, 98.51, -0.95, NYSE
Bear State Financial, BSF, 10.3, 10.31, 10.28, 10.3, 0.02, 0.19, 7078, 10.37, 8.66, 0.12, 1.17, 18.73, 0.68, NASDAQ Global
FreightCar America, RAIL, 16.2, 16.27, 15.95, 16.16, 0.03, 0.19, 72145, 20.46, 12.07, 0.0, 0.0, 0.0, -5.39, NASDAQ Global
Kforce, KFRC, 26.5, 26.5, 25.9, 26.3, 0.05, 0.19, 63599, 27.3, 16.75, 0.48, 1.83, 18.59, 4.16, NASDAQ Global
Primoris Services, PRIM, 26.42, 26.53, 26.09, 26.3, 0.05, 0.19, 148147, 30.0, 21.83, 0.24, 0.91, 21.04, -3.27, NASDAQ Global
VeriSign, VRSN, 116.28, 116.64, 115.63, 115.99, 0.22, 0.19, 538208, 118.28, 79.21, 0.0, 0.0, 31.35, 1.35, NASDAQ Global
Washington Trust Bancorp, WASH, 54.4, 54.4, 53.25, 54.1, 0.1, 0.19, 52472, 59.1, 47.0, 1.56, 2.88, 18.72, 1.6, NASDAQ Global
Willis Lease Finance, WLFC, 26.73, 26.89, 26.61, 26.76, 0.05, 0.19, 10239, 27.58, 21.1, 0.0, 0.0, 8.08, 7.17, NASDAQ Global
Federal Street Acquisition, FSAC, 9.74, 9.74, 9.7, 9.7, 0.02, 0.18, 3166, 9.8, 9.68, 0.0, 0.0, 0.0, -0.1, NASDAQ Capital
Houston American Energy, HUSA, 0.34, 0.34, 0.33, 0.34, 0.0, 0.18, 170974, 1.05, 0.18, 0.0, 0.0, 0.0, 2.7, NYSE American
AllianceBernstein Holding, AB, 27.4, 27.6, 27.2, 27.45, 0.05, 0.18, 147570, 27.8, 20.4, 2.04, 7.43, 12.95, 9.58, NYSE
Booz Allen Hamilton Holding, BAH, 39.55, 40.13, 39.39, 39.45, 0.07, 0.18, 422022, 40.25, 31.06, 0.68, 1.72, 21.8, 3.46, NYSE
Marsh&McLennan, MMC, 83.73, 84.1, 83.22, 83.57, 0.15, 0.18, 1916342, 86.54, 67.32, 1.5, 1.79, 22.9, 2.68, NYSE
First Northwest Bancorp, FNWB, 17.15, 17.15, 16.95, 17.04, 0.03, 0.18, 7920, 18.35, 14.69, 0.0, 0.0, 30.03, 4.54, NASDAQ Global
Tanzanian Royalty Exploration, TRX, 0.39, 0.42, 0.39, 0.41, 0.0, 0.17, 291279, 0.62, 0.24, 0.0, 0.0, 0.0, 47.34, NYSE American
China Rapid Finance ADR, XRF, 5.62, 6.07, 5.87, 5.95, 0.01, 0.17, 268284, 12.86, 4.6, 0.0, 0.0, 0.0, 4.02, NYSE
Diageo ADR, DEO, 147.46, 147.62, 144.71, 144.93, 0.25, 0.17, 555280, 147.62, 110.59, 4.04, 2.79, 26.97, -0.75, NYSE
Luxoft Holding, LXFT, 57.95, 58.25, 57.51, 58.05, 0.1, 0.17, 193280, 67.85, 40.15, 0.0, 0.0, 34.76, 4.22, NYSE
MiX Telematics ADR, MIXT, 11.86, 12.0, 11.79, 11.88, 0.02, 0.17, 20308, 13.17, 5.59, 0.18, 1.53, 30.25, -6.9, NYSE
Monmouth Real Estate Investment Cl A, MNR, 17.49, 17.5, 17.38, 17.46, 0.03, 0.17, 207971, 18.45, 13.68, 0.68, 3.89, 49.17, -1.91, NYSE
Monsanto, MON, 122.4, 123.15, 121.6, 122.39, 0.21, 0.17, 3212238, 123.15, 106.97, 2.16, 1.76, 22.58, 4.8, NYSE
Oil-Dri of America, ODC, 41.65, 41.69, 40.83, 41.69, 0.07, 0.17, 8180, 50.82, 33.26, 0.92, 2.21, 25.89, 0.46, NYSE
Owens Corning, OC, 95.75, 95.84, 94.14, 95.76, 0.16, 0.17, 578090, 96.52, 53.04, 0.84, 0.88, 28.64, 4.15, NYSE
Statoil ADR, STO, 24.06, 24.47, 24.13, 24.26, 0.04, 0.17, 1396377, 24.47, 16.18, 0.0, 0.0, 0.0, 13.26, NYSE
Taubman Centers, TCO, 63.79, 63.87, 63.0, 63.75, 0.11, 0.17, 675021, 71.77, 44.78, 2.5, 3.92, 60.71, -2.57, NYSE
Entellus Medical, ENTL, 24.18, 24.18, 23.98, 24.05, 0.04, 0.17, 107699, 25.58, 11.47, 0.0, 0.0, 0.0, -1.39, NASDAQ Global
Home Bancorp, HBCP, 42.42, 42.47, 42.03, 42.33, 0.07, 0.17, 9742, 47.2, 32.52, 0.56, 1.32, 17.14, -2.06, NASDAQ Global
Jazz Pharmaceuticals, JAZZ, 153.44, 153.61, 150.99, 153.12, 0.26, 0.17, 375377, 163.75, 117.16, 0.0, 0.0, 25.23, 13.72, NASDAQ Global
AK Steel Holding, AKS, 6.44, 6.45, 6.2, 6.29, 0.01, 0.16, 12525387, 9.19, 4.0, 0.0, 0.0, 44.93, 11.13, NYSE
Aluminum Corp. of China ADR, ACH, 18.49, 18.58, 18.36, 18.45, 0.03, 0.16, 48380, 23.54, 11.01, 0.0, 0.0, 45.48, 2.9, NYSE
American Eagle Outfitters, AEO, 18.37, 18.4, 17.96, 18.33, 0.03, 0.16, 3479148, 19.48, 10.23, 0.5, 2.73, 19.92, -2.5, NYSE
BBVA Banco Frances ADR, BFR, 25.31, 25.55, 25.29, 25.33, 0.04, 0.16, 128607, 27.45, 14.55, 0.25, 0.99, 25.66, 0.52, NYSE
Delek Logistics Partners, DKL, 32.15, 32.5, 31.75, 32.25, 0.05, 0.16, 24470, 36.05, 26.8, 2.86, 8.87, 16.22, 1.74, NYSE
Equity Lifestyle Properties, ELS, 86.12, 86.69, 85.7, 86.29, 0.14, 0.16, 262890, 91.94, 72.25, 1.95, 2.26, 41.29, -3.07, NYSE
Steris, STE, 91.99, 92.98, 91.44, 91.85, 0.15, 0.16, 851901, 93.71, 65.27, 1.24, 1.35, 54.67, 5.01, NYSE
White Mountains Insurance Group, WTM, 849.96, 851.06, 840.0, 851.06, 1.34, 0.16, 14299, 948.94, 832.01, 1.0, 0.12, 211.88, -0.03, NYSE
ChipMOS Technologies ADR, IMOS, 18.35, 18.41, 18.13, 18.24, 0.03, 0.16, 67335, 21.99, 15.24, 0.0, 0.0, 6.94, 3.34, NASDAQ Global
Icahn Enterprises, IEP, 57.96, 58.26, 57.52, 57.94, 0.09, 0.16, 100166, 61.17, 47.06, 6.0, 10.36, 5.03, 9.32, NASDAQ Global
Intuit, INTU, 168.03, 168.78, 166.28, 167.82, 0.27, 0.16, 703771, 169.79, 111.9, 1.56, 0.93, 44.42, 6.36, NASDAQ Global
PDL Community Bancorp, PDLB, 15.26, 15.26, 15.1, 15.22, 0.03, 0.16, 4150, 16.95, 14.5, 0.0, 0.0, 0.0, 0.26, NASDAQ Global
SVB Financial Group, SIVB, 262.79, 262.79, 258.22, 261.13, 0.41, 0.16, 466503, 263.09, 159.44, 0.0, 0.0, 29.31, 11.7, NASDAQ Global
Del Taco Restaurants, TACO, 12.99, 13.11, 12.81, 13.01, 0.02, 0.15, 308138, 15.99, 11.58, 0.0, 0.0, 23.23, 7.34, NASDAQ Capital
Trinity Place Holdings, TPHS, 6.85, 6.93, 6.84, 6.89, 0.01, 0.15, 4471, 9.97, 6.53, 0.0, 0.0, 0.0, -0.86, NYSE American
Bright Horizons Family Solutions, BFAM, 97.6, 97.88, 96.81, 97.32, 0.15, 0.15, 138139, 98.48, 65.0, 0.0, 0.0, 48.25, 3.53, NYSE
Brown&Brown, BRO, 52.85, 53.24, 52.6, 52.97, 0.08, 0.15, 1067205, 53.72, 41.1, 0.6, 1.13, 18.67, 2.93, NYSE
CPFL Energia ADR, CPL, 12.93, 13.24, 12.82, 12.99, 0.02, 0.15, 84246, 17.69, 10.63, 0.27, 2.1, 24.98, 12.96, NYSE
Empire State Realty Trust, ESRT, 19.38, 19.5, 19.26, 19.42, 0.03, 0.15, 852680, 21.98, 18.83, 0.42, 2.16, 49.79, -5.41, NYSE
ENSCO, ESV, 6.8, 6.87, 6.55, 6.65, 0.01, 0.15, 10159584, 12.03, 4.1, 0.04, 0.6, 0.0, 12.52, NYSE
Global Brass&Copper Holdings, BRSS, 33.0, 33.0, 32.5, 32.9, 0.05, 0.15, 43611, 39.85, 28.1, 0.24, 0.73, 13.65, -0.6, NYSE
Nelnet Cl A, NNI, 53.16, 53.25, 52.8, 53.09, 0.08, 0.15, 89157, 59.68, 38.72, 0.64, 1.21, 10.09, -3.09, NYSE
Regalwood Global Energy Un, RWGEU, 10.02, 10.03, 10.02, 10.03, 0.02, 0.15, 2300, 10.1, 9.95, 0.0, 0.0, 0.0, 0.75, NYSE
Taro Pharmaceutical Industries, TARO, 105.15, 107.14, 102.74, 104.74, 0.16, 0.15, 108921, 128.46, 94.0, 0.0, 0.0, 12.91, 0.03, NYSE
Washington Prime Group, WPG, 6.77, 6.81, 6.66, 6.75, 0.01, 0.15, 1604994, 9.96, 6.62, 1.0, 14.81, 7.94, -5.2, NYSE
Whitestone REIT, WSR, 13.5, 13.36, 13.13, 13.36, 0.02, 0.15, 294701, 15.15, 10.8, 1.14, 8.53, 76.56, -7.29, NYSE
Blue Buffalo Pet Products, BUFF, 33.25, 33.46, 33.0, 33.14, 0.05, 0.15, 661398, 34.19, 21.51, 0.0, 0.0, 38.09, 1.07, NASDAQ Global
Cognex, CGNX, 67.9, 68.15, 66.76, 67.44, 0.1, 0.15, 950680, 72.99, 32.94, 0.36, 0.53, 49.85, 10.27, NASDAQ Global
Gladstone Commercial, GOOD, 19.83, 19.94, 19.74, 19.87, 0.03, 0.15, 75462, 23.35, 19.07, 1.5, 7.55, 12418.75, -5.65, NASDAQ Global
Hain Celestial Group, HAIN, 40.2, 40.44, 39.86, 40.1, 0.06, 0.15, 666806, 45.61, 31.01, 0.0, 0.0, 53.25, -5.4, NASDAQ Global
Helen of Troy, HELE, 96.95, 97.55, 96.3, 96.95, 0.15, 0.15, 87849, 102.88, 85.4, 0.0, 0.0, 132.81, 0.62, NASDAQ Global
Leap Therapeutics, LPTX, 6.84, 6.91, 6.64, 6.85, 0.01, 0.15, 71667, 10.1, 4.9, 0.0, 0.0, 0.0, 9.78, NASDAQ Global
National CineMedia, NCMI, 6.71, 6.71, 6.48, 6.61, 0.01, 0.15, 407723, 14.99, 5.12, 0.88, 13.31, 20.03, -3.64, NASDAQ Global
