Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Oasis Petroleum, OAS, 7.59, 8.11, 7.56, 8.07, 0.35, 4.53, 9040407, 15.27, 6.69, 0.0, 0.0, 0.0, -4.04, NYSE,2018-02-15,13:59:41
Spectrum Pharmaceuticals, SPPI, 20.15, 21.39, 19.87, 21.28, 0.92, 4.52, 957655, 23.5, 5.47, 0.0, 0.0, 0.0, 12.3, NASDAQ Global,2018-02-15,13:59:41
Brooks Automation, BRKS, 24.27, 25.86, 24.27, 25.73, 1.11, 4.51, 792245, 34.77, 20.48, 0.4, 1.55, 27.67, 7.88, NASDAQ Global,2018-02-15,13:59:41
Bank of America Cl A WT, BAC%A, 19.34, 20.08, 19.21, 20.08, 0.87, 4.51, 321790, 20.72, 9.95, 0.0, 0.0, 0.0, 14.33, NYSE,2018-02-15,13:59:41
Esterline Technologies, ESL, 70.5, 74.35, 70.0, 74.15, 3.2, 4.51, 334052, 102.7, 67.15, 0.0, 0.0, 33.7, -0.74, NYSE,2018-02-15,13:59:41
Editas Medicine, EDIT, 32.67, 34.88, 32.27, 34.59, 1.49, 4.5, 1053681, 41.6, 13.12, 0.0, 0.0, 0.0, 12.56, NASDAQ Global,2018-02-15,13:59:41
Iovance Biotherapeutics, IOVA, 16.55, 17.45, 16.3, 17.4, 0.75, 4.5, 705141, 18.15, 4.45, 0.0, 0.0, 0.0, 117.5, NASDAQ Global,2018-02-15,13:59:41
BHP Billiton ADR, BBL, 42.28, 44.79, 42.21, 44.63, 1.92, 4.5, 2940645, 45.3, 28.73, 1.72, 3.85, 20.22, 10.74, NYSE,2018-02-15,13:59:41
Celcuity, CELC, 16.88, 17.7, 16.66, 17.64, 0.76, 4.5, 9651, 22.73, 11.1, 0.0, 0.0, 0.0, -6.91, NASDAQ Capital,2018-02-15,13:59:41
Caesars Entertainment, CZR, 12.15, 12.9, 12.13, 12.8, 0.55, 4.49, 5891559, 14.5, 8.5, 0.0, 0.0, 0.0, 1.19, NASDAQ Global,2018-02-15,13:59:41
NanoViricides, NNVC, 0.88, 0.99, 0.88, 0.93, 0.04, 4.49, 182241, 1.64, 0.83, 0.0, 0.0, 0.0, 5.67, NYSE American,2018-02-15,13:59:41
Trilogy Metals, TMQ, 1.35, 1.41, 1.3, 1.4, 0.06, 4.48, 627289, 1.64, 0.45, 0.0, 0.0, 0.0, 28.44, NYSE American,2018-02-15,13:59:41
RYB Education ADR, RYB, 18.49, 19.49, 18.26, 19.4, 0.83, 4.47, 490493, 31.8, 15.5, 0.0, 0.0, 0.0, 14.93, NYSE,2018-02-15,13:59:41
Prestige Brands Holdings, PBH, 32.57, 34.56, 32.46, 34.41, 1.47, 4.46, 1103783, 59.63, 32.46, 0.0, 0.0, 4.72, -22.52, NYSE,2018-02-15,13:59:41
FormFactor, FORM, 12.3, 13.05, 12.11, 12.9, 0.55, 4.45, 766935, 18.65, 10.45, 0.0, 0.0, 23.45, -17.57, NASDAQ Global,2018-02-15,13:59:41
BRF ADR, BRFS, 9.12, 9.67, 9.12, 9.62, 0.41, 4.45, 2079838, 15.5, 8.91, 0.0, 0.0, 0.0, -14.56, NYSE,2018-02-15,13:59:41
CIT Group, CIT, 51.13, 53.69, 51.11, 53.53, 2.28, 4.45, 1329752, 53.76, 39.48, 0.64, 1.2, 31.48, 8.73, NYSE,2018-02-15,13:59:41
Glaukos, GKOS, 29.47, 31.21, 29.47, 31.01, 1.32, 4.45, 389743, 52.49, 23.07, 0.0, 0.0, 0.0, 20.9, NYSE,2018-02-15,13:59:41
Qudian ADR, QD, 13.83, 14.66, 13.53, 14.56, 0.62, 4.45, 2941529, 35.45, 11.33, 0.0, 0.0, 0.0, 16.11, NYSE,2018-02-15,13:59:41
Tailored Brands, TLRD, 22.23, 23.61, 22.19, 23.49, 1.0, 4.45, 827405, 26.03, 9.4, 0.72, 3.07, 17.27, 7.6, NYSE,2018-02-15,13:59:41
Adecoagro, AGRO, 9.0, 9.45, 8.99, 9.41, 0.4, 4.44, 467763, 12.9, 8.33, 0.0, 0.0, 42.58, -8.99, NYSE,2018-02-15,13:59:41
Bio-Rad Laboratories Cl A, BIO, 235.49, 249.58, 235.49, 247.91, 10.55, 4.44, 162532, 273.87, 186.98, 0.0, 0.0, 313.81, 3.87, NYSE,2018-02-15,13:59:41
Navios Maritime Acquisition, NNA, 0.73, 0.8, 0.72, 0.77, 0.03, 4.44, 989361, 1.92, 0.67, 0.08, 10.33, 0.0, -30.26, NYSE,2018-02-15,13:59:41
Systemax, SYX, 28.82, 30.53, 28.82, 30.32, 1.29, 4.44, 52008, 34.91, 7.05, 0.4, 1.32, 276.39, -8.87, NYSE,2018-02-15,13:59:41
WPP ADR, WPP, 95.25, 97.78, 95.24, 97.16, 4.12, 4.43, 285893, 118.26, 82.44, 3.02, 3.11, 11.25, 7.29, NYSE,2018-02-15,13:59:41
Sharing Economy International, SEII, 4.0, 4.35, 4.0, 4.24, 0.18, 4.43, 39931, 12.4, 0.66, 0.0, 0.0, 0.0, -44.06, NASDAQ Capital,2018-02-15,13:59:41
Arbutus Biopharma, ABUS, 5.5, 5.9, 5.36, 5.9, 0.25, 4.42, 385108, 8.25, 2.55, 0.0, 0.0, 0.0, 16.83, NASDAQ Global,2018-02-15,13:59:41
NCR, NCR, 31.1, 33.03, 31.1, 32.85, 1.39, 4.42, 1266894, 49.9, 29.2, 0.0, 0.0, 39.11, -3.35, NYSE,2018-02-15,13:59:41
Marrone Bio Innovations, MBII, 1.12, 1.19, 1.12, 1.18, 0.05, 4.42, 84336, 2.3, 0.85, 0.0, 0.0, 0.0, 7.27, NASDAQ Capital,2018-02-15,13:59:41
Stellar Biotechnologies, SBOT, 0.8, 0.84, 0.8, 0.82, 0.03, 4.42, 32036, 2.22, 0.75, 0.0, 0.0, 0.0, 1.22, NASDAQ Capital,2018-02-15,13:59:41
LivePerson, LPSN, 11.4, 11.95, 11.4, 11.85, 0.5, 4.41, 391714, 15.1, 6.47, 0.0, 0.0, 0.0, 3.04, NASDAQ Global,2018-02-15,13:59:41
Theravance Biopharma, TBPH, 28.05, 29.71, 27.75, 29.38, 1.24, 4.41, 124076, 43.44, 22.9, 0.0, 0.0, 0.0, 5.34, NASDAQ Global,2018-02-15,13:59:41
RE/MAX Holdings Cl A, RMAX, 45.05, 47.55, 44.85, 47.4, 2.0, 4.41, 152765, 67.5, 43.85, 0.72, 1.52, 36.18, -2.27, NYSE,2018-02-15,13:59:41
Trade Desk Cl A, TTD, 44.98, 47.91, 44.36, 47.21, 1.99, 4.4, 1141444, 67.3, 30.5, 0.0, 0.0, 46.74, 3.24, NASDAQ Global,2018-02-15,13:59:41
Hewlett Packard Enterprise, HPE, 15.41, 16.22, 15.35, 16.15, 0.68, 4.4, 12958779, 17.07, 12.7, 0.3, 1.86, 76.9, 12.47, NYSE,2018-02-15,13:59:41
National Oilwell Varco, NOV, 33.24, 35.29, 33.06, 35.14, 1.48, 4.4, 4582957, 41.9, 29.9, 0.2, 0.57, 0.0, -2.44, NYSE,2018-02-15,13:59:41
Cesca Therapeutics, KOOL, 2.69, 2.86, 2.65, 2.85, 0.12, 4.4, 40013, 6.44, 2.54, 0.0, 0.0, 0.0, -5.0, NASDAQ Capital,2018-02-15,13:59:41
AeroVironment, AVAV, 48.59, 51.31, 48.3, 51.09, 2.15, 4.39, 241235, 58.99, 25.66, 0.0, 0.0, 39.0, -9.03, NASDAQ Global,2018-02-15,13:59:41
Foundation Medicine, FMI, 62.25, 65.95, 62.25, 65.6, 2.75, 4.38, 208176, 75.2, 22.4, 0.0, 0.0, 0.0, -3.81, NASDAQ Global,2018-02-15,13:59:41
Coda Octopus Group, CODA, 4.46, 5.14, 4.25, 5.0, 0.21, 4.38, 43319, 7.0, 3.8, 0.0, 0.0, 13.89, 4.78, NASDAQ Capital,2018-02-15,13:59:41
First Republic Bank, FRC, 91.12, 95.2, 90.87, 95.15, 3.98, 4.37, 2327732, 105.52, 84.56, 0.68, 0.71, 22.44, 9.82, NYSE,2018-02-15,13:59:41
Teva Pharmaceutical Industries ADR, TEVA, 18.44, 19.48, 18.35, 19.33, 0.81, 4.37, 13662619, 37.94, 10.85, 0.34, 1.76, 0.0, 2.01, NYSE,2018-02-15,13:59:41
Gran Tierra Energy, GTE, 2.5, 2.63, 2.48, 2.63, 0.11, 4.37, 1735177, 3.0, 1.93, 0.0, 0.0, 0.0, -2.59, NYSE American,2018-02-15,13:59:41
SORL Auto Parts, SORL, 5.95, 6.29, 5.9, 6.22, 0.26, 4.36, 163903, 9.74, 2.75, 0.0, 0.0, 4.04, -7.44, NASDAQ Global,2018-02-15,13:59:41
Palatin Technologies, PTN, 0.95, 0.99, 0.93, 0.99, 0.04, 4.36, 2074599, 1.05, 0.29, 0.0, 0.0, 9.0, 15.26, NYSE American,2018-02-15,13:59:41
Oncobiologics, ONS, 1.16, 1.22, 1.16, 1.2, 0.05, 4.35, 1303, 3.77, 0.78, 0.0, 0.0, 0.0, -7.69, NASDAQ Global,2018-02-15,13:59:41
Castlight Health Cl B, CSLT, 3.4, 3.75, 3.4, 3.6, 0.15, 4.35, 305400, 4.75, 3.1, 0.0, 0.0, 0.0, -4.0, NYSE,2018-02-15,13:59:41
Arcturus Therapeutics, ARCT, 5.35, 5.53, 5.27, 5.53, 0.23, 4.34, 15971, 15.19, 4.78, 0.0, 0.0, 0.0, -30.44, NASDAQ Global,2018-02-15,13:59:41
LSC Communications, LKSD, 11.8, 12.52, 11.79, 12.49, 0.52, 4.34, 249218, 28.96, 11.79, 1.04, 8.33, 41.1, -17.56, NYSE,2018-02-15,13:59:41
Telecom Argentina ADR, TEO, 32.34, 34.13, 31.87, 33.92, 1.41, 4.34, 265467, 40.19, 20.51, 1.14, 3.35, 17.55, -7.4, NYSE,2018-02-15,13:59:41
AirMedia Group ADR, AMCN, 1.03, 1.09, 1.03, 1.08, 0.04, 4.33, 355485, 3.3, 1.01, 0.0, 0.0, 0.0, -5.65, NASDAQ Global,2018-02-15,13:59:41
Shutterfly, SFLY, 70.71, 74.66, 70.51, 74.24, 3.08, 4.33, 1299154, 74.92, 39.76, 0.0, 0.0, 79.83, 49.23, NASDAQ Global,2018-02-15,13:59:41
Signet Jewelers, SIG, 48.88, 52.0, 48.59, 51.12, 2.12, 4.33, 2598433, 77.94, 46.09, 1.24, 2.43, 8.42, -9.6, NYSE,2018-02-15,13:59:41
Tengasco, TGC, 0.63, 0.67, 0.63, 0.67, 0.03, 4.33, 36868, 1.56, 0.37, 0.0, 0.0, 0.0, -16.19, NYSE American,2018-02-15,13:59:41
Interactive Brokers Group, IBKR, 63.73, 66.77, 63.59, 66.63, 2.76, 4.32, 622668, 67.42, 33.01, 0.4, 0.6, 61.81, 12.53, NASDAQ Global,2018-02-15,13:59:41
Ichor Holdings, ICHR, 22.5, 24.19, 22.41, 23.98, 0.99, 4.31, 1799055, 35.51, 16.68, 0.0, 0.0, 12.23, -2.52, NASDAQ Global,2018-02-15,13:59:41
Mercer International, MERC, 12.7, 13.4, 12.6, 13.3, 0.55, 4.31, 185912, 15.0, 10.45, 0.5, 3.76, 18.32, -6.99, NASDAQ Global,2018-02-15,13:59:41
Steel Dynamics, STLD, 44.31, 46.88, 44.18, 46.79, 1.93, 4.3, 2735041, 48.28, 32.15, 0.62, 1.33, 13.88, 8.49, NASDAQ Global,2018-02-15,13:59:41
Tidewater WT Series A, TDW%A, 2.91, 3.15, 2.91, 3.15, 0.13, 4.3, 12841, 3.9, 1.0, 0.0, 0.0, 0.0, 32.35, NYSE,2018-02-15,13:59:41
Financial Engines, FNGN, 27.7, 29.27, 27.7, 29.15, 1.2, 4.29, 308689, 45.75, 24.45, 0.28, 0.96, 37.86, -3.8, NASDAQ Global,2018-02-15,13:59:41
Griffon, GFF, 18.6, 19.45, 18.5, 19.45, 0.8, 4.29, 148762, 25.9, 17.6, 0.28, 1.44, 25.26, -4.42, NYSE,2018-02-15,13:59:41
Resolute Energy, REN, 32.32, 34.5, 31.91, 34.31, 1.41, 4.29, 518646, 49.14, 23.64, 0.0, 0.0, 0.0, 9.02, NYSE,2018-02-15,13:59:41
Cue Biopharma, CUE, 13.59, 14.62, 13.52, 14.35, 0.59, 4.29, 36200, 16.56, 11.1, 0.0, 0.0, 0.0, 23.39, NASDAQ Capital,2018-02-15,13:59:41
Axcelis Technologies, ACLS, 23.25, 24.45, 23.05, 24.35, 1.0, 4.28, 345577, 37.05, 14.6, 0.0, 0.0, 6.51, -15.16, NASDAQ Global,2018-02-15,13:59:41
Shoe Carnival, SCVL, 22.74, 24.08, 22.74, 23.86, 0.98, 4.28, 404851, 28.38, 15.07, 0.3, 1.26, 17.94, -10.8, NASDAQ Global,2018-02-15,13:59:41
TimkenSteel, TMST, 15.68, 16.61, 15.57, 16.57, 0.68, 4.28, 256553, 23.0, 12.48, 0.56, 3.38, 0.0, 9.08, NYSE,2018-02-15,13:59:41
Oxbridge Re Holdings WT, OXBRW, 0.11, 0.11, 0.1, 0.1, 0.0, 4.28, 3606, 0.7, 0.06, 0.0, 0.0, 0.0, -4.9, NASDAQ Capital,2018-02-15,13:59:41
Radisys, RSYS, 0.8, 0.86, 0.79, 0.84, 0.03, 4.27, 993508, 4.39, 0.63, 0.0, 0.0, 0.0, -15.96, NASDAQ Global,2018-02-15,13:59:41
Jumei International Holding ADR, JMEI, 2.87, 2.94, 2.8, 2.93, 0.12, 4.27, 1612754, 4.25, 2.0, 0.0, 0.0, 32.38, 0.34, NYSE,2018-02-15,13:59:41
Delta Technology Holdings, DELT, 1.19, 1.3, 1.17, 1.22, 0.05, 4.27, 186823, 4.7, 0.91, 0.0, 0.0, 0.0, 15.09, NASDAQ Capital,2018-02-15,13:59:41
Net Element, NETE, 6.7, 7.24, 6.68, 6.84, 0.28, 4.27, 405078, 33.51, 2.56, 0.0, 0.0, 0.0, -38.54, NASDAQ Capital,2018-02-15,13:59:41
U.S. Global Investors Cl A, GROW, 3.4, 3.5, 3.35, 3.42, 0.14, 4.27, 304539, 7.49, 1.25, 0.03, 0.88, 120.42, -12.31, NASDAQ Capital,2018-02-15,13:59:41
Cohu, COHU, 20.95, 22.1, 20.95, 22.05, 0.9, 4.26, 199346, 26.17, 13.12, 0.24, 1.09, 22.13, 0.46, NASDAQ Global,2018-02-15,13:59:41
Deltic Timber, DEL, 92.6, 97.81, 92.01, 97.23, 3.97, 4.26, 95259, 100.35, 65.65, 0.4, 0.41, 126.27, 6.2, NYSE,2018-02-15,13:59:41
Envestnet, ENV, 51.3, 53.95, 51.3, 53.8, 2.2, 4.26, 240581, 55.45, 30.8, 0.0, 0.0, 0.0, 7.92, NYSE,2018-02-15,13:59:41
Pier 1 Imports, PIR, 3.02, 3.22, 3.02, 3.18, 0.13, 4.26, 1554719, 7.63, 2.87, 0.28, 8.81, 11.36, -23.19, NYSE,2018-02-15,13:59:41
Pioneer Natural Resources, PXD, 170.7, 180.45, 169.96, 179.5, 7.33, 4.26, 1578556, 199.4, 125.46, 0.32, 0.18, 36.97, 3.85, NYSE,2018-02-15,13:59:41
Ominto, OMNT, 3.5, 3.5, 3.32, 3.43, 0.14, 4.26, 24966, 23.05, 2.57, 0.0, 0.0, 0.0, 1.18, NASDAQ Capital,2018-02-15,13:59:41
Roku Cl A, ROKU, 42.95, 46.1, 42.87, 44.85, 1.83, 4.25, 3420428, 58.8, 15.75, 0.0, 0.0, 0.0, -13.38, NASDAQ Global,2018-02-15,13:59:41
Sibanye-Stillwater ADR, SBGL, 4.46, 4.73, 4.45, 4.66, 0.19, 4.25, 3524787, 7.19, 3.95, 0.23, 4.92, 0.0, -7.72, NYSE,2018-02-15,13:59:41
J.C. Penney, JCP, 3.53, 3.72, 3.5, 3.69, 0.15, 4.24, 10024826, 7.42, 2.35, 0.0, 0.0, 0.0, 16.77, NYSE,2018-02-15,13:59:41
Xenon Pharmaceuticals, XENE, 3.55, 3.75, 3.55, 3.7, 0.15, 4.23, 16787, 9.95, 2.1, 0.0, 0.0, 0.0, 30.97, NASDAQ Global,2018-02-15,13:59:41
RH, RH, 87.77, 94.9, 87.62, 92.55, 3.75, 4.22, 1365329, 109.53, 25.09, 0.0, 0.0, 220.36, 7.35, NYSE,2018-02-15,13:59:41
NextDecade, NEXT, 6.61, 6.71, 6.27, 6.44, 0.26, 4.21, 14985, 10.99, 5.54, 0.0, 0.0, 0.0, -22.6, NASDAQ Capital,2018-02-15,13:59:41
Banco Macro ADR, BMA, 95.72, 101.0, 95.72, 100.79, 4.06, 4.2, 326288, 136.1, 76.34, 0.75, 0.75, 12.75, -13.02, NYSE,2018-02-15,13:59:41
Liberty Latin America Cl A, LILA, 22.23, 23.4, 22.09, 23.14, 0.93, 4.19, 323706, 24.0, 20.09, 0.0, 0.0, 0.0, 7.23, NASDAQ Global,2018-02-15,13:59:41
Alibaba Group Holding ADR, BABA, 179.22, 186.93, 178.9, 186.76, 7.51, 4.19, 19921271, 206.2, 100.11, 0.0, 0.0, 48.77, 8.31, NYSE,2018-02-15,13:59:41
EOG Resources, EOG, 101.58, 107.06, 101.5, 106.76, 4.29, 4.19, 4025114, 119.0, 81.99, 0.67, 0.63, 10676.0, -1.07, NYSE,2018-02-15,13:59:41
Frontier Communications, FTR, 7.9, 8.38, 7.76, 8.23, 0.33, 4.18, 2278040, 51.3, 6.08, 2.4, 29.16, 0.0, 21.75, NASDAQ Global,2018-02-15,13:59:41
Rio Tinto ADR, RIO, 55.23, 58.2, 55.11, 58.04, 2.33, 4.18, 5345674, 58.2, 37.66, 3.59, 6.19, 11.8, 9.65, NYSE,2018-02-15,13:59:41
IAC/InterActiveCorp., IAC, 142.89, 150.4, 141.76, 149.74, 5.99, 4.17, 1717993, 150.59, 72.0, 0.0, 0.0, 47.54, 22.46, NASDAQ Global,2018-02-15,13:59:41
Yangtze River Port&Logistics, YRIV, 3.3, 3.63, 3.25, 3.25, 0.13, 4.17, 10666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-02-15,13:59:41
Aluminum Corp. of China ADR, ACH, 15.02, 15.5, 15.02, 15.5, 0.62, 4.17, 120032, 23.54, 11.01, 0.0, 0.0, 38.21, -13.55, NYSE,2018-02-15,13:59:41
Taro Pharmaceutical Industries, TARO, 95.41, 100.28, 95.41, 99.91, 4.0, 4.17, 76620, 128.46, 93.01, 0.0, 0.0, 19.4, -4.58, NYSE,2018-02-15,13:59:41
CynergisTek, CTEK, 4.81, 5.0, 4.76, 5.0, 0.2, 4.17, 10601, 6.72, 2.7, 0.0, 0.0, 8.48, 23.46, NYSE American,2018-02-15,13:59:41
Foot Locker, FL, 46.14, 48.96, 45.8, 48.58, 1.94, 4.16, 3647651, 77.86, 28.42, 1.24, 2.55, 12.21, 3.63, NYSE,2018-02-15,13:59:41
John Wiley&Sons Cl B, JWB, 64.0, 64.6, 64.0, 64.6, 2.58, 4.16, 433, 68.0, 46.53, 1.28, 1.98, 22.83, -2.11, NYSE,2018-02-15,13:59:41
Acadia Healthcare, ACHC, 34.1, 35.77, 33.8, 35.66, 1.42, 4.15, 784634, 54.34, 26.92, 0.0, 0.0, 18.1, 9.29, NASDAQ Global,2018-02-15,13:59:41
FMC, FMC, 82.05, 85.96, 81.54, 85.26, 3.4, 4.15, 2150836, 98.7, 57.29, 0.66, 0.77, 21.51, -9.93, NYSE,2018-02-15,13:59:41
Itau Unibanco Holding ADR, ITUB, 15.55, 16.41, 15.46, 16.3, 0.65, 4.15, 14007217, 16.98, 10.02, 0.05, 0.34, 14.75, 25.38, NYSE,2018-02-15,13:59:41
Insperity, NSP, 61.15, 64.45, 60.65, 64.15, 2.55, 4.14, 326879, 64.45, 34.88, 1.2, 1.87, 32.24, 11.86, NYSE,2018-02-15,13:59:41
Social Capital Hedosophia Holdings WT, IPOA%, 1.55, 1.55, 1.45, 1.51, 0.06, 4.14, 34248, 1.99, 1.42, 0.0, 0.0, 0.0, -13.71, NYSE,2018-02-15,13:59:41
Denny's, DENN, 15.27, 15.7, 14.87, 15.09, 0.6, 4.14, 778680, 15.7, 10.87, 0.0, 0.0, 27.44, 13.97, NASDAQ Capital,2018-02-15,13:59:41
Affiliated Managers Group, AMG, 180.53, 189.62, 179.9, 189.45, 7.52, 4.13, 656333, 217.0, 148.81, 1.2, 0.63, 15.7, -7.7, NYSE,2018-02-15,13:59:41
InterDigital, IDCC, 76.05, 79.8, 76.05, 79.65, 3.15, 4.12, 249563, 102.3, 67.55, 1.4, 1.76, 11.0, 4.6, NASDAQ Global,2018-02-15,13:59:41
Constellium Cl A, CSTM, 11.95, 12.9, 11.94, 12.65, 0.5, 4.12, 1125339, 14.1, 5.35, 0.0, 0.0, 40.61, 13.45, NYSE,2018-02-15,13:59:41
Loma Negra Compania Industrial Argentina ADR, LOMA, 22.03, 23.43, 21.7, 23.02, 0.91, 4.12, 430810, 26.89, 20.03, 0.0, 0.0, 0.0, -0.09, NYSE,2018-02-15,13:59:41
MFC Bancorp, MFCB, 6.8, 6.82, 6.77, 6.82, 0.27, 4.12, 3561, 10.75, 6.11, 0.0, 0.0, 0.0, -12.45, NYSE,2018-02-15,13:59:41
MGIC Investment, MTG, 13.93, 14.67, 13.89, 14.65, 0.58, 4.12, 3291701, 16.21, 9.68, 0.0, 0.0, 15.59, 3.83, NYSE,2018-02-15,13:59:41
Tahoe Resources, TAHO, 3.87, 4.09, 3.86, 4.04, 0.16, 4.12, 3920946, 9.68, 3.76, 0.24, 5.94, 12.59, -15.66, NYSE,2018-02-15,13:59:41
ConocoPhillips, COP, 52.7, 55.86, 52.54, 55.51, 2.19, 4.11, 6466579, 61.31, 42.27, 1.14, 2.05, 0.0, 1.13, NYSE,2018-02-15,13:59:41
GameStop Cl A, GME, 15.58, 16.4, 15.53, 16.22, 0.64, 4.11, 3182435, 26.68, 15.1, 1.52, 9.37, 4.73, -9.64, NYSE,2018-02-15,13:59:41
Goldcorp, GG, 12.71, 13.39, 12.54, 13.2, 0.52, 4.1, 12673789, 17.87, 11.64, 0.08, 0.61, 21.64, 3.37, NYSE,2018-02-15,13:59:41
Panhandle Oil&Gas, PHX, 18.2, 19.15, 18.1, 19.05, 0.75, 4.1, 23875, 25.3, 17.55, 0.16, 0.84, 16.57, -7.3, NYSE,2018-02-15,13:59:41
Prudential Financial, PRU, 106.48, 111.7, 106.4, 111.27, 4.38, 4.1, 2816927, 127.14, 97.88, 3.6, 3.24, 6.21, -3.23, NYSE,2018-02-15,13:59:41
Carpenter Technology, CRS, 48.81, 51.54, 48.77, 51.43, 2.02, 4.09, 407964, 54.61, 34.24, 0.72, 1.4, 15.17, 0.86, NYSE,2018-02-15,13:59:41
ProPetro Holding, PUMP, 15.15, 16.33, 15.13, 16.02, 0.63, 4.09, 1837353, 22.88, 10.84, 0.0, 0.0, 0.0, -20.54, NYSE,2018-02-15,13:59:41
Avino Silver&Gold Mines, ASM, 1.38, 1.44, 1.36, 1.43, 0.06, 4.09, 187990, 2.03, 1.14, 0.0, 0.0, 40.86, 6.72, NYSE American,2018-02-15,13:59:41
Crescent Point Energy, CPG, 6.71, 7.17, 6.65, 7.15, 0.28, 4.08, 1464740, 12.66, 6.42, 0.29, 4.02, 0.0, -6.17, NYSE,2018-02-15,13:59:41
Sanchez Energy, SN, 3.6, 3.85, 3.56, 3.83, 0.15, 4.08, 3136422, 12.64, 3.56, 0.0, 0.0, 0.0, -27.87, NYSE,2018-02-15,13:59:41
Mexco Energy, MXC, 3.41, 3.58, 3.41, 3.57, 0.14, 4.08, 1879, 7.18, 3.12, 0.0, 0.0, 0.0, -9.16, NYSE American,2018-02-15,13:59:41
Prothena, PRTA, 29.33, 31.07, 29.01, 30.95, 1.21, 4.07, 354280, 70.0, 27.19, 0.0, 0.0, 0.0, -17.44, NASDAQ Global,2018-02-15,13:59:41
Rapid7, RPD, 23.08, 24.33, 23.0, 24.31, 0.95, 4.07, 536062, 25.95, 13.42, 0.0, 0.0, 0.0, 30.28, NASDAQ Global,2018-02-15,13:59:41
Box Cl A, BOX, 20.16, 21.25, 20.11, 21.2, 0.83, 4.07, 1159455, 24.1, 15.73, 0.0, 0.0, 0.0, 0.38, NYSE,2018-02-15,13:59:41
Keane Group, FRAC, 13.81, 14.73, 13.81, 14.56, 0.57, 4.07, 1661469, 21.9, 12.42, 0.0, 0.0, 0.0, -23.41, NYSE,2018-02-15,13:59:41
SunCoke Energy, SXC, 9.86, 10.5, 9.69, 10.49, 0.41, 4.07, 493900, 13.43, 7.66, 0.0, 0.0, 5.61, -12.51, NYSE,2018-02-15,13:59:41
WMIH, WMIH, 1.25, 1.3, 1.22, 1.28, 0.05, 4.07, 5522823, 1.6, 0.6, 0.0, 0.0, 7.25, 50.75, NASDAQ Capital,2018-02-15,13:59:41
Paramount Gold Nevada, PZG, 1.24, 1.28, 1.24, 1.28, 0.05, 4.07, 67996, 2.05, 1.16, 0.0, 0.0, 0.0, -1.54, NYSE American,2018-02-15,13:59:41
Aemetis, AMTX, 0.49, 0.55, 0.48, 0.54, 0.02, 4.05, 44449, 1.81, 0.45, 0.0, 0.0, 0.0, -1.82, NASDAQ Global,2018-02-15,13:59:41
Westport Fuel Systems, WPRT, 2.96, 3.12, 2.93, 3.08, 0.12, 4.05, 1671785, 4.33, 0.82, 0.0, 0.0, 0.0, -18.09, NASDAQ Global,2018-02-15,13:59:41
Omnicom Group, OMC, 81.61, 83.34, 81.06, 82.78, 3.22, 4.05, 6786614, 86.71, 65.32, 2.4, 2.9, 16.49, 13.66, NYSE,2018-02-15,13:59:41
A. Schulman, SHLM, 36.85, 38.75, 36.75, 38.65, 1.5, 4.04, 168750, 40.95, 25.0, 0.82, 2.12, 30.67, 3.76, NASDAQ Global,2018-02-15,13:59:41
Hibbett Sports, HIBB, 24.55, 25.95, 24.3, 25.75, 1.0, 4.04, 514372, 30.75, 9.4, 0.0, 0.0, 14.88, 26.23, NASDAQ Global,2018-02-15,13:59:41
Kulicke&Soffa Industries, KLIC, 20.97, 21.97, 20.96, 21.9, 0.85, 4.04, 1006501, 28.71, 18.22, 0.0, 0.0, 60.83, -10.01, NASDAQ Global,2018-02-15,13:59:41
Paratek Pharmaceuticals, PRTK, 13.5, 14.2, 13.45, 14.15, 0.55, 4.04, 517750, 29.0, 11.85, 0.0, 0.0, 0.0, -20.95, NASDAQ Global,2018-02-15,13:59:41
New Relic, NEWR, 66.3, 69.38, 66.22, 69.22, 2.69, 4.04, 890909, 69.38, 33.1, 0.0, 0.0, 0.0, 19.82, NYSE,2018-02-15,13:59:41
Renren Cl A ADR, RENN, 8.98, 9.33, 8.82, 9.27, 0.36, 4.04, 196839, 18.7, 6.01, 0.0, 0.0, 0.0, -10.78, NYSE,2018-02-15,13:59:41
Hugoton Royalty Trust Un, HGT, 0.78, 0.87, 0.78, 0.8, 0.03, 4.03, 290995, 2.35, 0.71, 0.13, 16.24, 6.97, -42.79, NYSE,2018-02-15,13:59:41
Axon Enterprise, AAXN, 26.64, 27.97, 26.64, 27.92, 1.08, 4.02, 597297, 28.17, 20.57, 0.0, 0.0, 107.38, 5.36, NASDAQ Global,2018-02-15,13:59:41
Citi Trends, CTRN, 21.87, 23.13, 21.87, 23.01, 0.89, 4.02, 96510, 28.12, 15.54, 0.32, 1.39, 22.56, -13.04, NASDAQ Global,2018-02-15,13:59:41
Freshpet, FRPT, 18.55, 19.5, 18.5, 19.4, 0.75, 4.02, 198027, 20.5, 9.25, 0.0, 0.0, 0.0, 2.37, NASDAQ Global,2018-02-15,13:59:41
