Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Inphi, IPHI, 25.63, 25.78, 24.92, 25.57, 0.42, 1.67, 1043669, 51.78, 23.65, 0.0, 0.0, 0.0, -30.14, NYSE,2018-02-16,15:49:22
On Assignment, ASGN, 75.96, 75.96, 72.52, 75.5, 1.24, 1.67, 368059, 77.68, 44.66, 0.0, 0.0, 25.34, 17.47, NYSE,2018-02-16,15:49:22
Packaging of America, PKG, 116.69, 118.14, 114.9, 117.93, 1.94, 1.67, 1019033, 131.13, 88.47, 2.52, 2.14, 16.68, -2.17, NYSE,2018-02-16,15:49:22
Saul Centers, BFS, 49.91, 50.63, 49.49, 50.39, 0.83, 1.67, 25909, 66.14, 48.17, 2.08, 4.13, 31.02, -18.4, NYSE,2018-02-16,15:49:22
Ampliphi Biosciences, APHB, 1.2, 1.23, 1.18, 1.22, 0.02, 1.67, 93423, 5.8, 0.67, 0.0, 0.0, 0.0, 20.79, NYSE American,2018-02-16,15:49:22
Beasley Broadcast Group Cl A, BBGI, 12.05, 12.45, 12.05, 12.25, 0.2, 1.66, 25491, 18.19, 8.15, 0.18, 1.47, 3.91, -8.58, NASDAQ Global,2018-02-16,15:49:22
Heritage Financial, HFWA, 30.45, 30.8, 30.2, 30.7, 0.5, 1.66, 276635, 33.25, 22.5, 0.6, 1.95, 23.98, -0.32, NASDAQ Global,2018-02-16,15:49:22
Verisk Analytics, VRSK, 97.4, 98.23, 96.51, 98.23, 1.6, 1.66, 804204, 100.54, 75.6, 0.0, 0.0, 36.3, 2.32, NASDAQ Global,2018-02-16,15:49:22
WD-40, WDFC, 123.95, 125.5, 122.38, 125.35, 2.05, 1.66, 30662, 129.85, 100.6, 2.16, 1.72, 32.92, 6.23, NASDAQ Global,2018-02-16,15:49:22
Armada Hoffler Properties, AHH, 13.25, 13.47, 13.25, 13.44, 0.22, 1.66, 232654, 16.0, 12.65, 0.76, 5.65, 26.88, -13.46, NYSE,2018-02-16,15:49:22
Berkshire Hathaway Cl A, BRKA, 303579.99, 305998.99, 301100.0, 305998.99, 4993.99, 1.66, 256, 326350.0, 242180.0, 0.0, 0.0, 26.94, 2.82, NYSE,2018-02-16,15:49:22
Big Lots, BIG, 58.19, 58.87, 57.7, 58.75, 0.96, 1.66, 463788, 64.42, 45.1, 1.0, 1.7, 15.03, 4.63, NYSE,2018-02-16,15:49:22
Cantel Medical, CMD, 113.5, 114.67, 110.67, 114.45, 1.87, 1.66, 100120, 116.79, 69.21, 0.17, 0.15, 63.23, 11.26, NYSE,2018-02-16,15:49:22
Och-Ziff Capital Management, OZM, 2.41, 2.47, 2.31, 2.45, 0.04, 1.66, 673218, 3.95, 2.15, 0.08, 3.27, 21.12, -2.0, NYSE,2018-02-16,15:49:22
Semgroup Cl A, SEMG, 27.3, 27.77, 26.9, 27.5, 0.45, 1.66, 713136, 41.0, 21.35, 1.8, 6.55, 0.0, -8.94, NYSE,2018-02-16,15:49:22
TE Connectivity, TEL, 100.37, 101.42, 99.81, 101.4, 1.66, 1.66, 1433869, 108.23, 71.93, 1.6, 1.58, 29.31, 6.69, NYSE,2018-02-16,15:49:22
Comcast Cl A, CMCSA, 39.76, 40.12, 39.26, 40.08, 0.65, 1.65, 19853998, 44.0, 34.78, 0.76, 1.9, 8.4, 0.07, NASDAQ Global,2018-02-16,15:49:22
Liberty Latin America Cl C, LILAK, 22.01, 23.71, 21.27, 23.37, 0.38, 1.65, 1052300, 23.92, 20.04, 0.0, 0.0, 0.0, 9.26, NASDAQ Global,2018-02-16,15:49:22
Oclaro, OCLR, 6.71, 6.81, 6.6, 6.79, 0.11, 1.65, 2351905, 11.3, 5.61, 0.0, 0.0, 8.28, 0.74, NASDAQ Global,2018-02-16,15:49:22
Resources Connection, RECN, 15.25, 15.45, 15.15, 15.4, 0.25, 1.65, 71630, 17.4, 12.05, 0.48, 3.12, 26.55, -0.32, NASDAQ Global,2018-02-16,15:49:22
Stanley Furniture, STLY, 0.68, 0.7, 0.65, 0.66, 0.01, 1.65, 2844, 1.39, 0.55, 0.0, 0.0, 0.0, -24.06, NASDAQ Global,2018-02-16,15:49:22
Vera Bradley, VRA, 10.32, 10.46, 10.07, 10.45, 0.17, 1.65, 226438, 12.83, 6.99, 0.0, 0.0, 209.0, -14.2, NASDAQ Global,2018-02-16,15:49:22
Macquarie Infrastructure, MIC, 64.58, 65.59, 64.26, 65.11, 1.06, 1.65, 863318, 81.74, 61.55, 5.68, 8.72, 30.97, 1.42, NYSE,2018-02-16,15:49:22
Minerals Technologies, MTX, 70.5, 71.05, 69.6, 71.05, 1.15, 1.65, 86003, 80.5, 62.55, 0.2, 0.28, 12.99, 3.2, NYSE,2018-02-16,15:49:22
Piedmont Office Realty Trust Cl A, PDM, 18.32, 18.55, 18.28, 18.48, 0.3, 1.65, 1187159, 23.07, 17.45, 0.84, 4.55, 160.0, -5.76, NYSE,2018-02-16,15:49:22
Insignia Systems, ISIG, 1.21, 1.24, 1.18, 1.21, 0.02, 1.65, 20822, 2.19, 0.9, 0.0, 0.0, 0.0, 1.69, NASDAQ Capital,2018-02-16,15:49:22
United Bancorp, UBCP, 12.05, 12.05, 11.8, 12.0, 0.2, 1.65, 933, 14.0, 10.2, 0.48, 4.0, 16.9, -9.43, NASDAQ Capital,2018-02-16,15:49:22
Enterprise Bancorp, EBTC, 32.19, 32.41, 31.94, 32.29, 0.52, 1.64, 7226, 38.25, 29.02, 0.58, 1.8, 19.45, -5.17, NASDAQ Global,2018-02-16,15:49:22
Sinclair Broadcast Group Cl A, SBGI, 36.75, 37.4, 36.2, 37.25, 0.6, 1.64, 1333785, 43.05, 26.7, 0.72, 1.93, 14.0, -1.59, NASDAQ Global,2018-02-16,15:49:22
Spectrum Pharmaceuticals, SPPI, 21.28, 21.96, 20.89, 21.63, 0.35, 1.64, 674833, 23.5, 5.47, 0.0, 0.0, 0.0, 14.14, NASDAQ Global,2018-02-16,15:49:22
Briggs&Stratton, BGG, 22.17, 22.35, 21.94, 22.35, 0.36, 1.64, 209095, 27.34, 20.0, 0.56, 2.51, 41.81, -11.9, NYSE,2018-02-16,15:49:22
Crane, CR, 93.44, 94.31, 92.29, 94.28, 1.52, 1.64, 205320, 102.65, 70.56, 1.4, 1.48, 33.2, 5.67, NYSE,2018-02-16,15:49:22
Globant, GLOB, 46.37, 47.5, 46.0, 47.14, 0.76, 1.64, 303280, 48.57, 33.0, 0.0, 0.0, 57.49, 1.46, NYSE,2018-02-16,15:49:22
Trinity Industries, TRN, 33.82, 34.29, 33.62, 34.06, 0.55, 1.64, 1471528, 38.25, 25.01, 0.52, 1.53, 22.71, -9.08, NYSE,2018-02-16,15:49:22
CCA Industries, CAW, 3.1, 3.1, 3.1, 3.1, 0.05, 1.64, 110, 3.81, 2.9, 0.28, 9.03, 14.76, -1.59, NYSE American,2018-02-16,15:49:22
America First Multifamily Investors, ATAX, 6.2, 6.25, 6.17, 6.25, 0.1, 1.63, 95247, 6.25, 5.55, 0.5, 8.0, 21.49, 3.31, NASDAQ Global,2018-02-16,15:49:22
Hollysys Automation Technologies, HOLI, 25.28, 25.7, 25.1, 25.63, 0.41, 1.63, 201517, 27.19, 15.08, 0.12, 0.47, 16.32, 15.09, NASDAQ Global,2018-02-16,15:49:22
Spark Therapeutics, ONCE, 54.58, 55.13, 53.88, 54.99, 0.88, 1.63, 375672, 91.75, 41.06, 0.0, 0.0, 0.0, 6.94, NASDAQ Global,2018-02-16,15:49:22
MedEquities Realty Trust, MRT, 10.41, 10.61, 10.36, 10.59, 0.17, 1.63, 174857, 13.06, 10.06, 0.84, 7.93, 26.48, -5.61, NYSE,2018-02-16,15:49:22
MGM Resorts International, MGM, 34.75, 35.05, 34.35, 35.0, 0.56, 1.63, 9054618, 38.41, 25.15, 0.44, 1.26, 34.31, 4.82, NYSE,2018-02-16,15:49:22
Valeant Pharmaceuticals International, VRX, 18.66, 19.04, 18.45, 18.67, 0.3, 1.63, 8268210, 24.43, 8.31, 0.0, 0.0, 4.79, -10.15, NYSE,2018-02-16,15:49:22
WestRock, WRK, 64.76, 64.99, 63.68, 64.91, 1.04, 1.63, 1827981, 71.55, 49.23, 1.72, 2.65, 9.51, 2.69, NYSE,2018-02-16,15:49:22
ReShape Lifesciences, RSLS, 1.42, 1.45, 1.4, 1.43, 0.02, 1.63, 65801, 8.13, 1.23, 0.0, 0.0, 0.0, -3.38, NASDAQ Capital,2018-02-16,15:49:22
Cision WT, CISN%, 2.68, 2.68, 2.45, 2.49, 0.04, 1.63, 105097, 3.4, 1.86, 0.0, 0.0, 0.0, -8.46, NYSE American,2018-02-16,15:49:22
Owens Realty Mortgage, ORM, 14.3, 14.33, 14.13, 14.33, 0.23, 1.63, 26585, 18.72, 13.71, 0.4, 2.79, 12.25, -10.49, NYSE American,2018-02-16,15:49:22
Liberty Broadband Cl C, LBRDK, 90.68, 91.93, 89.67, 91.61, 1.46, 1.62, 316726, 104.66, 80.41, 0.0, 0.0, 8.25, 7.57, NASDAQ Global,2018-02-16,15:49:22
Teligent, TLGT, 3.1, 3.21, 3.09, 3.13, 0.05, 1.62, 316132, 9.54, 2.75, 0.0, 0.0, 0.0, -13.77, NASDAQ Global,2018-02-16,15:49:22
AT&T, T, 36.47, 37.0, 36.23, 37.0, 0.59, 1.62, 26235684, 42.7, 32.55, 2.0, 5.41, 7.77, -4.84, NYSE,2018-02-16,15:49:22
Crown Holdings, CCK, 51.21, 51.7, 50.73, 51.47, 0.82, 1.62, 2668970, 62.27, 50.16, 0.0, 0.0, 21.81, -8.5, NYSE,2018-02-16,15:49:22
Newell Brands, NWL, 27.5, 27.73, 27.1, 27.64, 0.44, 1.62, 8053273, 55.08, 23.85, 0.92, 3.33, 10.65, -10.55, NYSE,2018-02-16,15:49:22
ONE Gas, OGS, 66.9, 67.65, 66.47, 67.61, 1.08, 1.62, 256906, 79.51, 63.16, 1.84, 2.72, 22.61, -7.71, NYSE,2018-02-16,15:49:22
Vornado Realty Trust, VNO, 66.18, 67.26, 66.03, 67.15, 1.07, 1.62, 1183143, 90.29, 65.29, 2.52, 3.75, 80.09, -14.11, NYSE,2018-02-16,15:49:22
Cogent Communications Holdings, CCOI, 43.85, 44.35, 42.2, 44.25, 0.7, 1.61, 156301, 54.85, 37.85, 1.92, 4.34, 122.92, -2.32, NASDAQ Global,2018-02-16,15:49:22
Kelly Services Cl A, KELYA, 29.41, 29.75, 28.96, 29.74, 0.47, 1.61, 116350, 30.93, 20.27, 0.3, 1.01, 16.39, 9.06, NASDAQ Global,2018-02-16,15:49:22
NICE ADR, NICE, 87.5, 89.89, 87.5, 89.53, 1.42, 1.61, 220860, 95.65, 65.72, 0.64, 0.71, 59.71, -2.59, NASDAQ Global,2018-02-16,15:49:22
AbbVie, ABBV, 113.62, 116.33, 112.38, 114.9, 1.82, 1.61, 7153908, 125.86, 60.81, 2.84, 2.47, 34.92, 18.81, NYSE,2018-02-16,15:49:22
Consolidated Edison, ED, 75.89, 77.23, 75.66, 77.11, 1.22, 1.61, 1977175, 89.7, 72.63, 2.86, 3.71, 19.3, -9.23, NYSE,2018-02-16,15:49:22
Flowserve, FLS, 42.39, 43.15, 41.91, 42.87, 0.68, 1.61, 2043591, 51.92, 37.51, 0.76, 1.77, 52.93, 1.76, NYSE,2018-02-16,15:49:22
Markel, MKL, 1122.0, 1138.19, 1122.0, 1132.94, 17.93, 1.61, 20616, 1157.3, 936.95, 0.0, 0.0, 43.95, -0.54, NYSE,2018-02-16,15:49:22
United Continental Holdings, UAL, 66.0, 66.75, 65.64, 66.74, 1.06, 1.61, 3687424, 83.04, 56.51, 0.0, 0.0, 9.43, -0.98, NYSE,2018-02-16,15:49:22
Vivint Solar, VSLR, 3.15, 3.15, 3.05, 3.15, 0.05, 1.61, 414431, 6.09, 2.65, 0.0, 0.0, 8.08, -22.22, NYSE,2018-02-16,15:49:22
TG Therapeutics, TGTX, 12.5, 12.75, 12.15, 12.65, 0.2, 1.61, 1085793, 15.35, 4.5, 0.0, 0.0, 0.0, 54.27, NASDAQ Capital,2018-02-16,15:49:22
Cavco Industries, CVCO, 166.85, 171.35, 162.25, 168.45, 2.65, 1.6, 59017, 171.35, 107.05, 0.0, 0.0, 30.8, 10.39, NASDAQ Global,2018-02-16,15:49:22
Restoration Robotics, HAIR, 5.03, 5.59, 5.0, 5.08, 0.08, 1.6, 64882, 11.95, 3.8, 0.0, 0.0, 0.0, 10.43, NASDAQ Global,2018-02-16,15:49:22
Weyco Group, WEYS, 30.24, 30.45, 29.85, 30.41, 0.48, 1.6, 21976, 33.78, 23.75, 0.88, 2.89, 19.13, 2.32, NASDAQ Global,2018-02-16,15:49:22
Arrow Electronics, ARW, 80.58, 81.51, 79.59, 81.47, 1.28, 1.6, 297892, 87.26, 69.67, 0.0, 0.0, 18.23, 1.32, NYSE,2018-02-16,15:49:22
Iron Mountain, IRM, 33.43, 33.74, 33.06, 33.72, 0.53, 1.6, 2536095, 41.53, 31.91, 2.35, 6.97, 43.08, -10.63, NYSE,2018-02-16,15:49:22
Molson Coors Brewing Cl B, TAP, 80.49, 81.86, 79.15, 81.74, 1.29, 1.6, 2067812, 102.14, 72.71, 1.64, 2.01, 12.71, -0.4, NYSE,2018-02-16,15:49:22
United Parcel Service Cl B, UPS, 107.15, 108.33, 105.52, 108.31, 1.71, 1.6, 5448448, 135.53, 102.12, 3.64, 3.36, 19.27, -9.1, NYSE,2018-02-16,15:49:22
Blink Charging, BLNK, 3.15, 3.22, 3.0, 3.17, 0.05, 1.6, 252840, 33.7, 2.8, 0.0, 0.0, 0.0, -29.56, NASDAQ Capital,2018-02-16,15:49:22
TSR, TSRI, 6.25, 6.43, 6.25, 6.35, 0.1, 1.6, 53730, 11.1, 3.8, 0.0, 0.0, 48.85, 22.12, NASDAQ Capital,2018-02-16,15:49:22
Atlassian Cl A, TEAM, 52.24, 52.95, 51.9, 52.92, 0.83, 1.59, 430158, 55.91, 28.25, 0.0, 0.0, 0.0, 16.26, NASDAQ Global,2018-02-16,15:49:22
B. Riley Financial, RILY, 19.05, 19.3, 18.85, 19.15, 0.3, 1.59, 54133, 20.35, 13.55, 0.32, 1.67, 12.68, 5.8, NASDAQ Global,2018-02-16,15:49:22
Iridex, IRIX, 6.91, 7.04, 6.67, 7.04, 0.11, 1.59, 23655, 16.37, 6.67, 0.0, 0.0, 0.0, -7.61, NASDAQ Global,2018-02-16,15:49:22
Perficient, PRFT, 18.84, 19.25, 18.71, 19.16, 0.3, 1.59, 157891, 20.29, 16.2, 0.0, 0.0, 40.77, 0.47, NASDAQ Global,2018-02-16,15:49:22
Black Knight, BKI, 47.7, 48.1, 47.0, 48.05, 0.75, 1.59, 917193, 53.0, 41.1, 0.0, 0.0, 32.69, 8.83, NYSE,2018-02-16,15:49:22
CBS Cl B, CBS, 56.07, 57.07, 55.44, 56.74, 0.89, 1.59, 5161408, 70.09, 50.63, 0.72, 1.27, 78.81, -3.83, NYSE,2018-02-16,15:49:22
Century Communities, CCS, 32.0, 32.15, 31.0, 31.9, 0.5, 1.59, 473089, 36.0, 21.9, 0.0, 0.0, 15.71, 2.57, NYSE,2018-02-16,15:49:22
Comstock Resources, CRK, 6.99, 7.2, 6.46, 7.05, 0.11, 1.59, 496944, 11.24, 4.01, 0.0, 0.0, 0.0, -16.67, NYSE,2018-02-16,15:49:22
China Advanced Construction Materials Group, CADC, 3.25, 3.25, 3.1, 3.2, 0.05, 1.59, 20986, 9.75, 1.55, 0.0, 0.0, 12.8, -25.58, NASDAQ Capital,2018-02-16,15:49:22
Sykes Enterprises, SYKE, 29.3, 29.72, 28.97, 29.58, 0.46, 1.58, 75127, 34.49, 25.77, 0.0, 0.0, 18.37, -5.95, NASDAQ Global,2018-02-16,15:49:22
AstraZeneca ADR, AZN, 33.86, 34.06, 33.58, 34.02, 0.53, 1.58, 3486491, 36.7, 28.43, 1.9, 5.58, 28.4, -1.96, NYSE,2018-02-16,15:49:22
Campbell Soup, CPB, 47.0, 48.1, 46.12, 47.7, 0.74, 1.58, 3910147, 63.87, 43.5, 1.4, 2.94, 16.68, -0.85, NYSE,2018-02-16,15:49:22
CNX Resources, CNX, 14.54, 14.94, 14.41, 14.79, 0.23, 1.58, 4447620, 15.51, 11.3, 0.0, 0.0, 8.93, 1.09, NYSE,2018-02-16,15:49:22
Encompass Health, EHC, 52.26, 52.85, 51.81, 52.83, 0.82, 1.58, 481834, 54.13, 40.86, 1.0, 1.89, 19.21, 6.92, NYSE,2018-02-16,15:49:22
PennyMac Mortgage Investment Trust, PMT, 17.15, 17.41, 17.04, 17.37, 0.27, 1.58, 851227, 18.46, 14.87, 1.88, 10.82, 11.74, 8.09, NYSE,2018-02-16,15:49:22
MAG Silver, MAG, 10.74, 10.92, 10.6, 10.91, 0.17, 1.58, 331154, 16.55, 9.29, 0.0, 0.0, 0.0, -11.73, NYSE American,2018-02-16,15:49:22
Appian Cl A, APPN, 30.61, 30.88, 29.86, 30.46, 0.47, 1.57, 287943, 43.26, 14.6, 0.0, 0.0, 0.0, -3.24, NASDAQ Global,2018-02-16,15:49:22
Cintas, CTAS, 165.23, 167.09, 163.26, 166.94, 2.58, 1.57, 638259, 169.96, 117.21, 1.62, 0.97, 37.44, 7.13, NASDAQ Global,2018-02-16,15:49:22
Impax Laboratories, IPXL, 19.15, 19.7, 19.05, 19.4, 0.3, 1.57, 719444, 25.7, 7.75, 0.0, 0.0, 0.0, 16.52, NASDAQ Global,2018-02-16,15:49:22
Xencor, XNCR, 24.62, 24.72, 24.09, 24.65, 0.38, 1.57, 176448, 28.64, 18.55, 0.0, 0.0, 0.0, 12.45, NASDAQ Global,2018-02-16,15:49:22
Unilever ADR, UN, 53.86, 54.75, 53.75, 54.74, 0.85, 1.57, 2514757, 61.62, 41.9, 0.0, 0.0, 22.35, -2.81, NYSE,2018-02-16,15:49:22
United States Antimony, UAMY, 0.3, 0.3, 0.28, 0.28, 0.0, 1.57, 26120, 0.52, 0.2, 0.0, 0.0, 0.0, -11.16, NYSE American,2018-02-16,15:49:22
Integra LifeSciences Holdings, IART, 51.08, 52.0, 50.57, 51.43, 0.79, 1.56, 375586, 56.42, 40.51, 0.0, 0.0, 84.31, 7.46, NASDAQ Global,2018-02-16,15:49:22
Ashford Hospitality Prime, AHP, 9.0, 9.13, 8.96, 9.13, 0.14, 1.56, 140426, 13.83, 8.44, 0.64, 7.01, 0.0, -6.17, NYSE,2018-02-16,15:49:22
Brandywine Realty Trust, BDN, 16.08, 16.32, 16.04, 16.27, 0.25, 1.56, 1997841, 18.69, 15.5, 0.72, 4.43, 25.03, -10.56, NYSE,2018-02-16,15:49:22
e.l.f. Beauty, ELF, 19.77, 20.22, 19.68, 20.21, 0.31, 1.56, 256133, 31.1, 18.2, 0.0, 0.0, 54.62, -9.41, NYSE,2018-02-16,15:49:22
LATAM Airlines Group ADR, LTM, 16.21, 16.34, 16.11, 16.3, 0.25, 1.56, 184424, 17.39, 9.79, 0.07, 0.42, 63.65, 17.27, NYSE,2018-02-16,15:49:22
Olin, OLN, 33.51, 33.6, 32.4, 33.23, 0.51, 1.56, 2250019, 38.84, 27.79, 0.8, 2.41, 10.26, -6.6, NYSE,2018-02-16,15:49:22
Quest Diagnostics, DGX, 102.17, 103.14, 101.67, 103.09, 1.58, 1.56, 923051, 112.97, 90.1, 2.0, 1.94, 18.74, 4.67, NYSE,2018-02-16,15:49:22
TopBuild, BLD, 72.0, 72.27, 70.68, 72.21, 1.11, 1.56, 144854, 78.64, 37.5, 0.0, 0.0, 35.69, -4.66, NYSE,2018-02-16,15:49:22
Histogenics, HSGX, 2.59, 2.63, 2.51, 2.61, 0.04, 1.56, 53582, 3.13, 1.55, 0.0, 0.0, 0.0, 27.32, NASDAQ Capital,2018-02-16,15:49:22
WMIH, WMIH, 1.29, 1.3, 1.23, 1.3, 0.02, 1.56, 3053607, 1.6, 0.6, 0.0, 0.0, 7.37, 53.1, NASDAQ Capital,2018-02-16,15:49:22
BGC Partners Cl A, BGCP, 14.2, 14.2, 13.5, 13.74, 0.21, 1.55, 2568618, 16.97, 10.39, 0.72, 5.24, 0.0, -9.07, NASDAQ Global,2018-02-16,15:49:22
Limelight Networks, LLNW, 3.89, 3.93, 3.81, 3.92, 0.06, 1.55, 492154, 6.05, 2.1, 0.0, 0.0, 0.0, -11.11, NASDAQ Global,2018-02-16,15:49:22
Sonic, SONC, 24.72, 24.98, 24.5, 24.94, 0.38, 1.55, 558647, 30.05, 22.11, 0.64, 2.57, 16.85, -9.24, NASDAQ Global,2018-02-16,15:49:22
Northwest Natural Gas, NWN, 55.1, 55.8, 54.61, 55.7, 0.85, 1.55, 116203, 69.5, 52.48, 1.89, 3.39, 25.32, -6.62, NYSE,2018-02-16,15:49:22
S&P Global, SPGI, 187.3, 189.24, 184.71, 188.92, 2.89, 1.55, 1508940, 189.24, 127.28, 2.0, 1.06, 32.69, 11.52, NYSE,2018-02-16,15:49:22
Frequency Electronics, FEIM, 9.43, 10.0, 9.29, 9.91, 0.15, 1.54, 9245, 11.5, 7.53, 0.0, 0.0, 0.0, 5.88, NASDAQ Global,2018-02-16,15:49:22
Ares Commercial Real Estate, ACRE, 12.35, 12.55, 12.34, 12.54, 0.19, 1.54, 96572, 14.22, 11.96, 1.08, 8.61, 10.97, -2.79, NYSE,2018-02-16,15:49:22
Cars.com, CARS, 28.79, 29.09, 28.03, 28.94, 0.44, 1.54, 1490175, 32.28, 19.9, 0.0, 0.0, 17.09, 0.35, NYSE,2018-02-16,15:49:22
Coca-Cola, KO, 44.25, 44.83, 44.12, 44.78, 0.68, 1.54, 13123824, 48.62, 40.5, 1.48, 3.31, 42.65, -2.4, NYSE,2018-02-16,15:49:22
Cousins Properties, CUZ, 8.48, 8.57, 8.45, 8.56, 0.13, 1.54, 2764714, 9.63, 7.81, 0.24, 2.8, 43.56, -7.46, NYSE,2018-02-16,15:49:22
Ellington Financial, EFC, 14.89, 15.21, 14.89, 15.18, 0.23, 1.54, 89560, 17.0, 14.19, 1.64, 10.8, 14.45, 4.62, NYSE,2018-02-16,15:49:22
Hess Midstream Partners, HESM, 20.32, 20.71, 19.89, 20.41, 0.31, 1.54, 48993, 26.78, 18.32, 1.29, 6.31, 27.24, 3.03, NYSE,2018-02-16,15:49:22
La-Z-Boy, LZB, 29.6, 29.8, 29.4, 29.75, 0.45, 1.54, 237267, 34.25, 23.15, 0.48, 1.61, 17.0, -4.65, NYSE,2018-02-16,15:49:22
Cemtrex, CETX, 2.69, 2.72, 2.63, 2.64, 0.04, 1.54, 30418, 6.07, 2.37, 0.0, 0.0, 7.58, 3.59, NASDAQ Capital,2018-02-16,15:49:22
Papa John's International, PZZA, 59.26, 60.1, 58.75, 59.58, 0.9, 1.53, 448824, 86.99, 55.05, 0.9, 1.51, 20.54, 6.18, NASDAQ Global,2018-02-16,15:49:22
Scansource, SCSC, 33.05, 33.3, 32.6, 33.25, 0.5, 1.53, 63428, 45.35, 31.4, 0.0, 0.0, 19.56, -7.12, NASDAQ Global,2018-02-16,15:49:22
Varex Imaging, VREX, 36.64, 37.75, 36.19, 37.1, 0.56, 1.53, 332733, 43.76, 27.8, 0.0, 0.0, 27.08, -7.64, NASDAQ Global,2018-02-16,15:49:22
China Online Education Group ADR, COE, 9.75, 9.96, 9.3, 9.96, 0.15, 1.53, 30032, 22.36, 9.25, 0.0, 0.0, 0.0, -20.32, NYSE,2018-02-16,15:49:22
General Mills, GIS, 56.12, 56.91, 55.15, 56.89, 0.86, 1.53, 2569836, 63.27, 49.65, 1.96, 3.45, 20.84, -4.05, NYSE,2018-02-16,15:49:22
National Health Investors, NHI, 63.49, 64.67, 63.0, 64.3, 0.97, 1.53, 392007, 81.6, 62.71, 3.8, 5.91, 16.07, -14.7, NYSE,2018-02-16,15:49:22
Sasol ADR, SSL, 34.14, 34.37, 33.52, 33.92, 0.51, 1.53, 423249, 38.75, 26.92, 1.2, 3.55, 14.53, -0.85, NYSE,2018-02-16,15:49:22
Sentinel Energy Services Cl A, STNL, 9.95, 9.95, 9.95, 9.95, 0.15, 1.53, 645, 9.95, 9.7, 0.0, 0.0, 0.0, 2.05, NASDAQ Capital,2018-02-16,15:49:22
Spherix, SPEX, 1.31, 1.35, 1.3, 1.33, 0.02, 1.53, 83872, 4.75, 0.89, 0.0, 0.0, 0.0, -5.0, NASDAQ Capital,2018-02-16,15:49:22
Sterling Bancorp, SBT, 13.11, 13.48, 12.82, 13.25, 0.2, 1.53, 154604, 14.01, 12.0, 0.04, 0.3, 0.0, 4.33, NASDAQ Capital,2018-02-16,15:49:22
Corvel, CRVL, 49.8, 50.3, 48.95, 49.95, 0.75, 1.52, 18622, 61.2, 39.6, 0.0, 0.0, 27.45, -5.58, NASDAQ Global,2018-02-16,15:49:22
FRP Holdings, FRPH, 48.55, 50.4, 48.55, 50.05, 0.75, 1.52, 17219, 50.45, 35.8, 0.0, 0.0, 16.52, 13.11, NASDAQ Global,2018-02-16,15:49:22
Gencor Industries, GENC, 16.5, 16.9, 16.5, 16.65, 0.25, 1.52, 22953, 18.45, 13.32, 0.0, 0.0, 26.02, 0.6, NASDAQ Global,2018-02-16,15:49:22
KLX, KLXI, 66.99, 67.91, 66.83, 67.57, 1.01, 1.52, 302286, 72.53, 42.45, 0.0, 0.0, 41.45, -1.0, NASDAQ Global,2018-02-16,15:49:22
Willis Lease Finance, WLFC, 27.33, 27.36, 27.02, 27.35, 0.41, 1.52, 5081, 27.6, 21.1, 0.0, 0.0, 8.26, 9.53, NASDAQ Global,2018-02-16,15:49:22
York Water, YORW, 29.55, 30.05, 29.3, 30.0, 0.45, 1.52, 28874, 39.86, 28.24, 0.67, 2.22, 32.0, -11.5, NASDAQ Global,2018-02-16,15:49:22
CatchMark Timber Trust, CTT, 12.57, 12.76, 12.46, 12.69, 0.19, 1.52, 341482, 13.47, 10.47, 0.54, 4.26, 0.0, -3.35, NYSE,2018-02-16,15:49:22
Ecolab, ECL, 130.68, 131.77, 130.33, 131.77, 1.97, 1.52, 1422872, 140.5, 121.5, 1.64, 1.24, 29.61, -1.8, NYSE,2018-02-16,15:49:22
Natural Gas Services Group, NGS, 26.5, 26.75, 26.15, 26.7, 0.4, 1.52, 17952, 29.55, 22.4, 0.0, 0.0, 148.33, 1.91, NYSE,2018-02-16,15:49:22
USD Partners, USDP, 11.65, 12.0, 11.45, 11.68, 0.18, 1.52, 22465, 14.75, 9.0, 1.4, 11.99, 11.9, 3.78, NYSE,2018-02-16,15:49:22
WPX Energy, WPX, 13.91, 14.11, 13.48, 14.07, 0.21, 1.52, 5329865, 16.09, 8.39, 0.0, 0.0, 0.0, 0.0, NYSE,2018-02-16,15:49:22
Zoe's Kitchen, ZOES, 13.93, 14.14, 13.79, 14.05, 0.21, 1.52, 506634, 23.65, 10.77, 0.0, 0.0, 1277.27, -15.97, NYSE,2018-02-16,15:49:22
Galectin Therapeutics, GALT, 4.0, 4.05, 3.75, 4.0, 0.06, 1.52, 554627, 6.74, 1.28, 0.0, 0.0, 0.0, 19.76, NASDAQ Capital,2018-02-16,15:49:22
Akebia Therapeutics, AKBA, 14.62, 14.89, 14.4, 14.78, 0.22, 1.51, 128256, 20.25, 8.58, 0.0, 0.0, 0.0, -0.61, NASDAQ Global,2018-02-16,15:49:22
Duluth Holdings Cl B, DLTH, 18.1, 18.19, 17.76, 18.18, 0.27, 1.51, 131009, 23.42, 15.13, 0.0, 0.0, 33.67, 1.85, NASDAQ Global,2018-02-16,15:49:22
