Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
American National Bankshares, AMNB, 38.25, 38.25, 37.8, 37.8, -0.4, -1.05, 2049, 42.99, 33.8, 1.0, 2.65, 21.6, -1.31, NASDAQ Global
Harvard Bioscience, HBIO, 4.85, 4.85, 4.65, 4.7, -0.05, -1.05, 208191, 4.85, 2.25, 0.0, 0.0, 0.0, 42.42, NASDAQ Global
Northfield Bancorp, NFBK, 17.02, 17.15, 16.87, 16.89, -0.18, -1.05, 85208, 19.25, 15.36, 0.4, 2.37, 32.48, -1.11, NASDAQ Global
Northwest Pipe, NWPX, 19.95, 20.63, 19.75, 19.85, -0.21, -1.05, 13082, 21.11, 12.41, 0.0, 0.0, 0.0, 3.71, NASDAQ Global
TiVo, TIVO, 14.4, 14.4, 14.1, 14.15, -0.15, -1.05, 586315, 21.75, 13.75, 0.72, 5.09, 0.0, -9.29, NASDAQ Global
Gold Resource, GORO, 4.68, 4.72, 4.52, 4.66, -0.05, -1.06, 476223, 6.27, 3.08, 0.02, 0.43, 38.83, 5.91, NYSE American
Douglas Dynamics, PLOW, 42.25, 42.35, 41.9, 42.0, -0.45, -1.06, 54678, 43.0, 28.55, 0.96, 2.29, 31.17, 11.11, NYSE
Eastman Chemical, EMN, 102.06, 102.3, 101.13, 101.23, -1.08, -1.06, 1072245, 102.51, 76.02, 2.24, 2.21, 14.51, 9.27, NYSE
Getty Realty, GTY, 26.43, 26.43, 26.04, 26.11, -0.28, -1.06, 126444, 29.89, 22.91, 1.28, 4.9, 21.98, -3.87, NYSE
Harte-Hanks, HHS, 0.95, 0.95, 0.9, 0.91, -0.01, -1.06, 49160, 1.65, 0.73, 0.0, 0.0, 0.0, -4.56, NYSE
Keane Group, FRAC, 16.74, 16.92, 16.35, 16.73, -0.18, -1.06, 1748022, 22.93, 12.42, 0.0, 0.0, 0.0, -11.99, NYSE
QTS Realty Trust Cl A, QTS, 49.86, 50.28, 49.36, 49.7, -0.53, -1.06, 406615, 61.55, 46.32, 1.56, 3.14, 121.63, -8.23, NYSE
Baozun ADR, BZUN, 39.71, 39.71, 38.58, 39.22, -0.42, -1.06, 1223187, 40.65, 12.83, 0.0, 0.0, 124.11, 24.27, NASDAQ Global
Cintas, CTAS, 167.36, 167.57, 165.57, 166.0, -1.77, -1.06, 442677, 167.8, 113.79, 1.62, 0.98, 37.23, 6.53, NASDAQ Global
Luminex, LMNX, 20.66, 20.72, 20.42, 20.46, -0.22, -1.06, 119515, 22.42, 17.68, 0.24, 1.17, 31.0, 3.86, NASDAQ Global
Primo Water, PRMW, 13.14, 13.15, 12.96, 13.02, -0.14, -1.06, 119458, 15.39, 10.47, 0.0, 0.0, 0.0, 3.58, NASDAQ Global
SEI Investments, SEIC, 77.18, 77.48, 76.27, 76.47, -0.82, -1.06, 330324, 77.49, 47.88, 0.6, 0.78, 33.25, 6.42, NASDAQ Global
Xperi, XPER, 23.65, 23.69, 23.15, 23.35, -0.25, -1.06, 310607, 45.9, 16.7, 0.8, 3.43, 0.0, -4.3, NASDAQ Global
Amber Road, AMBR, 7.47, 7.53, 7.35, 7.42, -0.08, -1.07, 84343, 9.82, 6.14, 0.0, 0.0, 0.0, 1.09, NYSE
Bright Horizons Family Solutions, BFAM, 97.45, 97.8, 96.6, 96.75, -1.05, -1.07, 102827, 98.48, 65.0, 0.0, 0.0, 47.96, 2.93, NYSE
Brown-Forman Cl A, BFA, 68.4, 68.4, 67.6, 67.73, -0.73, -1.07, 23313, 68.68, 45.89, 0.63, 0.93, 35.28, 0.73, NYSE
EPAM Systems, EPAM, 119.0, 119.14, 117.38, 117.75, -1.27, -1.07, 286283, 119.18, 63.32, 0.0, 0.0, 50.11, 9.61, NYSE
FCB Financial Holdings Cl A, FCB, 55.95, 56.35, 55.4, 55.5, -0.6, -1.07, 182119, 57.2, 39.9, 0.0, 0.0, 20.33, 9.25, NYSE
Liberty Property Trust, LPT, 41.18, 41.18, 40.84, 40.85, -0.44, -1.07, 632050, 45.4, 37.21, 1.6, 3.92, 17.24, -5.02, NYSE
Oil States International, OIS, 32.35, 32.65, 31.7, 32.25, -0.35, -1.07, 535414, 41.1, 20.23, 0.0, 0.0, 0.0, 13.96, NYSE
Veeva Systems Cl A, VEEV, 60.97, 61.07, 60.2, 60.32, -0.65, -1.07, 559914, 68.07, 41.3, 0.0, 0.0, 66.03, 9.12, NYSE
Infinera, INFN, 6.55, 6.6, 6.46, 6.48, -0.07, -1.07, 926949, 12.5, 6.27, 0.0, 0.0, 0.0, 2.37, NASDAQ Global
JetBlue Airways, JBLU, 20.41, 20.56, 20.19, 20.28, -0.22, -1.07, 4509034, 24.13, 18.05, 0.0, 0.0, 5.76, -9.22, NASDAQ Global
LPL Financial Holdings, LPLA, 60.47, 60.83, 58.94, 60.11, -0.65, -1.07, 616414, 62.51, 37.35, 1.0, 1.66, 25.58, 5.2, NASDAQ Global
Summit State Bank, SSBI, 12.9, 13.25, 12.8, 12.8, -0.14, -1.07, 26929, 15.28, 11.65, 0.48, 3.75, 23.27, 1.59, NASDAQ Global
First of Long Island, FLIC, 27.7, 28.1, 27.55, 27.55, -0.3, -1.08, 22745, 33.5, 25.6, 0.6, 2.18, 19.13, -3.33, NASDAQ Capital
PFSweb, PFSW, 7.3, 7.35, 7.29, 7.31, -0.08, -1.08, 21837, 8.88, 5.83, 0.0, 0.0, 0.0, -1.62, NASDAQ Capital
Alibaba Group Holding ADR, BABA, 204.83, 205.69, 201.82, 203.01, -2.21, -1.08, 21604540, 205.69, 100.02, 0.0, 0.0, 58.76, 17.73, NYSE
Avalonbay Communities, AVB, 169.54, 169.59, 167.82, 168.25, -1.84, -1.08, 373518, 199.52, 167.09, 5.68, 3.38, 26.29, -5.69, NYSE
Chubb, CB, 155.5, 155.81, 153.93, 154.12, -1.68, -1.08, 1173097, 156.0, 127.15, 2.84, 1.84, 18.48, 5.47, NYSE
Cohen&Steers, CNS, 41.66, 42.13, 40.99, 41.09, -0.45, -1.08, 420727, 47.83, 34.15, 1.12, 2.73, 21.07, -13.11, NYSE
CTS, CTS, 27.65, 27.9, 27.4, 27.5, -0.3, -1.08, 48893, 28.35, 19.3, 0.16, 0.58, 25.23, 6.8, NYSE
Earthstone Energy, ESTE, 10.16, 10.2, 9.9, 10.07, -0.11, -1.08, 194874, 15.5, 7.85, 0.0, 0.0, 0.0, -5.27, NYSE
Enel Americas ADR, ENIA, 11.95, 11.95, 11.74, 11.86, -0.13, -1.08, 764395, 12.11, 8.79, 0.1, 0.84, 32.49, 6.18, NYSE
First Commonwealth Financial (Pennsylvania), FCF, 14.78, 14.87, 14.67, 14.67, -0.16, -1.08, 401883, 15.67, 12.05, 0.32, 2.18, 25.29, 2.44, NYSE
General Motors, GM, 43.47, 43.78, 42.98, 43.02, -0.47, -1.08, 7953408, 46.76, 31.92, 1.52, 3.53, 9.65, 4.95, NYSE
Molson Coors Brewing Cl B, TAP, 84.13, 84.63, 83.47, 83.48, -0.91, -1.08, 784346, 102.14, 76.25, 1.64, 1.96, 8.06, 1.72, NYSE
NextEra Energy Un, NEEQ, 70.06, 70.06, 69.67, 69.76, -0.76, -1.08, 448649, 71.39, 56.72, 3.19, 4.57, 0.0, 0.26, NYSE
Unilever ADR, UN, 56.68, 57.12, 56.58, 56.91, -0.62, -1.08, 1281895, 61.62, 40.08, 0.0, 0.0, 25.61, 1.05, NYSE
Verizon Communications, VZ, 53.58, 54.58, 53.4, 54.13, -0.59, -1.08, 16122248, 54.77, 42.8, 2.36, 4.36, 7.35, 2.27, NYSE
BioCryst Pharmaceuticals, BCRX, 4.69, 4.71, 4.57, 4.6, -0.05, -1.08, 1232846, 9.25, 3.95, 0.0, 0.0, 0.0, -6.31, NASDAQ Global
Citrix Systems, CTXS, 94.47, 95.0, 93.52, 93.68, -1.02, -1.08, 1201195, 95.0, 70.24, 0.0, 0.0, 31.76, 6.45, NASDAQ Global
EXFO, EXFO, 4.6, 4.65, 4.6, 4.6, -0.05, -1.08, 3230, 6.15, 3.73, 0.0, 0.0, 460.0, 5.75, NASDAQ Global
Intersect ENT, XENT, 36.7, 36.75, 35.94, 36.55, -0.4, -1.08, 175283, 37.45, 12.5, 0.0, 0.0, 0.0, 12.81, NASDAQ Global
MediWound, MDWD, 4.7, 4.7, 4.5, 4.6, -0.05, -1.08, 35202, 8.25, 4.15, 0.0, 0.0, 0.0, 3.37, NASDAQ Global
Microsemi, MSCC, 62.53, 62.66, 61.81, 62.09, -0.68, -1.08, 1812667, 65.65, 46.09, 0.0, 0.0, 35.68, 20.21, NASDAQ Global
Raven Industries, RAVN, 36.85, 36.85, 36.3, 36.55, -0.4, -1.08, 100962, 38.35, 23.75, 0.52, 1.42, 35.83, 6.4, NASDAQ Global
CNO Financial Group, CNO, 25.67, 25.84, 25.41, 25.44, -0.28, -1.09, 778782, 26.47, 18.67, 0.36, 1.42, 9.18, 3.04, NYSE
Nationstar Mortgage Holdings, NSM, 18.3, 18.4, 17.95, 18.17, -0.2, -1.09, 261462, 20.71, 14.67, 0.0, 0.0, 9.61, -1.78, NYSE
RH, RH, 103.44, 104.28, 100.75, 102.71, -1.13, -1.09, 721858, 109.53, 24.41, 0.0, 0.0, 244.55, 19.14, NYSE
Toro, TTC, 67.02, 67.25, 66.53, 66.53, -0.73, -1.09, 283911, 73.86, 58.0, 0.8, 1.2, 27.61, 1.99, NYSE
Trex, TREX, 113.97, 114.12, 112.54, 112.76, -1.24, -1.09, 129102, 120.4, 61.57, 0.0, 0.0, 36.57, 4.03, NYSE
American Superconductor, AMSC, 5.53, 5.53, 5.3, 5.44, -0.06, -1.09, 138743, 7.82, 2.89, 0.0, 0.0, 0.0, 49.86, NASDAQ Global
Blackhawk Network Holdings, HAWK, 45.85, 46.1, 45.4, 45.5, -0.5, -1.09, 1698825, 47.0, 32.6, 0.0, 0.0, 0.0, 27.63, NASDAQ Global
Global Indemnity, GBLI, 43.0, 43.0, 41.85, 42.3, -0.46, -1.09, 4626, 49.91, 34.0, 0.0, 0.0, 14.39, 0.65, NASDAQ Global
Green Plains Partners Un, GPP, 19.0, 19.0, 18.2, 18.2, -0.2, -1.09, 56546, 21.0, 16.5, 1.88, 10.33, 10.02, -2.67, NASDAQ Global
NAPCO Security Technologies, NSSC, 9.2, 9.32, 9.1, 9.1, -0.1, -1.09, 18461, 10.95, 7.4, 0.0, 0.0, 28.44, 4.0, NASDAQ Global
Priceline Group, PCLN, 1942.67, 1960.46, 1921.25, 1929.23, -21.25, -1.09, 416528, 2067.99, 1562.86, 0.0, 0.0, 27.02, 11.02, NASDAQ Global
Stamps.com, STMP, 207.05, 209.68, 200.0, 204.55, -2.25, -1.09, 244758, 233.13, 100.55, 0.0, 0.0, 26.81, 8.8, NASDAQ Global
TriMas, TRS, 27.4, 27.4, 27.05, 27.15, -0.3, -1.09, 74992, 28.85, 19.75, 0.0, 0.0, 0.0, 1.5, NASDAQ Global
Evofem Biosciences, EVFM, 8.98, 9.35, 8.81, 9.0, -0.1, -1.1, 15741, 15.78, 1.8, 0.0, 0.0, 0.0, -23.08, NASDAQ Capital
Archer Daniels Midland, ADM, 43.38, 43.5, 43.1, 43.11, -0.48, -1.1, 2246166, 47.44, 38.59, 1.28, 2.97, 20.14, 7.56, NYSE
BCE, BCE, 46.93, 47.11, 46.52, 46.58, -0.52, -1.1, 894604, 49.06, 42.44, 2.24, 4.81, 18.95, -2.98, NYSE
Centrais Eletricas Brasileiras ADR, EBR, 6.37, 6.42, 6.24, 6.27, -0.07, -1.1, 278415, 7.38, 3.49, 0.0, 0.0, 0.0, 10.0, NYSE
Ingevity, NGVT, 75.21, 75.76, 74.5, 74.59, -0.83, -1.1, 125052, 80.18, 52.79, 0.0, 0.0, 33.6, 5.85, NYSE
ONEOK, OKE, 59.86, 60.13, 59.45, 59.49, -0.66, -1.1, 2783461, 61.36, 47.14, 3.08, 5.18, 37.31, 11.3, NYSE
Teladoc, TDOC, 36.4, 36.5, 35.6, 36.1, -0.4, -1.1, 758713, 38.4, 19.5, 0.0, 0.0, 0.0, 3.59, NYSE
CME Group Cl A, CME, 155.28, 156.49, 153.38, 153.45, -1.71, -1.1, 1151118, 156.49, 114.82, 2.64, 1.72, 34.8, 5.07, NASDAQ Global
Misonix, MSON, 9.0, 9.05, 8.95, 8.95, -0.1, -1.1, 554, 12.0, 7.05, 0.0, 0.0, 0.0, -5.29, NASDAQ Global
Aspen Aerogels, ASPN, 5.39, 5.39, 5.2, 5.33, -0.06, -1.11, 15717, 5.58, 3.84, 0.0, 0.0, 0.0, 9.22, NYSE
Exxon Mobil, XOM, 88.59, 89.3, 87.95, 88.01, -0.99, -1.11, 8178897, 89.3, 76.05, 3.08, 3.5, 28.74, 5.22, NYSE
Home Depot, HD, 207.23, 207.6, 204.71, 204.92, -2.31, -1.11, 2956382, 207.6, 136.33, 3.56, 1.74, 28.46, 8.12, NYSE
Illinois Tool Works, ITW, 178.57, 179.07, 176.17, 176.9, -1.98, -1.11, 1303495, 179.07, 125.96, 3.12, 1.76, 36.4, 6.02, NYSE
KMG Chemicals, KMG, 62.53, 62.87, 61.18, 62.09, -0.7, -1.11, 114237, 68.13, 36.29, 0.12, 0.19, 32.51, -6.04, NYSE
ManpowerGroup, MAN, 135.46, 136.93, 134.35, 134.51, -1.51, -1.11, 265008, 136.93, 91.13, 1.86, 1.38, 20.02, 6.66, NYSE
Oasis Petroleum, OAS, 8.94, 9.13, 8.82, 8.93, -0.1, -1.11, 7475402, 15.27, 6.69, 0.0, 0.0, 0.0, 6.18, NYSE
RELX ADR, RELX, 22.17, 22.32, 22.09, 22.21, -0.25, -1.11, 993124, 24.03, 17.99, 0.3, 1.36, 27.69, -6.29, NYSE
Washington Real Estate Investment Trust, WRE, 28.68, 28.68, 28.39, 28.46, -0.32, -1.11, 247556, 33.96, 28.39, 1.2, 4.22, 94.87, -8.55, NYSE
Yingli Green Energy Holding ADR, YGE, 1.77, 1.82, 1.75, 1.78, -0.02, -1.11, 69262, 3.35, 1.68, 0.0, 0.0, 0.0, 5.33, NYSE
Beacon Roofing Supply, BECN, 62.51, 62.79, 61.99, 62.09, -0.7, -1.11, 390451, 66.47, 39.57, 0.0, 0.0, 38.09, -2.62, NASDAQ Global
Geospace Technologies, GEOS, 14.34, 14.56, 14.25, 14.27, -0.16, -1.11, 15881, 23.62, 12.09, 0.0, 0.0, 0.0, 10.02, NASDAQ Global
Jamba, JMBA, 8.1, 8.15, 8.0, 8.04, -0.09, -1.11, 39381, 10.44, 6.71, 0.0, 0.0, 0.0, -0.25, NASDAQ Global
JD.com ADR, JD, 50.6, 50.68, 49.71, 49.94, -0.56, -1.11, 15260585, 50.68, 27.88, 0.0, 0.0, 0.0, 20.57, NASDAQ Global
Viacom Cl B, VIAB, 34.09, 34.18, 33.52, 33.71, -0.38, -1.11, 3005220, 46.72, 22.13, 0.8, 2.37, 7.22, 9.41, NASDAQ Global
Central Federal, CFBK, 2.67, 2.68, 2.64, 2.64, -0.03, -1.12, 10270, 3.64, 1.76, 0.0, 0.0, 37.71, -4.0, NASDAQ Capital
AstraZeneca ADR, AZN, 36.37, 36.37, 36.14, 36.22, -0.41, -1.12, 3678431, 36.7, 26.51, 0.9, 2.48, 27.1, 4.38, NYSE
Build-A-Bear Workshop, BBW, 8.9, 9.0, 8.8, 8.85, -0.1, -1.12, 71561, 12.25, 7.25, 0.0, 0.0, 49.17, -3.8, NYSE
Cabot, CBT, 68.45, 68.45, 67.42, 67.71, -0.77, -1.12, 262618, 68.63, 50.21, 1.26, 1.86, 17.69, 9.94, NYSE
Cloudera, CLDR, 18.69, 18.94, 18.5, 18.53, -0.21, -1.12, 1114739, 23.35, 14.5, 0.0, 0.0, 0.0, 12.17, NYSE
Howard Hughes, HHC, 128.18, 128.6, 127.08, 127.26, -1.44, -1.12, 162449, 133.08, 105.29, 0.0, 0.0, 87.16, -3.05, NYSE
OCI Partners, OCIP, 8.9, 8.9, 8.65, 8.8, -0.1, -1.12, 35639, 10.35, 6.75, 0.32, 3.64, 0.0, 9.32, NYSE
Pearson ADR, PSO, 9.67, 9.71, 9.65, 9.69, -0.11, -1.12, 181017, 10.01, 7.61, 0.14, 1.4, 0.0, -1.32, NYSE
Insight Enterprises, NSIT, 38.32, 38.62, 37.8, 37.98, -0.43, -1.12, 109942, 53.19, 35.26, 0.0, 0.0, 14.07, -0.81, NASDAQ Global
Liberty Media Series C Liberty Formula One, FWONK, 37.46, 37.72, 37.17, 37.19, -0.42, -1.12, 575917, 41.14, 28.28, 0.0, 0.0, 0.0, 8.87, NASDAQ Global
Biocept, BIOC, 0.37, 0.37, 0.33, 0.35, -0.0, -1.13, 2929750, 2.76, 0.32, 0.0, 0.0, 0.0, -49.7, NASDAQ Capital
Simply Good Foods, SMPL, 14.12, 14.34, 13.98, 14.04, -0.16, -1.13, 101552, 16.01, 10.93, 0.0, 0.0, 91.09, -1.54, NASDAQ Capital
Nam Tai Property, NTP, 13.05, 13.2, 12.85, 13.15, -0.15, -1.13, 123382, 13.4, 6.79, 0.28, 2.13, 451.89, 4.78, NYSE
Colliers International Group, CIGI, 62.15, 62.15, 61.35, 61.5, -0.7, -1.13, 25360, 64.6, 35.85, 0.1, 0.16, 40.12, 1.91, NASDAQ Global
Forward Air, FWRD, 61.79, 62.35, 61.45, 61.47, -0.7, -1.13, 100006, 64.8, 45.86, 0.6, 0.98, 28.86, 7.02, NASDAQ Global
OSI Systems, OSIS, 67.1, 67.44, 66.45, 66.58, -0.76, -1.13, 328876, 96.64, 53.8, 0.0, 0.0, 42.41, 3.42, NASDAQ Global
PTC, PTC, 73.5, 73.71, 72.5, 72.67, -0.83, -1.13, 491699, 74.88, 50.68, 0.0, 0.0, 290.68, 19.58, NASDAQ Global
American States Water, AWR, 55.87, 56.52, 54.97, 55.58, -0.64, -1.14, 377355, 60.0, 41.14, 1.02, 1.84, 30.37, -4.02, NYSE
Fresh Del Monte Produce, FDP, 48.27, 48.96, 47.73, 47.77, -0.55, -1.14, 151552, 62.8, 43.02, 0.6, 1.26, 17.56, 0.21, NYSE
Johnson&Johnson, JNJ, 144.85, 144.94, 143.53, 143.68, -1.65, -1.14, 7312243, 148.32, 112.43, 3.36, 2.34, 368.41, 2.83, NYSE
NiSource, NI, 24.42, 24.49, 24.15, 24.22, -0.28, -1.14, 2853635, 27.76, 21.65, 0.78, 3.22, 29.36, -5.65, NYSE
Sysco, SYY, 64.2, 64.27, 63.39, 63.39, -0.73, -1.14, 1547540, 64.27, 48.85, 1.44, 2.27, 28.81, 4.38, NYSE
Zoetis, ZTS, 79.81, 79.95, 79.11, 79.18, -0.91, -1.14, 2593868, 80.13, 52.0, 0.5, 0.64, 44.73, 9.91, NYSE
Escalade, ESCA, 13.15, 13.15, 12.95, 13.0, -0.15, -1.14, 2441, 14.38, 11.3, 0.46, 3.54, 18.31, 5.69, NASDAQ Global
Oclaro, OCLR, 6.07, 6.15, 5.96, 6.06, -0.07, -1.14, 3127183, 11.3, 5.82, 0.0, 0.0, 6.81, -10.09, NASDAQ Global
RTI Surgical, RTIX, 4.35, 4.45, 4.35, 4.35, -0.05, -1.14, 68782, 6.0, 3.0, 0.0, 0.0, 0.0, 6.1, NASDAQ Global
Trustco Bank, TRST, 8.8, 8.88, 8.65, 8.7, -0.1, -1.14, 151455, 9.7, 7.25, 0.26, 3.02, 19.42, -5.43, NASDAQ Global
Bay Bancorp, BYBK, 12.45, 12.5, 12.45, 12.46, -0.15, -1.15, 493, 12.6, 6.75, 0.0, 0.0, 26.5, 1.88, NASDAQ Capital
Brown&Brown, BRO, 53.62, 53.75, 53.11, 53.15, -0.62, -1.15, 412023, 53.77, 41.1, 0.6, 1.13, 18.73, 3.28, NYSE
Bunge, BG, 81.39, 81.73, 80.19, 80.86, -0.94, -1.15, 1171018, 83.75, 63.87, 1.84, 2.28, 25.7, 20.54, NYSE
Constellium Cl A, CSTM, 12.9, 13.15, 12.75, 12.9, -0.15, -1.15, 999612, 13.7, 5.35, 0.0, 0.0, 41.41, 15.7, NYSE
Duke Realty, DRE, 25.97, 26.06, 25.73, 25.79, -0.3, -1.15, 2201397, 30.14, 23.93, 0.8, 3.1, 35.04, -5.22, NYSE
Knot Offshore Partners, KNOP, 21.7, 21.8, 21.4, 21.55, -0.25, -1.15, 170629, 24.42, 19.15, 2.08, 9.65, 10.03, 3.86, NYSE
South Jersey Industries, SJI, 29.37, 29.48, 29.09, 29.15, -0.34, -1.15, 431236, 38.4, 29.0, 1.12, 3.84, 60.73, -6.66, NYSE
Valley National Bancorp Wt 2018, VLY%, 0.13, 0.13, 0.12, 0.12, -0.0, -1.15, 2315, 0.4, 0.04, 0.0, 0.0, 0.0, 6.67, NYSE
Ascent Capital Group Series A, ASCMA, 10.44, 10.49, 10.02, 10.35, -0.12, -1.15, 50920, 17.84, 8.87, 0.0, 0.0, 0.0, -9.92, NASDAQ Global
Carrols Restaurant Group, TAST, 12.95, 13.0, 12.7, 12.85, -0.15, -1.15, 231402, 17.55, 9.9, 0.0, 0.0, 18.71, 5.76, NASDAQ Global
KLA-Tencor, KLAC, 113.37, 113.73, 111.31, 112.13, -1.31, -1.15, 1382389, 121.65, 84.57, 2.36, 2.1, 16.08, 6.72, NASDAQ Global
Marchex Cl B, MCHX, 3.45, 3.52, 3.42, 3.44, -0.04, -1.15, 32295, 3.75, 2.5, 0.0, 0.0, 0.0, 6.5, NASDAQ Global
Wintrust Financial, WTFC, 87.53, 87.96, 86.92, 86.95, -1.01, -1.15, 369458, 89.34, 64.14, 0.76, 0.87, 19.76, 5.56, NASDAQ Global
Golden Minerals, AUMN, 0.45, 0.45, 0.43, 0.45, -0.01, -1.16, 90841, 0.81, 0.37, 0.0, 0.0, 0.0, 4.1, NYSE American
Ambev ADR, ABEV, 6.84, 6.88, 6.79, 6.82, -0.08, -1.16, 15057342, 7.03, 5.3, 0.0, 0.0, 38.66, 5.57, NYSE
ICICI Bank ADR, IBN, 11.15, 11.15, 11.03, 11.09, -0.13, -1.16, 3892489, 11.26, 6.95, 0.08, 0.69, 25.15, 13.98, NYSE
Kirby, KEX, 77.0, 78.05, 76.3, 76.45, -0.9, -1.16, 387374, 79.65, 59.25, 0.0, 0.0, 36.23, 14.45, NYSE
Moog Cl A, MOGA, 93.16, 93.93, 90.74, 90.98, -1.07, -1.16, 229367, 93.93, 60.28, 0.0, 0.0, 29.35, 4.76, NYSE
Moog Cl B, MOGB, 90.65, 90.65, 90.65, 90.65, -1.06, -1.16, 188, 91.71, 63.02, 0.0, 0.0, 29.24, 2.15, NYSE
Physicians Realty Trust, DOC, 16.3, 16.35, 16.08, 16.16, -0.19, -1.16, 1021956, 21.85, 16.08, 0.92, 5.69, 70.26, -10.17, NYSE
Vistra Energy, VST, 19.7, 19.76, 19.41, 19.56, -0.23, -1.16, 2418708, 21.2, 14.5, 0.0, 0.0, 0.35, 6.77, NYSE
Voya Financial, VOYA, 54.26, 54.63, 53.36, 53.69, -0.63, -1.16, 2127385, 54.87, 33.53, 0.04, 0.07, 0.0, 8.53, NYSE
Xenia Hotels&Resorts, XHR, 22.45, 22.45, 22.2, 22.24, -0.26, -1.16, 238883, 22.76, 16.21, 1.1, 4.95, 17.32, 3.01, NYSE
Brooks Automation, BRKS, 29.18, 29.18, 28.74, 28.93, -0.34, -1.16, 684773, 34.77, 17.01, 0.4, 1.38, 32.14, 21.3, NASDAQ Global
Expeditors International of Washington, EXPD, 66.9, 67.33, 66.14, 66.27, -0.78, -1.16, 564483, 67.54, 51.57, 0.84, 1.27, 27.84, 2.44, NASDAQ Global
Penn National Gaming, PENN, 32.48, 32.62, 32.08, 32.26, -0.38, -1.16, 929405, 33.3, 13.5, 0.0, 0.0, 3.69, 2.97, NASDAQ Global
Autohome ADR, ATHM, 85.66, 85.99, 84.4, 84.62, -1.0, -1.17, 566747, 86.86, 28.63, 0.0, 0.0, 0.0, 30.85, NYSE
AZZ, AZZ, 46.8, 46.9, 46.3, 46.45, -0.55, -1.17, 153266, 61.55, 43.17, 0.68, 1.46, 23.58, -9.1, NYSE
Brookfield Asset Management Cl A, BAM, 41.73, 41.73, 41.01, 41.26, -0.49, -1.17, 1678766, 44.33, 34.09, 0.56, 1.36, 91.69, -5.24, NYSE
Carpenter Technology, CRS, 53.74, 54.0, 52.9, 52.99, -0.63, -1.17, 274765, 54.61, 34.24, 0.72, 1.36, 32.71, 3.92, NYSE
Hartford Financial Services Group, HIG, 59.0, 59.2, 58.19, 58.42, -0.69, -1.17, 2365423, 59.2, 46.35, 1.0, 1.71, 44.6, 3.8, NYSE
Marathon Oil, MRO, 18.63, 19.07, 18.51, 18.62, -0.22, -1.17, 7255095, 19.52, 10.55, 0.2, 1.07, 0.0, 9.98, NYSE
Square Cl A, SQ, 46.08, 46.25, 44.9, 45.43, -0.54, -1.17, 7521261, 49.56, 13.84, 0.0, 0.0, 0.0, 31.04, NYSE
Sunoco, SUN, 32.42, 32.55, 31.91, 32.0, -0.38, -1.17, 375850, 33.11, 23.09, 3.3, 10.32, 0.0, 12.68, NYSE
UGI, UGI, 46.8, 46.82, 46.31, 46.31, -0.55, -1.17, 566998, 52.0, 45.04, 1.0, 2.16, 18.83, -1.36, NYSE
United Continental Holdings, UAL, 66.22, 66.75, 65.46, 65.78, -0.78, -1.17, 5213595, 83.04, 56.51, 0.0, 0.0, 9.29, -2.4, NYSE
VISA Cl A, V, 126.74, 126.88, 124.69, 124.84, -1.48, -1.17, 6152593, 126.88, 81.57, 0.78, 0.62, 46.17, 9.49, NYSE
CSX, CSX, 57.56, 58.01, 57.04, 57.23, -0.68, -1.17, 3910811, 60.04, 45.41, 0.8, 1.4, 9.43, 4.04, NASDAQ Global
East West Bancorp, EWBC, 68.5, 69.18, 67.67, 67.67, -0.8, -1.17, 758329, 69.25, 48.07, 0.8, 1.18, 19.56, 11.24, NASDAQ Global
FreightCar America, RAIL, 16.13, 16.25, 15.99, 15.99, -0.19, -1.17, 46925, 20.46, 12.07, 0.0, 0.0, 0.0, -6.38, NASDAQ Global
Future FinTech Group, FTFT, 3.42, 3.54, 3.24, 3.37, -0.04, -1.17, 125174, 8.0, 1.3, 0.0, 0.0, 0.0, -19.18, NASDAQ Global
Novanta, NOVT, 59.8, 60.3, 58.95, 59.1, -0.7, -1.17, 310338, 60.3, 22.1, 0.0, 0.0, 43.5, 18.2, NASDAQ Global
Office Depot, ODP, 3.43, 3.47, 3.37, 3.39, -0.04, -1.17, 4825742, 6.25, 2.97, 0.1, 2.95, 6.03, -4.24, NASDAQ Global
ASV Holdings, ASV, 8.75, 8.75, 8.23, 8.37, -0.1, -1.18, 22781, 10.8, 7.23, 0.0, 0.0, 146.58, -17.54, NASDAQ Capital
China Commercial Credit, CCCR, 1.7, 1.77, 1.67, 1.68, -0.02, -1.18, 148645, 4.0, 0.89, 0.0, 0.0, 0.0, 21.74, NASDAQ Capital
Canon ADR, CAJ, 39.3, 39.36, 39.16, 39.22, -0.47, -1.18, 170095, 39.69, 28.8, 1.41, 3.61, 20.46, 4.87, NYSE
City Office REIT, CIO, 11.84, 11.88, 11.59, 11.72, -0.14, -1.18, 248188, 13.93, 11.43, 0.94, 8.02, 0.0, -9.92, NYSE
Clorox, CLX, 142.4, 142.93, 139.73, 140.96, -1.68, -1.18, 1138820, 150.4, 119.57, 3.36, 2.38, 25.96, -5.23, NYSE
DCP Midstream, DCP, 42.26, 42.4, 41.78, 41.99, -0.5, -1.18, 614806, 42.79, 29.7, 3.12, 7.43, 59.14, 15.58, NYSE
