Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Polaris Industries,PII,129.77,131.53,129.28,130.97,3.07,2.40,582481,134.66,77.91,2.32,1.77,41.32,5.63,NYSE
PolyOne,POL,44.22,44.66,43.99,44.42,0.51,1.16,658340,46.79,31.68,0.70,1.58,15.66,2.11,NYSE
Portland General Electric,POR,42.50,42.99,42.50,42.79,0.44,1.04,980599,50.11,42.28,1.36,3.18,18.53,-6.12,NYSE
POSCO ADR,PKX,90.27,90.50,88.65,89.66,0.69,0.78,202764,90.56,52.88,...,...,13.53,14.76,NYSE
Post Holdings,POST,80.24,80.63,79.72,80.04,-0.05,-0.06,1411654,89.04,75.76,...,...,235.41,1.02,NYSE
PPDAI Group ADR,PPDF,6.96,6.96,6.53,6.68,-0.19,-2.77,322056,14.63,6.53,...,...,...,-6.05,NYSE
PPG Industries,PPG,116.60,117.04,114.28,114.50,-2.14,-1.83,3771305,119.85,95.66,1.80,1.57,21.63,-1.99,NYSE
PPL,PPL,31.37,31.74,31.33,31.57,0.31,0.99,6874889,40.20,30.44,1.58,5.00,14.29,2.00,NYSE
PQ Group Holdings,PQG,16.82,16.82,16.54,16.60,-0.16,-0.95,240933,17.65,14.65,...,...,...,0.91,NYSE
Praxair,PX,163.55,164.23,161.46,163.46,1.36,0.84,1542032,166.08,115.53,3.15,1.93,29.09,5.68,NYSE
Precision Drilling,PDS,3.55,3.65,3.47,3.59,0.05,1.41,2735082,6.07,2.26,...,...,... dd,18.87,NYSE
Preferred Apartment Communities,APTS,17.28,17.38,16.70,17.09,-0.18,-1.04,962431,22.71,12.42,1.00,5.85,... dd,-15.60,NYSE
Prestige Brands Holdings,PBH,45.15,45.30,44.94,45.27,0.33,0.73,378804,59.63,40.11,...,...,22.30,1.94,NYSE
Pretium Resources,PVG,11.55,11.66,11.27,11.30,-0.35,-3.00,1548996,12.53,7.75,...,...,... dd,-0.96,NYSE
Primerica,PRI,103.40,104.45,102.70,104.20,1.55,1.51,168888,106.40,70.00,0.80,0.77,20.27,2.61,NYSE
ProAssurance,PRA,55.00,55.45,54.80,55.15,0.20,0.36,297656,63.45,50.70,1.24,2.25,20.50,-3.50,NYSE
Procter&Gamble,PG,90.56,91.73,90.43,91.20,0.98,1.09,8010004,94.67,84.28,2.76,3.02,24.37,-0.74,NYSE
Progressive Corp,PGR,56.48,57.40,56.23,57.23,0.96,1.71,3134483,57.40,35.95,0.68,1.19,23.87,1.62,NYSE
Prologis,PLD,62.43,62.99,62.06,62.86,0.72,1.16,2176332,67.53,48.33,1.76,2.80,18.88,-2.56,NYSE
ProPetro Holding,PUMP,20.96,21.63,20.80,21.45,0.67,3.22,2133912,21.63,10.84,...,...,...,6.40,NYSE
PROS Holdings,PRO,28.06,28.83,27.76,28.60,0.65,2.33,133558,30.49,20.34,...,...,... dd,8.13,NYSE
Prosperity Bancshares,PB,74.40,74.70,73.55,74.46,0.39,0.53,397740,77.87,55.84,1.44,1.93,18.85,6.27,NYSE
Proto Labs,PRLB,107.05,109.40,107.05,108.60,1.55,1.45,84871,111.45,48.00,...,...,62.06,5.44,NYSE
Provident Financial Services,PFS,27.92,27.92,27.43,27.79,-0.05,-0.18,156925,28.76,23.19,0.80,2.88,18.40,3.04,NYSE
Prudential ADR,PUK,54.56,55.08,54.28,54.91,0.97,1.80,149626,55.08,38.17,0.78,1.42,20.32,8.13,NYSE
Prudential Financial,PRU,122.82,123.86,121.94,123.44,1.35,1.11,1242570,125.00,97.88,3.00,2.43,12.41,7.36,NYSE
PS Business Parks,PSB,118.56,121.00,118.32,120.67,2.26,1.91,153126,137.60,108.97,3.40,2.82,37.10,-3.53,NYSE
Public Service Enterprise Group,PEG,49.71,50.41,49.65,50.27,0.72,1.45,2888845,53.28,41.67,1.72,3.42,56.80,-2.39,NYSE
Public Storage,PSA,194.80,197.02,194.44,195.69,1.94,1.00,709405,232.21,192.15,8.00,4.09,28.57,-6.37,NYSE
PulteGroup,PHM,34.05,34.45,33.86,34.40,0.64,1.90,2386486,35.01,18.87,0.36,1.05,17.11,3.46,NYSE
Pure Storage Cl A,PSTG,17.09,17.97,16.86,17.89,1.73,10.71,4672726,19.27,9.12,...,...,... dd,12.80,NYSE
PVH Corp.,PVH,141.95,143.23,140.86,142.49,1.09,0.77,507417,144.83,84.53,0.15,0.11,21.20,3.85,NYSE
Pzena Investment Management,PZN,12.23,12.50,12.07,12.49,0.43,3.57,58548,12.70,8.25,0.12,0.96,17.59,17.06,NYSE
Q2 Holdings,QTWO,38.10,38.63,37.85,38.35,0.35,0.92,202804,44.35,29.70,...,...,... dd,4.07,NYSE
QEP Resources,QEP,10.94,11.15,10.81,10.97,0.09,0.83,3429164,18.91,7.02,...,...,... dd,14.63,NYSE
Qiagen,QGEN,32.47,33.05,32.36,32.89,0.28,0.86,782718,36.34,27.51,...,...,94.81,6.34,NYSE
QTS Realty Trust Cl A,QTS,50.67,50.99,48.72,50.00,-2.47,-4.71,1304832,61.55,46.32,1.56,3.12,122.37,-7.68,NYSE
Quad/Graphics,QUAD,24.02,24.09,23.73,24.08,0.25,1.05,95124,29.04,18.16,1.20,4.98,13.92,6.55,NYSE
Quaker Chemical,KWR,153.94,156.17,152.20,155.98,2.53,1.65,67292,165.93,124.92,1.42,0.91,43.87,3.44,NYSE
Quality Care Properties,QCP,13.36,13.53,13.21,13.52,0.22,1.65,701247,19.99,13.13,...,...,... dd,-2.10,NYSE
Quanex Building Products,NX,22.10,22.50,21.90,22.45,0.40,1.81,95953,24.60,17.45,0.16,0.71,42.36,-4.06,NYSE
Quanta Services,PWR,39.00,39.03,38.33,38.73,0.04,0.10,975771,40.10,30.23,...,...,20.99,-0.97,NYSE
Quantum,QTM,6.10,6.25,5.90,6.07,...,...,303662,9.20,4.11,...,...,... dd,7.82,NYSE
Qudian ADR,QD,12.33,12.51,12.02,12.19,-0.12,-0.97,2189185,35.45,11.33,...,...,...,-2.79,NYSE
Quest Diagnostics,DGX,101.68,101.74,101.02,101.49,0.27,0.27,515877,112.97,90.10,1.80,1.77,21.23,3.05,NYSE
Quorum Health,QHC,6.77,6.90,6.58,6.74,0.04,0.60,94115,9.37,2.54,...,...,... dd,8.01,NYSE
Quotient Technology,QUOT,11.75,11.95,11.60,11.75,...,...,424317,17.85,9.10,...,...,... dd,...,NYSE
Radian Group,RDN,22.11,22.35,21.89,22.26,0.13,0.59,793885,22.82,15.58,0.01,0.04,28.54,8.01,NYSE
RAIT Financial Trust,RAS,0.49,0.54,0.48,0.52,0.03,7.13,1711536,3.91,0.28,...,...,... dd,38.29,NYSE
Ralph Lauren Cl A,RL,104.49,106.85,104.42,106.05,1.63,1.56,651043,107.39,66.06,2.00,1.89,109.33,2.28,NYSE
Ramco-Gershenson Properties Trust,RPT,13.66,13.84,13.59,13.71,0.14,1.03,598238,16.61,11.86,0.88,6.42,23.24,-6.92,NYSE
Ranger Energy Services Cl A,RNGR,10.10,10.29,10.03,10.24,0.16,1.59,11668,15.70,8.48,...,...,...,10.94,NYSE
Range Resources,RRC,16.87,16.97,16.48,16.78,...,...,8808684,36.40,15.33,0.08,0.48,... dd,-1.64,NYSE
Raymond James Financial,RJF,96.07,96.66,94.82,96.25,0.65,0.68,712485,97.83,70.74,1.00,1.04,22.28,7.78,NYSE
Rayonier,RYN,32.34,32.67,32.27,32.62,0.40,1.24,370928,32.75,26.84,1.00,3.07,31.07,3.13,NYSE
Rayonier Advanced Materials,RYAM,19.51,19.81,19.13,19.23,-0.26,-1.33,700586,20.99,11.88,0.28,1.46,33.86,-5.97,NYSE
Raytheon,RTN,197.02,197.95,196.07,196.99,1.26,0.64,1507403,199.75,141.28,3.19,1.62,26.49,4.87,NYSE
Realogy Holdings,RLGY,26.94,27.15,26.87,27.03,0.17,0.63,908287,35.18,25.14,0.36,1.33,16.19,2.00,NYSE
Realty Income,O,53.20,53.50,52.95,53.24,0.30,0.57,1606505,63.60,52.63,2.55,4.79,43.64,-6.63,NYSE
Red Hat,RHT,124.87,126.93,124.69,126.60,2.01,1.61,996455,130.93,72.78,...,...,69.18,5.41,NYSE
Red Lion Hotels,RLH,10.40,11.10,10.35,10.75,0.40,3.86,308062,11.10,6.15,...,...,... dd,9.14,NYSE
Redwood Trust,RWT,14.99,15.06,14.90,15.01,0.05,0.33,502056,17.45,14.29,1.12,7.46,9.44,1.28,NYSE
Regal Beloit,RBC,78.95,79.25,78.30,78.75,0.30,0.38,226635,87.50,70.25,1.04,1.32,17.10,2.81,NYSE
Regal Entertainment Group Cl A,RGC,22.90,23.00,22.90,22.98,0.08,0.35,2758468,23.56,13.90,0.88,3.83,26.41,-0.13,NYSE
Regency Centers,REG,63.92,64.37,63.53,64.21,0.55,0.86,821549,72.05,58.63,2.12,3.30,99.95,-7.18,NYSE
Regional Management,RM,27.95,27.98,27.34,27.72,-0.13,-0.47,71478,28.98,18.31,...,...,12.77,5.36,NYSE
Regions Financial,RF,18.21,18.42,17.90,18.36,0.20,1.10,10015583,18.43,13.00,0.36,1.96,19.13,6.25,NYSE
Regis,RGS,15.51,15.55,15.38,15.53,0.08,0.52,68283,16.68,9.02,...,...,... dd,1.11,NYSE
Reinsurance Group of America,RGA,163.47,163.89,162.35,163.06,0.51,0.31,224738,165.12,121.92,2.00,1.23,13.42,4.57,NYSE
Reliance Steel&Aluminum,RS,91.11,91.33,90.79,90.97,0.04,0.04,295733,92.18,68.46,1.80,1.98,17.91,6.04,NYSE
RELX ADR,RELX,23.07,23.31,23.04,23.21,0.03,0.13,296297,24.03,17.64,0.30,1.30,28.94,-2.07,NYSE
RELX ADR,RENX,22.41,22.61,22.37,22.54,0.13,0.58,77370,23.30,16.30,0.31,1.39,28.10,-2.30,NYSE
RE/MAX Holdings Cl A,RMAX,49.50,49.80,49.15,49.55,0.05,0.10,109071,67.50,45.55,0.72,1.45,37.82,2.16,NYSE
RenaissanceRe Holdings,RNR,122.49,123.49,121.70,122.92,0.99,0.81,450729,152.00,116.50,1.28,1.04,... dd,-2.13,NYSE
ReneSola ADR,SOL,3.04,3.04,2.93,2.99,-0.04,-1.32,32176,3.79,2.12,...,...,... dd,12.41,NYSE
Renren Cl A ADR,RENN,10.98,11.17,10.78,11.03,0.13,1.19,403669,18.70,6.01,...,...,... dd,6.16,NYSE
Republic Services,RSG,68.44,68.44,67.95,68.25,0.16,0.23,1074039,69.12,56.83,1.38,2.02,28.92,0.95,NYSE
ResMed,RMD,88.27,89.10,87.81,88.73,0.87,0.99,558710,89.10,62.64,1.40,1.58,35.92,4.77,NYSE
Resolute Energy,REN,35.25,35.54,33.92,34.14,-0.88,-2.51,778372,49.14,23.64,...,...,... dd,8.48,NYSE
Resolute Forest Products,RFP,11.50,11.72,11.33,11.60,0.15,1.31,334605,11.80,4.10,...,...,... dd,4.98,NYSE
Resource Capital,RSO,9.58,9.70,9.58,9.67,0.13,1.36,131955,11.38,7.90,0.20,2.07,35.81,3.20,NYSE
Restaurant Brands International,QSR,62.42,62.89,62.06,62.31,0.27,0.44,1443143,68.89,47.75,0.84,1.35,42.97,1.35,NYSE
Retail Properties of America,RPAI,12.13,12.21,12.04,12.15,0.05,0.41,2780211,15.81,11.61,0.66,5.45,... dd,-9.60,NYSE
REV Group,REVG,31.63,31.78,31.32,31.60,0.21,0.67,444344,33.15,23.38,0.20,0.63,75.24,-2.86,NYSE
Revlon Cl A,REV,21.95,22.20,21.85,22.05,0.20,0.92,30320,36.80,15.60,...,...,... dd,1.15,NYSE
Rex American Resources,REX,83.66,85.34,83.51,85.00,1.44,1.72,50728,107.87,76.10,...,...,16.93,2.67,NYSE
Rexford Industrial Realty,REXR,28.70,29.14,28.59,29.08,0.41,1.43,378668,31.71,21.34,0.58,1.99,67.63,-0.27,NYSE
Rexnord,RXN,27.70,27.73,27.51,27.63,0.04,0.14,426975,28.44,20.86,...,...,41.86,6.19,NYSE
RH,RH,93.47,96.54,93.01,95.37,2.59,2.79,752501,109.53,24.41,...,...,227.07,10.63,NYSE
Rice Midstream Partners,RMP,22.24,23.00,22.09,22.47,0.28,1.26,618918,26.42,16.87,1.13,5.01,14.18,4.66,NYSE
RingCentral Cl A,RNG,51.00,51.50,50.35,51.50,0.85,1.68,278468,54.20,21.50,...,...,... dd,6.40,NYSE
Rio Tinto ADR,RIO,56.31,56.48,55.91,56.27,0.49,0.88,2346660,57.78,37.66,2.22,3.94,16.78,6.31,NYSE
Ritchie Bros. Auctioneers,RBA,32.11,32.52,32.11,32.26,0.19,0.59,513574,35.21,24.07,0.68,2.11,52.89,7.78,NYSE
Rite Aid,RAD,2.24,2.31,2.21,2.30,0.07,3.14,22482327,8.66,1.38,...,...,... dd,16.75,NYSE
RLI,RLI,59.58,59.73,59.10,59.48,0.12,0.20,278911,62.00,50.34,0.84,1.41,33.04,-1.95,NYSE
RLJ Lodging Trust,RLJ,22.13,22.72,22.13,22.72,0.58,2.62,863853,24.60,19.12,1.32,5.81,29.98,3.41,NYSE
Roadrunner Transportation Systems,RRTS,7.86,7.88,7.74,7.84,0.01,0.13,67918,11.88,6.05,...,...,...,1.69,NYSE
Robert Half International,RHI,56.18,57.26,56.04,57.12,1.42,2.55,1228244,57.67,42.92,0.96,1.68,22.40,2.84,NYSE
Rockwell Automation,ROK,206.39,207.87,205.32,206.56,1.54,0.75,739073,210.72,139.40,3.34,1.62,32.58,5.20,NYSE
Rockwell Collins,COL,136.90,137.07,136.40,136.85,0.20,0.15,1107369,138.19,88.80,1.32,0.96,28.63,0.91,NYSE
Rogers,ROG,174.38,176.15,172.20,175.74,2.45,1.41,73959,184.00,77.72,...,...,38.04,8.54,NYSE
Rogers Communications Cl B,RCI,49.64,50.08,49.33,49.90,0.30,0.60,309882,54.95,38.86,1.54,3.09,26.16,-2.02,NYSE
Rollins Inc.,ROL,47.54,47.88,47.52,47.69,0.20,0.42,511538,48.29,33.04,0.46,0.96,56.77,2.49,NYSE
Roper Technologies,ROP,275.91,277.12,275.45,276.59,1.71,0.62,316844,277.12,185.10,1.65,0.60,40.14,6.79,NYSE
Rosetta Stone,RST,12.62,12.66,12.46,12.56,...,...,35680,13.67,7.41,...,...,... dd,0.72,NYSE
Rowan Cos.,RDC,16.57,16.74,16.39,16.56,0.01,0.06,2279120,20.25,9.02,...,...,... dd,5.75,NYSE
Royal Bank of Canada,RY,85.32,86.00,84.66,85.54,0.36,0.42,802787,86.00,66.66,2.86,3.35,14.82,4.76,NYSE
Royal Bank of Scotland Group ADR,RBS,8.25,8.36,8.23,8.33,0.03,0.36,565397,8.44,5.38,...,...,... dd,9.03,NYSE
Royal Caribbean Cruises,RCL,127.56,130.61,126.98,130.21,3.46,2.73,1725791,133.75,84.05,2.40,1.84,17.60,9.16,NYSE
Royal Dutch Shell ADR B,RDSB,72.02,72.69,71.48,72.34,0.35,0.49,1364898,72.77,53.10,3.76,5.20,28.10,5.93,NYSE
Royal Dutch Shell ADR Cl A,RDSA,69.92,70.57,69.44,70.20,0.22,0.31,2244919,70.94,50.32,3.76,5.36,27.27,5.23,NYSE
RPC,RES,24.46,24.91,24.36,24.66,0.29,1.19,1481068,27.07,16.63,0.28,1.14,64.89,-3.41,NYSE
RPM International,RPM,52.93,53.00,52.16,52.49,-0.05,-0.10,931294,56.69,47.87,1.28,2.44,20.27,0.13,NYSE
R.R. Donnelley&Sons,RRD,9.40,9.50,9.18,9.50,0.10,1.06,619713,18.52,7.15,0.56,5.89,... dd,2.15,NYSE
RSP Permian,RSPP,41.19,41.59,40.37,41.01,-0.09,-0.22,2496135,44.11,28.76,...,...,67.85,0.81,NYSE
Rubicon Project,RUBI,2.18,2.26,2.12,2.23,0.04,1.83,477018,9.05,1.68,...,...,... dd,19.25,NYSE
Rudolph Technologies,RTEC,26.65,27.75,26.45,27.60,1.45,5.54,465703,28.10,21.00,...,...,22.26,15.48,NYSE
RYB Education ADR,RYB,17.84,19.50,17.84,19.30,1.55,8.73,1572605,31.80,15.50,...,...,...,14.34,NYSE
Ryder System,R,89.01,89.06,87.95,88.98,0.46,0.52,411402,90.02,62.52,1.84,2.07,24.19,5.71,NYSE
Ryerson Holding,RYI,11.60,12.15,11.40,12.15,0.70,6.11,140777,14.65,7.65,...,...,50.63,16.83,NYSE
Ryman Hospitality Properties,RHP,74.80,76.28,74.68,76.22,1.63,2.19,274977,76.28,57.78,3.20,4.20,25.84,10.43,NYSE
Sabine Royalty Trust UBI,SBR,48.90,49.20,48.01,48.50,-0.35,-0.72,17607,50.00,33.50,2.72,5.62,21.37,8.74,NYSE
Safe Bulkers,SB,3.49,3.60,3.38,3.58,0.10,2.87,345593,3.79,1.23,...,...,... dd,10.84,NYSE
Safeguard Scientifics,SFE,11.00,11.10,10.82,10.85,-0.15,-1.36,115853,14.40,10.65,...,...,... dd,-3.13,NYSE
Safety Income&Growth,SAFE,17.88,17.95,17.76,17.83,0.10,0.56,107511,20.00,17.27,0.60,3.37,... dd,1.31,NYSE
SailPoint Technologies Holdings,SAIL,15.53,16.26,15.50,16.10,0.56,3.60,151912,16.86,12.82,...,...,... dd,11.03,NYSE
Salesforce.com,CRM,109.75,110.38,109.23,110.04,1.15,1.06,4017093,111.44,75.08,...,...,11004.00,7.64,NYSE
Sally Beauty Holdings,SBH,18.17,18.63,18.05,18.42,0.36,1.99,1505419,26.13,14.05,...,...,11.88,-1.81,NYSE
Sanchez Energy,SN,5.67,5.91,5.55,5.81,0.16,2.83,2127036,14.39,3.58,...,...,... dd,9.42,NYSE
SandRidge Energy,SD,20.23,20.33,19.81,20.03,-0.20,-0.99,472333,22.44,14.65,...,...,... dd,-4.94,NYSE
SandRidge Mississippian Trust,SDT,0.99,0.99,0.96,0.96,-0.02,-1.54,108258,1.85,0.73,0.18,18.71,4.23,16.22,NYSE
SandRidge Mississippian Trust II,SDR,1.02,1.05,1.00,1.00,-0.01,-0.99,192141,1.79,0.74,0.21,20.80,4.18,17.48,NYSE
SandRidge Permian Trust,PER,2.25,2.30,2.25,2.25,...,...,132322,4.00,1.95,0.38,16.89,4.48,9.76,NYSE
San Juan Basin Royalty Trust,SJT,9.15,9.51,9.10,9.36,0.30,3.31,470007,9.51,6.04,0.88,9.40,11.91,13.59,NYSE
Sanofi ADR,SNY,44.81,44.81,44.52,44.60,-0.31,-0.69,872934,50.65,39.42,1.64,3.68,21.91,3.72,NYSE
Santander Consumer USA Holdings,SC,18.24,18.31,18.09,18.20,...,...,1638345,19.02,11.12,0.12,0.66,9.78,-2.26,NYSE
SAP ADR,SAP,110.08,111.35,109.90,111.19,0.51,0.46,974486,116.90,88.80,1.37,1.23,32.65,-1.04,NYSE
Sasol ADR,SSL,36.61,37.02,36.49,36.89,0.52,1.43,319732,37.02,26.92,1.20,3.26,15.80,7.83,NYSE
Saul Centers,BFS,57.91,58.77,56.93,57.34,-0.34,-0.59,38798,66.14,55.86,2.08,3.63,35.29,-7.14,NYSE
Scana,SCG,42.25,42.93,42.11,42.53,0.22,0.52,1833339,72.70,37.09,2.45,5.76,13.47,6.91,NYSE
Schlumberger,SLB,77.00,77.79,76.41,77.21,0.04,0.05,7475835,87.84,61.02,2.00,2.59,197.97,14.57,NYSE
Schneider National,SNDR,28.14,28.33,27.70,28.05,0.08,0.29,526148,29.36,17.69,0.20,0.71,...,-1.79,NYSE
Schweitzer-Mauduit International,SWM,46.94,46.94,46.11,46.40,-0.12,-0.26,104746,48.06,36.26,1.72,3.71,19.91,2.29,NYSE
Science Applications International,SAIC,78.14,78.26,77.49,78.18,0.49,0.63,101917,89.87,60.21,1.24,1.59,21.43,2.10,NYSE
Scorpio Bulkers,SALT,7.70,7.90,7.61,7.90,0.20,2.60,444290,10.14,5.70,...,...,... dd,6.76,NYSE
Scorpio Tankers,STNG,3.15,3.16,3.01,3.06,-0.08,-2.55,3118725,4.79,2.99,0.04,1.31,... dd,0.33,NYSE
Scotts Miracle-Gro,SMG,106.34,106.82,105.50,106.47,0.48,0.45,341946,110.12,81.48,2.12,1.99,34.95,-0.49,NYSE
Sea ADR,SE,13.16,13.32,12.58,12.63,-0.15,-1.17,733697,16.99,10.79,...,...,...,-5.25,NYSE
Seabridge Gold,SA,11.30,11.55,11.20,11.30,-0.05,-0.44,256522,13.70,9.22,...,...,... dd,...,NYSE
SEACOR Holdings,CKH,48.29,48.87,47.52,47.62,-0.38,-0.79,142254,50.36,30.85,...,...,... dd,3.03,NYSE
SEACOR Marine Holdings,SMHI,14.04,14.46,13.68,14.09,0.09,0.64,101001,30.39,11.66,...,...,... dd,20.43,NYSE
SeaDrill,SDRL,0.28,0.28,0.26,0.27,-0.00,-0.89,3991183,3.33,0.15,...,...,... dd,15.69,NYSE
Seadrill Partners,SDLP,3.93,3.99,3.85,3.89,-0.06,-1.52,312586,5.33,2.61,0.40,10.28,1.18,6.28,NYSE
Sealed Air,SEE,48.79,48.81,48.46,48.50,0.07,0.14,1820066,50.62,41.22,0.64,1.32,31.50,-1.62,NYSE
Seaspan,SSW,7.13,7.18,6.94,6.99,-0.13,-1.83,1353902,11.35,5.02,0.50,7.15,15.53,3.56,NYSE
SeaWorld Entertainment,SEAS,14.25,14.42,14.07,14.23,...,...,1872704,20.13,10.42,0.40,2.81,... dd,4.86,NYSE
Select Energy Services Cl A,WTTR,20.51,20.63,20.33,20.48,-0.02,-0.10,371827,21.16,11.22,...,...,...,12.28,NYSE
Select Medical Holdings,SEM,17.65,17.80,17.45,17.65,0.10,0.57,327603,19.77,12.00,...,...,24.18,...,NYSE
Semgroup Cl A,SEMG,29.30,29.30,28.20,29.10,0.10,0.34,1150613,42.40,21.35,1.80,6.19,... dd,-3.64,NYSE
Semiconductor Manufacturing International ADR,SMI,7.36,7.49,7.35,7.38,-0.15,-1.99,392578,9.14,4.49,...,...,31.43,-13.79,NYSE
Sempra Energy,SRE,106.96,107.09,106.03,106.59,-0.47,-0.44,2125270,122.97,99.71,3.29,3.09,23.66,-0.31,NYSE
SendGrid,SEND,25.07,25.44,23.57,23.76,-1.21,-4.85,247241,27.43,17.50,...,...,... dd,-0.88,NYSE
Sensata Technologies Holding,ST,54.69,55.90,54.32,55.39,0.96,1.76,1310435,55.90,38.71,...,...,31.12,8.37,NYSE
Sensient Technologies,SXT,71.86,73.19,71.06,73.02,1.01,1.40,615738,84.98,71.06,1.32,1.81,30.17,-0.18,NYSE
Sequans Communications ADR,SQNS,1.80,1.92,1.74,1.82,-0.23,-11.22,1594426,4.75,1.68,...,...,... dd,-4.71,NYSE
Seritage Growth Properties Cl A,SRG,40.56,40.82,40.29,40.77,0.41,1.02,287442,50.00,38.49,1.00,2.45,... dd,0.77,NYSE
Service International,SCI,38.64,38.80,38.45,38.68,0.18,0.47,1171536,38.80,28.67,0.60,1.55,20.36,3.64,NYSE
ServiceMaster Global Holdings,SERV,53.19,53.34,52.80,53.10,0.09,0.17,446059,53.79,36.34,...,...,30.52,3.57,NYSE
ServiceNow,NOW,140.83,140.93,139.00,140.79,1.00,0.72,1754263,141.66,82.14,...,...,... dd,7.98,NYSE
Shake Shack Cl A,SHAK,42.78,43.87,42.78,43.54,0.98,2.30,531694,47.39,30.12,...,...,75.55,0.79,NYSE
Shaw Communications Cl B NV,SJR,21.75,21.82,21.57,21.74,0.02,0.09,610732,23.44,20.13,0.95,4.39,25.70,-4.77,NYSE
Shell Midstream Partners,SHLX,30.42,30.66,29.82,30.65,-0.09,-0.29,666111,34.17,24.68,1.27,4.15,24.13,2.78,NYSE
Sherwin-Williams,SHW,426.41,430.93,422.52,426.94,3.07,0.72,694349,435.15,280.14,3.40,0.80,37.55,4.12,NYSE
Shinhan Financial Group ADR,SHG,49.35,49.67,49.15,49.66,0.61,1.24,52353,50.01,38.54,...,...,8.14,7.03,NYSE
Ship Finance International,SFL,15.55,15.55,15.32,15.50,...,...,426323,16.10,12.30,1.40,9.03,...,...,NYSE
Shopify Cl A,SHOP,112.56,115.84,111.48,114.91,2.99,2.67,1199835,123.94,48.93,...,...,... dd,13.77,NYSE
Shutterstock,SSTK,44.45,44.77,43.67,44.67,0.42,0.95,140175,55.07,29.85,...,...,64.74,3.81,NYSE
Sibanye-Stillwater ADR,SBGL,5.17,5.28,5.06,5.09,-0.30,-5.57,3819177,7.19,4.27,0.23,4.50,... dd,0.79,NYSE
Signet Jewelers,SIG,57.11,57.84,55.40,55.64,-1.15,-2.03,1759217,84.25,46.09,1.24,2.23,9.16,-1.61,NYSE
SilverBow Resources,SBOW,31.15,31.55,30.00,31.48,0.52,1.68,31627,33.80,19.89,...,...,9.29,5.92,NYSE
Simon Property Group,SPG,165.72,167.96,164.62,167.40,2.36,1.43,1635155,187.35,150.15,7.40,4.42,29.78,-2.53,NYSE
Simpson Manufacturing,SSD,59.25,59.44,58.09,58.24,-0.66,-1.12,193152,61.62,39.82,0.84,1.44,28.83,1.45,NYSE
SINOPEC Shanghai Petrochemical ADR,SHI,61.83,62.78,61.50,62.27,0.47,0.76,76329,64.80,50.67,3.67,5.90,7.75,9.25,NYSE
SiteOne Landscape Supply,SITE,71.12,72.74,71.12,72.27,1.09,1.53,233810,77.40,35.98,...,...,67.23,-5.78,NYSE
Six Flags Entertainment,SIX,67.17,67.88,66.96,67.29,0.32,0.48,458320,69.00,51.25,2.80,4.16,32.20,1.08,NYSE
SJW Group,SJW,58.09,59.31,57.66,59.06,1.09,1.88,53436,69.29,45.39,0.87,1.47,21.96,-7.47,NYSE
Skechers USA Cl A,SKX,38.45,39.62,38.29,39.09,1.18,3.11,2158632,39.71,22.30,...,...,24.28,3.30,NYSE
SK Telecom ADR,SKM,27.54,27.95,27.45,27.81,0.27,0.98,356760,28.76,20.94,...,...,8.12,-0.36,NYSE
SL Green Realty,SLG,95.55,95.79,94.42,95.07,0.08,0.08,833183,115.34,93.92,3.25,3.42,92.41,-5.81,NYSE
Smart&Final Stores,SFS,9.45,9.70,9.24,9.45,-0.01,-0.11,441334,15.45,5.80,...,...,97.93,10.53,NYSE
SM Energy,SM,26.64,27.07,26.06,26.62,0.05,0.19,2386356,34.79,12.29,0.10,0.38,... dd,20.56,NYSE
Smith&Nephew ADR,SNN,34.94,35.10,34.81,34.98,0.08,0.23,445699,40.43,29.76,0.49,1.41,19.01,-0.09,NYSE
Snap,SNAP,13.61,13.82,13.35,13.52,0.02,0.15,14540003,29.44,11.28,...,...,... dd,-7.46,NYSE
Snap-On,SNA,181.58,181.58,179.66,181.17,0.50,0.28,396354,185.47,140.83,3.28,1.81,18.58,3.94,NYSE
Social Capital Hedosophia Holdings,IPOAU,10.58,10.70,10.58,10.65,-0.02,-0.19,32807,10.97,10.20,...,...,...,0.47,NYSE
Social Capital Hedosophia Holdings,IPOA,10.05,10.09,10.01,10.03,-0.03,-0.30,95656,10.85,9.85,...,...,...,-0.59,NYSE
Social Capital Hedosophia Holdings WT,IPOA%,1.81,1.90,1.76,1.85,0.06,3.20,30457,1.99,1.42,...,...,...,5.71,NYSE
Sociedad Quimica y Minera De Chile ADR,SQM,61.76,62.38,59.10,59.55,0.96,1.64,2754747,64.20,30.77,0.89,1.49,45.34,0.30,NYSE
Sogou ADR,SOGO,12.13,12.19,11.64,11.75,-0.41,-3.37,1916118,14.70,10.85,...,...,67.88,1.56,NYSE
Solaris Oilfield Infrastructure Cl A,SOI,20.00,21.18,19.86,20.70,0.72,3.60,488590,23.98,9.89,...,...,...,-3.32,NYSE
Sonic Automotive Cl A,SAH,21.70,22.02,21.45,21.60,-0.15,-0.69,374209,27.45,15.95,0.20,0.93,14.12,17.07,NYSE
Sonoco Products,SON,54.25,54.90,54.25,54.43,0.42,0.78,526110,55.77,47.10,1.56,2.87,20.01,2.43,NYSE
