Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Command Security, MOC, 2.92, 3.03, 2.88, 2.9, -0.02, -0.68, 27365, 3.43, 2.41, 0.0, 0.0, 0.0, -5.54, NYSE American
Asta Funding, ASFI, 7.17, 7.17, 7.15, 7.15, -0.05, -0.69, 833, 10.35, 6.15, 0.32, 4.48, 0.0, -4.67, NASDAQ Global
xG Technology, XGTI, 1.41, 1.48, 1.4, 1.43, -0.01, -0.69, 117543, 2.65, 1.31, 0.0, 0.0, 0.0, -11.73, NASDAQ Capital
Leading Brands, LBIX, 1.43, 1.48, 1.36, 1.41, -0.01, -0.7, 46577, 3.75, 0.74, 0.0, 0.0, 0.0, -13.5, NASDAQ Capital
Myomo, MYO, 4.1, 4.58, 4.1, 4.26, -0.03, -0.7, 513612, 23.2, 2.07, 0.0, 0.0, 0.0, 13.6, NYSE American
BIO-key International, BKYI, 1.86, 2.04, 1.78, 1.97, -0.01, -0.71, 10535, 3.67, 1.2, 0.0, 0.0, 0.0, 11.46, NASDAQ Capital
Espey Manufacturing&Electronics, ESP, 24.73, 24.73, 24.56, 24.56, -0.17, -0.71, 1196, 26.47, 21.07, 1.0, 4.07, 49.12, 2.49, NYSE American
Sterling Bancorp, SBT, 12.33, 12.6, 12.18, 12.24, -0.09, -0.73, 91397, 14.01, 12.0, 0.04, 0.33, 0.0, -3.62, NASDAQ Capital
1347 Property Insurance Holdings, PIH, 6.7, 6.75, 6.6, 6.7, -0.05, -0.74, 2873, 9.0, 6.5, 0.0, 0.0, 83.75, -7.58, NASDAQ Global
Ferrellgas Partners, FGP, 4.05, 4.15, 4.02, 4.05, -0.03, -0.74, 251163, 7.68, 3.8, 0.4, 9.88, 0.0, -5.37, NYSE
Dynatronics, DYNT, 2.67, 2.67, 2.65, 2.66, -0.02, -0.74, 3786, 3.75, 2.1, 0.0, 0.0, 0.0, -7.93, NASDAQ Capital
Pieris Pharmaceuticals, PIRS, 8.0, 8.58, 7.85, 8.01, -0.06, -0.74, 1089277, 8.58, 1.88, 0.0, 0.0, 0.0, 6.09, NASDAQ Capital
Innovative Industrial Properties, IIPR, 26.54, 27.5, 26.08, 26.35, -0.2, -0.75, 235556, 36.88, 15.45, 1.0, 3.8, 0.0, -18.45, NYSE
Red Hat, RHT, 125.97, 135.0, 125.82, 127.05, -0.96, -0.75, 3617138, 135.77, 77.4, 0.0, 0.0, 69.43, 5.79, NYSE
Biolase, BIOL, 0.4, 0.44, 0.4, 0.43, -0.0, -0.75, 80255, 1.7, 0.28, 0.0, 0.0, 0.0, 2.02, NASDAQ Capital
Energy Focus, EFOI, 2.65, 2.79, 2.64, 2.64, -0.02, -0.75, 5951, 4.8, 1.51, 0.0, 0.0, 0.0, 7.76, NASDAQ Capital
Remark Holdings, MARK, 9.69, 10.49, 9.11, 9.25, -0.07, -0.75, 2252935, 15.1, 1.93, 0.0, 0.0, 0.0, -4.93, NASDAQ Capital
Enel Generacion Chile ADR, EOCC, 28.93, 29.41, 28.65, 28.74, -0.22, -0.76, 223152, 29.41, 18.7, 0.46, 1.59, 14.86, 6.8, NYSE
TC PipeLines, TCP, 52.17, 52.82, 50.83, 52.21, -0.4, -0.76, 276124, 65.03, 48.55, 4.0, 7.66, 16.9, -1.68, NYSE
WillScot WT, WSCWW, 1.28, 1.32, 1.27, 1.29, -0.01, -0.76, 29200, 1.5, 0.32, 0.0, 0.0, 0.0, -10.42, NASDAQ Capital
Air Industries Group, AIRI, 1.33, 1.34, 1.3, 1.31, -0.01, -0.77, 45255, 4.6, 1.15, 0.6, 45.8, 0.0, -22.49, NYSE American
Alliance One International, AOI, 12.75, 14.0, 12.6, 12.8, -0.1, -0.78, 57793, 17.05, 9.85, 0.0, 0.0, 0.0, -3.4, NYSE
Regis, RGS, 15.28, 15.54, 15.21, 15.29, -0.12, -0.78, 304404, 16.68, 9.02, 0.0, 0.0, 31.83, -0.46, NYSE
Pro-Dex, PDEX, 6.35, 6.38, 6.3, 6.35, -0.05, -0.78, 10669, 8.0, 4.3, 0.0, 0.0, 4.77, -6.62, NASDAQ Capital
Chicago Rivet&Machine, CVR, 32.0, 32.0, 31.75, 31.75, -0.25, -0.78, 779, 48.68, 26.5, 0.8, 2.52, 17.35, -0.16, NYSE American
Lamb Weston Holdings, LW, 56.74, 57.53, 56.17, 56.34, -0.45, -0.79, 2101739, 60.85, 38.58, 0.77, 1.36, 26.08, -0.19, NYSE
Xerox, XRX, 31.8, 32.68, 31.38, 31.38, -0.25, -0.79, 4071568, 37.42, 26.64, 1.0, 3.19, 53.19, 7.65, NYSE
Sanchez Midstream Partners, SNMP, 12.5, 12.65, 12.0, 12.55, -0.1, -0.79, 53635, 15.75, 9.35, 1.8, 14.37, 0.0, 13.06, NYSE American
Barrick Gold, ABX, 13.82, 13.86, 13.45, 13.63, -0.11, -0.8, 16938235, 20.78, 13.28, 0.12, 0.88, 7.33, -5.81, NYSE
Rudolph Technologies, RTEC, 24.8, 25.55, 24.75, 24.85, -0.2, -0.8, 346739, 28.5, 21.0, 0.0, 0.0, 24.36, 3.97, NYSE
Safeguard Scientifics, SFE, 12.45, 12.5, 12.25, 12.4, -0.1, -0.8, 229912, 14.4, 10.65, 0.0, 0.0, 0.0, 10.71, NYSE
Tanger Factory Outlet Centers, SKT, 23.66, 24.34, 23.44, 23.6, -0.19, -0.8, 2027893, 34.88, 21.81, 1.37, 5.81, 38.06, -10.98, NYSE
Calix, CALX, 6.15, 6.3, 6.05, 6.1, -0.05, -0.81, 361123, 7.75, 4.65, 0.0, 0.0, 0.0, 2.52, NYSE
Silver Run Acquisition II Un, SRUNU, 10.8, 11.2, 10.79, 10.99, -0.09, -0.81, 14350, 12.89, 10.2, 0.0, 0.0, 0.0, 5.07, NASDAQ Capital
Hennessy Advisors, HNNA, 17.32, 17.5, 16.6, 16.96, -0.14, -0.82, 21849, 19.87, 13.88, 0.4, 2.36, 6.95, 2.54, NASDAQ Capital
KB Financial Group ADR, KB, 61.55, 62.1, 60.0, 60.1, -0.5, -0.83, 143600, 63.96, 40.59, 0.0, 0.0, 8.53, 2.72, NYSE
Adesto Technologies, IOTS, 6.0, 6.32, 5.95, 5.95, -0.05, -0.83, 91389, 9.2, 3.36, 0.0, 0.0, 0.0, -7.75, NASDAQ Capital
Iteris, ITI, 5.98, 6.1, 5.75, 6.01, -0.05, -0.83, 311866, 8.17, 4.4, 0.0, 0.0, 0.0, -13.77, NASDAQ Capital
eHi Car Services ADR, EHIC, 12.0, 12.15, 11.8, 11.85, -0.1, -0.84, 98279, 12.5, 8.89, 0.0, 0.0, 57.78, 2.42, NYSE
Prestige Brands Holdings, PBH, 35.5, 36.35, 35.03, 35.53, -0.3, -0.84, 1716311, 59.63, 35.03, 0.0, 0.0, 4.87, -20.0, NYSE
GTx, GTXI, 14.14, 15.01, 14.0, 14.19, -0.12, -0.84, 57913, 15.8, 2.73, 0.0, 0.0, 0.0, 11.64, NASDAQ Capital
Jason Industries, JASN, 2.35, 2.43, 2.25, 2.35, -0.02, -0.84, 60824, 2.92, 0.77, 0.0, 0.0, 0.0, -0.84, NASDAQ Capital
Simply Good Foods WT, SMPLW, 3.55, 3.55, 3.55, 3.55, -0.03, -0.84, 200, 4.3, 1.08, 0.0, 0.0, 0.0, -8.74, NASDAQ Capital
Cheniere Energy Partners, CQP, 29.57, 30.29, 29.35, 29.63, -0.25, -0.84, 323250, 33.47, 26.41, 2.0, 6.75, 0.0, -0.03, NYSE American
Campbell Soup, CPB, 44.36, 45.26, 44.2, 44.22, -0.38, -0.85, 3415884, 64.23, 44.2, 1.4, 3.17, 15.46, -8.09, NYSE
Social Capital Hedosophia Holdings, IPOAU, 10.55, 10.64, 10.5, 10.55, -0.09, -0.85, 99068, 10.97, 10.2, 0.0, 0.0, 0.0, -0.47, NYSE
Stanley Black&Decker Un, SWP, 117.65, 118.59, 117.26, 117.26, -1.0, -0.85, 11375, 128.0, 100.0, 5.36, 4.57, 0.0, -4.47, NYSE
Micron Solutions, MICR, 3.53, 3.53, 3.46, 3.51, -0.03, -0.85, 5137, 4.5, 3.19, 0.0, 0.0, 0.0, 0.29, NYSE American
Ablynx ADR, ABLX, 54.41, 54.43, 53.82, 54.1, -0.47, -0.86, 734775, 54.87, 17.75, 0.0, 0.0, 0.0, 116.49, NASDAQ Global
Dynavax Technologies, DVAX, 17.45, 18.15, 17.0, 17.3, -0.15, -0.86, 1960414, 24.45, 3.8, 0.0, 0.0, 0.0, -7.49, NASDAQ Capital
Alamo Group, ALG, 110.06, 113.23, 109.82, 110.6, -0.97, -0.87, 86192, 120.58, 70.53, 0.44, 0.4, 26.49, -2.01, NYSE
Zoe's Kitchen, ZOES, 13.8, 14.14, 13.7, 13.75, -0.12, -0.87, 726840, 23.65, 10.77, 0.0, 0.0, 1250.0, -17.76, NYSE
Eastside Distilling, EAST, 5.27, 5.74, 5.11, 5.22, -0.05, -0.88, 18862, 7.5, 3.35, 0.0, 0.0, 0.0, 29.62, NASDAQ Capital
Simon Property Group, SPG, 155.68, 159.18, 154.36, 155.12, -1.4, -0.89, 2595681, 187.35, 150.15, 7.8, 5.03, 24.9, -9.68, NYSE
Tronox Cl A, TROX, 17.88, 19.13, 17.6, 17.89, -0.16, -0.89, 1753619, 28.4, 12.52, 0.18, 1.01, 31.83, -12.77, NYSE
Superconductor Technologies, SCON, 1.09, 1.17, 1.09, 1.12, -0.01, -0.89, 62404, 2.47, 0.88, 0.0, 0.0, 0.0, 2.74, NASDAQ Capital
Bowl America Cl A, BWLA, 15.56, 15.56, 15.56, 15.56, -0.14, -0.89, 437, 16.64, 13.43, 0.68, 4.37, 30.36, 3.74, NYSE American
Sibanye-Stillwater ADR, SBGL, 4.46, 4.47, 4.34, 4.42, -0.04, -0.9, 5937491, 7.19, 4.27, 0.23, 5.19, 0.0, -12.48, NYSE
Luxfer Holdings, LXFR, 13.95, 14.09, 13.74, 13.93, -0.13, -0.92, 27581, 16.21, 10.85, 0.5, 3.59, 21.76, -11.84, NYSE
Triple-S Management Cl B, GTS, 23.67, 24.13, 23.45, 23.57, -0.22, -0.92, 199428, 29.43, 15.05, 0.0, 0.0, 0.0, -5.15, NYSE
WGL Holdings, WGL, 84.31, 84.99, 83.69, 83.76, -0.78, -0.92, 448496, 86.89, 81.59, 2.04, 2.44, 22.4, -2.42, NYSE
Atrion, ATRI, 545.65, 560.05, 545.0, 545.0, -5.1, -0.93, 7865, 694.0, 459.05, 4.8, 0.88, 30.19, -13.57, NASDAQ Global
AmeriGas Partners, APU, 46.25, 47.21, 45.84, 45.84, -0.43, -0.93, 256767, 49.33, 42.0, 3.8, 8.29, 39.18, -0.84, NYSE
Andeavor Logistics, ANDX, 49.9, 51.55, 49.33, 50.11, -0.47, -0.93, 431086, 60.14, 42.18, 4.0, 7.98, 21.4, 8.49, NYSE
Plains All American Pipeline, PAA, 20.27, 20.73, 20.0, 20.23, -0.19, -0.93, 2848349, 33.01, 18.38, 1.2, 5.93, 22.14, -1.99, NYSE
Precipio, PRPO, 1.05, 1.18, 1.04, 1.06, -0.01, -0.93, 57517, 28.16, 0.99, 0.0, 0.0, 0.0, -11.67, NASDAQ Capital
Duke Energy, DUK, 76.65, 77.59, 75.73, 75.81, -0.72, -0.94, 5715765, 91.8, 75.73, 3.56, 4.7, 24.98, -9.87, NYSE
CorMedix, CRMD, 0.46, 0.49, 0.45, 0.45, -0.0, -0.94, 1044090, 2.48, 0.32, 0.0, 0.0, 0.0, -9.8, NYSE American
Enbridge, ENB, 34.55, 35.04, 34.21, 34.37, -0.33, -0.95, 5274299, 43.71, 34.21, 2.11, 6.14, 23.04, -12.12, NYSE
Energizer Holdings, ENR, 55.48, 57.43, 55.29, 55.38, -0.53, -0.95, 1015016, 62.86, 40.64, 1.16, 2.09, 20.66, 15.42, NYSE
Holly Energy Partners, HEP, 30.29, 30.61, 29.63, 30.19, -0.29, -0.95, 244665, 37.66, 29.63, 2.6, 8.61, 19.66, -7.08, NYSE
Spectra Energy Partners, SEP, 41.93, 42.8, 41.02, 41.81, -0.4, -0.95, 535716, 46.47, 38.42, 2.9, 6.95, 14.77, 5.74, NYSE
Evans Bancorp, EVBN, 41.85, 43.3, 41.15, 41.65, -0.4, -0.95, 5451, 47.08, 35.1, 0.8, 1.92, 19.28, -0.6, NYSE American
Black Stone Minerals, BSM, 17.51, 17.91, 17.35, 17.53, -0.17, -0.96, 130882, 19.03, 15.12, 1.25, 7.13, 26.81, -2.29, NYSE
Severn Bancorp, SVBI, 7.8, 8.1, 7.7, 7.72, -0.08, -0.96, 17993, 8.1, 6.7, 0.0, 0.0, 40.66, 6.48, NASDAQ Capital
Gazit-Globe, GZT, 10.17, 10.39, 10.11, 10.17, -0.1, -0.98, 2214, 11.0, 9.01, 0.4, 3.89, 4.08, -3.42, NYSE
Star Group, SGU, 10.17, 10.35, 10.04, 10.15, -0.1, -0.98, 100601, 11.7, 9.0, 0.44, 4.33, 17.97, -5.58, NYSE
Rosehill Resources Cl A, ROSE, 7.04, 7.18, 6.96, 7.09, -0.07, -0.98, 22950, 11.69, 5.52, 0.0, 0.0, 0.0, -9.8, NASDAQ Capital
Rosetta Genomics, ROSG, 0.5, 0.53, 0.49, 0.5, -0.0, -0.98, 214464, 6.48, 0.42, 0.0, 0.0, 0.0, -10.79, NASDAQ Capital
Penumbra, PEN, 95.15, 97.2, 93.95, 95.3, -0.95, -0.99, 278392, 116.35, 67.95, 0.0, 0.0, 0.0, 1.28, NYSE
Manitex International, MNTX, 9.96, 10.58, 9.15, 9.96, -0.1, -0.99, 102940, 11.23, 6.21, 0.0, 0.0, 0.0, 3.75, NASDAQ Capital
Alio Gold, ALO, 3.01, 3.07, 2.93, 3.01, -0.03, -0.99, 128368, 6.06, 2.82, 0.0, 0.0, 4.85, -17.98, NYSE American
Allegiance Bancshares, ABTX, 39.25, 39.9, 39.0, 39.25, -0.4, -1.01, 72158, 41.45, 31.75, 0.0, 0.0, 29.96, 4.25, NASDAQ Global
Applied Optoelectronics, AAOI, 32.5, 33.7, 32.37, 32.48, -0.33, -1.01, 650301, 103.41, 30.68, 0.0, 0.0, 7.83, -14.12, NASDAQ Global
A. H. Belo Series A, AHC, 5.0, 5.05, 4.9, 4.9, -0.05, -1.01, 40631, 6.55, 4.35, 0.32, 6.53, 0.0, 2.08, NYSE
Movado Group, MOV, 29.35, 30.15, 29.25, 29.35, -0.3, -1.01, 92441, 33.95, 20.5, 0.52, 1.77, 28.5, -8.85, NYSE
Williams-Sonoma, WSM, 48.99, 51.18, 48.9, 49.13, -0.5, -1.01, 2367166, 55.89, 42.68, 1.56, 3.18, 13.92, -4.97, NYSE
Akorn, AKRX, 32.22, 32.33, 31.73, 32.0, -0.33, -1.02, 1031842, 34.0, 19.68, 0.0, 0.0, 32.32, -0.71, NASDAQ Global
Buckle, BKE, 19.3, 20.15, 19.3, 19.4, -0.2, -1.02, 515690, 25.11, 13.5, 1.0, 5.15, 11.21, -18.32, NYSE
Orbital ATK, OA, 131.75, 132.1, 129.96, 130.52, -1.34, -1.02, 608593, 134.59, 87.08, 1.28, 0.98, 24.29, -0.75, NYSE
Southern, SO, 44.23, 44.72, 43.52, 43.72, -0.45, -1.02, 9533566, 53.51, 43.16, 2.32, 5.31, 79.49, -9.09, NYSE
Bioanalytical Systems, BASI, 1.94, 2.05, 1.94, 1.94, -0.02, -1.02, 7212, 2.95, 0.81, 0.0, 0.0, 17.32, -20.82, NASDAQ Capital
Medifast, MED, 66.42, 67.86, 65.27, 66.21, -0.69, -1.03, 131732, 74.78, 40.0, 1.92, 2.9, 32.62, -5.16, NYSE
Metropolitan Bank Holding, MCB, 46.3, 47.21, 45.69, 46.22, -0.48, -1.03, 62693, 51.3, 36.35, 0.0, 0.0, 0.0, 9.79, NYSE
Sutherland Asset Management, SLD, 14.3, 14.35, 14.1, 14.3, -0.15, -1.04, 91947, 16.2, 13.25, 1.48, 10.35, 7.81, -5.61, NYSE
NextEra Energy, NEE, 156.04, 158.28, 153.85, 154.29, -1.63, -1.05, 3182516, 159.64, 123.53, 3.93, 2.55, 13.55, -1.22, NYSE
Consolidated Edison, ED, 77.88, 78.72, 76.95, 77.13, -0.83, -1.06, 2877869, 89.7, 72.63, 2.86, 3.71, 19.3, -9.21, NYSE
Enable Midstream Partners, ENBL, 14.95, 15.1, 14.81, 14.87, -0.16, -1.06, 242719, 17.36, 13.75, 1.27, 8.55, 17.74, 4.57, NYSE
Palo Alto Networks, PANW, 153.93, 159.14, 153.25, 153.54, -1.64, -1.06, 1317344, 160.83, 107.31, 0.0, 0.0, 0.0, 5.93, NYSE
Western Copper&Gold, WRN, 0.9, 0.93, 0.89, 0.9, -0.01, -1.07, 99424, 1.72, 0.85, 0.0, 0.0, 0.0, -10.9, NYSE American
Quorum Health, QHC, 6.43, 6.78, 6.33, 6.44, -0.07, -1.08, 204913, 8.94, 2.54, 0.0, 0.0, 0.0, 3.21, NYSE
CNX Midstream Partners, CNXM, 20.13, 20.44, 19.6, 19.95, -0.22, -1.09, 189014, 24.5, 15.25, 1.25, 6.28, 11.59, 18.96, NYSE
LendingClub, LC, 3.64, 3.75, 3.58, 3.62, -0.04, -1.09, 9331883, 6.79, 3.29, 0.0, 0.0, 0.0, -12.35, NYSE
M/I Homes, MHO, 31.53, 31.93, 31.0, 31.5, -0.35, -1.1, 565935, 37.41, 22.91, 0.0, 0.0, 13.43, -8.43, NYSE
North American Energy Partners, NOA, 4.5, 4.6, 4.45, 4.5, -0.05, -1.1, 58937, 5.7, 3.7, 0.06, 1.38, 139.75, -9.09, NYSE
RenaissanceRe Holdings, RNR, 129.51, 130.61, 127.58, 128.47, -1.43, -1.1, 433625, 152.0, 116.5, 1.28, 1.0, 0.0, 2.29, NYSE
Universal Technical Institute, UTI, 2.7, 2.7, 2.48, 2.69, -0.03, -1.1, 26786, 3.87, 2.21, 0.08, 2.97, 0.0, 12.08, NYSE
Lithium Americas, LAC, 6.21, 6.42, 5.77, 6.24, -0.07, -1.11, 343817, 10.95, 0.57, 0.0, 0.0, 0.0, -29.8, NYSE
SG Blocks, SGBX, 4.61, 4.61, 4.45, 4.47, -0.05, -1.11, 4388, 7.0, 3.7, 0.0, 0.0, 0.0, -25.25, NASDAQ Capital
Antero Midstream Partners, AM, 29.26, 29.85, 28.77, 29.23, -0.33, -1.12, 338769, 35.74, 25.71, 1.46, 4.99, 19.74, 0.65, NYSE
Lions Gate Entertainment Cl B, LGFB, 31.09, 31.8, 30.84, 30.94, -0.35, -1.12, 313953, 34.41, 22.5, 0.0, 0.0, 32.23, -2.52, NYSE
U.S. Silica Holdings, SLCA, 31.33, 32.74, 30.69, 31.67, -0.36, -1.12, 1742358, 61.49, 24.26, 0.25, 0.79, 39.59, -2.73, NYSE
Workiva Cl A, WK, 22.15, 22.35, 21.9, 22.05, -0.25, -1.12, 168172, 23.7, 12.55, 0.0, 0.0, 0.0, 3.04, NYSE
Aware, AWRE, 4.35, 4.5, 4.25, 4.3, -0.05, -1.13, 13507, 6.35, 4.25, 0.0, 0.0, 39.1, -4.42, NASDAQ Global
Central Puerto ADR, CEPU, 17.4, 18.25, 17.25, 17.5, -0.2, -1.13, 775800, 18.25, 16.1, 0.0, 0.0, 17.6, 0.0, NYSE
Lions Gate Entertainment Cl A, LGFA, 33.33, 34.02, 33.0, 33.15, -0.38, -1.13, 973526, 36.48, 24.27, 0.0, 0.0, 34.53, -1.95, NYSE
PennyMac Mortgage Investment Trust, PMT, 15.82, 15.96, 15.56, 15.75, -0.18, -1.13, 1744682, 18.46, 14.87, 1.88, 11.94, 10.45, -1.99, NYSE
Teradata, TDC, 40.41, 41.41, 40.18, 40.34, -0.46, -1.13, 1580160, 42.74, 27.05, 0.0, 0.0, 82.33, 4.89, NYSE
Avista Healthcare Public Acquisition, AHPAU, 10.33, 10.33, 10.33, 10.33, -0.12, -1.13, 500, 10.51, 10.05, 0.0, 0.0, 0.0, 0.31, NASDAQ Capital
RADCOM, RDCM, 17.7, 17.95, 17.18, 17.5, -0.2, -1.13, 64438, 22.45, 16.6, 0.0, 0.0, 0.0, -11.84, NASDAQ Capital
Cable One, CABO, 695.0, 704.23, 687.0, 694.32, -7.98, -1.14, 69859, 788.0, 615.98, 7.0, 1.01, 33.9, -1.28, NYSE
Materion, MTRN, 48.15, 49.3, 47.75, 47.9, -0.55, -1.14, 122000, 53.92, 31.05, 0.4, 0.84, 36.85, -1.44, NYSE
Sequans Communications ADR, SQNS, 1.75, 1.79, 1.72, 1.74, -0.02, -1.14, 272584, 4.75, 1.68, 0.0, 0.0, 0.0, -8.9, NYSE
ShotSpotter, SSTI, 16.42, 16.8, 16.02, 16.41, -0.19, -1.14, 99943, 20.15, 9.33, 0.0, 0.0, 0.0, 16.8, NASDAQ Capital
Ciner Resources, CINR, 26.8, 27.45, 26.3, 26.53, -0.31, -1.15, 14132, 31.5, 22.61, 2.27, 8.55, 13.96, 5.66, NYSE
W&T Offshore, WTI, 4.25, 4.62, 4.16, 4.3, -0.05, -1.15, 2036366, 5.34, 1.81, 0.0, 0.0, 8.43, 29.91, NYSE
Volt Information Sciences, VISI, 4.26, 4.4, 4.05, 4.3, -0.05, -1.15, 72634, 8.7, 2.15, 0.0, 0.0, 3.13, 13.16, NYSE American
Southern Copper, SCCO, 46.72, 48.56, 46.05, 46.85, -0.55, -1.16, 1373067, 50.9, 32.63, 1.2, 2.56, 30.42, -1.26, NYSE
World Wrestling Entertainment Cl A, WWE, 34.43, 35.17, 34.04, 34.12, -0.4, -1.16, 649393, 35.85, 19.12, 0.48, 1.41, 75.82, 11.58, NYSE
Community First Bancshares, CFBI, 11.2, 11.21, 11.06, 11.07, -0.13, -1.16, 20417, 15.0, 11.06, 0.0, 0.0, 61.09, -4.57, NASDAQ Capital
AmTrust Financial Services, AFSI, 12.7, 13.28, 12.03, 12.7, -0.15, -1.17, 1491917, 27.93, 8.8, 0.68, 5.35, 0.0, 26.12, NASDAQ Global
National Presto Industries, NPK, 97.55, 99.65, 96.0, 96.95, -1.15, -1.17, 47253, 121.4, 91.75, 1.0, 1.03, 14.83, -2.51, NYSE
Nexa Resources, NEXA, 19.49, 19.8, 19.12, 19.42, -0.23, -1.17, 129550, 21.61, 15.27, 0.0, 0.0, 0.0, -0.97, NYSE
Winnebago Industries, WGO, 41.95, 44.4, 41.41, 42.25, -0.5, -1.17, 1189671, 58.65, 24.15, 0.4, 0.95, 17.24, -24.01, NYSE
Granite Point Mortgage Trust, GPMT, 16.85, 16.9, 16.64, 16.69, -0.2, -1.18, 585762, 19.3, 16.64, 1.52, 9.11, 0.0, -5.92, NYSE
Post Holdings, POST, 75.88, 77.89, 73.45, 73.47, -0.88, -1.18, 2566486, 89.04, 72.42, 0.0, 0.0, 24.99, -7.27, NYSE
New Home, NWHM, 11.72, 11.83, 11.5, 11.62, -0.14, -1.19, 173565, 13.55, 9.75, 0.0, 0.0, 11.86, -7.26, NYSE
PetroQuest Energy, PQ, 1.65, 1.74, 1.56, 1.66, -0.02, -1.19, 119585, 4.75, 1.5, 0.0, 0.0, 0.0, -12.17, NYSE
Tahoe Resources, TAHO, 4.2, 4.37, 4.09, 4.16, -0.05, -1.19, 4100650, 9.68, 4.09, 0.24, 5.77, 12.96, -13.15, NYSE
Check-Cap, CHEK, 0.85, 0.87, 0.81, 0.84, -0.01, -1.19, 156881, 2.41, 0.8, 0.0, 0.0, 0.0, -3.43, NASDAQ Capital
FFBW, FFBW, 11.01, 11.14, 11.01, 11.02, -0.13, -1.19, 10234, 12.5, 11.0, 0.0, 0.0, 0.0, -0.03, NASDAQ Capital
Commercial Metals, CMC, 23.34, 24.03, 23.08, 23.14, -0.28, -1.2, 1875124, 25.9, 17.05, 0.48, 2.07, 57.85, 8.54, NYSE
Unisys, UIS, 8.3, 8.4, 8.05, 8.25, -0.1, -1.2, 390823, 15.15, 6.9, 0.0, 0.0, 0.0, 1.23, NYSE
Vale ADR, VALE, 12.64, 12.96, 12.15, 12.39, -0.15, -1.2, 35785576, 13.57, 7.47, 0.0, 0.0, 12.11, 1.31, NYSE
InspireMD WT B, NSPR%B, 0.03, 0.05, 0.03, 0.05, -0.0, -1.2, 300, 0.3, 0.01, 0.0, 0.0, 0.0, 147.0, NYSE American
Seaboard, SEB, 4262.0, 4299.53, 4200.0, 4238.31, -51.48, -1.2, 233, 4690.0, 3247.0, 6.0, 0.14, 15.46, -3.89, NYSE American
SEACOR Marine Holdings, SMHI, 14.6, 14.98, 14.52, 14.67, -0.18, -1.21, 65970, 30.39, 11.66, 0.0, 0.0, 0.0, 25.38, NYSE
Community Bankers Trust, ESXB, 8.15, 8.3, 8.1, 8.1, -0.1, -1.22, 28170, 9.35, 6.95, 0.0, 0.0, 25.31, -0.61, NASDAQ Capital
Immucell, ICCC, 7.38, 7.47, 7.31, 7.31, -0.09, -1.22, 5959, 9.25, 5.0, 0.0, 0.0, 731.0, -16.84, NASDAQ Capital
Navidea Biopharmaceuticals, NAVB, 0.36, 0.38, 0.35, 0.36, -0.0, -1.22, 277937, 0.85, 0.29, 0.0, 0.0, 0.0, -0.73, NYSE American
Lincoln National WT, LNC%, 80.0, 80.0, 80.0, 80.0, -1.0, -1.23, 145, 83.0, 57.47, 0.0, 0.0, 0.0, 5.56, NYSE
TELUS, TU, 36.46, 36.71, 36.2, 36.22, -0.45, -1.23, 622167, 38.5, 31.28, 1.59, 4.39, 22.26, -4.36, NYSE
Lands' End, LE, 16.25, 16.95, 16.0, 16.1, -0.2, -1.23, 175146, 24.8, 10.55, 0.0, 0.0, 0.0, -17.65, NASDAQ Capital
Boardwalk Pipeline Partners, BWP, 12.0, 12.09, 11.79, 11.91, -0.15, -1.24, 1433419, 18.95, 11.79, 0.4, 3.36, 10.09, -7.75, NYSE
DTE Energy, DTE, 103.02, 104.1, 101.72, 102.0, -1.28, -1.24, 1825592, 116.74, 96.56, 3.53, 3.46, 18.71, -6.82, NYSE
Revlon Cl A, REV, 20.05, 21.0, 19.8, 19.95, -0.25, -1.24, 98016, 36.8, 15.6, 0.0, 0.0, 0.0, -8.49, NYSE
Annaly Capital Management, NLY, 10.32, 10.38, 10.05, 10.23, -0.13, -1.25, 17449318, 12.73, 10.05, 1.2, 11.73, 4.09, -13.96, NYSE
Buckeye Partners, BPL, 52.5, 53.43, 50.63, 52.11, -0.66, -1.25, 941165, 73.01, 43.9, 5.05, 9.69, 15.94, 5.17, NYSE
Cosan Cl A, CZZ, 11.1, 11.46, 10.93, 11.05, -0.14, -1.25, 1185139, 11.72, 5.63, 0.08, 0.68, 55.95, 13.92, NYSE
GigaMedia, GIGM, 3.17, 3.25, 3.1, 3.15, -0.04, -1.25, 31109, 4.37, 2.78, 0.0, 0.0, 0.0, 3.62, NASDAQ Capital
Simply Good Foods, SMPL, 13.58, 13.75, 13.44, 13.45, -0.17, -1.25, 149028, 16.01, 10.93, 0.0, 0.0, 87.26, -5.68, NASDAQ Capital
Orchids Paper Products, TIS, 14.26, 14.69, 13.95, 14.18, -0.18, -1.25, 104283, 30.38, 8.31, 1.4, 9.87, 354.5, 10.78, NYSE American
Emerald Expositions Events, EEX, 20.86, 21.62, 20.86, 21.17, -0.27, -1.26, 57578, 24.56, 18.67, 0.28, 1.32, 0.0, 4.08, NYSE
Gray Television, GTN, 15.6, 15.85, 15.38, 15.7, -0.2, -1.26, 1065810, 17.8, 11.65, 0.0, 0.0, 8.67, -6.27, NYSE
Sempra Energy, SRE, 105.46, 107.11, 103.94, 104.25, -1.33, -1.26, 2942447, 122.97, 101.95, 3.29, 3.16, 23.14, -2.5, NYSE
