Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Puma Biotechnology, PBYI, 64.25, 66.9, 63.1, 64.35, -1.15, -1.76, 1044280, 136.9, 28.35, 0.0, 0.0, 0.0, -34.9, NASDAQ Global
TTEC Holdings, TTEC, 39.55, 39.7, 39.0, 39.15, -0.7, -1.76, 26180, 43.75, 28.2, 0.0, 0.0, 37.29, -2.73, NASDAQ Global
United Bankshares, UBSI, 36.95, 37.2, 36.08, 36.3, -0.65, -1.76, 668274, 46.35, 31.7, 1.36, 3.75, 23.27, 4.46, NASDAQ Global
Bassett Furniture Industries, BSET, 33.8, 34.2, 33.25, 33.35, -0.6, -1.77, 35774, 41.3, 24.9, 0.44, 1.32, 19.62, -11.3, NASDAQ Global
Coca-Cola Bottling Consolidated, COKE, 201.51, 204.96, 198.03, 199.24, -3.6, -1.77, 92685, 249.54, 169.5, 1.0, 0.5, 46.69, -7.44, NASDAQ Global
Codorus Valley Bancorp, CVLY, 28.3, 28.45, 27.73, 27.73, -0.5, -1.77, 4841, 33.46, 22.82, 0.62, 2.24, 20.97, 0.73, NASDAQ Global
First Defiance Financial, FDEF, 55.5, 56.0, 55.0, 55.06, -0.99, -1.77, 40822, 56.91, 46.71, 1.2, 2.18, 17.21, 5.95, NASDAQ Global
GW Pharmaceuticals ADR, GWPH, 135.0, 135.34, 130.0, 133.3, -2.4, -1.77, 347121, 143.37, 92.65, 0.0, 0.0, 0.0, 0.98, NASDAQ Global
PetIQ Cl A, PETQ, 23.01, 23.37, 22.41, 22.7, -0.41, -1.77, 172957, 28.23, 17.03, 0.0, 0.0, 33.07, 3.94, NASDAQ Global
Seacoast Banking of Florida, SBCF, 25.97, 26.2, 25.41, 25.5, -0.46, -1.77, 252205, 27.5, 20.58, 0.0, 0.0, 26.02, 1.15, NASDAQ Global
Ultimate Software Group, ULTI, 223.84, 227.17, 219.57, 220.72, -3.97, -1.77, 219660, 234.47, 181.59, 0.0, 0.0, 227.55, 1.14, NASDAQ Global
Virtu Financial, VIRT, 19.45, 19.8, 19.2, 19.4, -0.35, -1.77, 404326, 19.85, 13.1, 0.96, 4.95, 163.44, 6.01, NASDAQ Global
AV Homes, AVHI, 16.65, 16.87, 16.4, 16.6, -0.3, -1.78, 79969, 20.5, 14.65, 0.0, 0.0, 22.13, -0.3, NASDAQ Global
Chemical Financial, CHFC, 58.74, 59.6, 57.98, 58.09, -1.05, -1.78, 386816, 59.83, 43.61, 1.12, 1.93, 27.95, 8.64, NASDAQ Global
Eagle Pharmaceuticals, EGRX, 59.04, 59.62, 57.78, 58.37, -1.06, -1.78, 174218, 97.15, 45.05, 0.0, 0.0, 9.41, 9.27, NASDAQ Global
Fluidigm, FLDM, 6.16, 6.22, 5.9, 6.07, -0.11, -1.78, 142454, 7.05, 2.52, 0.0, 0.0, 0.0, 3.06, NASDAQ Global
Monarch Casino&Resort, MCRI, 45.37, 45.55, 44.49, 44.74, -0.81, -1.78, 38384, 47.92, 23.29, 0.0, 0.0, 29.43, -0.18, NASDAQ Global
Natus Medical, BABY, 30.8, 30.85, 30.15, 30.3, -0.55, -1.78, 281739, 43.6, 28.05, 0.0, 0.0, 0.0, -20.68, NASDAQ Global
8Point3 Energy Partners, CAFD, 14.5, 14.55, 14.19, 14.29, -0.26, -1.79, 158733, 15.92, 11.51, 1.12, 7.84, 24.64, -6.05, NASDAQ Global
Cabot Microelectronics, CCMP, 101.51, 102.18, 100.15, 100.42, -1.83, -1.79, 261173, 105.69, 66.69, 0.8, 0.8, 42.02, 6.74, NASDAQ Global
First Hawaiian, FHB, 28.91, 29.2, 28.45, 28.5, -0.52, -1.79, 367938, 32.52, 26.3, 0.96, 3.37, 21.59, -2.33, NASDAQ Global
Northeast Bancorp, NBN, 22.2, 22.5, 21.9, 21.9, -0.4, -1.79, 34276, 29.95, 12.95, 0.04, 0.18, 12.88, -5.4, NASDAQ Global
Prothena, PRTA, 39.67, 40.98, 39.47, 39.6, -0.72, -1.79, 314719, 70.0, 34.85, 0.0, 0.0, 0.0, 5.63, NASDAQ Global
StealthGas, GASS, 4.49, 4.5, 4.37, 4.4, -0.08, -1.79, 39112, 4.78, 2.9, 0.0, 0.0, 0.0, 0.92, NASDAQ Global
Amedisys, AMED, 52.25, 53.0, 51.36, 51.42, -0.94, -1.8, 261475, 65.91, 45.18, 0.0, 0.0, 41.14, -2.45, NASDAQ Global
Kala Pharmaceuticals, KALA, 14.91, 14.97, 14.51, 14.71, -0.27, -1.8, 184784, 26.75, 11.81, 0.0, 0.0, 0.0, -20.44, NASDAQ Global
National Beverage, FIZZ, 110.15, 110.41, 107.23, 108.35, -2.0, -1.81, 207797, 129.82, 51.44, 0.0, 0.0, 40.43, 11.2, NASDAQ Global
Norwood Financial, NWFL, 31.73, 31.89, 31.37, 31.39, -0.58, -1.81, 3334, 35.72, 23.0, 0.88, 2.8, 23.9, -4.88, NASDAQ Global
Fiserv, FISV, 139.42, 139.97, 137.42, 137.55, -2.55, -1.82, 1067932, 144.2, 104.51, 0.0, 0.0, 32.67, 4.9, NASDAQ Global
LifePoint Health, LPNT, 49.05, 49.35, 48.2, 48.6, -0.9, -1.82, 449827, 70.95, 42.5, 0.0, 0.0, 11.51, -2.41, NASDAQ Global
Mesoblast ADR, MESO, 5.42, 5.56, 5.4, 5.4, -0.1, -1.82, 23633, 12.5, 4.8, 0.0, 0.0, 0.0, -7.53, NASDAQ Global
Corium International, CORI, 12.45, 12.72, 12.21, 12.31, -0.23, -1.83, 192834, 13.93, 2.67, 0.0, 0.0, 0.0, 28.1, NASDAQ Global
First Financial (Indiana), THFF, 46.1, 46.55, 45.55, 45.55, -0.85, -1.83, 10701, 52.35, 39.55, 1.02, 2.24, 15.98, 0.44, NASDAQ Global
Insteel Industries, IIIN, 31.03, 31.07, 30.25, 30.61, -0.57, -1.83, 128476, 39.2, 23.2, 0.12, 0.39, 22.34, 8.09, NASDAQ Global
J&J Snack Foods, JJSF, 139.55, 144.61, 135.5, 136.98, -2.56, -1.83, 76184, 157.33, 121.2, 1.8, 1.31, 25.32, -9.78, NASDAQ Global
Martin Midstream Partners, MMLP, 16.25, 16.25, 15.7, 16.05, -0.3, -1.83, 117163, 20.55, 12.7, 2.0, 12.46, 34.69, 14.64, NASDAQ Global
Westamerica Bancorp, WABC, 59.0, 59.71, 57.95, 58.46, -1.09, -1.83, 156976, 64.26, 49.38, 1.6, 2.74, 30.77, -1.83, NASDAQ Global
scPharmaceuticals, SCPH, 12.6, 12.6, 12.2, 12.28, -0.23, -1.84, 13144, 18.17, 11.5, 0.0, 0.0, 0.0, 1.57, NASDAQ Global
Tandem Diabetes Care, TNDM, 2.68, 2.75, 2.63, 2.67, -0.05, -1.84, 100040, 26.0, 2.15, 0.0, 0.0, 0.0, 13.14, NASDAQ Global
Cisco Systems, CSCO, 41.5, 41.95, 40.87, 40.93, -0.77, -1.85, 25300641, 42.98, 30.36, 1.16, 2.83, 21.21, 6.87, NASDAQ Global
Computer Programs&Systems, CPSI, 29.7, 29.7, 29.0, 29.2, -0.55, -1.85, 48522, 36.15, 21.6, 0.4, 1.37, 64.89, -2.83, NASDAQ Global
IRSA Propiedades Comerciales ADR, IRCP, 53.0, 53.0, 53.0, 53.0, -1.0, -1.85, 169, 64.68, 41.05, 2.47, 4.65, 14.07, -6.19, NASDAQ Global
MyoKardia, MYOK, 53.35, 54.24, 52.05, 53.05, -1.0, -1.85, 260687, 55.4, 10.8, 0.0, 0.0, 0.0, 26.01, NASDAQ Global
NMI Holdings Cl A, NMIH, 18.85, 19.0, 18.4, 18.55, -0.35, -1.85, 311590, 20.38, 10.1, 0.0, 0.0, 14.27, 9.12, NASDAQ Global
Richardson Electronics, RELL, 8.1, 8.1, 7.92, 7.98, -0.15, -1.85, 17905, 8.71, 5.31, 0.24, 3.01, 0.0, 18.4, NASDAQ Global
Comcast Cl A, CMCSA, 41.5, 42.16, 40.83, 41.11, -0.78, -1.86, 29414014, 44.0, 34.78, 0.76, 1.85, 8.62, 2.65, NASDAQ Global
Cross Country Healthcare, CCRN, 13.92, 14.04, 13.63, 13.74, -0.26, -1.86, 169869, 16.38, 11.07, 0.0, 0.0, 0.0, 7.68, NASDAQ Global
Hospitality Properties Trust, HPT, 27.67, 27.88, 27.25, 27.42, -0.52, -1.86, 601570, 32.68, 26.64, 2.08, 7.59, 20.33, -8.14, NASDAQ Global
Intersect ENT, XENT, 37.55, 37.6, 36.85, 37.0, -0.7, -1.86, 581729, 37.9, 12.5, 0.0, 0.0, 0.0, 14.2, NASDAQ Global
Kimball Electronics, KE, 18.75, 18.85, 18.3, 18.5, -0.35, -1.86, 65041, 22.45, 15.05, 0.0, 0.0, 15.55, 1.37, NASDAQ Global
LHC Group, LHCG, 62.66, 63.14, 61.58, 61.72, -1.17, -1.86, 191166, 76.14, 46.18, 0.0, 0.0, 26.6, 0.77, NASDAQ Global
Tuniu ADR, TOUR, 8.03, 8.13, 7.84, 7.92, -0.15, -1.86, 201120, 9.88, 6.69, 0.0, 0.0, 0.0, 3.26, NASDAQ Global
Adobe Systems, ADBE, 197.33, 199.4, 195.44, 195.64, -3.74, -1.88, 2247210, 204.45, 113.29, 0.0, 0.0, 57.71, 11.64, NASDAQ Global
Donegal Group Cl A, DGICA, 17.45, 17.7, 17.14, 17.18, -0.33, -1.88, 23338, 18.25, 14.51, 0.56, 3.26, 30.46, -0.69, NASDAQ Global
First Community Bancshares (Nevada), FCBC, 27.92, 28.5, 27.59, 27.59, -0.53, -1.88, 12606, 32.23, 23.23, 0.72, 2.61, 21.9, -3.97, NASDAQ Global
Hanwha Q CELLS ADR, HQCL, 7.42, 7.42, 7.25, 7.3, -0.14, -1.88, 3686, 9.79, 6.09, 0.0, 0.0, 948.05, 3.99, NASDAQ Global
Okta Cl A, OKTA, 29.73, 29.78, 29.01, 29.3, -0.56, -1.88, 1069741, 33.64, 21.52, 0.0, 0.0, 0.0, 14.41, NASDAQ Global
CoStar Group, CSGP, 347.94, 350.95, 343.06, 343.4, -6.62, -1.89, 181775, 355.8, 197.18, 0.0, 0.0, 103.75, 15.64, NASDAQ Global
Farmers Capital Bank, FFKT, 39.5, 39.5, 38.86, 38.9, -0.75, -1.89, 10488, 44.3, 36.1, 0.5, 1.29, 24.94, 1.04, NASDAQ Global
Home Bancorp, HBCP, 42.46, 42.46, 42.02, 42.05, -0.81, -1.89, 9133, 47.2, 32.52, 0.6, 1.43, 17.45, -2.71, NASDAQ Global
Ansys, ANSS, 162.29, 163.4, 160.22, 160.29, -3.11, -1.9, 367438, 164.9, 93.19, 0.0, 0.0, 50.41, 8.6, NASDAQ Global
Great Elm Capital Group, GEC, 3.89, 3.91, 3.85, 3.88, -0.08, -1.9, 25130, 4.4, 2.95, 0.0, 0.0, 0.0, -4.32, NASDAQ Global
Loral Space&Communications, LORL, 47.3, 47.35, 46.5, 46.55, -0.9, -1.9, 16818, 51.75, 36.8, 0.0, 0.0, 17.88, 5.68, NASDAQ Global
PICO Holdings, PICO, 13.15, 13.15, 12.8, 12.9, -0.25, -1.9, 115863, 20.2, 12.2, 0.0, 0.0, 0.0, 0.78, NASDAQ Global
Acxiom, ACXM, 26.98, 27.16, 26.57, 26.64, -0.52, -1.91, 330092, 29.75, 21.8, 0.0, 0.0, 0.0, -3.34, NASDAQ Global
Central Garden&Pet, CENT, 38.59, 38.97, 38.01, 38.04, -0.74, -1.91, 66816, 42.29, 29.08, 0.0, 0.0, 25.03, -2.26, NASDAQ Global
Expedia, EXPE, 128.35, 128.84, 125.97, 126.64, -2.47, -1.91, 1888867, 161.0, 115.55, 1.2, 0.95, 50.06, 5.74, NASDAQ Global
G-III Apparel Group, GIII, 36.5, 36.82, 35.79, 35.98, -0.7, -1.91, 378494, 40.96, 18.0, 0.0, 0.0, 42.83, -2.47, NASDAQ Global
Monster Beverage, MNST, 67.66, 67.86, 66.58, 66.63, -1.3, -1.91, 1685419, 70.22, 41.02, 0.0, 0.0, 48.28, 5.28, NASDAQ Global
Origin Agritech, SEED, 1.12, 1.12, 1.07, 1.08, -0.02, -1.91, 120980, 2.4, 0.77, 0.0, 0.0, 0.0, 27.01, NASDAQ Global
QuickLogic, QUIK, 2.08, 2.1, 1.98, 2.05, -0.04, -1.91, 238187, 2.48, 1.15, 0.0, 0.0, 0.0, 17.82, NASDAQ Global
Universal Forest Products, UFPI, 36.8, 37.2, 36.43, 36.46, -0.71, -1.91, 190500, 39.58, 25.93, 0.34, 0.93, 20.58, -3.08, NASDAQ Global
VeriSign, VRSN, 113.85, 114.42, 112.46, 112.51, -2.19, -1.91, 778788, 118.28, 81.17, 0.0, 0.0, 30.41, -1.69, NASDAQ Global
Clearfield, CLFD, 12.85, 12.85, 12.7, 12.75, -0.25, -1.92, 21550, 17.8, 11.0, 0.0, 0.0, 43.97, 4.08, NASDAQ Global
Preformed Line Products, PLPC, 69.29, 70.26, 68.31, 68.85, -1.35, -1.92, 7309, 85.63, 44.5, 0.8, 1.16, 20.68, -3.1, NASDAQ Global
West Bancorp, WTBA, 25.95, 26.0, 25.41, 25.5, -0.5, -1.92, 19537, 28.0, 20.6, 0.72, 2.82, 18.09, 1.39, NASDAQ Global
Almost Family, AFAM, 56.9, 57.3, 55.85, 55.9, -1.1, -1.93, 170931, 66.15, 40.15, 0.0, 0.0, 46.58, 0.99, NASDAQ Global
Etsy, ETSY, 19.09, 19.3, 18.73, 18.79, -0.37, -1.93, 1280305, 21.86, 9.41, 0.0, 0.0, 161.43, -8.12, NASDAQ Global
Future FinTech Group, FTFT, 3.29, 3.29, 3.01, 3.05, -0.06, -1.93, 88029, 8.0, 1.3, 0.0, 0.0, 0.0, -26.86, NASDAQ Global
Hawaiian Telcom Holdco, HCOM, 28.7, 28.87, 28.37, 28.42, -0.56, -1.93, 5071, 31.91, 22.2, 0.0, 0.0, 0.0, -7.91, NASDAQ Global
PetMed Express, PETS, 43.73, 44.34, 42.49, 43.27, -0.85, -1.93, 662484, 57.8, 19.21, 1.0, 2.31, 25.6, -4.9, NASDAQ Global
Web.com Group, WEB, 23.3, 23.35, 22.85, 22.9, -0.45, -1.93, 187887, 25.95, 17.25, 0.0, 0.0, 46.73, 5.05, NASDAQ Global
ATN International, ATNI, 58.5, 58.57, 56.78, 57.73, -1.14, -1.94, 77242, 82.59, 49.5, 0.68, 1.18, 0.0, 4.47, NASDAQ Global
CommerceHub Series A, CHUBA, 20.0, 20.05, 19.63, 19.7, -0.39, -1.94, 102585, 24.53, 14.77, 0.0, 0.0, 70.36, -10.41, NASDAQ Global
Dorman Products, DORM, 75.39, 75.84, 74.02, 74.13, -1.47, -1.94, 170848, 88.5, 60.93, 0.0, 0.0, 22.4, 21.25, NASDAQ Global
Foamix Pharmaceuticals, FOMX, 6.7, 6.7, 6.29, 6.57, -0.13, -1.94, 226353, 11.11, 4.03, 0.0, 0.0, 0.0, 9.32, NASDAQ Global
Inovalon Holdings Cl A, INOV, 12.75, 12.85, 12.4, 12.65, -0.25, -1.94, 498241, 17.8, 10.45, 0.0, 0.0, 101.77, -15.67, NASDAQ Global
Abiomed, ABMD, 251.1, 255.42, 246.61, 248.2, -4.93, -1.95, 419097, 255.42, 103.82, 0.0, 0.0, 125.35, 32.44, NASDAQ Global
BioMarin Pharmaceutical, BMRN, 92.19, 92.24, 90.31, 90.82, -1.81, -1.95, 1358378, 100.51, 80.1, 0.0, 0.0, 0.0, 1.85, NASDAQ Global
Erie Indemnity Cl A, ERIE, 118.81, 119.75, 116.39, 116.82, -2.32, -1.95, 33564, 129.73, 111.01, 3.36, 2.88, 29.0, -4.12, NASDAQ Global
Altair Engineering Cl A, ALTR, 27.29, 28.25, 26.75, 26.95, -0.54, -1.96, 286222, 28.9, 16.55, 0.0, 0.0, 0.0, 12.67, NASDAQ Global
Ryanair Holdings ADR, RYAAY, 121.73, 121.73, 119.68, 120.41, -2.41, -1.96, 389560, 127.35, 78.34, 0.0, 0.0, 17.75, 15.57, NASDAQ Global
SORL Auto Parts, SORL, 6.13, 6.2, 5.93, 6.01, -0.12, -1.96, 214460, 9.74, 2.68, 0.0, 0.0, 3.9, -10.57, NASDAQ Global
ADDvantage Technologies Group, AEY, 1.5, 1.51, 1.44, 1.49, -0.03, -1.97, 25192, 2.33, 1.32, 0.0, 0.0, 0.0, 1.36, NASDAQ Global
Dermira, DERM, 28.07, 28.44, 27.52, 27.8, -0.56, -1.97, 664416, 38.75, 21.35, 0.0, 0.0, 0.0, -0.04, NASDAQ Global
Eastern, EML, 26.5, 26.67, 26.05, 26.13, -0.52, -1.97, 3906, 31.5, 18.85, 0.44, 1.68, 21.07, -0.1, NASDAQ Global
Entegris, ENTG, 32.7, 33.05, 32.0, 32.35, -0.65, -1.97, 1028002, 35.35, 19.35, 0.28, 0.87, 33.35, 6.24, NASDAQ Global
Hurco, HURC, 47.4, 48.35, 44.34, 44.75, -0.9, -1.97, 27007, 50.33, 26.25, 0.4, 0.89, 19.98, 6.04, NASDAQ Global
Microsemi, MSCC, 61.07, 61.8, 60.54, 60.59, -1.22, -1.97, 1016915, 65.65, 46.09, 0.0, 0.0, 34.82, 17.31, NASDAQ Global
Verastem, VSTM, 3.51, 3.54, 3.39, 3.48, -0.07, -1.97, 414734, 5.71, 1.11, 0.0, 0.0, 0.0, 13.36, NASDAQ Global
Silvercrest Asset Management Group Cl A, SAMG, 14.61, 15.5, 14.61, 14.85, -0.3, -1.98, 4780, 16.8, 11.85, 0.48, 3.23, 18.81, -7.48, NASDAQ Global
Bridgford Foods, BRID, 16.35, 16.5, 16.35, 16.5, -0.33, -1.99, 255, 18.0, 10.76, 0.0, 0.0, 16.98, 31.47, NASDAQ Global
Cornerstone OnDemand, CSOD, 40.63, 41.0, 39.92, 39.93, -0.81, -1.99, 384629, 44.25, 33.24, 0.0, 0.0, 0.0, 13.02, NASDAQ Global
Genomic Health, GHDX, 32.91, 33.3, 32.51, 32.58, -0.66, -1.99, 115817, 37.5, 26.54, 0.0, 0.0, 0.0, -4.74, NASDAQ Global
HomeStreet, HMST, 30.15, 30.2, 29.5, 29.6, -0.6, -1.99, 150496, 32.6, 24.0, 0.0, 0.0, 11.65, 2.25, NASDAQ Global
Royal Gold, RGLD, 88.2, 88.5, 86.62, 87.24, -1.77, -1.99, 836765, 94.39, 61.0, 1.0, 1.15, 56.65, 6.23, NASDAQ Global
Alliance Holdings GP, AHGP, 29.59, 29.69, 28.4, 28.86, -0.59, -2.0, 65414, 32.31, 22.71, 2.97, 10.29, 9.31, 7.73, NASDAQ Global
Covenant Transportation Group Cl A, CVTI, 29.73, 29.87, 28.73, 29.4, -0.6, -2.0, 168764, 30.61, 15.86, 0.0, 0.0, 9.77, 2.33, NASDAQ Global
Hexindai ADR, HX, 10.43, 10.43, 10.21, 10.3, -0.21, -2.0, 61523, 17.0, 10.21, 0.0, 0.0, 0.0, -6.79, NASDAQ Global
Mellanox Technologies, MLNX, 64.55, 64.8, 63.4, 63.65, -1.3, -2.0, 498281, 69.0, 41.55, 0.0, 0.0, 0.0, -1.62, NASDAQ Global
Neos Therapeutics, NEOS, 10.0, 10.25, 9.7, 9.8, -0.2, -2.0, 419660, 13.15, 4.85, 0.0, 0.0, 0.0, -3.92, NASDAQ Global
Bloomin' Brands, BLMN, 22.24, 22.37, 21.8, 21.91, -0.45, -2.01, 354190, 22.96, 16.11, 0.32, 1.46, 28.45, 2.67, NASDAQ Global
Clarus, CLAR, 7.35, 7.4, 7.25, 7.3, -0.15, -2.01, 32850, 8.0, 5.0, 0.0, 0.0, 0.0, -7.01, NASDAQ Global
Iconix Brand Group, ICON, 1.25, 1.26, 1.2, 1.22, -0.03, -2.01, 1303822, 9.79, 1.16, 0.0, 0.0, 0.0, -5.43, NASDAQ Global
International Bancshares, IBOC, 41.95, 42.35, 41.4, 41.45, -0.85, -2.01, 160008, 42.9, 32.5, 0.66, 1.59, 18.69, 4.41, NASDAQ Global
Northern Trust, NTRS, 106.85, 107.49, 104.43, 104.63, -2.15, -2.01, 1265199, 108.91, 83.17, 1.68, 1.61, 21.24, 4.75, NASDAQ Global
Heartland Express, HTLD, 22.5, 22.96, 22.21, 22.27, -0.46, -2.02, 573384, 25.21, 18.71, 0.08, 0.36, 37.12, -4.58, NASDAQ Global
Syndax Pharmaceuticals, SNDX, 11.19, 11.2, 10.56, 11.14, -0.23, -2.02, 357813, 15.7, 7.41, 0.0, 0.0, 0.0, 27.17, NASDAQ Global
T. Rowe Price Group, TROW, 111.39, 112.68, 109.5, 109.89, -2.27, -2.02, 2046694, 120.07, 66.7, 2.28, 2.07, 18.41, 4.73, NASDAQ Global
Applied Optoelectronics, AAOI, 33.61, 33.85, 32.8, 32.81, -0.68, -2.03, 664976, 103.41, 30.68, 0.0, 0.0, 7.91, -13.25, NASDAQ Global
Camtek, CAMT, 6.88, 6.94, 6.68, 6.75, -0.14, -2.03, 94344, 7.96, 3.44, 0.0, 0.0, 18.24, 18.01, NASDAQ Global
Cintas, CTAS, 164.38, 164.97, 161.67, 161.82, -3.36, -2.03, 428082, 169.96, 113.79, 1.62, 1.0, 36.29, 3.84, NASDAQ Global
Ferroglobe, GSM, 14.7, 14.89, 14.37, 14.46, -0.3, -2.03, 344134, 17.61, 8.54, 0.32, 2.21, 0.0, -10.74, NASDAQ Global
Fortinet, FTNT, 45.71, 45.73, 44.84, 44.94, -0.93, -2.03, 1459373, 46.43, 35.44, 0.0, 0.0, 93.63, 2.86, NASDAQ Global
ManTech International Cl A, MANT, 51.92, 52.03, 51.17, 51.25, -1.06, -2.03, 93434, 53.31, 33.5, 0.84, 1.64, 33.59, 2.11, NASDAQ Global
Nathan's Famous, NATH, 71.15, 71.35, 69.95, 70.1, -1.45, -2.03, 8569, 100.9, 52.9, 0.0, 0.0, 39.6, -7.15, NASDAQ Global
Flex Ltd, FLEX, 18.0, 18.04, 17.71, 17.78, -0.37, -2.04, 4322203, 19.71, 14.7, 0.0, 0.0, 17.96, -1.17, NASDAQ Global
Collectors Universe, CLCT, 27.15, 27.9, 26.26, 26.79, -0.56, -2.05, 28241, 30.82, 21.21, 1.4, 5.23, 21.96, -6.46, NASDAQ Global
Express Scripts Holding, ESRX, 77.61, 78.23, 76.44, 76.5, -1.6, -2.05, 3386542, 83.48, 55.8, 0.0, 0.0, 12.6, 2.49, NASDAQ Global
Flex Pharma, FLKS, 3.88, 3.88, 3.75, 3.83, -0.08, -2.05, 19113, 5.93, 2.68, 0.0, 0.0, 0.0, 9.74, NASDAQ Global
Green Plains, GPRE, 17.0, 17.1, 16.57, 16.75, -0.35, -2.05, 861648, 26.05, 15.6, 0.48, 2.87, 23.59, -0.59, NASDAQ Global
Innospec, IOSP, 70.4, 70.85, 69.4, 69.45, -1.45, -2.05, 130927, 74.75, 54.1, 0.78, 1.12, 19.24, -1.63, NASDAQ Global
Dawson Geophysical, DWSN, 6.68, 6.72, 6.38, 6.64, -0.14, -2.06, 78908, 8.17, 3.7, 0.0, 0.0, 0.0, 33.6, NASDAQ Global
LKQ, LKQ, 41.54, 41.93, 40.9, 40.93, -0.86, -2.06, 1346704, 43.86, 27.85, 0.0, 0.0, 25.38, 0.64, NASDAQ Global
Summit State Bank, SSBI, 12.9, 12.95, 12.86, 12.89, -0.27, -2.06, 4409, 15.28, 11.65, 0.48, 3.72, 23.45, 2.34, NASDAQ Global
Apogee Enterprises, APOG, 44.97, 45.15, 44.34, 44.41, -0.94, -2.07, 151853, 61.0, 40.03, 0.63, 1.42, 15.97, -2.89, NASDAQ Global
FARO Technologies, FARO, 52.45, 52.45, 51.6, 51.9, -1.1, -2.08, 65057, 54.8, 31.9, 0.0, 0.0, 0.0, 10.43, NASDAQ Global
Financial Engines, FNGN, 28.6, 29.05, 28.05, 28.2, -0.6, -2.08, 233690, 45.75, 24.45, 0.28, 0.99, 36.62, -6.93, NASDAQ Global
GDS Holdings ADR, GDS, 30.46, 31.0, 29.64, 30.09, -0.64, -2.08, 952357, 31.17, 6.9, 0.0, 0.0, 0.0, 33.56, NASDAQ Global
SunOpta, STKL, 7.15, 7.15, 6.9, 7.05, -0.15, -2.08, 231878, 10.2, 6.0, 0.0, 0.0, 0.0, -9.03, NASDAQ Global
Stratus Properties, STRS, 30.95, 31.23, 30.5, 30.5, -0.65, -2.09, 5125, 32.15, 24.35, 0.0, 0.0, 23.64, 2.69, NASDAQ Global
Intuitive Surgical, ISRG, 423.01, 426.2, 416.27, 416.96, -8.96, -2.1, 912206, 452.0, 232.24, 0.0, 0.0, 73.41, 14.25, NASDAQ Global
Nexstar Media Group Cl A, NXST, 76.2, 76.2, 74.0, 74.6, -1.6, -2.1, 519122, 82.95, 55.95, 1.2, 1.61, 28.05, -4.6, NASDAQ Global
SSR Mining, SSRM, 8.43, 8.6, 8.37, 8.38, -0.18, -2.1, 1200860, 12.25, 7.75, 0.0, 0.0, 15.52, -4.66, NASDAQ Global
Air Transport Services Group, ATSG, 24.35, 24.47, 23.97, 24.09, -0.52, -2.11, 289886, 27.67, 15.34, 0.0, 0.0, 0.0, 4.11, NASDAQ Global
Elbit Imaging, EMITF, 2.75, 2.86, 2.74, 2.79, -0.06, -2.11, 11016, 3.65, 2.12, 0.0, 0.0, 0.0, -1.76, NASDAQ Global
Gilead Sciences, GILD, 82.65, 83.34, 81.48, 81.73, -1.76, -2.11, 8693982, 89.54, 63.76, 2.08, 2.54, 9.31, 14.08, NASDAQ Global
Interactive Brokers Group, IBKR, 66.79, 67.42, 65.39, 65.39, -1.41, -2.11, 640155, 67.42, 33.01, 0.4, 0.61, 60.66, 10.44, NASDAQ Global
IPG Photonics, IPGP, 250.74, 251.54, 243.51, 246.75, -5.33, -2.11, 316186, 264.11, 111.51, 0.0, 0.0, 36.34, 15.23, NASDAQ Global
MTS Systems, MTSC, 51.7, 52.5, 50.65, 50.95, -1.1, -2.11, 56447, 58.6, 44.65, 1.2, 2.36, 38.89, -5.12, NASDAQ Global
Northern Technologies International, NTIC, 23.85, 23.85, 23.25, 23.25, -0.5, -2.11, 642, 27.0, 14.95, 0.4, 1.72, 25.29, -6.06, NASDAQ Global
Resources Connection, RECN, 16.5, 16.5, 16.2, 16.25, -0.35, -2.11, 116778, 17.4, 12.05, 0.48, 2.95, 28.02, 5.18, NASDAQ Global
Syntel, SYNT, 22.53, 22.54, 22.11, 22.25, -0.48, -2.11, 448017, 26.33, 15.82, 0.0, 0.0, 10.85, -3.22, NASDAQ Global
Altaba, AABA, 76.45, 76.7, 74.17, 74.4, -1.61, -2.12, 8287473, 80.56, 43.56, 0.0, 0.0, 0.0, 6.51, NASDAQ Global
B. Riley Financial, RILY, 19.05, 19.05, 18.45, 18.5, -0.4, -2.12, 39268, 20.35, 13.55, 0.32, 1.73, 12.25, 2.21, NASDAQ Global
Vanda Pharmaceuticals, VNDA, 16.35, 16.6, 16.1, 16.15, -0.35, -2.12, 314224, 18.99, 11.9, 0.0, 0.0, 0.0, 6.25, NASDAQ Global
Leap Therapeutics, LPTX, 6.44, 6.61, 6.22, 6.43, -0.14, -2.13, 50843, 9.44, 4.9, 0.0, 0.0, 0.0, 3.04, NASDAQ Global
Macrogenics, MGNX, 22.13, 22.45, 21.64, 21.86, -0.48, -2.15, 146198, 23.9, 14.36, 0.0, 0.0, 0.0, 15.05, NASDAQ Global
Acceleron Pharma, XLRN, 41.16, 42.0, 40.62, 40.81, -0.9, -2.16, 199480, 46.93, 23.07, 0.0, 0.0, 0.0, -3.84, NASDAQ Global
Bellerophon Therapeutics, BLPH, 2.31, 2.39, 2.25, 2.27, -0.05, -2.16, 159235, 2.74, 0.63, 0.0, 0.0, 0.0, -12.02, NASDAQ Global
