Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Kala Pharmaceuticals, KALA, 15.1, 15.59, 14.85, 15.22, 0.32, 2.15, 791210, 26.75, 11.81, 0.0, 0.0, 0.0, -17.69, NASDAQ Global
Gates Industrial, GTES, 19.28, 19.74, 19.19, 19.6, 0.41, 2.14, 4410347, 19.74, 18.25, 0.0, 0.0, 0.0, 5.95, NYSE
NextEra Energy, NEE, 155.23, 158.78, 154.62, 158.42, 3.32, 2.14, 2901034, 159.4, 122.09, 3.93, 2.48, 13.91, 1.43, NYSE
Transportadora de Gas del Sur ADR, TGS, 22.43, 22.95, 22.26, 22.9, 0.48, 2.14, 296573, 24.22, 10.26, 0.04, 0.19, 25.69, 3.01, NYSE
Essa Pharma, EPIX, 0.21, 0.22, 0.21, 0.21, 0.0, 2.13, 88446, 3.59, 0.15, 0.0, 0.0, 0.0, -3.83, NASDAQ Capital
Orbotech, ORBK, 52.43, 53.44, 52.25, 53.26, 1.11, 2.13, 487093, 57.09, 28.01, 0.0, 0.0, 25.36, 6.01, NASDAQ Global
Avalonbay Communities, AVB, 166.78, 170.42, 166.21, 170.4, 3.53, 2.12, 1128974, 199.52, 166.21, 5.68, 3.33, 26.63, -4.49, NYSE
CNX Midstream Partners, CNXM, 19.87, 20.34, 19.69, 20.24, 0.42, 2.12, 124536, 25.24, 15.25, 1.25, 6.19, 11.76, 20.69, NYSE
HCP, HCP, 23.62, 24.22, 23.57, 24.08, 0.5, 2.12, 6691847, 33.67, 23.16, 1.48, 6.15, 16.61, -7.67, NYSE
Apollo Endosurgery, APEN, 6.21, 6.3, 6.07, 6.27, 0.13, 2.12, 51033, 14.38, 3.55, 0.0, 0.0, 0.0, 11.96, NASDAQ Global
Tocagen, TOCA, 12.73, 13.46, 12.66, 13.01, 0.27, 2.12, 104082, 17.95, 8.6, 0.0, 0.0, 0.0, 26.93, NASDAQ Global
Viking Therapeutics, VKTX, 5.35, 5.45, 5.05, 5.31, 0.11, 2.12, 948361, 6.25, 0.88, 0.0, 0.0, 0.0, 30.79, NASDAQ Global
Clear Channel Outdoor Holdings, CCO, 4.75, 4.95, 4.7, 4.85, 0.1, 2.11, 52691, 6.35, 3.35, 0.0, 0.0, 242.5, 5.43, NYSE
National Retail Properties, NNN, 39.0, 39.72, 38.91, 39.68, 0.82, 2.11, 1835306, 46.34, 36.45, 1.9, 4.79, 32.37, -8.0, NYSE
Targa Resources, TRGP, 47.15, 48.11, 47.07, 48.0, 0.99, 2.11, 2008031, 61.83, 39.59, 3.64, 7.58, 0.0, -0.87, NYSE
Vornado Realty Trust, VNO, 70.22, 71.86, 70.14, 71.68, 1.48, 2.11, 1260139, 90.29, 70.01, 2.52, 3.52, 17.32, -8.31, NYSE
iFresh, IFMK, 14.89, 16.0, 14.84, 15.32, 0.31, 2.1, 4473, 28.88, 10.0, 0.0, 0.0, 0.0, 18.01, NASDAQ Capital
Fortis, FTS, 34.83, 35.38, 34.81, 35.34, 0.72, 2.08, 298474, 38.24, 31.27, 1.34, 3.8, 18.61, -3.63, NYSE
Warrior Met Coal, HCC, 27.57, 28.1, 27.34, 27.97, 0.57, 2.08, 356242, 30.49, 15.1, 0.2, 0.72, 0.0, 11.21, NYSE
Imperial Oil, IMO, 31.19, 31.7, 31.19, 31.44, 0.64, 2.08, 411917, 33.34, 27.59, 0.51, 1.61, 16.97, 0.8, NYSE American
Americold Realty Trust, COLD, 17.91, 18.35, 17.83, 18.28, 0.37, 2.07, 1160653, 18.35, 17.05, 0.0, 0.0, 0.0, 2.87, NYSE
Appian Cl A, APPN, 30.55, 31.47, 30.5, 31.0, 0.63, 2.07, 249927, 43.26, 14.6, 0.0, 0.0, 0.0, -1.52, NASDAQ Global
BBVA Banco Frances ADR, BFR, 24.9, 25.41, 24.89, 25.29, 0.51, 2.06, 171751, 27.45, 14.55, 0.25, 0.99, 25.62, 0.36, NYSE
Kemet, KEM, 20.3, 20.55, 19.59, 20.36, 0.41, 2.06, 3132142, 27.35, 6.73, 0.0, 0.0, 3.92, 35.19, NYSE
Altaba, AABA, 79.0, 80.56, 79.0, 79.88, 1.61, 2.06, 6412424, 80.56, 43.56, 0.0, 0.0, 0.0, 14.36, NASDAQ Global
BankFinancial, BFIN, 15.69, 15.91, 15.68, 15.88, 0.32, 2.06, 53337, 17.0, 13.17, 0.32, 2.02, 31.76, 3.52, NASDAQ Global
SteadyMed, STDY, 3.25, 3.3, 3.16, 3.27, 0.07, 2.06, 3833, 9.7, 2.65, 0.0, 0.0, 0.0, -11.73, NASDAQ Global
FS Bancorp, FSBW, 56.3, 58.35, 56.3, 57.35, 1.15, 2.05, 11976, 59.81, 35.76, 0.44, 0.77, 13.31, 5.09, NASDAQ Capital
Weyerhaeuser, WY, 36.89, 37.68, 36.85, 37.54, 0.75, 2.04, 6022000, 37.89, 30.75, 1.28, 3.41, 79.69, 6.47, NYSE
Baozun ADR, BZUN, 39.01, 39.4, 38.31, 38.95, 0.78, 2.04, 932732, 40.65, 13.08, 0.0, 0.0, 123.26, 23.42, NASDAQ Global
Clearside Biomedical, CLSD, 6.39, 6.68, 6.19, 6.5, 0.13, 2.04, 208144, 10.36, 5.44, 0.0, 0.0, 0.0, -7.14, NASDAQ Global
Terreno Realty, TRNO, 35.09, 35.6, 34.92, 35.6, 0.71, 2.03, 358733, 38.54, 26.3, 0.88, 2.47, 46.23, 1.54, NYSE
Real Goods Solar Cl A, RGSE, 1.28, 1.34, 1.27, 1.31, 0.03, 2.03, 231959, 3.64, 0.6, 0.0, 0.0, 0.0, -11.49, NASDAQ Capital
Vical, VICL, 1.48, 1.53, 1.47, 1.51, 0.03, 2.03, 228431, 3.7, 1.32, 0.0, 0.0, 0.0, -17.49, NASDAQ Capital
Healthcare Services Group, HCSG, 54.57, 55.52, 54.24, 55.18, 1.1, 2.03, 538838, 56.2, 37.54, 0.76, 1.38, 46.37, 4.67, NASDAQ Global
United-Guardian, UG, 18.1, 18.42, 18.1, 18.42, 0.37, 2.03, 1315, 21.33, 13.75, 1.0, 5.43, 23.61, -0.46, NASDAQ Global
Chubb, CB, 154.35, 157.5, 153.84, 156.15, 3.09, 2.02, 3232022, 157.5, 127.15, 2.84, 1.82, 18.72, 6.86, NYSE
21Vianet Group ADR, VNET, 9.01, 9.13, 8.92, 9.11, 0.18, 2.02, 330118, 9.59, 4.17, 0.0, 0.0, 0.0, 14.16, NASDAQ Global
AquaVenture Holdings, WAAS, 14.96, 15.25, 14.8, 15.21, 0.3, 2.01, 51147, 20.67, 10.87, 0.0, 0.0, 0.0, -2.0, NYSE
New Senior Investment Group, SNR, 7.55, 7.66, 7.53, 7.66, 0.15, 2.0, 601200, 10.82, 7.37, 1.04, 13.58, 0.0, 1.32, NYSE
ARMO Biosciences, ARMO, 31.0, 31.8, 30.21, 30.6, 0.6, 2.0, 303376, 32.82, 27.0, 0.0, 0.0, 0.0, 2.89, NASDAQ Global
Cadence Design Systems, CDNS, 44.06, 45.03, 43.92, 44.86, 0.88, 2.0, 3392775, 46.0, 25.77, 0.0, 0.0, 48.24, 7.27, NASDAQ Global
Carlisle, CSL, 112.68, 114.82, 112.19, 114.21, 2.23, 1.99, 688785, 119.21, 92.09, 1.48, 1.3, 22.59, 0.49, NYSE
Kimco Realty, KIM, 15.62, 15.93, 15.56, 15.91, 0.31, 1.99, 12347371, 25.15, 15.46, 1.12, 7.04, 30.4, -12.34, NYSE
TIM Participacoes ADR, TSU, 21.31, 21.31, 20.86, 21.02, 0.41, 1.99, 1727428, 21.31, 13.63, 0.0, 0.0, 32.87, 8.86, NYSE
Molecular Templates, MTEM, 10.56, 10.8, 10.25, 10.78, 0.21, 1.99, 67084, 13.25, 3.85, 0.0, 0.0, 0.0, 7.58, NASDAQ Capital
Smith Micro Software, SMSI, 2.5, 2.57, 2.5, 2.56, 0.05, 1.99, 18540, 3.41, 0.8, 0.0, 0.0, 0.0, -9.86, NASDAQ Capital
DCT Industrial Trust, DCT, 58.2, 59.19, 58.14, 59.19, 1.15, 1.98, 792247, 61.53, 44.02, 1.44, 2.43, 53.81, 0.7, NYSE
Wells Fargo Wt, WFC%, 31.79, 32.46, 31.79, 32.4, 0.63, 1.98, 176831, 32.68, 16.15, 0.0, 0.0, 0.0, 17.85, NYSE
Oak Valley Bancorp, OVLY, 20.5, 20.75, 20.4, 20.62, 0.4, 1.98, 3432, 23.89, 12.71, 0.26, 1.26, 18.25, 5.53, NASDAQ Capital
Rubicon Technology, RBCN, 7.63, 7.78, 7.6, 7.77, 0.15, 1.98, 12513, 10.45, 5.1, 0.0, 0.0, 0.0, -2.63, NASDAQ Capital
Camden Property Trust, CPT, 85.09, 86.56, 84.32, 86.56, 1.67, 1.97, 648824, 96.39, 78.38, 3.0, 3.47, 52.53, -5.97, NYSE
Drive Shack, DS, 5.15, 5.25, 5.09, 5.18, 0.1, 1.97, 270952, 6.49, 2.41, 0.0, 0.0, 0.0, -6.33, NYSE
BT Group ADR, BT, 18.39, 18.88, 18.31, 18.76, 0.36, 1.96, 4157043, 21.16, 16.15, 0.63, 3.38, 18.79, 2.96, NYSE
CubeSmart, CUBE, 27.03, 27.57, 27.01, 27.53, 0.53, 1.96, 2356106, 29.79, 22.83, 1.2, 4.36, 41.71, -4.81, NYSE
Harris Corp., HRS, 157.36, 160.23, 157.02, 159.38, 3.07, 1.96, 1142827, 160.23, 100.79, 2.28, 1.43, 37.5, 12.52, NYSE
Kilroy Realty, KRC, 70.2, 71.45, 69.98, 71.32, 1.37, 1.96, 999803, 78.33, 67.0, 1.7, 2.38, 46.92, -4.46, NYSE
Snap, SNAP, 13.31, 13.62, 13.26, 13.52, 0.26, 1.96, 13496395, 29.44, 11.28, 0.0, 0.0, 0.0, -7.46, NYSE
W.R. Berkley, WRB, 71.89, 73.79, 71.5, 72.98, 1.4, 1.96, 681144, 73.79, 62.0, 0.56, 0.77, 17.09, 1.86, NYSE
Mitek Systems, MITK, 7.7, 8.0, 7.65, 7.8, 0.15, 1.96, 592577, 10.75, 5.5, 0.0, 0.0, 33.91, -12.85, NASDAQ Capital
Popular, BPOP, 39.95, 40.93, 39.95, 40.64, 0.78, 1.96, 736689, 45.96, 32.05, 1.0, 2.46, 40.24, 14.51, NASDAQ Global
Spok Holdings, SPOK, 15.4, 15.7, 15.15, 15.6, 0.3, 1.96, 78449, 20.95, 14.45, 0.5, 3.21, 34.67, -0.32, NASDAQ Global
Sibanye-Stillwater ADR, SBGL, 4.67, 4.81, 4.62, 4.71, 0.09, 1.95, 3844045, 7.19, 4.27, 0.23, 4.87, 0.0, -6.73, NYSE
Education Realty Trust, EDR, 32.61, 33.05, 32.53, 33.03, 0.63, 1.94, 816949, 42.44, 32.31, 1.56, 4.72, 72.51, -5.41, NYSE
Freeport-McMoRan, FCX, 19.44, 19.58, 19.29, 19.5, 0.37, 1.93, 14631743, 20.25, 11.05, 0.0, 0.0, 16.05, 2.85, NYSE
Severn Bancorp, SVBI, 8.0, 8.1, 7.95, 8.03, 0.15, 1.93, 10318, 8.1, 6.7, 0.0, 0.0, 42.24, 10.63, NASDAQ Capital
TiGenix ADR, TIG, 42.65, 43.33, 42.65, 43.33, 0.82, 1.93, 2033, 43.33, 14.3, 0.0, 0.0, 0.0, 89.21, NASDAQ Global
Controladora Vuela Compania de Aviacion ADR, VLRS, 8.38, 8.51, 8.3, 8.48, 0.16, 1.92, 583659, 16.0, 7.71, 0.0, 0.0, 0.0, 5.74, NYSE
Healthcare Trust of America, HTA, 27.27, 27.61, 27.12, 27.61, 0.52, 1.92, 2040807, 33.0, 27.01, 1.22, 4.42, 115.04, -8.09, NYSE
Diversicare Healthcare Services, DVCR, 8.15, 8.54, 8.15, 8.5, 0.16, 1.92, 1390, 12.25, 8.15, 0.22, 2.59, 21.44, -15.08, NASDAQ Capital
CGI Group Cl A, GIB, 56.57, 58.93, 56.37, 57.14, 1.07, 1.91, 430361, 58.93, 45.81, 0.0, 0.0, 22.06, 5.17, NYSE
Elevate Credit, ELVT, 7.36, 7.55, 7.36, 7.47, 0.14, 1.91, 137089, 9.47, 5.9, 0.0, 0.0, 0.0, -0.8, NYSE
Sea ADR, SE, 12.17, 12.59, 12.02, 12.26, 0.23, 1.91, 806435, 16.99, 10.79, 0.0, 0.0, 0.0, -8.03, NYSE
Seaboard, SEB, 4339.0, 4349.99, 4260.0, 4336.0, 80.92, 1.9, 223, 4690.0, 3247.0, 6.0, 0.14, 15.81, -1.68, NYSE American
Ball, BLL, 37.67, 38.31, 37.57, 38.28, 0.71, 1.89, 4698925, 43.24, 35.65, 0.4, 1.04, 59.81, 1.14, NYSE
Condor Hospitality Trust, CDOR, 10.38, 10.38, 10.19, 10.24, 0.19, 1.89, 5776, 15.47, 8.13, 0.78, 7.62, 0.0, 2.91, NYSE American
Trio-Tech International, TRT, 6.4, 6.61, 6.4, 6.51, 0.12, 1.88, 25297, 8.47, 3.25, 0.0, 0.0, 14.8, -7.13, NYSE American
Qualcomm, QCOM, 67.55, 68.38, 67.46, 68.25, 1.26, 1.88, 12983621, 69.28, 48.92, 2.28, 3.34, 26.15, 6.61, NASDAQ Global
500.com ADR, WBAI, 12.43, 12.54, 12.25, 12.5, 0.23, 1.87, 100929, 14.9, 8.12, 0.0, 0.0, 0.0, 23.64, NYSE
STORE Capital, STOR, 24.16, 24.57, 24.14, 24.51, 0.45, 1.87, 1378458, 26.58, 19.65, 1.24, 5.06, 35.27, -5.88, NYSE
Urban Edge Properties, UE, 23.08, 23.41, 22.89, 23.38, 0.43, 1.87, 778436, 28.9, 22.89, 0.88, 3.76, 23.15, -8.28, NYSE
IRSA Propiedades Comerciales ADR, IRCP, 51.58, 54.0, 51.0, 53.99, 0.99, 1.87, 27897, 64.68, 41.05, 2.47, 4.57, 14.33, -4.44, NASDAQ Global
USA Truck, USAK, 19.81, 20.21, 19.75, 20.16, 0.37, 1.87, 53544, 21.98, 5.73, 0.0, 0.0, 0.0, 11.2, NASDAQ Global
Stone Energy, SGY, 35.36, 36.38, 35.15, 36.14, 0.66, 1.86, 113736, 43.41, 16.5, 0.0, 0.0, 0.0, 12.38, NYSE
Lantronix, LTRX, 2.16, 2.25, 2.15, 2.19, 0.04, 1.86, 66554, 4.09, 1.78, 0.0, 0.0, 0.0, 8.42, NASDAQ Capital
Synalloy, SYNL, 13.55, 13.78, 13.55, 13.7, 0.25, 1.86, 4936, 15.3, 9.75, 0.13, 0.95, 0.0, 2.24, NASDAQ Global
Talend ADR, TLND, 38.52, 39.03, 38.3, 38.97, 0.71, 1.86, 80951, 46.32, 22.05, 0.0, 0.0, 0.0, 3.98, NASDAQ Global
Motif Bio ADR, MTFB, 10.7, 10.73, 10.45, 10.5, 0.19, 1.84, 1911, 13.75, 5.8, 0.0, 0.0, 0.0, -2.87, NASDAQ Capital
PayPal Holdings, PYPL, 84.18, 86.32, 84.16, 85.32, 1.54, 1.84, 11250663, 86.32, 39.02, 0.0, 0.0, 66.14, 15.89, NASDAQ Global
Autoliv, ALV, 150.86, 152.57, 149.97, 152.21, 2.73, 1.83, 1200652, 152.57, 96.08, 2.4, 1.58, 31.38, 19.77, NYSE
Kirkland Lake Gold, KL, 14.99, 15.28, 14.67, 15.09, 0.27, 1.82, 571639, 16.89, 6.3, 0.06, 0.41, 30.91, -1.76, NYSE
Realty Income, O, 52.33, 53.45, 52.21, 53.19, 0.95, 1.82, 3286854, 63.6, 52.21, 2.63, 4.94, 43.6, -6.72, NYSE
Anthem, ANTM, 260.21, 267.95, 244.82, 247.85, 4.41, 1.81, 3947272, 267.95, 154.37, 2.8, 1.13, 22.41, 10.15, NYSE
Acer Therapeutics, ACER, 19.22, 19.69, 19.15, 19.69, 0.35, 1.81, 35991, 22.63, 5.7, 0.0, 0.0, 0.0, 42.17, NASDAQ Capital
Sina, SINA, 117.29, 119.0, 116.75, 117.25, 2.09, 1.81, 586627, 122.93, 62.87, 0.0, 0.0, 66.62, 16.89, NASDAQ Global
CoreCivic, CXW, 22.95, 23.3, 22.76, 23.21, 0.41, 1.8, 943812, 35.33, 21.41, 1.68, 7.24, 13.9, 3.16, NYSE
Sabra Healthcare REIT, SBRA, 17.87, 18.12, 17.73, 18.1, 0.32, 1.8, 1783548, 29.1, 17.61, 2.08, 11.49, 15.34, -3.57, NASDAQ Global
FirstEnergy, FE, 32.25, 32.95, 32.1, 32.9, 0.58, 1.79, 14254290, 35.22, 27.93, 1.44, 4.38, 0.0, 7.45, NYSE
Medical Properties Trust, MPW, 12.92, 13.09, 12.86, 13.08, 0.23, 1.79, 2189044, 14.21, 11.9, 0.96, 7.34, 17.21, -5.08, NYSE
NextEra Energy Partners, NEP, 44.42, 45.38, 44.02, 44.91, 0.79, 1.79, 503992, 45.38, 30.08, 1.62, 3.61, 0.0, 4.18, NYSE
Golden Entertainment, GDEN, 30.84, 31.68, 30.84, 31.32, 0.55, 1.79, 169572, 34.75, 10.96, 0.0, 0.0, 28.47, -4.07, NASDAQ Global
I.D. Systems, IDSY, 7.36, 7.47, 7.27, 7.41, 0.13, 1.79, 24628, 7.75, 5.5, 0.0, 0.0, 0.0, 6.77, NASDAQ Global
First Industrial Realty Trust, FR, 30.39, 30.88, 30.36, 30.86, 0.54, 1.78, 1017028, 32.91, 25.31, 0.84, 2.72, 28.84, -1.94, NYSE
UDR, UDR, 35.96, 36.55, 35.75, 36.53, 0.64, 1.78, 2029838, 40.71, 34.41, 1.24, 3.39, 117.95, -5.17, NYSE
Washington Real Estate Investment Trust, WRE, 28.23, 28.69, 28.16, 28.66, 0.5, 1.78, 424926, 33.96, 28.16, 1.2, 4.19, 95.53, -7.9, NYSE
Whitestone REIT, WSR, 12.97, 13.15, 12.92, 13.14, 0.23, 1.78, 249473, 15.15, 10.8, 1.14, 8.68, 75.3, -8.81, NYSE
China Finance Online ADR, JRJC, 2.45, 2.59, 2.41, 2.5, 0.04, 1.78, 69636, 4.14, 1.32, 0.0, 0.0, 0.0, -6.57, NASDAQ Global
Marchex Cl B, MCHX, 3.42, 3.46, 3.42, 3.43, 0.06, 1.78, 42540, 3.75, 2.5, 0.0, 0.0, 0.0, 6.19, NASDAQ Global
Piedmont Office Realty Trust Cl A, PDM, 19.3, 19.55, 19.27, 19.52, 0.34, 1.77, 1725140, 23.07, 18.91, 0.84, 4.3, 96.02, -0.46, NYSE
Vistra Energy, VST, 19.17, 19.52, 19.13, 19.5, 0.34, 1.77, 2561800, 21.2, 14.5, 0.0, 0.0, 0.35, 6.44, NYSE
Waddell&Reed Financial, WDR, 23.34, 23.66, 22.93, 23.0, 0.4, 1.77, 1917890, 23.82, 16.11, 1.0, 4.35, 15.54, 2.95, NYSE
Del Taco Restaurants WT, TACOW, 3.37, 3.44, 3.26, 3.44, 0.06, 1.77, 1630, 5.6, 2.64, 0.0, 0.0, 0.0, 16.61, NASDAQ Capital
NV5 Global, NVEE, 48.15, 49.35, 48.0, 48.75, 0.85, 1.77, 93020, 58.95, 34.25, 0.0, 0.0, 33.16, -9.97, NASDAQ Capital
American Tower REIT, AMT, 145.41, 148.84, 145.24, 147.7, 2.55, 1.76, 3061818, 155.28, 102.91, 2.8, 1.9, 56.16, 3.53, NYSE
China Unicom (Hong Kong) ADR, CHU, 15.05, 15.07, 14.97, 15.04, 0.26, 1.76, 398060, 16.55, 11.83, 0.0, 0.0, 148.91, 11.16, NYSE
Culp, CULP, 31.35, 32.05, 31.05, 31.8, 0.55, 1.76, 15894, 34.5, 26.15, 0.36, 1.13, 18.49, -5.07, NYSE
Sigma Labs, SGLB, 1.69, 1.85, 1.66, 1.73, 0.03, 1.76, 57897, 5.9, 1.33, 0.0, 0.0, 0.0, -19.53, NASDAQ Capital
National Research Cl A, NRCIA, 37.15, 38.08, 37.1, 37.65, 0.65, 1.76, 15058, 41.99, 16.55, 0.4, 1.06, 73.33, 0.94, NASDAQ Global
Regency Centers, REG, 61.94, 62.97, 61.67, 62.91, 1.08, 1.75, 1624640, 72.05, 58.63, 2.12, 3.37, 97.93, -9.06, NYSE
NanoViricides, NNVC, 0.88, 0.92, 0.88, 0.89, 0.02, 1.75, 42613, 1.64, 0.83, 0.0, 0.0, 0.0, 0.6, NYSE American
Echelon, ELON, 4.65, 4.86, 4.65, 4.67, 0.08, 1.75, 42300, 7.2, 4.26, 0.0, 0.0, 0.0, -15.69, NASDAQ Global
Telefonica Brasil ADR, VIV, 16.92, 17.05, 16.75, 16.96, 0.29, 1.74, 1447794, 17.05, 13.06, 0.0, 0.0, 20.88, 14.36, NYSE
Clifton Bancorp, CSBK, 16.12, 16.35, 15.2, 16.33, 0.28, 1.74, 77148, 17.94, 15.2, 0.24, 1.47, 54.43, -4.5, NASDAQ Global
Splunk, SPLK, 91.96, 93.06, 91.47, 92.37, 1.58, 1.74, 1154177, 93.68, 54.17, 0.0, 0.0, 0.0, 11.5, NASDAQ Global
Valero Energy, VLO, 94.55, 96.43, 94.46, 95.97, 1.63, 1.73, 4597529, 99.95, 60.69, 3.2, 3.33, 20.73, 4.42, NYSE
Soleno Therapeutics, SLNO, 1.76, 2.0, 1.75, 1.77, 0.03, 1.73, 68599, 3.75, 1.32, 0.0, 0.0, 0.0, -1.66, NASDAQ Capital
Equity Residential, EQR, 59.95, 61.67, 59.51, 61.61, 1.04, 1.72, 3779033, 70.45, 59.49, 2.02, 3.27, 54.01, -3.39, NYSE
Speedway Motorsports, TRK, 20.63, 20.93, 20.48, 20.75, 0.35, 1.72, 21435, 23.47, 16.8, 0.6, 2.89, 24.41, 9.96, NYSE
Acme United, ACU, 24.25, 24.52, 23.57, 24.25, 0.41, 1.72, 6253, 29.49, 20.2, 0.44, 1.81, 17.32, 3.63, NYSE American
Icahn Enterprises, IEP, 57.99, 58.84, 57.91, 58.65, 0.99, 1.72, 75666, 59.88, 47.06, 6.0, 10.23, 5.1, 10.66, NASDAQ Global
Dynegy, DYN, 12.32, 12.56, 12.31, 12.52, 0.21, 1.71, 3040199, 12.84, 5.84, 0.0, 0.0, 0.0, 5.65, NYSE
NextEra Energy Un, NEEQ, 69.69, 71.05, 69.69, 70.96, 1.19, 1.71, 273234, 71.39, 56.72, 3.19, 4.49, 0.0, 1.98, NYSE
PagSeguro Digital, PAGS, 27.56, 28.37, 27.52, 27.94, 0.47, 1.71, 2582880, 29.92, 27.4, 0.0, 0.0, 0.0, -4.32, NYSE
EPR Properties, EPR, 58.29, 59.24, 58.14, 59.06, 0.99, 1.7, 1010689, 77.7, 57.93, 4.32, 7.31, 17.58, -9.78, NYSE
Abraxas Petroleum, AXAS, 2.35, 2.45, 2.23, 2.39, 0.04, 1.7, 2452799, 2.75, 1.45, 0.0, 0.0, 28.02, -2.85, NASDAQ Capital
Gaming Partners International, GPIC, 10.0, 10.43, 9.67, 10.17, 0.17, 1.7, 31524, 12.5, 9.13, 0.0, 0.0, 20.76, -9.52, NASDAQ Global
Riverview Bancorp, RVSB, 9.5, 9.67, 9.5, 9.58, 0.16, 1.7, 76090, 9.67, 6.46, 0.12, 1.25, 22.81, 10.5, NASDAQ Global
Lexington Realty Trust, LXP, 8.9, 9.03, 8.89, 9.02, 0.15, 1.69, 1385811, 11.42, 8.84, 0.71, 7.87, 33.26, -6.53, NYSE
Public Service Enterprise Group, PEG, 51.03, 51.94, 50.82, 51.87, 0.86, 1.69, 5373014, 53.28, 41.67, 1.72, 3.32, 58.61, 0.72, NYSE
Telecom Argentina ADR, TEO, 37.05, 37.8, 36.7, 37.36, 0.62, 1.69, 113104, 40.19, 19.23, 1.14, 3.04, 19.33, 1.99, NYSE
Euroseas, ESEA, 1.83, 1.85, 1.8, 1.83, 0.03, 1.69, 7140, 2.73, 1.13, 0.0, 0.0, 0.0, 7.52, NASDAQ Capital
Level Brands, LEVB, 4.93, 4.93, 4.93, 4.93, 0.08, 1.69, 256, 5.88, 4.0, 0.0, 0.0, 0.0, 13.37, NYSE American
Outfront Media, OUT, 22.07, 22.45, 22.06, 22.4, 0.37, 1.68, 946502, 27.89, 20.82, 1.44, 6.43, 26.67, -3.45, NYSE
Hospitality Properties Trust, HPT, 28.15, 28.63, 28.09, 28.41, 0.47, 1.68, 831198, 32.68, 26.64, 2.08, 7.32, 21.06, -4.82, NASDAQ Global
Alon USA Partners, ALDW, 16.81, 17.16, 16.8, 17.05, 0.28, 1.67, 118229, 19.28, 8.65, 1.72, 10.09, 14.83, -0.23, NYSE
Brookfield Renewable Partners, BEP, 32.96, 33.46, 32.96, 33.44, 0.55, 1.67, 103979, 36.0, 28.13, 1.87, 5.59, 0.0, -4.21, NYSE
Pinnacle West Capital, PNW, 78.86, 80.05, 78.31, 79.95, 1.31, 1.67, 1036597, 92.48, 76.47, 2.78, 3.48, 17.27, -6.14, NYSE
Pangaea Logistics Solutions, PANL, 2.42, 2.48, 2.39, 2.43, 0.04, 1.67, 66059, 8.4, 2.14, 0.0, 0.0, 29.63, -33.97, NASDAQ Capital
Blucora, BCOR, 24.05, 24.45, 23.35, 24.4, 0.4, 1.67, 425840, 26.15, 14.25, 0.0, 0.0, 21.07, 10.41, NASDAQ Global
Puma Biotechnology, PBYI, 66.65, 67.95, 65.15, 66.85, 1.1, 1.67, 838428, 136.9, 28.35, 0.0, 0.0, 0.0, -32.37, NASDAQ Global
Tanger Factory Outlet Centers, SKT, 24.98, 25.34, 24.69, 25.18, 0.41, 1.66, 3089062, 34.88, 21.81, 1.37, 5.44, 40.61, -5.02, NYSE
Broadvision, BVSN, 3.05, 3.2, 3.05, 3.1, 0.05, 1.65, 9406, 5.95, 2.65, 0.0, 0.0, 0.0, -13.89, NASDAQ Capital
ACI Worldwide, ACIW, 23.16, 23.49, 23.09, 23.44, 0.38, 1.65, 469842, 25.0, 18.68, 0.0, 0.0, 71.03, 3.4, NASDAQ Global
Yandex, YNDX, 38.64, 39.06, 38.18, 38.73, 0.63, 1.65, 3075447, 39.21, 21.4, 0.0, 0.0, 95.69, 18.26, NASDAQ Global
EnLink Midstream, ENLC, 18.4, 18.6, 18.25, 18.6, 0.3, 1.64, 403383, 20.45, 15.0, 1.04, 5.57, 620.0, 5.68, NYSE
Kinross Gold, KGC, 4.31, 4.37, 4.23, 4.33, 0.07, 1.64, 7762494, 4.91, 3.15, 0.16, 3.7, 43.3, 0.23, NYSE
Broadway Financial, BYFC, 2.37, 2.48, 2.37, 2.48, 0.04, 1.64, 7626, 2.67, 1.47, 0.0, 0.0, 14.59, 5.08, NASDAQ Capital
Dorman Products, DORM, 74.35, 75.76, 73.39, 75.44, 1.22, 1.64, 391943, 88.5, 60.93, 0.0, 0.0, 22.79, 23.39, NASDAQ Global
Momo ADR, MOMO, 31.51, 31.93, 31.23, 31.53, 0.51, 1.64, 3755013, 46.69, 22.3, 0.0, 0.0, 21.46, 28.8, NASDAQ Global
U.S. Lime&Minerals, USLM, 76.69, 76.78, 75.25, 76.75, 1.24, 1.64, 10262, 101.4, 71.61, 0.54, 0.7, 15.82, -0.45, NASDAQ Global
China Petroleum&Chemical ADR, SNP, 86.84, 87.02, 86.36, 86.85, 1.39, 1.63, 289328, 89.68, 69.6, 3.0, 3.46, 12.92, 18.37, NYSE
Hilton Grand Vacations, HGV, 44.37, 45.14, 44.37, 44.97, 0.72, 1.63, 381790, 45.52, 27.92, 0.0, 0.0, 24.66, 7.2, NYSE
MagnaChip Semiconductor, MX, 12.45, 12.7, 12.2, 12.5, 0.2, 1.63, 318165, 13.4, 7.0, 0.0, 0.0, 0.0, 25.63, NYSE
National Health Investors, NHI, 69.83, 70.53, 69.31, 70.53, 1.13, 1.63, 282936, 81.6, 68.96, 3.8, 5.39, 17.63, -6.43, NYSE
