Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Avery Dennison, AVY, 121.4, 121.67, 120.54, 121.02, 0.06, 0.05, 394795, 123.2, 71.71, 1.8, 1.49, 27.01, 5.36, NYSE
Columbia Property Trust, CXP, 21.97, 21.98, 21.82, 21.96, 0.01, 0.05, 502798, 23.48, 20.37, 0.8, 3.64, 402.94, -4.31, NYSE
Western Gas Equity Partners, WGP, 41.53, 41.87, 41.1, 41.42, 0.02, 0.05, 62831, 47.82, 33.92, 2.19, 5.3, 25.1, 11.46, NYSE
Buffalo Wild Wings, BWLD, 156.85, 156.95, 156.8, 156.93, 0.08, 0.05, 273897, 165.7, 95.0, 0.0, 0.0, 40.87, 0.37, NASDAQ Global
CommerceHub Series A, CHUBA, 20.79, 20.84, 20.44, 20.78, 0.01, 0.05, 170951, 24.53, 14.35, 0.0, 0.0, 74.21, -5.5, NASDAQ Global
Dentsply Sirona, XRAY, 62.76, 62.92, 62.13, 62.84, 0.03, 0.05, 1730364, 68.98, 52.53, 0.35, 0.56, 0.0, -4.54, NASDAQ Global
General Communication Cl A, GNCMA, 42.74, 42.74, 42.34, 42.56, 0.02, 0.05, 68435, 43.63, 17.5, 0.0, 0.0, 0.0, 9.07, NASDAQ Global
People's United Financial, PBCT, 19.92, 20.0, 19.75, 19.92, 0.01, 0.05, 2107140, 20.14, 15.96, 0.69, 3.46, 20.54, 6.52, NASDAQ Global
Randgold Resources ADR, GOLD, 100.89, 101.34, 100.29, 101.25, 0.05, 0.05, 485887, 108.29, 81.35, 1.0, 0.99, 34.76, 2.39, NASDAQ Global
Alexander&Baldwin, ALEX, 28.04, 28.42, 27.65, 28.06, 0.01, 0.04, 607062, 46.96, 27.27, 0.0, 0.0, 113.19, 1.15, NYSE
Carriage Services, CSV, 27.1, 27.67, 26.61, 26.99, 0.01, 0.04, 73310, 28.96, 23.15, 0.3, 1.11, 26.46, 4.98, NYSE
DST Systems, DST, 83.77, 83.85, 83.7, 83.78, 0.03, 0.04, 827310, 84.48, 50.22, 0.72, 0.86, 12.5, 34.98, NYSE
Thermon Group Holdings, THR, 24.1, 24.26, 23.52, 23.95, 0.01, 0.04, 95583, 26.5, 15.74, 0.0, 0.0, 57.02, 1.18, NYSE
Twilio Cl A, TWLO, 26.68, 26.98, 26.32, 26.53, 0.01, 0.04, 1152797, 34.95, 22.8, 0.0, 0.0, 0.0, 12.42, NYSE
American Airlines Group, AAL, 53.65, 53.9, 52.34, 53.07, 0.02, 0.04, 6911909, 59.08, 39.21, 0.4, 0.75, 13.57, 2.0, NASDAQ Global
Concordia International, CXRX, 0.78, 0.78, 0.7, 0.76, 0.0, 0.04, 332139, 3.52, 0.45, 0.3, 39.31, 0.0, 16.16, NASDAQ Global
Priceline Group, PCLN, 1960.99, 1964.96, 1944.96, 1950.48, 0.81, 0.04, 324464, 2067.99, 1562.86, 0.0, 0.0, 27.32, 12.24, NASDAQ Global
NanoViricides, NNVC, 0.97, 1.05, 0.89, 0.99, 0.0, 0.03, 151427, 1.64, 0.83, 0.0, 0.0, 0.0, 12.52, NYSE American
Banco Latinoamericano de Comercio Exterior Cl E, BLX, 30.38, 30.5, 30.14, 30.35, 0.01, 0.03, 46053, 30.5, 25.51, 1.54, 5.07, 15.97, 12.83, NYSE
Boeing, BA, 344.33, 345.98, 341.25, 343.22, 0.11, 0.03, 4688278, 352.23, 160.82, 6.84, 1.99, 31.55, 16.38, NYSE
GAMCO Investors Cl A, GBL, 30.02, 30.02, 29.71, 29.87, 0.01, 0.03, 6445, 32.6, 27.55, 0.08, 0.27, 9.33, 0.74, NYSE
Magellan Midstream Partners, MMP, 75.32, 75.56, 74.73, 74.85, 0.02, 0.03, 589748, 81.77, 63.55, 3.68, 4.92, 20.23, 5.51, NYSE
Taubman Centers, TCO, 63.97, 64.22, 63.17, 63.77, 0.02, 0.03, 971005, 71.77, 44.78, 2.5, 3.92, 60.73, -2.54, NYSE
Unilever ADR, UN, 57.61, 57.62, 57.23, 57.53, 0.02, 0.03, 979325, 61.62, 40.08, 0.0, 0.0, 25.89, 2.15, NYSE
Liberty Media Series A Liberty Formula One, FWONA, 35.69, 35.95, 35.45, 35.65, 0.01, 0.03, 123435, 39.37, 28.26, 0.0, 0.0, 0.0, 8.95, NASDAQ Global
Tech Data, TECD, 104.6, 104.93, 102.01, 103.57, 0.03, 0.03, 242990, 111.1, 81.42, 0.0, 0.0, 19.73, 5.72, NASDAQ Global
Territorial Bancorp, TBNK, 31.45, 31.45, 31.0, 31.01, 0.01, 0.03, 14707, 34.0, 28.12, 0.8, 2.58, 19.63, 0.45, NASDAQ Global
Consolidated Edison, ED, 80.51, 80.61, 79.3, 80.4, 0.02, 0.02, 2377231, 89.7, 72.63, 2.86, 3.56, 20.12, -5.36, NYSE
Emergent Biosolutions, EBS, 51.18, 51.19, 50.39, 50.78, 0.01, 0.02, 234161, 51.25, 27.94, 0.0, 0.0, 28.22, 9.27, NYSE
Monsanto, MON, 122.75, 122.81, 122.25, 122.41, 0.02, 0.02, 1769021, 123.15, 106.97, 2.16, 1.76, 22.58, 4.82, NYSE
RH, RH, 103.63, 104.63, 102.52, 103.84, 0.02, 0.02, 496892, 109.53, 24.41, 0.0, 0.0, 247.24, 20.45, NYSE
Western Gas Partners, WES, 53.75, 53.96, 53.04, 53.44, 0.01, 0.02, 409571, 67.44, 42.68, 3.68, 6.89, 40.77, 11.12, NYSE
TiGenix ADR, TIG, 42.35, 42.61, 42.35, 42.58, 0.01, 0.02, 584, 42.73, 14.3, 0.0, 0.0, 0.0, 85.94, NASDAQ Global
Stellar Biotechnologies, SBOT, 0.96, 1.05, 0.93, 0.96, 0.0, 0.01, 347809, 2.22, 0.75, 0.0, 0.0, 0.0, 18.52, NASDAQ Capital
Cable One, CABO, 717.84, 719.32, 710.99, 716.16, 0.06, 0.01, 29322, 788.0, 615.98, 7.0, 0.98, 34.97, 1.82, NYSE
Mid-America Apartment Communities, MAA, 94.77, 94.82, 93.34, 94.51, 0.01, 0.01, 530017, 110.95, 90.88, 3.69, 3.9, 44.7, -6.02, NYSE
ONE Gas, OGS, 71.28, 71.3, 70.33, 70.97, 0.01, 0.01, 213576, 79.51, 62.81, 1.84, 2.59, 23.74, -3.13, NYSE
Validus Holdings, VR, 67.44, 67.55, 67.41, 67.45, 0.01, 0.01, 1782006, 67.6, 41.15, 1.52, 2.25, 0.0, 43.76, NYSE
Acasti Pharma, ACST, 1.15, 1.16, 1.11, 1.14, 0.0, 0.0, 240962, 3.36, 0.84, 0.0, 0.0, 0.0, 20.92, NASDAQ Capital
ACNB, ACNB, 30.25, 30.35, 30.25, 30.35, 0.0, 0.0, 2077, 32.5, 24.45, 0.8, 2.64, 19.28, 2.71, NASDAQ Capital
Allied Healthcare Products, AHPI, 2.12, 2.14, 2.11, 2.14, 0.0, 0.0, 2734, 3.75, 1.53, 0.0, 0.0, 0.0, 2.39, NASDAQ Capital
Ameri Holdings, AMRH, 2.86, 3.09, 2.81, 2.93, 0.0, 0.0, 90998, 13.5, 1.27, 0.0, 0.0, 0.0, -5.48, NASDAQ Capital
Andina Acquisition II Rt, ANDAR, 1.35, 1.35, 1.35, 1.35, 0.0, 0.0, 86396, 1.45, 0.36, 0.0, 0.0, 0.0, -1.46, NASDAQ Capital
Apricus Biosciences, APRI, 2.3, 2.34, 2.25, 2.32, 0.0, 0.0, 470367, 3.49, 0.86, 0.0, 0.0, 0.0, 26.09, NASDAQ Capital
Avid Bioservices, CDMO, 3.63, 3.67, 3.61, 3.63, 0.0, 0.0, 178697, 5.78, 1.98, 0.0, 0.0, 0.0, -6.44, NASDAQ Capital
Avista Healthcare Public Acquisition WT, AHPAW, 0.51, 0.51, 0.5, 0.5, 0.0, 0.0, 11800, 0.58, 0.2, 0.0, 0.0, 0.0, 78.51, NASDAQ Capital
Bancorp 34, BCTF, 15.06, 15.1, 15.06, 15.1, 0.0, 0.0, 1199, 15.29, 12.5, 0.0, 0.0, 9.95, 2.37, NASDAQ Capital
Barington/Hilco Acquisition WT, BHACW, 0.22, 0.22, 0.22, 0.22, 0.0, 0.0, 1555, 0.26, 0.03, 0.0, 0.0, 0.0, 211.43, NASDAQ Capital
Big Rock Partners Acquisition, BRPA, 9.7, 9.7, 9.68, 9.7, 0.0, 0.0, 256982, 10.93, 9.58, 0.0, 0.0, 0.0, 0.21, NASDAQ Capital
Borqs Technologies, BRQS, 6.4, 6.5, 6.4, 6.5, 0.0, 0.0, 3993, 10.5, 4.0, 0.0, 0.0, 0.0, 19.27, NASDAQ Capital
Cardiome Pharma, CRME, 1.52, 1.56, 1.5, 1.53, 0.0, 0.0, 81137, 4.84, 1.29, 0.0, 0.0, 0.0, -1.29, NASDAQ Capital
CASI Pharmaceuticals, CASI, 3.88, 3.92, 3.65, 3.87, 0.0, 0.0, 228280, 4.84, 0.91, 0.0, 0.0, 0.0, 19.08, NASDAQ Capital
Cellectar Biosciences WT, CLRBW, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 273, 0.45, 0.1, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Cellect Biotechnology WT, APOPW, 2.3, 2.3, 2.3, 2.3, 0.0, 0.0, 189, 4.8, 0.45, 0.0, 0.0, 0.0, 9.0, NASDAQ Capital
Celsion, CLSN, 2.62, 2.68, 2.57, 2.61, 0.0, 0.0, 264694, 7.56, 1.24, 0.0, 0.0, 0.0, -2.61, NASDAQ Capital
Cemtrex WT, CETXW, 0.37, 0.47, 0.37, 0.37, 0.0, 0.0, 21464, 1.73, 0.2, 0.0, 0.0, 0.0, 42.25, NASDAQ Capital
Cerecor, CERC, 3.53, 3.7, 3.4, 3.47, 0.0, 0.0, 411617, 4.25, 0.34, 0.0, 0.0, 347.0, 8.44, NASDAQ Capital
ClearOne, CLRO, 7.8, 7.88, 7.8, 7.85, 0.0, 0.0, 3736, 12.55, 6.7, 0.28, 3.57, 0.0, -12.29, NASDAQ Capital
CM Seven Star Acquisition Un, CMSSU, 10.0, 10.0, 9.98, 10.0, 0.0, 0.0, 8000, 10.07, 9.93, 0.0, 0.0, 0.0, 0.4, NASDAQ Capital
Coffee Holding, JVA, 4.15, 4.22, 4.14, 4.17, 0.0, 0.0, 4620, 5.09, 3.76, 0.0, 0.0, 41.58, -2.04, NASDAQ Capital
Community First Bancshares, CFBI, 12.12, 12.26, 12.07, 12.07, 0.0, 0.0, 2824, 15.0, 11.28, 0.0, 0.0, 66.61, 4.05, NASDAQ Capital
Corbus Pharmaceuticals Holdings, CRBP, 8.9, 9.0, 8.8, 8.9, 0.0, 0.0, 415981, 10.5, 5.3, 0.0, 0.0, 0.0, 25.35, NASDAQ Capital
Dare Bioscience, DARE, 2.17, 2.28, 2.15, 2.21, 0.0, 0.0, 58993, 35.8, 2.11, 0.0, 0.0, 0.0, 2.13, NASDAQ Capital
Daseke WT, DSKEW, 1.87, 1.9, 1.84, 1.87, 0.0, 0.0, 79157, 2.08, 0.79, 0.0, 0.0, 0.0, -8.33, NASDAQ Capital
Determine, DTRM, 1.87, 1.92, 1.75, 1.86, 0.0, 0.0, 17541, 3.93, 1.55, 0.0, 0.0, 0.0, 3.33, NASDAQ Capital
Easterly Acquisition, EACQ, 10.1, 10.1, 10.1, 10.1, 0.0, 0.0, 110, 10.2, 9.25, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Essa Pharma, EPIX, 0.21, 0.21, 0.21, 0.21, 0.0, 0.0, 188461, 3.59, 0.15, 0.0, 0.0, 0.0, -4.24, NASDAQ Capital
Forum Merger Cl A, FMCI, 9.94, 9.95, 9.94, 9.95, 0.0, 0.0, 725, 10.66, 9.5, 0.0, 0.0, 0.0, -0.3, NASDAQ Capital
Gordon Pointe Acquisition Un, GPAQU, 10.0, 10.01, 10.0, 10.0, 0.0, 0.0, 291225, 10.02, 10.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Hunter Maritime Acquisition, HUNT, 9.8, 9.8, 9.8, 9.8, 0.0, 0.0, 25080, 10.5, 7.99, 0.0, 0.0, 0.0, 0.41, NASDAQ Capital
Identiv, INVE, 3.86, 3.95, 3.78, 3.84, 0.0, 0.0, 23062, 7.81, 2.55, 0.0, 0.0, 0.0, 14.97, NASDAQ Capital
Jewett-Cameron Trading, JCTCF, 15.35, 15.35, 15.05, 15.05, 0.0, 0.0, 10995, 17.9, 10.8, 0.0, 0.0, 13.32, 0.33, NASDAQ Capital
KBL Merger IV, KBLM, 9.69, 9.69, 9.69, 9.69, 0.0, 0.0, 2400, 9.8, 9.65, 0.0, 0.0, 0.0, -0.21, NASDAQ Capital
KBL Merger IV WT, KBLMW, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 200, 0.28, 0.15, 0.0, 0.0, 0.0, 26.9, NASDAQ Capital
LCNB, LCNB, 19.75, 19.94, 19.65, 19.75, 0.0, 0.0, 11731, 24.35, 18.05, 0.64, 3.24, 15.19, -3.42, NASDAQ Capital
Leisure Acquisition Un, LACQU, 9.94, 9.95, 9.94, 9.94, 0.0, 0.0, 800, 10.01, 9.3, 0.0, 0.0, 0.0, 0.3, NASDAQ Capital
Microbot Medical, MBOT, 1.06, 1.06, 1.03, 1.05, 0.0, 0.0, 540740, 9.94, 1.0, 0.0, 0.0, 0.0, 2.94, NASDAQ Capital
M III Acquisition Un, MIIIU, 10.85, 10.85, 10.85, 10.85, 0.0, 0.0, 2000, 11.55, 9.99, 0.0, 0.0, 0.0, 2.36, NASDAQ Capital
Modern Media Acquisition WT, MMDMW, 0.46, 0.46, 0.46, 0.46, 0.0, 0.0, 175, 0.75, 0.36, 0.0, 0.0, 0.0, -16.36, NASDAQ Capital
Moxian, MOXC, 3.58, 3.58, 3.36, 3.58, 0.0, 0.0, 73266, 4.16, 2.0, 0.0, 0.0, 0.0, -7.01, NASDAQ Capital
Nebula Acquisition, NEBUU, 10.11, 10.12, 10.07, 10.11, 0.0, 0.0, 23312, 10.14, 10.02, 0.0, 0.0, 0.0, 0.9, NASDAQ Capital
Origo Acquisition, OACQ, 10.7, 10.7, 10.55, 10.55, 0.0, 0.0, 1152, 11.65, 10.1, 0.0, 0.0, 0.0, -0.85, NASDAQ Capital
Osprey Energy Acquisition, OSPR, 9.75, 9.75, 9.62, 9.63, 0.0, 0.0, 50769, 9.75, 9.55, 0.0, 0.0, 0.0, 0.31, NASDAQ Capital
Pacific Ethanol, PEIX, 4.45, 4.5, 4.4, 4.45, 0.0, 0.0, 296609, 9.35, 4.1, 0.0, 0.0, 0.0, -2.2, NASDAQ Capital
PFSweb, PFSW, 7.45, 7.53, 7.39, 7.39, 0.0, 0.0, 18995, 8.88, 5.83, 0.0, 0.0, 0.0, -0.54, NASDAQ Capital
PLx Pharma, PLXP, 7.2, 7.23, 7.1, 7.2, 0.0, 0.0, 5692, 9.95, 1.05, 0.0, 0.0, 0.0, 4.36, NASDAQ Capital
Pure Cycle, PCYO, 8.7, 8.74, 8.55, 8.7, 0.0, 0.0, 14783, 8.95, 5.1, 0.0, 0.0, 0.0, 4.19, NASDAQ Capital
Renmin Tianli Group, ABAC, 2.94, 2.97, 2.87, 2.91, 0.0, 0.0, 7386, 4.76, 1.6, 0.0, 0.0, 27.95, -1.35, NASDAQ Capital
Research Frontiers, REFR, 1.02, 1.03, 1.01, 1.03, 0.0, 0.0, 37438, 2.0, 0.86, 0.0, 0.0, 0.0, -0.96, NASDAQ Capital
ReTo Eco-Solutions, RETO, 8.88, 9.3, 8.6, 8.96, 0.0, 0.0, 296484, 12.75, 5.94, 0.0, 0.0, 45.07, 27.09, NASDAQ Capital
ReWalk Robotics, RWLK, 1.1, 1.1, 1.05, 1.1, 0.0, 0.0, 140865, 3.2, 1.05, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Rubicon Technology, RBCN, 7.86, 7.86, 7.86, 7.86, 0.0, 0.0, 981, 10.45, 5.1, 0.0, 0.0, 0.0, -1.5, NASDAQ Capital
Stellar Acquisition III, STLR, 10.25, 10.25, 10.25, 10.25, 0.0, 0.0, 1000, 10.28, 9.99, 0.0, 0.0, 0.0, 0.39, NASDAQ Capital
Streamline Health Solutions, STRM, 1.85, 1.85, 1.81, 1.83, 0.0, 0.0, 52542, 2.82, 0.85, 0.0, 0.0, 0.0, 8.28, NASDAQ Capital
Tantech Holdings, TANH, 2.59, 2.61, 2.57, 2.58, 0.0, 0.0, 698879, 4.54, 1.0, 0.0, 0.0, 30.39, 0.0, NASDAQ Capital
Urban One Cl A, UONE, 1.9, 1.9, 1.9, 1.9, 0.0, 0.0, 220, 3.5, 1.25, 0.0, 0.0, 0.0, 2.7, NASDAQ Capital
Vical, VICL, 1.45, 1.45, 1.41, 1.43, 0.0, 0.0, 183001, 3.7, 1.32, 0.0, 0.0, 0.0, -21.86, NASDAQ Capital
WCF Bancorp, WCFB, 10.24, 10.24, 10.23, 10.23, 0.0, 0.0, 1480, 11.62, 9.06, 0.2, 1.96, 511.5, 7.46, NASDAQ Capital
Wellesley Bancorp, WEBK, 29.25, 29.25, 29.25, 29.25, 0.0, 0.0, 1093, 29.95, 23.7, 0.2, 0.68, 19.24, -1.52, NASDAQ Capital
Westwater Resources, WWR, 0.91, 0.93, 0.9, 0.92, 0.0, 0.0, 198145, 2.64, 0.76, 0.0, 0.0, 0.0, -14.02, NASDAQ Capital
Wheeler Real Estate Investment Trust WT, WHLRW, 0.03, 0.03, 0.03, 0.03, 0.0, 0.0, 2666, 0.72, 0.01, 0.0, 0.0, 0.0, -12.79, NASDAQ Capital
Air Industries Group, AIRI, 1.44, 1.44, 1.36, 1.42, 0.0, 0.0, 68789, 4.6, 1.15, 0.6, 42.25, 0.0, -15.98, NYSE American
CCA Industries, CAW, 3.1, 3.1, 3.1, 3.1, 0.0, 0.0, 656, 3.81, 2.6, 0.28, 9.03, 14.76, -1.59, NYSE American
DGSE Cos., DGSE, 1.02, 1.03, 1.0, 1.03, 0.0, 0.0, 4657, 1.74, 0.75, 0.0, 0.0, 0.0, 10.63, NYSE American
eMagin, EMAN, 1.55, 1.6, 1.5, 1.55, 0.0, 0.0, 324852, 3.0, 1.3, 0.0, 0.0, 0.0, -6.06, NYSE American
Erin Energy, ERN, 2.85, 2.9, 2.65, 2.85, 0.0, 0.0, 29860, 4.0, 1.15, 0.0, 0.0, 0.0, 3.64, NYSE American
Gastar Exploration, GST, 1.36, 1.37, 1.23, 1.25, 0.0, 0.0, 2104854, 2.19, 0.38, 0.0, 0.0, 0.0, 19.05, NYSE American
GlobalSCAPE, GSB, 3.55, 3.68, 3.53, 3.57, 0.0, 0.0, 55919, 5.51, 3.34, 0.06, 1.68, 18.79, 0.56, NYSE American
Globalstar, GSAT, 1.1, 1.12, 1.05, 1.08, 0.0, 0.0, 2677608, 2.59, 1.05, 0.0, 0.0, 0.0, -17.56, NYSE American
Great Panther Silver, GPL, 1.34, 1.35, 1.31, 1.32, 0.0, 0.0, 408959, 2.28, 1.06, 0.0, 0.0, 121.1, 2.33, NYSE American
Matinas BioPharma Holdings, MTNB, 1.14, 1.15, 1.13, 1.14, 0.0, 0.0, 104217, 3.99, 1.01, 0.0, 0.0, 0.0, -1.72, NYSE American
Sierra Metals, SMTS, 2.62, 2.62, 2.58, 2.59, 0.0, 0.0, 4578, 2.95, 1.64, 0.0, 0.0, 0.0, 4.44, NYSE American
Silvercorp Metals, SVM, 2.78, 2.82, 2.71, 2.73, 0.0, 0.0, 313002, 4.5, 2.12, 0.02, 0.73, 9.41, 4.2, NYSE American
Stone Energy WT, SGY%, 7.7, 8.13, 7.62, 7.83, 0.0, 0.0, 4912, 8.5, 1.5, 0.0, 0.0, 0.0, 56.6, NYSE American
ADT, ADT, 11.81, 11.92, 11.75, 11.9, 0.0, 0.0, 7910553, 12.97, 11.12, 0.0, 0.0, 0.0, -3.95, NYSE
Americold Realty Trust, COLD, 17.81, 17.89, 17.65, 17.75, 0.0, 0.0, 562137, 18.05, 17.05, 0.0, 0.0, 0.0, -0.11, NYSE
Archrock, AROC, 10.7, 10.95, 10.55, 10.55, 0.0, 0.0, 988363, 16.4, 8.3, 0.48, 4.55, 0.0, 0.48, NYSE
Atento, ATTO, 9.95, 9.95, 9.75, 9.9, 0.0, 0.0, 135397, 12.9, 7.7, 0.0, 0.0, 34.86, -2.46, NYSE
Baytex Energy, BTE, 3.36, 3.43, 3.33, 3.36, 0.0, 0.0, 1217395, 4.26, 2.13, 0.91, 27.1, 0.0, 12.0, NYSE
BEST ADR, BSTI, 9.02, 9.1, 9.02, 9.05, 0.0, 0.0, 572065, 13.25, 8.72, 0.0, 0.0, 0.0, 0.78, NYSE
Chesapeake Granite Wash Trust, CHKR, 1.9, 1.9, 1.85, 1.85, 0.0, 0.0, 52736, 3.35, 1.75, 0.26, 14.21, 6.53, 0.0, NYSE
Cincinnati Bell, CBB, 17.7, 17.8, 17.4, 17.6, 0.0, 0.0, 176138, 23.32, 16.05, 0.0, 0.0, 18.72, -15.59, NYSE
Citigroup Wt 2019, C%A, 0.15, 0.15, 0.15, 0.15, 0.0, 0.0, 279930, 0.2, 0.06, 0.0, 0.0, 0.0, 49.85, NYSE
Civitas Solutions, CIVI, 17.5, 17.7, 17.35, 17.5, 0.0, 0.0, 27242, 19.95, 15.4, 0.0, 0.0, 102.94, 2.34, NYSE
Compass Minerals International, CMP, 75.0, 75.35, 74.6, 74.7, 0.0, 0.0, 204132, 84.4, 59.72, 2.88, 3.86, 17.58, 3.39, NYSE
DHI Group, DHX, 1.9, 1.9, 1.85, 1.85, 0.0, 0.0, 170085, 6.05, 1.6, 0.0, 0.0, 0.0, -2.63, NYSE
Diana Shipping, DSX, 3.9, 3.95, 3.88, 3.9, 0.0, 0.0, 538127, 6.2, 3.45, 0.0, 0.0, 0.0, -4.18, NYSE
Douglas Dynamics, PLOW, 42.45, 42.8, 42.14, 42.45, 0.0, 0.0, 42430, 43.0, 28.55, 0.96, 2.26, 31.51, 12.3, NYSE
D.R. Horton, DHI, 50.68, 51.01, 50.04, 50.35, 0.0, 0.0, 4777368, 53.32, 29.29, 0.5, 0.99, 18.44, -1.41, NYSE
Enduro Royalty Trust, NDRO, 3.27, 3.3, 3.25, 3.25, 0.0, 0.0, 24263, 4.45, 2.75, 0.22, 6.81, 10.87, 3.17, NYSE
Eros International, EROS, 11.05, 11.1, 10.9, 11.0, 0.0, 0.0, 209789, 16.9, 6.65, 0.0, 0.0, 423.08, 13.99, NYSE
FBL Financial Group, FFG, 72.4, 72.4, 71.8, 71.9, 0.0, 0.0, 7818, 79.7, 59.75, 1.76, 2.45, 16.01, 3.23, NYSE
FGL Holdings WT, FG%, 1.55, 1.55, 1.55, 1.55, 0.0, 0.0, 300, 2.52, 0.97, 0.0, 0.0, 0.0, 0.0, NYSE
FirstEnergy, FE, 32.49, 33.0, 31.8, 32.09, 0.0, 0.0, 14743496, 35.22, 27.93, 1.44, 4.49, 0.0, 4.8, NYSE
Frank's International, FI, 7.4, 7.41, 7.28, 7.35, 0.0, 0.0, 472042, 12.82, 5.79, 0.3, 4.08, 0.0, 10.53, NYSE
GigCapital, GIG, 9.65, 9.65, 9.63, 9.63, 0.0, 0.0, 10875, 9.7, 9.62, 0.0, 0.0, 0.0, -0.1, NYSE
Greenhill, GHL, 19.75, 19.8, 19.45, 19.65, 0.0, 0.0, 290979, 32.45, 13.8, 0.2, 1.02, 26.55, 0.77, NYSE
Harmony Gold Mining ADR, HMY, 1.77, 1.78, 1.72, 1.73, 0.0, 0.0, 2245839, 2.99, 1.56, 0.05, 3.05, 46.13, -7.49, NYSE
Invacare, IVC, 17.95, 18.1, 17.75, 18.0, 0.0, 0.0, 115235, 18.15, 9.9, 0.05, 0.28, 0.0, 6.82, NYSE
Just Energy Group, JE, 4.34, 4.37, 4.32, 4.34, 0.0, 0.0, 133398, 6.35, 4.0, 0.39, 9.05, 8.02, 1.17, NYSE
Keane Group, FRAC, 17.02, 17.17, 16.67, 16.91, 0.0, 0.0, 3193312, 22.93, 12.42, 0.0, 0.0, 0.0, -11.05, NYSE
Kingsway Financial Services, KFS, 5.55, 5.6, 5.5, 5.55, 0.0, 0.0, 3432, 6.5, 4.8, 0.0, 0.0, 0.0, 9.9, NYSE
LaSalle Hotel Properties, LHO, 30.79, 30.9, 30.5, 30.61, 0.0, 0.0, 933903, 31.87, 27.44, 1.8, 5.88, 35.35, 9.05, NYSE
LendingClub, LC, 4.11, 4.14, 4.01, 4.08, 0.0, 0.0, 9322065, 6.79, 3.29, 0.0, 0.0, 0.0, -1.21, NYSE
L.S. Starrett Cl A, SCX, 8.1, 8.2, 8.05, 8.1, 0.0, 0.0, 6059, 11.55, 6.75, 0.4, 4.94, 90.0, -5.81, NYSE
Marcus, MCS, 26.7, 26.95, 26.5, 26.75, 0.0, 0.0, 56220, 34.9, 23.85, 0.5, 1.87, 19.3, -2.19, NYSE
MarineMax, HZO, 23.85, 24.3, 23.05, 23.8, 0.0, 0.0, 515836, 24.3, 13.8, 0.0, 0.0, 22.88, 25.93, NYSE
Medley Management Cl A, MDLY, 6.55, 6.61, 6.5, 6.6, 0.0, 0.0, 6282, 10.2, 5.5, 0.8, 12.12, 30.0, 1.54, NYSE
Methode Electronics, MEI, 42.15, 42.15, 41.5, 41.85, 0.0, 0.0, 163774, 48.44, 36.05, 0.44, 1.05, 17.15, 4.36, NYSE
MidSouth Bancorp, MSL, 14.9, 15.05, 14.75, 14.8, 0.0, 0.0, 30297, 16.6, 11.05, 0.04, 0.27, 0.0, 11.7, NYSE
Natuzzi ADR, NTZ, 1.72, 1.79, 1.72, 1.72, 0.0, 0.0, 11000, 3.3, 1.45, 0.0, 0.0, 0.0, 7.5, NYSE
Nautilus, NLS, 13.1, 13.2, 12.9, 13.0, 0.0, 0.0, 197940, 19.8, 12.25, 0.0, 0.0, 13.68, -2.62, NYSE
NQ Mobile ADR, NQ, 3.56, 3.61, 3.53, 3.56, 0.0, 0.0, 583516, 4.68, 3.25, 0.0, 0.0, 0.0, -11.44, NYSE
NuSTAR GP Holdings, NSH, 18.85, 18.9, 18.45, 18.55, 0.0, 0.0, 215975, 31.5, 13.5, 2.18, 11.75, 9.34, 18.15, NYSE
OCI Partners, OCIP, 8.9, 8.95, 8.55, 8.9, 0.0, 0.0, 43813, 10.35, 6.75, 0.32, 3.6, 0.0, 10.56, NYSE
OFG Bancorp, OFG, 10.0, 10.0, 9.7, 9.9, 0.0, 0.0, 463582, 13.7, 7.8, 0.24, 2.42, 11.98, 5.32, NYSE
PerkinElmer, PKI, 83.66, 84.49, 81.65, 82.75, 0.0, 0.0, 1480147, 84.49, 50.59, 0.28, 0.34, 77.58, 13.17, NYSE
PPDAI Group ADR, PPDF, 8.32, 8.55, 8.08, 8.46, 0.0, 0.0, 1517632, 14.63, 6.53, 0.0, 0.0, 0.0, 18.99, NYSE
Regalwood Global Energy Cl A, RWGE, 9.6, 9.6, 9.6, 9.6, 0.0, 0.0, 25000, 9.6, 9.6, 0.0, 0.0, 0.0, 0.0, NYSE
Regalwood Global Energy WT, RWGE%, 1.25, 1.25, 1.25, 1.25, 0.0, 0.0, 2200, 1.25, 1.2, 0.0, 0.0, 0.0, 4.17, NYSE
Rite Aid, RAD, 2.23, 2.24, 2.18, 2.23, 0.0, 0.0, 14224223, 7.02, 1.38, 0.0, 0.0, 0.0, 13.2, NYSE
Safe Bulkers, SB, 3.67, 3.78, 3.63, 3.65, 0.0, 0.0, 235851, 3.84, 1.23, 0.0, 0.0, 0.0, 13.0, NYSE
Scorpio Bulkers, SALT, 8.35, 8.4, 8.2, 8.3, 0.0, 0.0, 436181, 10.14, 5.7, 0.0, 0.0, 0.0, 12.16, NYSE
