Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Restaurant Brands International, QSR, 61.4, 61.59, 60.45, 60.48, -1.17, -1.9, 1474510, 68.89, 48.41, 0.84, 1.39, 41.71, -1.63, NYSE
WPX Energy, WPX, 15.69, 15.88, 15.41, 15.46, -0.3, -1.9, 4988137, 16.09, 8.39, 0.0, 0.0, 0.0, 9.88, NYSE
Bristow Group, BRS, 15.59, 15.81, 15.23, 15.37, -0.3, -1.91, 315148, 21.0, 6.21, 0.28, 1.82, 0.0, 14.11, NYSE
MPLX, MPLX, 38.59, 38.75, 37.88, 37.94, -0.74, -1.91, 1256655, 39.43, 30.88, 2.43, 6.4, 33.8, 6.96, NYSE
Pinnacle West Capital, PNW, 80.65, 80.65, 79.38, 79.39, -1.55, -1.91, 535035, 92.48, 75.79, 2.78, 3.5, 17.15, -6.8, NYSE
Shinhan Financial Group ADR, SHG, 48.76, 48.93, 48.32, 48.35, -0.94, -1.91, 128285, 50.37, 38.96, 0.0, 0.0, 7.93, 4.2, NYSE
Unilever ADR, UL, 55.9, 56.13, 55.81, 55.95, -1.09, -1.91, 948032, 60.13, 40.51, 1.69, 3.01, 25.18, 1.1, NYSE
Grupo Aval Acciones y Valores ADR, AVAL, 9.4, 9.4, 9.16, 9.21, -0.18, -1.92, 110568, 9.51, 7.42, 0.4, 4.35, 14.61, 8.35, NYSE
Acadia Realty Trust, AKR, 25.13, 25.29, 24.65, 24.94, -0.49, -1.93, 670600, 32.89, 24.65, 1.08, 4.33, 44.17, -8.85, NYSE
EnPro Industries, NPO, 91.51, 91.94, 90.07, 90.08, -1.77, -1.93, 67937, 94.79, 61.36, 0.88, 0.98, 3.91, -3.67, NYSE
LSB Industries, LXU, 8.75, 8.85, 8.61, 8.64, -0.17, -1.93, 97029, 11.71, 5.55, 0.0, 0.0, 0.0, -1.37, NYSE
Arista Networks, ANET, 283.5, 284.76, 277.36, 277.99, -5.51, -1.94, 701618, 284.76, 92.42, 0.0, 0.0, 57.44, 18.0, NYSE
Ashford Hospitality Trust, AHT, 6.69, 6.7, 6.47, 6.56, -0.13, -1.94, 403970, 8.15, 5.68, 0.48, 7.32, 0.0, -2.53, NYSE
Avery Dennison, AVY, 120.75, 121.17, 118.55, 118.67, -2.35, -1.94, 650612, 123.2, 71.71, 1.8, 1.52, 26.49, 3.32, NYSE
FGL Holdings WT, FG%, 1.5, 1.52, 1.5, 1.52, -0.03, -1.94, 29958, 2.52, 0.97, 0.0, 0.0, 0.0, -1.94, NYSE
North American Energy Partners, NOA, 5.2, 5.2, 5.05, 5.05, -0.1, -1.94, 6345, 5.7, 3.7, 0.06, 1.23, 156.83, 2.02, NYSE
Urban Edge Properties, UE, 23.5, 23.5, 23.07, 23.21, -0.46, -1.94, 357731, 28.9, 23.07, 0.88, 3.79, 22.98, -8.94, NYSE
Duke Energy, DUK, 78.55, 78.57, 77.17, 77.29, -1.54, -1.95, 4420733, 91.8, 76.28, 3.56, 4.61, 25.46, -8.11, NYSE
Global Net Lease, GNL, 18.48, 18.48, 18.07, 18.12, -0.36, -1.95, 455533, 25.25, 18.07, 2.13, 11.75, 36.98, -11.95, NYSE
Kraton, KRA, 52.18, 52.18, 51.09, 51.16, -1.02, -1.95, 154909, 53.39, 25.09, 0.0, 0.0, 67.32, 6.21, NYSE
Solaris Oilfield Infrastructure Cl A, SOI, 20.44, 20.44, 19.25, 19.57, -0.39, -1.95, 329186, 23.98, 9.89, 0.0, 0.0, 0.0, -8.59, NYSE
BBVA Banco Frances ADR, BFR, 25.28, 25.28, 24.75, 24.99, -0.5, -1.96, 540275, 27.45, 14.55, 0.25, 1.0, 25.31, -0.83, NYSE
PJT Partners, PJT, 50.08, 50.1, 48.88, 48.92, -0.98, -1.96, 63964, 50.35, 31.2, 0.2, 0.41, 80.45, 7.28, NYSE
Weingarten Realty Investors, WRI, 29.95, 29.98, 29.31, 29.48, -0.59, -1.96, 836392, 36.78, 29.03, 1.54, 5.22, 29.05, -10.31, NYSE
EQT GP Holdings, EQGP, 28.9, 28.9, 28.22, 28.34, -0.57, -1.97, 33342, 31.76, 24.18, 0.98, 3.44, 30.15, 5.35, NYSE
NRG Energy, NRG, 27.29, 27.4, 26.85, 26.86, -0.54, -1.97, 3667681, 29.78, 14.52, 0.12, 0.45, 0.0, -5.69, NYSE
Great Plains Energy, GXP, 31.12, 31.12, 30.63, 30.65, -0.62, -1.98, 779762, 34.72, 26.72, 1.1, 3.59, 29.47, -4.93, NYSE
Huntsman, HUN, 35.36, 35.38, 34.55, 34.59, -0.7, -1.98, 1848561, 36.09, 19.68, 0.5, 1.45, 16.24, 3.91, NYSE
Plains GP Holdings, PAGP, 22.57, 22.57, 22.21, 22.23, -0.45, -1.98, 1590272, 34.63, 18.98, 1.2, 5.4, 0.0, 1.28, NYSE
Shell Midstream Partners, SHLX, 29.71, 29.79, 29.09, 29.2, -0.59, -1.98, 366389, 34.17, 24.68, 1.33, 4.56, 22.99, -2.08, NYSE
Altisource Residential, RESI, 10.93, 10.95, 10.68, 10.82, -0.22, -1.99, 247581, 15.66, 10.37, 0.6, 5.55, 0.0, -8.77, NYSE
International Seaways, INSW, 17.51, 17.57, 17.01, 17.2, -0.35, -1.99, 240372, 23.43, 16.37, 0.0, 0.0, 0.0, -6.83, NYSE
ProPetro Holding, PUMP, 19.95, 19.98, 19.41, 19.67, -0.4, -1.99, 1594470, 22.88, 10.84, 0.0, 0.0, 0.0, -2.43, NYSE
Canada Goose Holdings, GOOS, 35.3, 35.54, 34.77, 34.85, -0.71, -2.0, 1483460, 35.67, 15.2, 0.0, 0.0, 0.0, 10.42, NYSE
Continental Building Products, CBPX, 29.9, 30.1, 29.45, 29.45, -0.6, -2.0, 116478, 31.0, 21.0, 0.0, 0.0, 23.94, 4.62, NYSE
Ferro Corp., FOE, 24.51, 24.51, 23.9, 24.0, -0.49, -2.0, 328752, 25.5, 13.55, 0.0, 0.0, 160.0, 1.74, NYSE
PQ Group Holdings, PQG, 16.96, 16.97, 16.57, 16.65, -0.34, -2.0, 75646, 17.65, 14.65, 0.0, 0.0, 0.0, 1.22, NYSE
Agree Realty, ADC, 49.07, 49.07, 47.79, 48.2, -0.99, -2.01, 176591, 53.65, 44.28, 2.08, 4.32, 23.63, -6.3, NYSE
Fortune Brands Home&Security, FBHS, 72.6, 72.65, 71.56, 71.6, -1.47, -2.01, 1129504, 73.62, 54.62, 0.8, 1.12, 24.94, 4.62, NYSE
MaxLinear, MXL, 27.24, 27.24, 26.64, 26.84, -0.55, -2.01, 683213, 32.47, 20.38, 0.0, 0.0, 103.23, 1.59, NYSE
Kadant, KAI, 100.95, 101.45, 99.25, 99.45, -2.05, -2.02, 50727, 114.0, 56.15, 0.84, 0.84, 29.42, -0.95, NYSE
Micro Focus International ADR, MFGP, 30.94, 30.94, 30.44, 30.52, -0.63, -2.02, 1770530, 36.21, 27.86, 0.0, 0.0, 47.26, -9.14, NYSE
Western Gas Partners, WES, 53.18, 53.18, 52.3, 52.36, -1.08, -2.02, 447556, 67.44, 42.68, 3.68, 7.03, 39.94, 8.88, NYSE
Roadrunner Transportation Systems, RRTS, 7.38, 7.39, 7.23, 7.23, -0.15, -2.03, 58271, 11.88, 6.05, 0.0, 0.0, 0.0, -6.23, NYSE
Westmoreland Resource Partners, WMLP, 2.65, 2.65, 2.59, 2.6, -0.05, -2.03, 7613, 5.66, 2.1, 0.46, 17.8, 0.0, -6.95, NYSE
Alliance Data Systems, ADS, 259.72, 261.4, 255.5, 256.51, -5.34, -2.04, 892788, 278.33, 209.0, 2.28, 0.89, 18.16, 1.2, NYSE
Frank's International, FI, 7.29, 7.35, 7.17, 7.2, -0.15, -2.04, 538152, 12.82, 5.79, 0.3, 4.17, 0.0, 8.27, NYSE
US Foods Holding, USFD, 33.91, 33.91, 33.12, 33.13, -0.69, -2.04, 3695911, 33.91, 25.43, 0.0, 0.0, 28.32, 3.76, NYSE
Boardwalk Pipeline Partners, BWP, 13.1, 13.22, 12.93, 12.93, -0.27, -2.05, 1035770, 18.95, 12.79, 0.4, 3.09, 10.96, 0.15, NYSE
Federated Investors, FII, 36.48, 36.72, 35.71, 35.76, -0.75, -2.05, 1204971, 36.76, 24.93, 1.0, 2.8, 12.37, -0.89, NYSE
Phillips 66 Partners, PSXP, 54.2, 54.56, 53.42, 53.44, -1.12, -2.05, 224379, 58.0, 44.4, 2.71, 5.07, 22.55, 2.08, NYSE
K12, LRN, 18.0, 18.06, 17.5, 17.61, -0.37, -2.06, 208297, 21.18, 15.07, 0.0, 0.0, 97.83, 10.75, NYSE
Kimberly-Clark, KMB, 121.86, 122.74, 119.66, 119.71, -2.52, -2.06, 2627816, 136.21, 109.67, 4.0, 3.34, 18.68, -0.79, NYSE
Valmont Industries, VMI, 168.9, 169.6, 166.05, 166.15, -3.5, -2.06, 55352, 176.35, 140.1, 1.5, 0.9, 19.83, 0.18, NYSE
Weyerhaeuser, WY, 37.83, 37.83, 36.56, 37.07, -0.78, -2.06, 5506695, 37.89, 30.75, 1.28, 3.45, 78.69, 5.13, NYSE
Buckeye Partners, BPL, 56.92, 57.19, 55.58, 55.74, -1.18, -2.07, 802726, 73.01, 43.9, 5.05, 9.06, 17.05, 12.49, NYSE
Chevron, CVX, 130.06, 131.58, 128.32, 128.48, -2.71, -2.07, 6009588, 133.88, 102.55, 4.32, 3.36, 37.4, 2.63, NYSE
MedEquities Realty Trust, MRT, 11.1, 11.1, 10.78, 10.87, -0.23, -2.07, 153099, 13.06, 10.06, 0.84, 7.73, 27.18, -3.12, NYSE
Universal Health Realty Income Trust, UHT, 67.2, 67.39, 66.24, 66.31, -1.4, -2.07, 22246, 84.9, 59.1, 2.66, 4.01, 20.47, -11.72, NYSE
USG, USG, 40.08, 40.34, 39.26, 39.31, -0.83, -2.07, 921422, 41.18, 25.6, 0.0, 0.0, 31.03, 1.95, NYSE
CNOOC ADR, CEO, 161.62, 161.87, 160.1, 160.38, -3.4, -2.08, 87246, 166.23, 108.05, 5.12, 3.19, 20.29, 11.72, NYSE
Employers Holdings, EIG, 43.1, 43.4, 42.3, 42.3, -0.9, -2.08, 118526, 50.45, 35.6, 0.6, 1.42, 13.26, -4.73, NYSE
Aaron's Inc., AAN, 42.5, 42.6, 41.58, 41.77, -0.89, -2.09, 325980, 48.22, 26.12, 0.12, 0.29, 21.98, 4.82, NYSE
NGL Energy Partners, NGL, 16.6, 17.05, 16.3, 16.4, -0.35, -2.09, 614859, 25.5, 8.57, 1.56, 9.51, 0.0, 16.73, NYSE
Warrior Met Coal, HCC, 28.7, 28.9, 27.9, 28.06, -0.6, -2.09, 529106, 30.49, 15.1, 0.2, 0.71, 0.0, 11.57, NYSE
Armstrong World Industries, AWI, 64.05, 64.17, 62.65, 62.8, -1.35, -2.1, 216495, 64.6, 38.45, 0.0, 0.0, 23.59, 3.72, NYSE
Deutsche Bank, DB, 19.28, 19.29, 19.05, 19.1, -0.41, -2.1, 3560527, 20.23, 15.59, 0.2, 1.06, 0.0, 0.37, NYSE
MarineMax, HZO, 23.8, 23.95, 23.01, 23.3, -0.5, -2.1, 340709, 24.3, 13.8, 0.0, 0.0, 22.4, 23.28, NYSE
Pretium Resources, PVG, 7.61, 7.66, 7.27, 7.47, -0.16, -2.1, 5690414, 12.53, 7.27, 0.0, 0.0, 0.0, -34.53, NYSE
Vail Resorts, MTN, 228.74, 229.66, 223.59, 225.06, -4.82, -2.1, 520321, 237.77, 168.83, 4.21, 1.87, 38.21, 5.93, NYSE
Vipshop Holdings ADR, VIPS, 17.5, 17.54, 16.84, 17.28, -0.37, -2.1, 11724178, 17.75, 7.79, 0.0, 0.0, 51.29, 47.44, NYSE
BlackRock, BLK, 585.53, 585.53, 574.2, 574.42, -12.38, -2.11, 592190, 594.52, 365.83, 11.52, 2.01, 18.96, 11.82, NYSE
Eclipse Resources, ECR, 2.35, 2.38, 2.29, 2.32, -0.05, -2.11, 321035, 3.1, 1.6, 0.0, 0.0, 0.0, -3.33, NYSE
Four Corners Property Trust, FCPT, 24.04, 24.2, 23.56, 23.64, -0.51, -2.11, 345264, 26.96, 20.82, 1.1, 4.65, 16.77, -8.02, NYSE
Tupperware Brands, TUP, 65.05, 66.23, 63.97, 64.06, -1.38, -2.11, 642138, 74.36, 56.05, 2.72, 4.25, 23.38, 2.17, NYSE
CBS Cl B, CBS, 59.31, 59.53, 58.59, 58.73, -1.27, -2.12, 4376389, 70.09, 52.75, 0.72, 1.23, 81.57, -0.46, NYSE
Ameresco, AMRC, 9.35, 9.5, 9.2, 9.2, -0.2, -2.13, 118513, 9.5, 4.8, 0.0, 0.0, 24.21, 6.98, NYSE
Black Knight, BKI, 51.55, 51.55, 50.45, 50.45, -1.1, -2.13, 627515, 53.0, 41.1, 0.0, 0.0, 75.3, 14.27, NYSE
CBS Cl A, CBSA, 59.04, 59.19, 58.76, 58.77, -1.28, -2.13, 6039, 71.07, 53.0, 0.72, 1.23, 81.63, -1.69, NYSE
CONSOL Coal Resources, CCR, 16.45, 16.45, 16.1, 16.1, -0.35, -2.13, 37394, 19.55, 12.55, 2.05, 12.73, 11.64, 2.88, NYSE
Equifax, EFX, 127.23, 127.38, 124.16, 124.77, -2.72, -2.13, 986226, 147.02, 89.59, 1.56, 1.25, 28.23, 5.81, NYSE
Holly Energy Partners, HEP, 32.38, 32.38, 31.59, 31.74, -0.69, -2.13, 145232, 37.82, 30.11, 2.6, 8.19, 20.67, -2.31, NYSE
Honeywell International, HON, 164.85, 165.13, 161.4, 161.47, -3.52, -2.13, 3537118, 165.13, 117.13, 2.98, 1.85, 77.63, 5.29, NYSE
Thermon Group Holdings, THR, 23.9, 23.95, 23.39, 23.44, -0.51, -2.13, 69765, 26.5, 15.74, 0.0, 0.0, 55.81, -0.97, NYSE
Five Point Holdings, FPH, 13.93, 13.97, 13.07, 13.71, -0.3, -2.14, 262314, 16.74, 12.0, 0.0, 0.0, 0.0, -2.77, NYSE
Monmouth Real Estate Investment Cl A, MNR, 17.22, 17.22, 16.94, 16.94, -0.37, -2.14, 208769, 18.45, 13.68, 0.68, 4.01, 47.7, -4.83, NYSE
Realty Income, O, 54.0, 54.17, 52.65, 53.05, -1.16, -2.14, 2049247, 63.6, 52.6, 2.63, 4.95, 43.48, -6.96, NYSE
Jabil, JBL, 26.35, 26.47, 25.95, 25.96, -0.57, -2.15, 2260745, 31.7, 23.45, 0.32, 1.23, 45.54, -1.1, NYSE
Gannett, GCI, 12.05, 12.07, 11.73, 11.78, -0.26, -2.16, 758757, 12.38, 7.36, 0.64, 5.43, 30.54, 1.64, NYSE
PetroQuest Energy, PQ, 1.85, 1.86, 1.79, 1.81, -0.04, -2.16, 50765, 4.75, 1.5, 0.0, 0.0, 0.0, -4.23, NYSE
Franklin Covey, FC, 29.85, 30.0, 29.2, 29.35, -0.65, -2.17, 57022, 31.2, 15.2, 0.0, 0.0, 0.0, 41.45, NYSE
iStar, STAR, 11.08, 11.08, 10.8, 10.82, -0.24, -2.17, 822944, 12.68, 10.8, 0.0, 0.0, 0.0, -4.25, NYSE
Mack-Cali Realty, CLI, 21.06, 21.08, 20.69, 20.69, -0.46, -2.17, 450038, 29.7, 20.61, 0.8, 3.87, 89.96, -4.04, NYSE
One Liberty Properties, OLP, 24.85, 25.0, 24.18, 24.33, -0.54, -2.17, 41124, 27.7, 21.96, 1.8, 7.4, 18.71, -6.13, NYSE
China Rapid Finance ADR, XRF, 5.89, 5.89, 5.71, 5.81, -0.13, -2.19, 73376, 12.86, 4.6, 0.0, 0.0, 0.0, 1.57, NYSE
Diageo ADR, DEO, 142.71, 143.8, 141.81, 141.85, -3.17, -2.19, 663273, 147.62, 110.59, 2.85, 2.01, 26.4, -2.86, NYSE
Ford Motor, F, 11.42, 11.47, 11.11, 11.12, -0.25, -2.2, 53888968, 13.48, 10.47, 0.6, 5.4, 5.85, -10.97, NYSE
Phillips 66, PSX, 106.12, 106.44, 103.95, 104.25, -2.34, -2.2, 2460348, 107.47, 75.14, 2.8, 2.69, 26.13, 3.06, NYSE
SK Telecom ADR, SKM, 27.69, 27.73, 27.46, 27.54, -0.62, -2.2, 337053, 28.97, 21.14, 0.0, 0.0, 8.04, -1.33, NYSE
Targa Resources, TRGP, 49.69, 49.83, 48.77, 48.89, -1.1, -2.2, 2192096, 61.83, 39.59, 3.64, 7.45, 0.0, 0.97, NYSE
Basic Energy Services, BAS, 20.08, 20.41, 19.63, 19.78, -0.45, -2.22, 342557, 44.81, 14.03, 0.0, 0.0, 51.4, -15.72, NYSE
ECA Marcellus Trust I, ECT, 2.2, 2.25, 2.2, 2.2, -0.05, -2.22, 32278, 2.85, 2.0, 0.29, 13.27, 6.61, 2.33, NYSE
First Data Cl A, FDC, 18.26, 18.4, 17.99, 18.06, -0.41, -2.22, 4745419, 19.23, 14.67, 0.0, 0.0, 23.76, 8.08, NYSE
Marathon Petroleum, MPC, 71.51, 71.75, 69.97, 70.15, -1.59, -2.22, 3838344, 73.53, 46.88, 1.6, 2.28, 21.94, 6.32, NYSE
Penske Automotive Group, PAG, 54.45, 54.83, 53.27, 53.34, -1.21, -2.22, 483350, 55.25, 38.33, 1.32, 2.47, 12.52, 11.47, NYSE
Teekay LNG Partners, TGP, 20.05, 20.2, 19.7, 19.85, -0.45, -2.22, 215666, 21.65, 14.05, 0.56, 2.82, 24.07, -1.49, NYSE
CNX Midstream Partners, CNXM, 20.2, 20.22, 19.69, 19.77, -0.45, -2.23, 87674, 25.24, 15.25, 1.25, 6.34, 11.62, 17.89, NYSE
Rogers Communications Cl B, RCI, 49.34, 49.34, 48.18, 48.24, -1.1, -2.23, 482393, 54.95, 41.33, 1.54, 3.19, 18.84, -5.28, NYSE
Nomura Holdings ADR, NMR, 6.59, 6.61, 6.55, 6.55, -0.15, -2.24, 290308, 6.83, 5.28, 0.0, 0.0, 10.93, 12.54, NYSE
Apollo Global Management Cl A, APO, 36.22, 36.42, 35.21, 35.6, -0.82, -2.25, 1067046, 36.65, 20.75, 1.56, 4.38, 11.63, 6.36, NYSE
Cloud Peak Energy, CLD, 5.33, 5.33, 5.18, 5.21, -0.12, -2.25, 625213, 6.3, 2.78, 0.0, 0.0, 173.67, 17.08, NYSE
Navios Maritime Acquisition, NNA, 0.87, 0.88, 0.85, 0.85, -0.02, -2.25, 419756, 1.92, 0.85, 0.2, 23.53, 0.0, -23.42, NYSE
Tahoe Resources, TAHO, 4.38, 4.44, 4.35, 4.35, -0.1, -2.25, 2499120, 9.68, 4.15, 0.24, 5.52, 13.55, -9.19, NYSE
Banco Bradesco Ord ADR, BBDO, 12.25, 12.25, 12.12, 12.12, -0.28, -2.26, 573, 12.64, 7.47, 0.06, 0.52, 0.0, 30.74, NYSE
Brink's, BCO, 86.15, 86.15, 84.0, 84.25, -1.95, -2.26, 217156, 88.1, 42.55, 0.6, 0.71, 53.31, 7.05, NYSE
Parsley Energy Cl A, PE, 28.57, 28.71, 28.05, 28.08, -0.65, -2.26, 3545221, 36.4, 22.98, 0.0, 0.0, 351.0, -4.62, NYSE
SEACOR Holdings, CKH, 47.05, 47.48, 46.29, 46.34, -1.07, -2.26, 51478, 50.36, 30.85, 0.0, 0.0, 0.0, 0.26, NYSE
Vaalco Energy, EGY, 0.83, 0.83, 0.78, 0.8, -0.02, -2.26, 188516, 1.23, 0.68, 0.0, 0.0, 19.98, 14.62, NYSE
Era Group, ERA, 10.49, 10.5, 10.27, 10.31, -0.24, -2.27, 48067, 16.18, 8.0, 0.0, 0.0, 0.0, -4.09, NYSE
Petrobras Argentina ADR, PZE, 13.97, 14.05, 13.75, 13.78, -0.32, -2.27, 12501, 14.8, 9.12, 0.07, 0.53, 0.0, 1.4, NYSE
Banco Macro ADR, BMA, 106.88, 106.99, 105.19, 105.41, -2.46, -2.28, 147978, 136.1, 73.03, 0.75, 0.71, 13.33, -9.04, NYSE
British American Tobacco ADR, BTI, 68.92, 68.92, 68.12, 68.47, -1.6, -2.28, 1297531, 73.41, 60.15, 1.17, 1.71, 11.82, 2.21, NYSE
Gray Television Cl A, GTNA, 15.0, 15.15, 14.95, 14.95, -0.35, -2.29, 1459, 15.3, 10.55, 0.0, 0.0, 8.26, 4.18, NYSE
Greenhill, GHL, 19.6, 19.65, 19.15, 19.2, -0.45, -2.29, 256078, 31.35, 13.8, 0.2, 1.04, 25.95, -1.54, NYSE
PBF Energy, PBF, 32.89, 33.06, 32.36, 32.4, -0.76, -2.29, 1993033, 37.01, 18.48, 1.2, 3.7, 15.46, -8.6, NYSE
Ryerson Holding, RYI, 10.85, 10.95, 10.55, 10.6, -0.25, -2.3, 240006, 14.65, 7.65, 0.0, 0.0, 44.17, 1.92, NYSE
Embotelladora Andina S.A. (Series A) ADR, AKOA, 26.25, 26.25, 26.25, 26.25, -0.62, -2.31, 192, 28.25, 19.74, 0.85, 3.23, 24.71, -0.98, NYSE
DXC Technology, DXC, 102.44, 102.57, 99.97, 100.12, -2.38, -2.32, 1134200, 102.95, 64.06, 0.72, 0.72, 169.69, 5.5, NYSE
Energy Transfer Equity, ETE, 18.86, 18.96, 18.45, 18.51, -0.44, -2.32, 3291536, 19.85, 15.03, 1.18, 6.37, 22.72, 7.24, NYSE
Black Hills, BKH, 57.06, 57.36, 55.76, 55.77, -1.33, -2.33, 873958, 72.02, 52.5, 1.9, 3.41, 21.29, -7.22, NYSE
Intelsat, I, 2.98, 3.0, 2.9, 2.93, -0.07, -2.33, 217578, 7.47, 2.63, 0.0, 0.0, 0.61, -13.57, NYSE
Valero Energy, VLO, 98.63, 98.63, 96.19, 96.39, -2.3, -2.33, 2693131, 99.95, 60.69, 3.2, 3.32, 20.82, 4.87, NYSE
58.com ADR, WUBA, 87.22, 87.65, 83.6, 84.05, -2.01, -2.34, 1178899, 87.65, 27.58, 0.0, 0.0, 98.87, 17.44, NYSE
Care.com, CRCM, 19.2, 19.24, 18.71, 18.75, -0.45, -2.34, 158142, 20.88, 8.05, 0.0, 0.0, 125.0, 3.94, NYSE
JELD-WEN Holding, JELD, 40.82, 40.88, 39.8, 40.0, -0.96, -2.34, 366779, 42.27, 25.6, 0.0, 0.0, 124.42, 1.6, NYSE
Johnson Controls International, JCI, 41.26, 41.44, 40.4, 40.46, -0.97, -2.34, 5777045, 44.54, 34.51, 1.04, 2.57, 23.66, 6.17, NYSE
Cheetah Mobile ADR, CMCM, 16.27, 16.43, 15.8, 16.2, -0.39, -2.35, 478474, 18.18, 7.54, 0.0, 0.0, 42.7, 34.11, NYSE
Gerdau ADR, GGB, 4.65, 4.68, 4.56, 4.58, -0.11, -2.35, 8191850, 4.79, 2.6, 0.04, 0.8, 0.0, 23.12, NYSE
MiX Telematics ADR, MIXT, 12.01, 12.01, 11.35, 11.66, -0.28, -2.35, 62593, 13.17, 5.59, 0.18, 1.56, 29.69, -8.62, NYSE
Vectren, VVC, 61.75, 61.75, 60.51, 60.54, -1.46, -2.35, 346744, 69.86, 53.65, 1.8, 2.97, 22.34, -6.89, NYSE
Williams Partners, WPZ, 43.31, 43.32, 42.25, 42.34, -1.02, -2.35, 1186612, 44.06, 34.74, 2.4, 5.67, 27.86, 9.18, NYSE
Newmont Mining, NEM, 40.78, 40.92, 40.04, 40.08, -0.97, -2.36, 3253758, 42.04, 31.42, 0.3, 0.75, 205.64, 6.82, NYSE
Tenaris ADR, TS, 35.69, 35.83, 35.16, 35.24, -0.85, -2.36, 1481916, 36.34, 25.91, 0.52, 1.48, 57.49, 10.61, NYSE
MFC Bancorp, MFCB, 7.6, 7.63, 7.42, 7.42, -0.18, -2.37, 10459, 11.25, 7.0, 0.0, 0.0, 0.0, -4.75, NYSE
Safeguard Scientifics, SFE, 12.5, 12.6, 12.35, 12.35, -0.3, -2.37, 103267, 14.4, 10.65, 0.0, 0.0, 0.0, 10.27, NYSE
Yum China Holdings, YUMC, 47.91, 48.1, 47.0, 47.04, -1.14, -2.37, 2115353, 48.75, 25.53, 0.0, 0.0, 32.0, 17.54, NYSE
Comstock Resources, CRK, 10.33, 10.6, 9.79, 10.24, -0.25, -2.38, 564492, 13.18, 4.01, 0.0, 0.0, 0.0, 21.04, NYSE
Owens Corning, OC, 95.45, 95.66, 93.53, 93.66, -2.28, -2.38, 754320, 96.52, 53.04, 0.84, 0.9, 28.01, 1.87, NYSE
Snap-On, SNA, 180.0, 181.47, 177.73, 177.91, -4.34, -2.38, 761444, 185.47, 140.83, 3.28, 1.84, 18.25, 2.07, NYSE
Albemarle, ALB, 114.23, 114.46, 111.31, 111.68, -2.73, -2.39, 2198736, 144.99, 90.35, 1.28, 1.15, 25.84, -12.67, NYSE
Quad/Graphics, QUAD, 23.71, 23.84, 23.23, 23.23, -0.57, -2.39, 171769, 29.04, 18.16, 1.2, 5.17, 13.43, 2.79, NYSE
GasLog Partners, GLOP, 25.0, 25.0, 24.15, 24.35, -0.6, -2.4, 129856, 25.55, 21.55, 2.07, 8.5, 10.73, -1.62, NYSE
INVESCO, IVZ, 38.26, 38.43, 37.47, 37.48, -0.92, -2.4, 2704657, 38.43, 28.75, 1.16, 3.09, 16.39, 2.57, NYSE
Chesapeake Utilities, CPK, 74.6, 74.6, 72.0, 72.95, -1.8, -2.41, 75126, 86.35, 63.8, 1.3, 1.78, 27.12, -7.13, NYSE
ACCO Brands, ACCO, 12.25, 12.33, 12.05, 12.05, -0.3, -2.43, 293940, 14.75, 10.35, 0.0, 0.0, 20.78, -1.23, NYSE
Cosan Cl A, CZZ, 11.44, 11.66, 11.2, 11.25, -0.28, -2.43, 1135646, 11.66, 5.63, 0.08, 0.67, 56.96, 15.98, NYSE
National Retail Properties, NNN, 40.55, 40.78, 39.55, 39.79, -0.99, -2.43, 1135748, 46.34, 36.45, 1.9, 4.78, 32.46, -7.74, NYSE
Adecoagro, AGRO, 10.3, 10.3, 9.97, 9.98, -0.25, -2.44, 940567, 13.29, 8.33, 0.0, 0.0, 45.16, -3.48, NYSE
Armstrong Flooring, AFI, 16.32, 16.41, 15.92, 16.0, -0.4, -2.44, 52568, 22.96, 13.32, 0.0, 0.0, 0.0, -5.44, NYSE
Dover Motorsports, DVD, 2.05, 2.06, 2.0, 2.0, -0.05, -2.44, 31487, 2.45, 1.8, 0.08, 4.0, 9.09, 2.56, NYSE
Fairmount Santrol Holdings, FMSA, 5.67, 5.74, 5.54, 5.6, -0.14, -2.44, 2077962, 13.02, 2.46, 0.0, 0.0, 93.33, 7.07, NYSE
KB Financial Group ADR, KB, 62.61, 62.92, 62.3, 62.34, -1.56, -2.44, 189528, 63.96, 39.91, 0.0, 0.0, 8.84, 6.55, NYSE
MSC Industrial Direct, MSM, 98.0, 98.63, 96.15, 96.25, -2.41, -2.44, 643637, 105.7, 65.42, 2.32, 2.41, 23.25, -0.42, NYSE
Trinity Industries, TRN, 36.35, 36.56, 35.52, 35.53, -0.89, -2.44, 1130380, 38.25, 25.01, 0.52, 1.46, 23.69, -5.15, NYSE
Franco-Nevada, FNV, 77.57, 77.8, 76.03, 76.12, -1.91, -2.45, 599341, 86.06, 60.1, 0.92, 1.21, 96.35, -4.79, NYSE
Horace Mann Educators, HMN, 42.7, 42.85, 41.75, 41.75, -1.05, -2.45, 186930, 47.65, 33.85, 1.1, 2.63, 27.11, -5.33, NYSE
RPC, RES, 20.52, 20.7, 19.94, 20.25, -0.51, -2.46, 3154895, 27.07, 16.63, 0.4, 1.98, 27.0, -20.68, NYSE
Tallgrass Energy Partners, TEP, 47.59, 47.7, 46.4, 46.45, -1.17, -2.46, 334188, 55.5, 41.13, 3.86, 8.31, 12.42, 1.31, NYSE
