Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Bright Horizons Family Solutions, BFAM, 94.36, 94.97, 93.76, 93.92, -0.43, -0.46, 191199, 98.84, 65.0, 0.0, 0.0, 46.56, -0.09, NYSE
Cardinal Health, CAH, 65.14, 66.31, 64.52, 65.14, -0.3, -0.46, 3333643, 84.88, 54.66, 1.85, 2.84, 18.94, 6.32, NYSE
Essex Property Trust, ESS, 218.82, 223.51, 217.52, 217.81, -1.01, -0.46, 527256, 270.04, 214.03, 7.0, 3.21, 27.29, -9.76, NYSE
Graco Inc., GGG, 43.35, 43.86, 43.07, 43.38, -0.2, -0.46, 691464, 49.69, 29.7, 0.53, 1.22, 29.85, -4.07, NYSE
UniFirst, UNF, 153.0, 154.95, 152.1, 152.65, -0.7, -0.46, 54312, 176.15, 124.85, 0.15, 0.1, 41.03, -7.43, NYSE
Weyerhaeuser, WY, 34.5, 35.16, 34.46, 34.52, -0.16, -0.46, 4026146, 37.89, 30.95, 1.28, 3.71, 44.83, -2.1, NYSE
Jensyn Acquisition Un, JSYNU, 10.83, 10.83, 10.55, 10.82, -0.05, -0.46, 25107, 11.39, 10.44, 0.0, 0.0, 0.0, -0.28, NASDAQ Capital
Citizens Community Bancorp, CZWI, 14.07, 14.07, 13.57, 13.81, -0.07, -0.47, 54994, 14.43, 12.49, 0.2, 1.45, 25.93, 2.33, NASDAQ Global
PDL Community Bancorp, PDLB, 14.95, 14.95, 14.61, 14.95, -0.07, -0.47, 8428, 16.95, 14.5, 0.0, 0.0, 0.0, -1.52, NASDAQ Global
Sabra Healthcare REIT, SBRA, 17.13, 17.47, 17.01, 17.1, -0.08, -0.47, 1761473, 29.1, 16.68, 1.8, 10.53, 14.49, -8.9, NASDAQ Global
Videocon d2h ADR, VDTH, 8.6, 8.6, 8.35, 8.41, -0.04, -0.47, 110887, 11.74, 6.4, 0.0, 0.0, 108.1, -11.57, NASDAQ Global
Brown-Forman Cl A, BFA, 64.1, 66.0, 63.43, 63.79, -0.3, -0.47, 40747, 69.04, 46.19, 0.63, 0.99, 33.22, -5.13, NYSE
Costamare, CMRE, 6.34, 6.44, 6.28, 6.36, -0.03, -0.47, 933089, 8.18, 5.15, 0.4, 6.29, 11.87, 10.23, NYSE
Dominion Energy, D, 73.98, 74.85, 73.4, 73.76, -0.35, -0.47, 4663563, 85.3, 71.59, 3.34, 4.53, 15.01, -9.01, NYSE
Generac Holdings, GNRC, 48.43, 49.07, 48.22, 48.4, -0.23, -0.47, 314702, 53.78, 33.77, 0.0, 0.0, 25.47, -2.26, NYSE
Hess Midstream Partners, HESM, 21.19, 21.99, 20.81, 21.17, -0.1, -0.47, 109504, 26.78, 18.32, 1.29, 6.08, 0.0, 6.87, NYSE
TopBuild, BLD, 72.61, 73.98, 72.02, 72.59, -0.34, -0.47, 194105, 78.64, 36.73, 0.0, 0.0, 35.88, -4.16, NYSE
CyrusOne, CONE, 55.58, 56.59, 55.02, 55.47, -0.27, -0.48, 601132, 65.73, 46.41, 1.68, 3.03, 0.0, -6.82, NASDAQ Global
Heritage-Crystal Clean, HCCI, 20.5, 20.95, 19.49, 20.55, -0.1, -0.48, 80633, 25.2, 12.85, 0.0, 0.0, 23.9, -5.52, NASDAQ Global
Red Rock Resorts Cl A, RRR, 33.43, 33.68, 32.82, 33.25, -0.16, -0.48, 332187, 35.77, 20.87, 0.4, 1.2, 75.57, -1.45, NASDAQ Global
Antero Midstream GP, AMGP, 20.6, 20.85, 20.38, 20.61, -0.1, -0.48, 493415, 22.87, 16.62, 0.3, 1.46, 0.0, 4.51, NYSE
Envestnet, ENV, 51.65, 52.15, 51.35, 51.55, -0.25, -0.48, 169865, 55.45, 30.8, 0.0, 0.0, 0.0, 3.41, NYSE
Genco Shipping&Trading, GNK, 12.59, 12.87, 12.18, 12.5, -0.06, -0.48, 59073, 15.17, 8.47, 0.0, 0.0, 0.0, -6.16, NYSE
UMH Properties, UMH, 12.52, 12.7, 12.43, 12.49, -0.06, -0.48, 220777, 17.9, 12.25, 0.72, 5.76, 0.0, -16.17, NYSE
Wheeler Real Estate Investment Trust WT, WHLRW, 0.02, 0.02, 0.02, 0.02, -0.0, -0.48, 3331, 0.72, 0.01, 0.0, 0.0, 0.0, -39.53, NASDAQ Capital
Allscripts Healthcare Solutions, MDRX, 14.15, 14.26, 13.98, 14.16, -0.07, -0.49, 1421568, 16.13, 11.25, 0.0, 0.0, 0.0, -2.68, NASDAQ Global
Blueknight Energy Partners G.P., BKEP, 5.2, 5.2, 5.0, 5.1, -0.03, -0.49, 67851, 7.35, 4.65, 0.58, 11.37, 0.0, 0.0, NASDAQ Global
Esperion Therapeutics, ESPR, 67.39, 68.7, 66.38, 67.11, -0.33, -0.49, 365344, 82.18, 19.16, 0.0, 0.0, 0.0, 1.93, NASDAQ Global
Insight Enterprises, NSIT, 34.4, 34.85, 34.16, 34.4, -0.17, -0.49, 154839, 53.19, 33.08, 0.0, 0.0, 12.74, -10.16, NASDAQ Global
Zumiez, ZUMZ, 20.55, 21.25, 20.25, 20.45, -0.1, -0.49, 568421, 24.45, 11.43, 0.0, 0.0, 20.05, -1.8, NASDAQ Global
Brandywine Realty Trust, BDN, 16.51, 16.75, 16.4, 16.41, -0.08, -0.49, 1684061, 18.69, 15.65, 0.72, 4.39, 25.25, -9.79, NYSE
Fortis, FTS, 32.89, 33.29, 32.63, 32.79, -0.16, -0.49, 441642, 38.24, 31.27, 1.34, 4.09, 17.27, -10.58, NYSE
Metropolitan Bank Holding, MCB, 45.11, 45.3, 44.67, 45.06, -0.22, -0.49, 40974, 51.3, 36.35, 0.0, 0.0, 0.0, 7.03, NYSE
Spectrum Brands Holdings, SPB, 111.42, 112.31, 109.55, 110.8, -0.55, -0.49, 916111, 146.09, 98.11, 1.68, 1.52, 21.98, -1.42, NYSE
Myomo, MYO, 4.05, 4.28, 3.95, 4.08, -0.02, -0.49, 628699, 23.2, 2.07, 0.0, 0.0, 0.0, 8.8, NYSE American
Great Western Bancorp, GWB, 41.66, 42.19, 41.46, 41.58, -0.21, -0.5, 247732, 45.62, 33.27, 0.8, 1.92, 17.92, 4.47, NYSE
InterContinental Hotels Group ADR, IHG, 63.61, 64.53, 63.44, 63.63, -0.32, -0.5, 281112, 69.23, 48.39, 0.0, 0.0, 29.57, 0.19, NYSE
Quanex Building Products, NX, 19.75, 19.93, 19.45, 19.75, -0.1, -0.5, 188979, 24.6, 17.45, 0.16, 0.81, 37.26, -15.6, NYSE
Sunstone Hotel Investors, SHO, 15.98, 16.18, 15.9, 15.94, -0.08, -0.5, 1530718, 17.46, 14.15, 0.2, 1.25, 24.98, -3.57, NYSE
Community First Bancshares, CFBI, 11.03, 11.26, 11.03, 11.25, -0.06, -0.5, 5833, 15.0, 11.03, 0.0, 0.0, 62.1, -2.99, NASDAQ Capital
GTY Technology Holdings Cl A, GTYH, 9.92, 9.95, 9.91, 9.92, -0.05, -0.5, 5400, 11.5, 9.75, 0.0, 0.0, 236.19, -0.1, NASDAQ Capital
Sunesis Pharmaceuticals, SNSS, 6.04, 6.11, 5.9, 5.94, -0.03, -0.5, 158527, 6.24, 1.82, 0.0, 0.0, 0.0, 60.98, NASDAQ Capital
TTM Technologies, TTMI, 15.49, 15.59, 15.26, 15.48, -0.08, -0.51, 737490, 19.54, 12.76, 0.0, 0.0, 24.57, -1.21, NASDAQ Global
American Vanguard, AVD, 19.65, 19.8, 19.25, 19.65, -0.1, -0.51, 102333, 24.0, 14.65, 0.06, 0.31, 36.39, 0.0, NYSE
Assured Guaranty, AGO, 34.96, 35.39, 34.73, 34.88, -0.18, -0.51, 1138459, 45.73, 32.97, 0.57, 1.63, 5.01, 2.98, NYSE
Federated Investors, FII, 32.98, 33.67, 32.8, 32.93, -0.17, -0.51, 1377728, 36.76, 24.93, 1.0, 3.04, 11.39, -8.73, NYSE
Royal Bank of Scotland Group ADR, RBS, 7.9, 8.0, 7.87, 7.88, -0.04, -0.51, 1258580, 8.74, 5.66, 0.0, 0.0, 0.0, 3.14, NYSE
Tata Motors ADR, TTM, 29.3, 29.67, 29.07, 29.11, -0.15, -0.51, 1511199, 38.5, 28.12, 0.01, 0.05, 12.92, -11.97, NYSE
Universal Insurance Holdings, UVE, 29.55, 29.7, 29.1, 29.5, -0.15, -0.51, 265816, 30.45, 15.07, 0.56, 1.9, 12.61, 7.86, NYSE
Idera Pharmaceuticals, IDRA, 1.95, 2.02, 1.93, 1.96, -0.01, -0.51, 2296298, 2.87, 1.32, 0.0, 0.0, 0.0, -7.11, NASDAQ Capital
Alliance Resource Partners, ARLP, 19.15, 19.35, 18.85, 19.0, -0.1, -0.52, 255219, 24.85, 17.6, 2.04, 10.74, 6.33, -3.55, NASDAQ Global
HomeStreet, HMST, 28.65, 28.85, 28.4, 28.6, -0.15, -0.52, 171708, 32.6, 24.0, 0.0, 0.0, 11.26, -1.21, NASDAQ Global
Penns Woods Bancorp, PWOD, 40.19, 40.9, 40.19, 40.26, -0.21, -0.52, 2902, 50.0, 38.12, 1.88, 4.67, 19.5, -13.57, NASDAQ Global
Greenbrier, GBX, 47.7, 48.05, 47.0, 47.5, -0.25, -0.52, 265834, 54.45, 40.45, 0.92, 1.94, 12.84, -10.88, NYSE
ZTO Express (Cayman) ADR, ZTO, 15.45, 15.67, 15.11, 15.16, -0.08, -0.52, 1303391, 18.08, 11.14, 0.0, 0.0, 27.75, -4.35, NYSE
Identiv, INVE, 3.83, 3.94, 3.36, 3.81, -0.02, -0.52, 94103, 7.81, 2.55, 0.0, 0.0, 0.0, 14.07, NASDAQ Capital
El Pollo Loco Holdings, LOCO, 9.4, 9.5, 9.2, 9.4, -0.05, -0.53, 418216, 14.85, 9.2, 0.0, 0.0, 42.73, -5.05, NASDAQ Global
Etsy, ETSY, 18.7, 18.91, 18.01, 18.61, -0.1, -0.53, 900911, 21.86, 9.41, 0.0, 0.0, 159.88, -9.0, NASDAQ Global
Viacom Cl A, VIA, 37.5, 37.9, 36.75, 37.3, -0.2, -0.53, 73548, 49.0, 28.2, 0.8, 2.14, 7.99, 6.88, NASDAQ Global
AVX, AVX, 17.06, 17.19, 16.95, 17.01, -0.09, -0.53, 201170, 20.22, 15.38, 0.46, 2.7, 340.2, -1.68, NYSE
Pearson ADR, PSO, 9.49, 9.54, 9.37, 9.45, -0.05, -0.53, 257206, 10.01, 7.62, 0.14, 1.43, 0.0, -3.77, NYSE
Jason Industries WT, JASNW, 0.01, 0.02, 0.01, 0.02, -0.0, -0.53, 1699, 0.19, 0.01, 0.0, 0.0, 0.0, -17.83, NASDAQ Capital
Points International, PCOM, 11.25, 11.49, 11.08, 11.35, -0.06, -0.53, 79739, 12.49, 6.28, 0.0, 0.0, 0.0, 10.3, NASDAQ Capital
Glowpoint, GLOW, 0.3, 0.31, 0.3, 0.3, -0.0, -0.53, 248122, 0.65, 0.19, 0.0, 0.0, 2.15, -16.36, NYSE American
AGNC Investment, AGNC, 18.71, 19.06, 18.58, 18.58, -0.1, -0.54, 5527264, 22.34, 17.94, 2.16, 11.63, 9.48, -7.97, NASDAQ Global
INTL FCStone, INTL, 40.23, 40.9, 40.14, 40.27, -0.22, -0.54, 68993, 44.91, 33.11, 0.0, 0.0, 121.88, -5.31, NASDAQ Global
Kura Oncology, KURA, 18.55, 18.85, 18.0, 18.45, -0.1, -0.54, 257476, 21.0, 5.9, 0.0, 0.0, 0.0, 20.59, NASDAQ Global
Cooper-Standard Holdings, CPS, 115.29, 117.29, 114.91, 115.16, -0.62, -0.54, 62106, 135.0, 95.33, 0.0, 0.0, 15.75, -5.99, NYSE
Gener8 Maritime, GNRT, 5.6, 5.73, 5.53, 5.57, -0.03, -0.54, 350938, 6.94, 4.17, 0.0, 0.0, 0.0, -15.86, NYSE
International Paper, IP, 59.33, 60.6, 59.13, 59.25, -0.32, -0.54, 3551052, 66.94, 49.6, 1.9, 3.21, 11.53, 2.26, NYSE
Lumber Liquidators Holdings, LL, 26.11, 26.59, 25.67, 26.0, -0.14, -0.54, 839111, 41.33, 15.25, 0.0, 0.0, 0.0, -17.17, NYSE
Quality Care Properties, QCP, 12.84, 13.18, 12.69, 12.79, -0.07, -0.54, 673014, 19.99, 12.25, 0.0, 0.0, 0.0, -7.39, NYSE
Quest Diagnostics, DGX, 100.73, 102.44, 100.52, 100.58, -0.55, -0.54, 1409132, 112.97, 90.1, 2.0, 1.99, 18.28, 2.12, NYSE
Rubicon Technology, RBCN, 7.35, 7.39, 7.28, 7.35, -0.04, -0.54, 52977, 10.45, 5.1, 0.0, 0.0, 0.0, -7.89, NASDAQ Capital
Friedman Industries, FRD, 5.5, 5.54, 5.44, 5.49, -0.03, -0.54, 2673, 6.95, 5.05, 0.04, 0.73, 0.0, -3.35, NYSE American
InVivo Therapeutics Holdings, NVIV, 0.54, 0.55, 0.52, 0.54, -0.0, -0.55, 77770, 4.6, 0.51, 0.0, 0.0, 0.0, -29.87, NASDAQ Global
BlackRock, BLK, 535.18, 541.66, 532.0, 532.26, -2.96, -0.55, 646720, 594.52, 368.0, 11.52, 2.16, 17.57, 3.61, NYSE
ChannelAdvisor, ECOM, 9.1, 9.35, 9.0, 9.05, -0.05, -0.55, 33143, 14.7, 8.3, 0.0, 0.0, 0.0, 0.56, NYSE
ConocoPhillips, COP, 56.06, 56.97, 55.63, 55.63, -0.31, -0.55, 7472616, 61.31, 42.27, 1.14, 2.05, 0.0, 1.35, NYSE
Marcus&Millichap, MMI, 30.69, 31.1, 30.49, 30.52, -0.17, -0.55, 136186, 33.3, 23.22, 0.0, 0.0, 19.82, -6.41, NYSE
Owens Corning, OC, 87.65, 88.5, 87.01, 87.11, -0.48, -0.55, 1171573, 96.52, 53.04, 0.84, 0.96, 26.05, -5.25, NYSE
WEC Energy Group, WEC, 60.2, 60.99, 59.82, 59.86, -0.33, -0.55, 1755908, 70.09, 56.63, 2.21, 3.69, 15.79, -9.89, NYSE
IF Bancorp, IROQ, 20.0, 20.01, 19.9, 20.01, -0.11, -0.55, 87334, 20.75, 19.1, 0.2, 1.0, 44.47, 1.77, NASDAQ Capital
Park City Group, PCYG, 9.05, 9.2, 8.85, 9.05, -0.05, -0.55, 53194, 17.0, 8.1, 0.0, 0.0, 69.62, -5.24, NASDAQ Capital
eHealth, EHTH, 16.0, 16.2, 15.73, 15.96, -0.09, -0.56, 93330, 28.59, 10.35, 0.0, 0.0, 0.0, -8.12, NASDAQ Global
Kimball Electronics, KE, 17.55, 18.85, 17.4, 17.6, -0.1, -0.56, 70723, 22.45, 15.05, 0.0, 0.0, 14.79, -3.56, NASDAQ Global
Monarch Casino&Resort, MCRI, 44.0, 44.69, 44.0, 44.25, -0.25, -0.56, 38098, 47.92, 23.29, 0.0, 0.0, 29.11, -1.27, NASDAQ Global
National Commerce, NCOM, 44.35, 44.35, 43.73, 44.2, -0.25, -0.56, 40602, 46.0, 35.0, 0.0, 0.0, 30.27, 9.81, NASDAQ Global
Protagonist Therapeutics, PTGX, 17.83, 18.53, 17.62, 17.88, -0.1, -0.56, 162371, 23.75, 8.0, 0.0, 0.0, 0.0, -14.04, NASDAQ Global
Acuity Brands, AYI, 147.98, 150.67, 147.98, 148.07, -0.84, -0.56, 727322, 225.36, 142.0, 0.52, 0.35, 19.9, -15.87, NYSE
National Grid ADR, NGG, 53.18, 54.06, 53.18, 53.41, -0.3, -0.56, 679780, 75.24, 52.37, 2.03, 3.81, 11.22, -9.18, NYSE
OCI Partners, OCIP, 9.0, 9.0, 8.7, 8.95, -0.05, -0.56, 5260, 10.35, 6.75, 0.32, 3.58, 0.0, 11.18, NYSE
Outfront Media, OUT, 21.54, 21.81, 21.36, 21.48, -0.12, -0.56, 929855, 27.89, 20.82, 1.44, 6.7, 25.57, -7.41, NYSE
RPM International, RPM, 49.22, 50.32, 49.22, 49.35, -0.28, -0.56, 708513, 56.69, 47.86, 1.28, 2.59, 19.05, -5.86, NYSE
Versum Materials, VSM, 37.22, 37.5, 35.46, 35.64, -0.2, -0.56, 973509, 42.74, 28.32, 0.2, 0.56, 20.14, -5.84, NYSE
White Mountains Insurance Group, WTM, 812.7, 826.08, 809.2, 809.2, -4.54, -0.56, 32163, 948.94, 793.0, 1.0, 0.12, 201.46, -4.94, NYSE
Williams, WMB, 30.08, 30.69, 30.0, 30.0, -0.17, -0.56, 6838023, 33.67, 26.82, 1.2, 4.0, 52.63, -1.61, NYSE
Yum! Brands, YUM, 80.07, 81.94, 80.0, 80.13, -0.45, -0.56, 3487103, 86.93, 62.85, 1.44, 1.8, 24.73, -1.81, NYSE
Agilent Technologies, A, 68.19, 69.08, 67.91, 68.06, -0.39, -0.57, 1961978, 75.0, 49.23, 0.6, 0.88, 32.41, 1.63, NYSE
Beazer Homes USA, BZH, 18.3, 18.94, 17.46, 17.47, -0.1, -0.57, 1330803, 23.24, 11.18, 0.0, 0.0, 17.93, -9.06, NYSE
Edgewell Personal Care, EPC, 52.5, 53.56, 52.02, 52.46, -0.3, -0.57, 1140356, 82.06, 50.5, 0.0, 0.0, 995.45, -11.67, NYSE
MBIA, MBI, 7.04, 7.2, 6.97, 7.03, -0.04, -0.57, 1624661, 10.89, 6.04, 0.0, 0.0, 0.0, -3.96, NYSE
MGM Resorts International, MGM, 34.82, 35.47, 34.57, 34.68, -0.2, -0.57, 6528802, 38.41, 25.15, 0.44, 1.27, 34.0, 3.86, NYSE
Peabody Energy, BTU, 40.6, 41.0, 39.37, 40.31, -0.23, -0.57, 2113003, 41.17, 22.58, 0.0, 0.0, 0.0, 2.39, NYSE
Waste Connections, WCN, 67.93, 68.71, 67.68, 67.74, -0.39, -0.57, 1385030, 74.2, 53.07, 0.56, 0.83, 51.32, -4.51, NYSE
Forescout Technologies, FSCT, 32.58, 32.79, 31.48, 32.59, -0.19, -0.58, 126144, 35.0, 21.56, 0.0, 0.0, 0.0, 2.2, NASDAQ Global
Magic Software Enterprises, MGIC, 8.55, 8.55, 8.45, 8.55, -0.05, -0.58, 11989, 9.5, 7.1, 0.0, 0.0, 31.41, 2.06, NASDAQ Global
Nasdaq, NDAQ, 77.52, 78.65, 77.24, 77.27, -0.45, -0.58, 1409838, 83.29, 65.98, 1.52, 1.97, 17.89, 0.57, NASDAQ Global
Perma-Pipe International Holdings, PPIH, 8.6, 8.6, 8.45, 8.5, -0.05, -0.58, 2608, 9.4, 7.1, 0.0, 0.0, 0.0, -5.56, NASDAQ Global
Republic Bancorp (Kentucky) Cl A, RBCAA, 38.0, 38.05, 37.45, 37.78, -0.22, -0.58, 13330, 44.04, 31.97, 0.97, 2.56, 17.49, -0.63, NASDAQ Global
AllianceBernstein Holding, AB, 25.9, 26.0, 25.6, 25.6, -0.15, -0.58, 212400, 28.0, 20.4, 2.04, 7.97, 12.08, 2.2, NYSE
Fortive, FTV, 71.92, 73.05, 71.68, 71.69, -0.42, -0.58, 2434616, 76.68, 54.88, 0.28, 0.39, 27.05, -0.91, NYSE
Kroger, KR, 29.05, 29.46, 28.84, 28.9, -0.17, -0.58, 6634223, 34.75, 19.69, 0.5, 1.73, 17.15, 5.28, NYSE
PNM Resources, PNM, 34.6, 35.0, 34.4, 34.45, -0.2, -0.58, 774463, 46.0, 34.15, 1.06, 3.08, 17.31, -14.83, NYSE
VEREIT, VER, 6.95, 7.09, 6.87, 6.91, -0.04, -0.58, 11968698, 9.12, 6.78, 0.55, 7.96, 0.0, -11.3, NYSE
Hennessy Advisors, HNNA, 17.32, 17.33, 17.07, 17.16, -0.1, -0.58, 11586, 19.87, 13.88, 0.4, 2.33, 7.03, 3.75, NASDAQ Capital
State Bank Financial, STBZ, 28.9, 29.11, 28.71, 28.94, -0.17, -0.58, 265338, 31.75, 24.16, 0.56, 1.94, 24.12, -3.02, NASDAQ Capital
DBV Technologies ADR, DBVT, 21.69, 22.19, 21.0, 22.06, -0.13, -0.59, 360240, 50.57, 20.58, 0.0, 0.0, 0.0, -10.33, NASDAQ Global
Investors Bancorp, ISBC, 13.41, 13.58, 13.36, 13.41, -0.08, -0.59, 2237902, 15.11, 12.48, 0.36, 2.68, 30.48, -3.39, NASDAQ Global
U.S. Lime&Minerals, USLM, 73.9, 75.4, 73.56, 73.56, -0.44, -0.59, 10465, 101.4, 71.61, 0.54, 0.73, 15.17, -4.59, NASDAQ Global
vTv Therapeutics Cl A, VTVT, 6.8, 6.83, 6.32, 6.76, -0.04, -0.59, 119231, 8.4, 3.57, 0.0, 0.0, 0.0, 12.48, NASDAQ Global
Duke Realty, DRE, 25.43, 25.91, 25.3, 25.37, -0.15, -0.59, 2947064, 30.14, 24.73, 0.8, 3.15, 33.11, -6.76, NYSE
EQT GP Holdings, EQGP, 26.77, 27.48, 26.25, 26.75, -0.16, -0.59, 125448, 31.76, 24.18, 0.98, 3.65, 28.46, -0.56, NYSE
Fresenius Medical Care ADR, FMS, 53.44, 53.97, 53.38, 53.47, -0.32, -0.59, 119173, 57.94, 40.21, 0.53, 0.99, 24.38, 1.75, NYSE
HRG Group, HRG, 17.01, 17.2, 16.81, 16.95, -0.1, -0.59, 2006570, 20.17, 14.22, 0.0, 0.0, 31.66, 0.0, NYSE
Juniper Networks, JNPR, 25.51, 25.73, 25.26, 25.39, -0.15, -0.59, 3078180, 30.96, 23.87, 0.72, 2.84, 32.55, -10.91, NYSE
Lithia Motors Cl A, LAD, 117.25, 118.75, 115.22, 116.6, -0.69, -0.59, 200720, 127.99, 80.88, 1.08, 0.93, 14.17, 2.65, NYSE
NRG Energy, NRG, 26.73, 27.04, 25.32, 25.36, -0.15, -0.59, 11754565, 29.78, 14.52, 0.12, 0.47, 0.0, -10.96, NYSE
Perrigo, PRGO, 87.2, 88.43, 86.98, 87.52, -0.52, -0.59, 732528, 95.93, 63.68, 0.64, 0.73, 0.0, 0.41, NYSE
Continental Materials, CUO, 18.45, 18.84, 18.45, 18.45, -0.11, -0.59, 1646, 30.75, 16.8, 0.0, 0.0, 17.41, -2.89, NYSE American
Scripps Networks Interactive Cl A, SNI, 87.46, 88.45, 87.05, 87.2, -0.53, -0.6, 775579, 88.87, 64.87, 1.2, 1.38, 18.67, 2.13, NASDAQ Global
Uniti Group, UNIT, 15.0, 15.18, 14.71, 14.94, -0.09, -0.6, 3327216, 29.65, 13.81, 2.4, 16.06, 0.0, -16.02, NASDAQ Global
WD-40, WDFC, 119.85, 121.65, 119.5, 119.65, -0.72, -0.6, 41195, 129.85, 100.6, 2.16, 1.81, 31.43, 1.4, NASDAQ Global
Ameresco, AMRC, 8.3, 8.5, 8.25, 8.3, -0.05, -0.6, 40610, 9.5, 4.8, 0.0, 0.0, 21.84, -3.49, NYSE
American International Group WT, AIG%, 19.6, 20.6, 19.6, 20.0, -0.12, -0.6, 208993, 24.68, 16.33, 0.0, 0.0, 0.0, 10.38, NYSE
Boyd Gaming, BYD, 38.24, 38.59, 37.7, 37.79, -0.23, -0.6, 1592394, 40.44, 19.39, 0.2, 0.53, 36.49, 7.82, NYSE
Donnelley Financial Solutions, DFIN, 19.93, 20.26, 19.85, 19.88, -0.12, -0.6, 175501, 27.08, 18.06, 0.0, 0.0, 20.08, 2.0, NYSE
Healthcare Realty Trust, HR, 28.42, 28.91, 28.19, 28.23, -0.17, -0.6, 1013783, 36.25, 27.51, 1.2, 4.25, 26.86, -12.11, NYSE
Miller Industries, MLR, 24.75, 25.5, 24.65, 24.85, -0.15, -0.6, 22321, 29.0, 22.8, 0.72, 2.9, 15.52, -3.68, NYSE
Santander Consumer USA Holdings, SC, 16.56, 16.82, 16.46, 16.54, -0.1, -0.6, 2861915, 19.02, 11.12, 0.2, 1.21, 5.01, -11.17, NYSE
Tredegar, TG, 16.6, 17.05, 16.4, 16.55, -0.1, -0.6, 58448, 23.35, 14.65, 0.44, 2.66, 9.46, -13.8, NYSE
Bank of Marin Bancorp, BMRC, 65.95, 66.8, 65.4, 66.2, -0.4, -0.6, 10857, 77.9, 59.05, 1.16, 1.75, 25.66, -2.65, NASDAQ Capital
IMPAC Mortgage Holdings, IMH, 8.32, 8.41, 8.2, 8.31, -0.05, -0.6, 13548, 17.4, 8.16, 0.0, 0.0, 4.83, -18.21, NYSE American
Orchids Paper Products, TIS, 13.38, 13.75, 13.22, 13.29, -0.08, -0.6, 72003, 30.38, 8.31, 1.4, 10.53, 332.25, 3.83, NYSE American
Alphatec Holdings, ATEC, 3.27, 3.35, 3.24, 3.24, -0.02, -0.61, 69794, 5.8, 1.58, 0.0, 0.0, 0.0, 21.8, NASDAQ Global
HD Supply Holdings, HDS, 36.28, 36.77, 36.07, 36.11, -0.22, -0.61, 1370395, 44.73, 28.97, 0.0, 0.0, 122.08, -9.79, NASDAQ Global
iPass, IPAS, 0.5, 0.51, 0.47, 0.49, -0.0, -0.61, 117592, 1.61, 0.44, 0.0, 0.0, 0.0, -5.56, NASDAQ Global
American Express, AXP, 93.53, 94.85, 93.41, 93.61, -0.57, -0.61, 3558136, 102.39, 75.51, 1.4, 1.5, 32.28, -5.74, NYSE
Avista, AVA, 50.55, 50.74, 50.19, 50.26, -0.31, -0.61, 393953, 52.83, 38.35, 1.49, 2.96, 25.26, -2.39, NYSE
Comfort Systems USA, FIX, 40.95, 41.25, 40.55, 40.7, -0.25, -0.61, 147196, 44.8, 31.9, 0.3, 0.74, 23.66, -6.76, NYSE
Ingersoll-Rand, IR, 91.73, 93.61, 91.15, 91.19, -0.56, -0.61, 2093223, 97.67, 77.26, 1.8, 1.97, 17.99, 2.24, NYSE
Central Garden&Pet Cl A, CENTA, 35.16, 35.29, 34.17, 35.01, -0.22, -0.62, 174513, 41.34, 28.12, 0.0, 0.0, 23.03, -7.16, NASDAQ Global
Northern Trust, NTRS, 100.66, 103.21, 100.65, 100.73, -0.63, -0.62, 1328569, 108.91, 83.17, 1.68, 1.67, 20.45, 0.84, NASDAQ Global
Select Income REIT, SIR, 20.81, 21.2, 20.62, 20.68, -0.13, -0.62, 319040, 26.79, 20.22, 2.04, 9.86, 20.68, -17.71, NASDAQ Global
Albany International Cl A, AIN, 64.4, 65.25, 63.8, 64.0, -0.4, -0.62, 148591, 66.05, 43.45, 0.68, 1.06, 48.12, 4.15, NYSE
Black Stone Minerals, BSM, 17.69, 17.96, 17.3, 17.56, -0.11, -0.62, 263841, 19.03, 15.12, 1.25, 7.12, 26.85, -2.12, NYSE
Euronav, EURN, 8.15, 8.25, 8.0, 8.05, -0.05, -0.62, 494893, 9.65, 6.9, 0.12, 1.49, 41.32, -12.97, NYSE
Goldman Sachs Group, GS, 255.9, 261.95, 255.66, 257.1, -1.6, -0.62, 4046962, 273.79, 209.62, 3.0, 1.17, 29.86, 0.92, NYSE
Chembio Diagnostics, CEMI, 8.0, 8.07, 7.89, 8.05, -0.05, -0.62, 16524, 9.2, 5.05, 0.0, 0.0, 0.0, -1.83, NASDAQ Capital
Cyclacel Pharmaceuticals, CYCC, 1.62, 1.62, 1.56, 1.6, -0.01, -0.62, 103198, 10.9, 1.5, 0.0, 0.0, 0.0, -8.05, NASDAQ Capital
Altimmune, ALT, 1.57, 1.62, 1.54, 1.57, -0.01, -0.63, 115548, 13.2, 1.51, 0.0, 0.0, 0.61, -21.11, NASDAQ Global
Altra Industrial Motion, AIMC, 47.75, 48.35, 47.35, 47.6, -0.3, -0.63, 137940, 53.7, 35.2, 0.68, 1.43, 33.76, -5.56, NASDAQ Global
Jack Henry&Associates, JKHY, 118.27, 118.57, 115.91, 117.23, -0.74, -0.63, 691708, 127.31, 88.11, 1.24, 1.06, 36.98, 0.23, NASDAQ Global
McGrath RentCorp, MGRC, 47.71, 48.12, 47.38, 47.51, -0.3, -0.63, 72547, 50.69, 32.09, 1.04, 2.19, 25.01, 1.13, NASDAQ Global
