Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Ingersoll-Rand, IR, 96.59, 98.2, 95.48, 97.9, 0.86, 0.89, 2074797, 99.0, 79.63, 2.12, 2.17, 17.77, 9.77, NYSE,2018-08-15,19:48:11
Invitation Homes, INVH, 22.49, 22.73, 22.38, 22.73, 0.2, 0.89, 3037641, 24.3, 20.25, 0.44, 1.94, 0.0, -3.56, NYSE,2018-08-15,19:48:11
Murphy USA, MUSA, 84.94, 86.18, 84.26, 86.07, 0.76, 0.89, 266487, 89.69, 61.05, 0.0, 0.0, 10.48, 7.11, NYSE,2018-08-15,19:48:11
RMG Networks Holding, RMGN, 1.13, 1.15, 1.13, 1.13, 0.01, 0.89, 19335, 2.73, 0.75, 0.0, 0.0, 0.0, 37.8, NASDAQ Capital,2018-08-15,19:48:11
Ramaco Resources, METC, 6.85, 6.95, 6.7, 6.9, 0.06, 0.88, 128401, 9.35, 3.81, 0.0, 0.0, 46.0, 0.29, NASDAQ Global,2018-08-15,19:48:11
Simon Property Group, SPG, 175.23, 177.35, 173.79, 177.14, 1.55, 0.88, 1929123, 179.45, 145.78, 8.0, 4.52, 26.07, 3.14, NYSE,2018-08-15,19:48:11
Orgenesis, ORGS, 6.67, 6.92, 6.63, 6.91, 0.06, 0.88, 14235, 16.8, 2.76, 0.0, 0.0, 0.0, 20.07, NASDAQ Capital,2018-08-15,19:48:11
Libbey, LBY, 10.2, 10.42, 9.67, 10.27, 0.09, 0.88, 280959, 11.54, 4.6, 0.0, 0.0, 0.0, 36.57, NYSE American,2018-08-15,19:48:11
Berry Global Group, BERY, 45.69, 46.33, 45.35, 46.18, 0.4, 0.87, 897064, 61.71, 45.35, 0.0, 0.0, 13.27, -21.29, NYSE,2018-08-15,19:48:11
Eli Lilly, LLY, 102.28, 103.44, 102.08, 103.33, 0.89, 0.87, 3059859, 103.81, 73.69, 2.25, 2.18, 0.0, 22.34, NYSE,2018-08-15,19:48:11
Eversource Energy, ES, 61.92, 62.75, 61.78, 62.34, 0.54, 0.87, 1234937, 66.15, 52.76, 2.02, 3.24, 19.6, -1.33, NYSE,2018-08-15,19:48:11
Insight Enterprises, NSIT, 53.44, 54.02, 53.28, 54.0, 0.46, 0.86, 238791, 54.06, 32.1, 0.0, 0.0, 16.12, 41.03, NASDAQ Global,2018-08-15,19:48:11
Lifetime Brands, LCUT, 11.65, 11.8, 11.45, 11.75, 0.1, 0.86, 14415, 19.7, 10.0, 0.17, 1.45, 0.0, -28.79, NASDAQ Global,2018-08-15,19:48:11
Scholar Rock Holding, SRRK, 13.82, 14.65, 13.23, 14.02, 0.12, 0.86, 44795, 27.02, 13.09, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-15,19:48:11
Delta Air Lines, DAL, 54.8, 55.55, 54.36, 55.23, 0.47, 0.86, 4837874, 60.79, 44.59, 1.4, 2.53, 11.8, -1.38, NYSE,2018-08-15,19:48:11
Four Seasons Education (Cayman) ADR, FEDU, 4.56, 5.09, 4.45, 4.7, 0.04, 0.86, 63787, 10.73, 4.35, 0.0, 0.0, 35.15, -47.78, NYSE,2018-08-15,19:48:11
Hawaiian Electric Industries, HE, 35.2, 35.62, 35.12, 35.38, 0.3, 0.86, 274110, 38.72, 31.72, 1.24, 3.5, 21.57, -2.13, NYSE,2018-08-15,19:48:11
STAG Industrial, STAG, 28.06, 28.33, 28.06, 28.27, 0.24, 0.86, 597611, 28.95, 22.42, 1.42, 5.02, 49.6, 3.44, NYSE,2018-08-15,19:48:11
Provident Bancorp, PVBC, 29.65, 30.05, 29.0, 29.4, 0.25, 0.86, 4994, 30.05, 19.75, 0.0, 0.0, 30.31, 11.15, NASDAQ Capital,2018-08-15,19:48:11
CyrusOne, CONE, 64.95, 65.8, 64.36, 65.35, 0.55, 0.85, 939965, 66.17, 43.49, 1.84, 2.82, 70.27, 9.78, NASDAQ Global,2018-08-15,19:48:11
Electronics for Imaging, EFII, 33.81, 34.52, 33.12, 34.32, 0.29, 0.85, 325324, 43.89, 25.28, 0.0, 0.0, 0.0, 16.22, NASDAQ Global,2018-08-15,19:48:11
Pilgrim's Pride, PPC, 17.53, 17.75, 17.49, 17.73, 0.15, 0.85, 652991, 38.39, 16.3, 0.0, 0.0, 7.45, -42.92, NASDAQ Global,2018-08-15,19:48:11
The9 ADR, NCTY, 0.95, 0.95, 0.9, 0.94, 0.01, 0.85, 22512, 5.04, 0.83, 0.0, 0.0, 0.0, -51.05, NASDAQ Global,2018-08-15,19:48:11
Dominion Energy, D, 69.85, 70.88, 69.8, 70.25, 0.59, 0.85, 4486951, 85.3, 61.53, 3.34, 4.75, 14.81, -13.34, NYSE,2018-08-15,19:48:11
NiSource, NI, 26.99, 27.45, 26.95, 27.19, 0.23, 0.85, 3506244, 27.76, 22.44, 0.78, 2.87, 35.78, 5.92, NYSE,2018-08-15,19:48:11
EnSync, ESNC, 0.34, 0.35, 0.34, 0.35, 0.0, 0.85, 6455, 0.65, 0.31, 0.0, 0.0, 17.3, -12.85, NYSE American,2018-08-15,19:48:11
Cracker Barrel Old Country Store, CBRL, 147.84, 149.9, 146.76, 149.69, 1.25, 0.84, 154820, 179.12, 141.75, 5.0, 3.34, 15.01, -5.79, NASDAQ Global,2018-08-15,19:48:11
Equity Residential, EQR, 66.57, 67.36, 66.48, 67.16, 0.56, 0.84, 1390412, 70.45, 54.97, 2.16, 3.22, 60.17, 5.32, NYSE,2018-08-15,19:48:11
Spirit Realty Capital, SRC, 8.35, 8.4, 8.28, 8.39, 0.07, 0.84, 4590747, 8.53, 6.58, 0.72, 8.58, 81.06, 9.12, NYSE,2018-08-15,19:48:11
Endocyte, ECYT, 16.29, 16.54, 16.0, 16.48, 0.13, 0.83, 447697, 17.7, 1.17, 0.0, 0.0, 0.0, 285.16, NASDAQ Global,2018-08-15,19:48:11
RedHill Biopharma ADR, RDHL, 6.08, 6.12, 5.92, 6.05, 0.05, 0.83, 107957, 11.49, 4.3, 0.0, 0.0, 0.0, 17.7, NASDAQ Global,2018-08-15,19:48:11
Hersha Hospitality Trust Cl A, HT, 21.56, 21.88, 21.56, 21.74, 0.18, 0.83, 160792, 22.57, 16.6, 1.12, 5.15, 0.0, 24.94, NYSE,2018-08-15,19:48:11
Kellogg, K, 71.41, 72.18, 71.24, 72.1, 0.59, 0.83, 1385845, 73.24, 56.4, 2.16, 3.0, 14.23, 6.06, NYSE,2018-08-15,19:48:11
CPI Card Group, PMTS, 2.41, 2.5, 2.41, 2.44, 0.02, 0.83, 16573, 7.8, 1.93, 0.0, 0.0, 0.0, -33.51, NASDAQ Capital,2018-08-15,19:48:11
BK Technologies, BKTI, 3.6, 3.7, 3.6, 3.63, 0.03, 0.83, 3284, 4.6, 3.0, 0.08, 2.2, 0.0, 2.25, NYSE American,2018-08-15,19:48:11
CME Group Cl A, CME, 165.86, 167.94, 165.63, 167.67, 1.36, 0.82, 1601604, 174.36, 123.88, 2.8, 1.67, 12.94, 14.8, NASDAQ Global,2018-08-15,19:48:11
UTStarcom Holdings, UTSI, 3.64, 3.69, 3.57, 3.69, 0.03, 0.82, 20128, 6.51, 2.0, 0.0, 0.0, 0.0, -34.46, NASDAQ Global,2018-08-15,19:48:11
AmerisourceBergen, ABC, 83.94, 85.15, 83.01, 85.12, 0.69, 0.82, 1353452, 106.27, 71.9, 1.52, 1.79, 16.72, -7.3, NYSE,2018-08-15,19:48:11
Life Storage, LSI, 97.66, 98.65, 97.31, 98.46, 0.8, 0.82, 444707, 101.28, 71.01, 4.0, 4.06, 35.42, 10.54, NYSE,2018-08-15,19:48:11
Hospitality Properties Trust, HPT, 28.28, 28.81, 28.2, 28.61, 0.23, 0.81, 808781, 31.27, 23.83, 2.12, 7.41, 16.47, -4.15, NASDAQ Global,2018-08-15,19:48:11
U.S. Auto Parts Network, PRTS, 1.23, 1.27, 1.23, 1.25, 0.01, 0.81, 191696, 3.14, 1.08, 0.0, 0.0, 0.0, -50.4, NASDAQ Global,2018-08-15,19:48:11
Ameren, AEE, 63.29, 64.07, 62.98, 63.61, 0.51, 0.81, 968172, 64.89, 51.89, 1.83, 2.88, 25.12, 7.83, NYSE,2018-08-15,19:48:11
American Water Works, AWK, 87.92, 88.93, 87.58, 88.3, 0.71, 0.81, 634943, 92.37, 76.04, 1.82, 2.06, 33.77, -3.49, NYSE,2018-08-15,19:48:11
Chatham Lodging Trust, CLDT, 21.08, 21.36, 21.05, 21.27, 0.17, 0.81, 202145, 23.91, 17.9, 1.32, 6.21, 25.63, -6.55, NYSE,2018-08-15,19:48:11
Huttig Building Products, HBP, 4.9, 4.97, 4.86, 4.97, 0.04, 0.81, 86040, 7.75, 3.5, 0.0, 0.0, 0.0, -25.26, NASDAQ Capital,2018-08-15,19:48:11
Motif Bio WT, MTFBW, 2.5, 2.5, 2.5, 2.5, 0.02, 0.81, 105, 9.94, 1.0, 0.0, 0.0, 0.0, -34.73, NASDAQ Capital,2018-08-15,19:48:11
VistaGen Therapeutics, VTGN, 1.22, 1.28, 1.22, 1.24, 0.01, 0.81, 72101, 2.65, 0.69, 0.0, 0.0, 0.0, 11.37, NASDAQ Capital,2018-08-15,19:48:11
Cadiz, CDZI, 12.4, 12.75, 12.35, 12.55, 0.1, 0.8, 63361, 14.75, 9.65, 0.0, 0.0, 0.0, -11.93, NASDAQ Global,2018-08-15,19:48:11
PS Business Parks, PSB, 128.41, 131.03, 128.41, 129.56, 1.03, 0.8, 59363, 137.6, 107.91, 4.2, 3.24, 21.3, 3.57, NYSE,2018-08-15,19:48:11
Ryman Hospitality Properties, RHP, 83.38, 84.31, 83.22, 84.14, 0.67, 0.8, 259258, 86.83, 58.01, 3.4, 4.04, 24.18, 21.91, NYSE,2018-08-15,19:48:11
Workiva Cl A, WK, 31.15, 32.25, 30.6, 31.35, 0.25, 0.8, 265018, 32.25, 19.35, 0.0, 0.0, 0.0, 46.5, NYSE,2018-08-15,19:48:11
Entera Bio, ENTX, 4.6, 5.04, 4.5, 5.04, 0.04, 0.8, 4731, 7.6, 4.5, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-15,19:48:11
Lancaster Colony, LANC, 146.41, 149.69, 146.41, 148.1, 1.16, 0.79, 102582, 149.7, 113.33, 2.4, 1.62, 30.98, 14.62, NASDAQ Global,2018-08-15,19:48:11
Continental Building Products, CBPX, 38.0, 38.45, 37.7, 38.35, 0.3, 0.79, 318285, 38.45, 21.4, 0.0, 0.0, 20.4, 36.23, NYSE,2018-08-15,19:48:11
Duke Energy, DUK, 81.44, 82.45, 81.31, 81.86, 0.64, 0.79, 3529807, 91.8, 71.96, 3.71, 4.53, 20.72, -2.68, NYSE,2018-08-15,19:48:11
Central Federal, CFBK, 2.51, 2.54, 2.51, 2.54, 0.02, 0.79, 5132, 2.75, 2.15, 0.0, 0.0, 25.4, -7.64, NASDAQ Capital,2018-08-15,19:48:11
NuVasive, NUVA, 66.69, 67.46, 65.69, 67.29, 0.52, 0.78, 546561, 68.72, 44.62, 0.0, 0.0, 85.18, 15.05, NASDAQ Global,2018-08-15,19:48:11
Stericycle, SRCL, 60.25, 61.35, 59.58, 60.93, 0.47, 0.78, 605980, 76.73, 56.64, 0.0, 0.0, 36.35, -10.38, NASDAQ Global,2018-08-15,19:48:11
Black Hills, BKH, 60.36, 61.46, 60.17, 60.69, 0.47, 0.78, 686445, 70.97, 50.49, 1.9, 3.13, 13.96, 0.96, NYSE,2018-08-15,19:48:11
Corporate Office Properties Trust, OFC, 29.91, 30.3, 29.91, 30.21, 0.23, 0.77, 633829, 33.81, 24.55, 1.1, 3.64, 49.51, 3.46, NYSE,2018-08-15,19:48:11
National Health Investors, NHI, 77.86, 78.9, 77.69, 78.33, 0.6, 0.77, 124930, 81.6, 62.71, 4.0, 5.11, 21.34, 3.91, NYSE,2018-08-15,19:48:11
NRG Yield Cl C, NYLD, 19.5, 19.65, 19.35, 19.6, 0.15, 0.77, 823376, 20.15, 15.55, 1.28, 6.53, 53.96, 3.7, NYSE,2018-08-15,19:48:11
ONE Gas, OGS, 77.83, 78.68, 77.59, 78.31, 0.6, 0.77, 207088, 79.51, 62.2, 1.84, 2.35, 23.31, 6.89, NYSE,2018-08-15,19:48:11
GTx, GTXI, 18.01, 18.42, 17.63, 18.22, 0.14, 0.77, 71120, 23.4, 5.57, 0.0, 0.0, 0.0, 43.35, NASDAQ Capital,2018-08-15,19:48:11
Express Scripts Holding, ESRX, 85.5, 86.86, 85.03, 86.65, 0.65, 0.76, 5048237, 86.86, 55.8, 0.0, 0.0, 10.55, 16.09, NASDAQ Global,2018-08-15,19:48:11
Senior Housing Properties Trust, SNH, 18.5, 18.74, 18.45, 18.67, 0.14, 0.76, 1906688, 20.27, 14.86, 1.56, 8.36, 29.36, -2.51, NASDAQ Global,2018-08-15,19:48:11
SunRun, RUN, 12.98, 13.39, 12.86, 13.26, 0.1, 0.76, 1778887, 16.45, 4.21, 0.0, 0.0, 12.05, 124.75, NASDAQ Global,2018-08-15,19:48:11
Torm, TRMD, 6.57, 6.63, 6.57, 6.62, 0.05, 0.76, 4960, 8.25, 6.52, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-15,19:48:11
Annaly Capital Management, NLY, 10.47, 10.57, 10.42, 10.54, 0.08, 0.76, 10072460, 12.58, 9.95, 1.2, 11.39, 4.15, -11.35, NYSE,2018-08-15,19:48:11
Baxter International, BAX, 70.44, 71.34, 70.19, 71.25, 0.54, 0.76, 2732788, 76.51, 60.53, 0.76, 1.07, 43.0, 10.23, NYSE,2018-08-15,19:48:11
Blackstone Mortgage Trust Cl A, BXMT, 33.14, 33.42, 33.14, 33.34, 0.25, 0.76, 1270986, 33.51, 29.51, 2.48, 7.44, 13.78, 3.6, NYSE,2018-08-15,19:48:11
ATA ADR, ATAI, 6.79, 6.79, 6.55, 6.7, 0.05, 0.75, 38755, 6.8, 4.02, 0.0, 0.0, 0.0, 45.02, NASDAQ Global,2018-08-15,19:48:11
CoreSite Realty, COR, 112.7, 114.15, 112.24, 113.83, 0.85, 0.75, 262835, 120.85, 89.76, 4.12, 3.62, 55.26, -0.06, NYSE,2018-08-15,19:48:11
DCT Industrial Trust, DCT, 65.15, 65.79, 65.12, 65.74, 0.49, 0.75, 1412148, 68.37, 52.58, 1.44, 2.19, 51.76, 11.84, NYSE,2018-08-15,19:48:11
Rite Aid, RAD, 1.33, 1.39, 1.27, 1.35, 0.01, 0.75, 22343050, 2.8, 1.27, 0.0, 0.0, 0.0, -31.47, NYSE,2018-08-15,19:48:11
TreeHouse Foods, THS, 49.21, 49.97, 48.75, 49.52, 0.37, 0.75, 553231, 71.61, 36.35, 0.0, 0.0, 0.0, 0.12, NYSE,2018-08-15,19:48:11
WEC Energy Group, WEC, 66.95, 67.83, 66.76, 67.25, 0.5, 0.75, 1578863, 70.09, 58.48, 2.21, 3.29, 16.81, 1.23, NYSE,2018-08-15,19:48:11
Krystal Biotech, KRYS, 15.83, 16.12, 14.68, 16.12, 0.12, 0.75, 27943, 19.25, 8.03, 0.0, 0.0, 0.0, 53.23, NASDAQ Capital,2018-08-15,19:48:11
TechTarget, TTGT, 23.98, 24.58, 23.58, 24.49, 0.18, 0.74, 363802, 34.47, 9.11, 0.0, 0.0, 59.73, 75.93, NASDAQ Global,2018-08-15,19:48:11
Brixmor Property Group, BRX, 17.67, 17.87, 17.63, 17.79, 0.13, 0.74, 1561734, 19.81, 13.74, 1.1, 6.18, 18.53, -4.66, NYSE,2018-08-15,19:48:11
FirstEnergy, FE, 36.49, 36.9, 36.34, 36.65, 0.27, 0.74, 2119294, 37.0, 29.34, 1.44, 3.93, 0.0, 19.69, NYSE,2018-08-15,19:48:11
Cerecor, CERC, 4.07, 4.08, 3.98, 4.06, 0.03, 0.74, 26652, 5.74, 0.52, 0.0, 0.0, 0.0, 26.88, NASDAQ Capital,2018-08-15,19:48:11
Denali Therapeutics, DNLI, 14.97, 15.24, 14.89, 15.16, 0.11, 0.73, 214808, 25.79, 12.32, 0.0, 0.0, 0.0, -3.07, NASDAQ Global,2018-08-15,19:48:11
RigNet, RNET, 13.5, 13.9, 13.05, 13.75, 0.1, 0.73, 51196, 19.1, 10.03, 0.0, 0.0, 0.0, -8.03, NASDAQ Global,2018-08-15,19:48:11
Willis Towers Watson, WLTW, 146.39, 148.77, 145.5, 148.2, 1.07, 0.73, 477408, 165.0, 142.67, 2.4, 1.62, 42.39, -1.65, NASDAQ Global,2018-08-15,19:48:11
Advanced Disposal Services, ADSW, 24.7, 25.0, 24.67, 24.9, 0.18, 0.73, 278086, 25.8, 21.5, 0.0, 0.0, 38.91, 4.01, NYSE,2018-08-15,19:48:11
Aqua America, WTR, 37.24, 37.56, 37.12, 37.5, 0.27, 0.73, 330906, 39.55, 32.37, 0.88, 2.34, 26.98, -4.41, NYSE,2018-08-15,19:48:11
Global Ship Lease Cl A, GSL, 1.2, 1.21, 1.16, 1.19, 0.01, 0.73, 7266, 1.94, 0.98, 0.0, 0.0, 0.0, 2.59, NYSE,2018-08-15,19:48:11
Maui Land&Pineapple, MLP, 13.8, 14.2, 13.75, 13.8, 0.1, 0.73, 17275, 18.8, 9.95, 0.0, 0.0, 0.0, -20.23, NYSE,2018-08-15,19:48:11
NorthWestern, NWE, 60.28, 60.82, 59.75, 60.46, 0.44, 0.73, 187927, 64.47, 50.01, 2.2, 3.64, 15.99, 1.27, NYSE,2018-08-15,19:48:11
Retail Properties of America, RPAI, 12.32, 12.41, 12.28, 12.39, 0.09, 0.73, 933332, 13.78, 10.84, 0.66, 5.35, 0.0, -7.81, NYSE,2018-08-15,19:48:11
Severn Bancorp, SVBI, 8.9, 8.9, 8.78, 8.78, 0.06, 0.73, 4962, 8.95, 6.7, 0.12, 1.37, 24.4, 21.08, NASDAQ Capital,2018-08-15,19:48:11
nLIGHT, LASR, 34.34, 34.95, 33.48, 34.83, 0.25, 0.72, 186049, 43.63, 22.14, 0.0, 0.0, 166.97, 0.0, NASDAQ Global,2018-08-15,19:48:11
Everest Re Group, RE, 214.06, 218.07, 214.06, 216.21, 1.55, 0.72, 194755, 269.65, 208.81, 5.2, 2.41, 43.86, -2.28, NYSE,2018-08-15,19:48:11
Johnson&Johnson, JNJ, 129.75, 130.74, 128.93, 130.43, 0.93, 0.72, 5131352, 148.32, 118.62, 3.6, 2.76, 303.33, -6.65, NYSE,2018-08-15,19:48:11
MGM Growth Properties, MGP, 29.26, 29.52, 29.2, 29.5, 0.21, 0.72, 340700, 31.83, 25.31, 1.72, 5.83, 42.14, 1.2, NYSE,2018-08-15,19:48:11
Prologis, PLD, 64.02, 64.58, 63.91, 64.51, 0.46, 0.72, 2726327, 67.53, 58.28, 1.92, 2.98, 18.51, 0.0, NYSE,2018-08-15,19:48:11
Bojangles', BOJA, 14.1, 14.3, 13.85, 14.15, 0.1, 0.71, 156398, 16.2, 11.35, 0.0, 0.0, 8.68, 19.92, NASDAQ Global,2018-08-15,19:48:11
AT&T, T, 32.28, 32.55, 32.13, 32.47, 0.23, 0.71, 28989411, 39.8, 30.13, 2.0, 6.16, 6.33, -16.49, NYSE,2018-08-15,19:48:11
Spectrum Brands Holdings, SPB, 87.22, 88.14, 86.35, 87.99, 0.62, 0.71, 294227, 119.0, 58.42, 0.0, 0.0, 1.04, -16.29, NYSE,2018-08-15,19:48:11
MVB Financial, MVBF, 16.96, 17.55, 16.69, 17.12, 0.12, 0.71, 6068, 20.4, 14.4, 0.1, 0.58, 21.26, -14.83, NASDAQ Capital,2018-08-15,19:48:11
Dover, DOV, 80.65, 82.51, 80.65, 82.35, 0.57, 0.7, 1521953, 88.03, 67.0, 1.88, 2.28, 17.26, 1.02, NYSE,2018-08-15,19:48:11
Horizon Global, HZN, 7.18, 7.23, 7.0, 7.18, 0.05, 0.7, 117389, 18.24, 5.13, 0.0, 0.0, 0.0, -48.79, NYSE,2018-08-15,19:48:11
Independence Realty Trust, IRT, 10.11, 10.18, 10.02, 10.11, 0.07, 0.7, 532143, 10.63, 8.26, 0.72, 7.12, 61.38, 0.2, NYSE,2018-08-15,19:48:11
Tyson Foods Cl A, TSN, 59.4, 60.17, 59.35, 60.0, 0.42, 0.7, 2407847, 84.65, 56.79, 1.2, 2.0, 7.58, -25.99, NYSE,2018-08-15,19:48:11
Valvoline, VVV, 21.18, 21.46, 21.11, 21.43, 0.15, 0.7, 883405, 25.63, 19.86, 0.3, 1.39, 18.88, -14.49, NYSE,2018-08-15,19:48:11
Verizon Communications, VZ, 52.73, 53.37, 52.46, 53.24, 0.37, 0.7, 15723083, 54.77, 43.97, 2.36, 4.43, 7.04, 0.59, NYSE,2018-08-15,19:48:11
Jerash Holdings (US), JRSH, 7.2, 7.3, 7.01, 7.2, 0.05, 0.7, 12382, 11.0, 5.83, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-15,19:48:11
VivoPower International, VVPR, 1.42, 1.46, 1.42, 1.44, 0.01, 0.7, 11286, 6.69, 1.02, 0.0, 0.0, 0.0, -50.34, NASDAQ Capital,2018-08-15,19:48:11
Anheuser-Busch InBev ADR, BUD, 97.15, 98.53, 96.86, 98.38, 0.67, 0.69, 1069464, 126.5, 91.7, 4.78, 4.86, 24.5, -11.81, NYSE,2018-08-15,19:48:11
Boston Properties, BXP, 129.92, 131.31, 129.42, 130.68, 0.89, 0.69, 566147, 132.0, 111.57, 3.2, 2.45, 38.44, 0.5, NYSE,2018-08-15,19:48:11
Chesapeake Lodging Trust, CHSP, 31.77, 32.2, 31.77, 31.99, 0.22, 0.69, 194226, 32.95, 24.43, 1.6, 5.0, 24.92, 18.09, NYSE,2018-08-15,19:48:11
Preferred Apartment Communities, APTS, 17.36, 17.56, 17.32, 17.47, 0.12, 0.69, 188876, 22.71, 13.6, 1.02, 5.84, 0.0, -13.73, NYSE,2018-08-15,19:48:11
Reading International, RDI, 16.05, 16.27, 15.96, 16.13, 0.11, 0.69, 65528, 17.5, 14.37, 0.0, 0.0, 21.8, -3.41, NASDAQ Capital,2018-08-15,19:48:11
Emerson Radio, MSN, 1.47, 1.47, 1.46, 1.46, 0.01, 0.69, 2884, 1.89, 1.07, 0.0, 0.0, 0.0, 0.01, NYSE American,2018-08-15,19:48:11
First Interstate BancSystem Cl A, FIBK, 44.15, 44.85, 44.15, 44.55, 0.3, 0.68, 401179, 44.95, 33.33, 1.12, 2.51, 17.96, 11.24, NASDAQ Global,2018-08-15,19:48:11
Sarepta Therapeutics, SRPT, 123.61, 126.06, 119.58, 125.72, 0.85, 0.68, 911022, 176.5, 35.26, 0.0, 0.0, 0.0, 125.95, NASDAQ Global,2018-08-15,19:48:11
Alliant Energy, LNT, 42.74, 43.43, 42.74, 43.02, 0.29, 0.68, 1318861, 45.55, 36.84, 1.34, 3.11, 20.58, 0.96, NYSE,2018-08-15,19:48:11
Iron Mountain, IRM, 35.29, 35.74, 35.2, 35.55, 0.24, 0.68, 1062749, 41.53, 30.78, 2.35, 6.61, 53.44, -5.78, NYSE,2018-08-15,19:48:11
Regency Centers, REG, 63.44, 64.0, 63.36, 63.81, 0.43, 0.68, 1143023, 70.64, 54.87, 2.22, 3.48, 49.14, -7.76, NYSE,2018-08-15,19:48:11
First Bancorp, FNLC, 29.65, 30.0, 29.65, 29.9, 0.2, 0.67, 3704, 32.33, 25.0, 1.16, 3.88, 15.18, 9.81, NASDAQ Global,2018-08-15,19:48:11
Hawthorn Bancshares, HWBK, 22.4, 22.4, 22.2, 22.4, 0.15, 0.67, 1408, 22.4, 18.37, 0.4, 1.79, 31.09, 12.27, NASDAQ Global,2018-08-15,19:48:11
HealthEquity, HQY, 84.87, 86.41, 83.82, 85.4, 0.57, 0.67, 346986, 86.41, 40.21, 0.0, 0.0, 95.96, 83.03, NASDAQ Global,2018-08-15,19:48:11
Mesa Laboratories, MLAB, 201.45, 207.15, 201.25, 205.37, 1.36, 0.67, 10510, 224.95, 122.34, 0.64, 0.31, 0.0, 65.22, NASDAQ Global,2018-08-15,19:48:11
Donnelley Financial Solutions, DFIN, 19.34, 19.51, 19.06, 19.43, 0.13, 0.67, 174299, 22.5, 15.22, 0.0, 0.0, 80.96, -0.31, NYSE,2018-08-15,19:48:11
Imperva, IMPV, 45.5, 46.2, 45.19, 45.9, 0.3, 0.66, 221741, 57.65, 37.17, 0.0, 0.0, 0.0, 15.62, NASDAQ Global,2018-08-15,19:48:11
ProQR Therapeutics, PRQR, 7.6, 7.65, 7.55, 7.65, 0.05, 0.66, 56999, 7.75, 2.75, 0.0, 0.0, 0.0, 137.21, NASDAQ Global,2018-08-15,19:48:11
Alexander's Inc., ALX, 359.13, 362.98, 357.5, 362.97, 2.37, 0.66, 6968, 436.8, 332.98, 18.0, 4.96, 40.33, -8.31, NYSE,2018-08-15,19:48:11
Chesapeake Utilities, CPK, 83.55, 84.4, 83.45, 84.0, 0.55, 0.66, 34883, 87.25, 66.35, 1.48, 1.76, 20.79, 6.94, NYSE,2018-08-15,19:48:11
Hilton Grand Vacations, HGV, 31.65, 32.18, 31.2, 32.06, 0.21, 0.66, 1886170, 47.75, 30.94, 0.0, 0.0, 8.76, -23.58, NYSE,2018-08-15,19:48:11
Isramco, ISRL, 122.6, 122.6, 122.0, 122.0, 0.8, 0.66, 1584, 135.05, 92.0, 0.0, 0.0, 0.0, 16.58, NASDAQ Capital,2018-08-15,19:48:11
InnSuites Hospitality Trust, IHT, 1.52, 1.59, 1.52, 1.52, 0.01, 0.66, 11229, 3.7, 1.23, 0.02, 1.32, 0.0, -13.14, NYSE American,2018-08-15,19:48:11
Protective Insurance Cl B, PTVCB, 22.9, 23.6, 22.9, 23.2, 0.15, 0.65, 12676, 25.7, 21.2, 1.12, 4.83, 13.07, -3.13, NASDAQ Global,2018-08-15,19:48:11
Arthur J. Gallagher, AJG, 70.33, 71.2, 70.07, 71.12, 0.46, 0.65, 683412, 73.11, 57.19, 1.64, 2.31, 21.04, 12.39, NYSE,2018-08-15,19:48:11
Exelon, EXC, 43.44, 43.97, 43.38, 43.63, 0.28, 0.65, 5571629, 43.97, 35.57, 1.38, 3.16, 11.06, 10.71, NYSE,2018-08-15,19:48:11
Two Harbors Investment, TWO, 15.37, 15.46, 15.34, 15.43, 0.1, 0.65, 2623990, 20.51, 13.85, 1.88, 12.18, 4.09, -5.1, NYSE,2018-08-15,19:48:11
Actinium Pharmaceuticals, ATNM, 0.65, 0.69, 0.61, 0.62, 0.0, 0.65, 2412586, 0.85, 0.33, 0.0, 0.0, 0.0, -5.97, NYSE American,2018-08-15,19:48:11
C.H. Robinson Worldwide, CHRW, 93.27, 94.71, 93.13, 94.57, 0.6, 0.64, 838859, 100.18, 66.14, 1.84, 1.95, 23.24, 6.15, NASDAQ Global,2018-08-15,19:48:11
New York Mortgage Trust, NYMT, 6.19, 6.27, 6.19, 6.26, 0.04, 0.64, 2542235, 6.54, 5.35, 0.8, 12.78, 7.69, 1.46, NASDAQ Global,2018-08-15,19:48:11
National Presto Industries, NPK, 133.45, 137.0, 133.0, 134.7, 0.85, 0.64, 63835, 137.0, 88.8, 1.0, 0.74, 20.11, 35.44, NYSE,2018-08-15,19:48:11
Natural Resource Partners, NRP, 31.0, 31.55, 30.85, 31.4, 0.2, 0.64, 61358, 37.7, 22.8, 1.8, 5.73, 5.99, 20.77, NYSE,2018-08-15,19:48:11
Polar Power, POLA, 6.31, 6.4, 6.31, 6.31, 0.04, 0.64, 10635, 6.85, 4.01, 0.0, 0.0, 0.0, 25.95, NASDAQ Capital,2018-08-15,19:48:11
