Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Turning Point Brands, TPB, 32.6, 33.09, 31.97, 33.04, 0.43, 1.32, 54891, 34.88, 15.34, 0.16, 0.48, 28.0, 56.37, NYSE,2018-08-23,21:29:40
Reliant Bancorp, RBNC, 26.34, 26.8, 26.15, 26.8, 0.35, 1.32, 10618, 29.99, 21.9, 0.32, 1.19, 30.8, 4.52, NASDAQ Capital,2018-08-23,21:29:40
Embotelladora Andina S.A. (Series B) ADR, AKOB, 23.69, 24.0, 22.8, 24.0, 0.31, 1.31, 5402, 31.8, 21.64, 0.9, 3.73, 18.93, -18.03, NYSE,2018-08-23,21:29:40
EDAP TMS ADR, EDAP, 3.16, 3.16, 3.05, 3.11, 0.04, 1.3, 31841, 4.25, 2.07, 0.0, 0.0, 0.0, 8.36, NASDAQ Global,2018-08-23,21:29:40
Five Below, FIVE, 113.04, 114.95, 111.77, 114.74, 1.47, 1.3, 737533, 114.95, 46.0, 0.0, 0.0, 55.16, 73.01, NASDAQ Global,2018-08-23,21:29:40
ABB ADR, ABB, 22.98, 23.53, 22.97, 23.31, 0.3, 1.3, 6057107, 28.67, 21.22, 0.83, 3.54, 22.27, -13.09, NYSE,2018-08-23,21:29:40
Rudolph Technologies, RTEC, 27.05, 27.45, 26.95, 27.35, 0.35, 1.3, 142586, 34.55, 21.4, 0.0, 0.0, 19.13, 14.44, NYSE,2018-08-23,21:29:40
Amerco, UHAL, 373.82, 380.52, 373.82, 380.52, 4.84, 1.29, 45642, 400.99, 317.43, 0.0, 0.0, 9.41, 0.69, NASDAQ Global,2018-08-23,21:29:40
Hallmark Financial Services, HALL, 10.87, 11.06, 10.86, 10.97, 0.14, 1.29, 5426, 11.83, 8.62, 0.0, 0.0, 0.0, 5.18, NASDAQ Global,2018-08-23,21:29:40
Salem Media Group, SALM, 3.95, 3.95, 3.85, 3.95, 0.05, 1.28, 54611, 6.75, 3.1, 0.26, 6.58, 4.95, -12.22, NASDAQ Global,2018-08-23,21:29:40
Bitauto Holdings ADR, BITA, 21.86, 22.9, 21.85, 22.23, 0.28, 1.28, 830688, 54.42, 18.47, 0.0, 0.0, 0.0, -30.09, NYSE,2018-08-23,21:29:40
Marcus, MCS, 39.1, 39.9, 39.0, 39.65, 0.5, 1.28, 67069, 40.45, 23.55, 0.6, 1.51, 15.27, 44.97, NYSE,2018-08-23,21:29:40
Lazydays Holdings, LAZY, 7.88, 7.9, 7.72, 7.9, 0.1, 1.28, 5655, 11.66, 7.25, 0.0, 0.0, 0.0, -23.3, NASDAQ Capital,2018-08-23,21:29:40
AgroFresh Solutions, AGFS, 6.3, 6.59, 6.26, 6.38, 0.08, 1.27, 221671, 8.75, 4.94, 0.0, 0.0, 0.0, -13.78, NASDAQ Global,2018-08-23,21:29:40
Hackett Group, HCKT, 19.66, 19.93, 19.64, 19.9, 0.25, 1.27, 140315, 19.93, 13.41, 0.34, 1.71, 18.95, 26.67, NASDAQ Global,2018-08-23,21:29:40
MyoKardia, MYOK, 59.0, 59.9, 58.6, 59.6, 0.75, 1.27, 110010, 63.0, 32.8, 0.0, 0.0, 0.0, 41.57, NASDAQ Global,2018-08-23,21:29:40
RigNet, RNET, 15.75, 16.3, 15.1, 15.95, 0.2, 1.27, 64380, 19.1, 10.03, 0.0, 0.0, 0.0, 6.69, NASDAQ Global,2018-08-23,21:29:40
Tenaris ADR, TS, 34.33, 34.33, 33.88, 34.27, 0.43, 1.27, 2442212, 40.64, 25.91, 1.12, 3.27, 29.41, 7.56, NYSE,2018-08-23,21:29:40
WMIH, WMIH, 1.63, 1.65, 1.59, 1.61, 0.02, 1.26, 4153606, 1.67, 0.6, 0.0, 0.0, 0.0, 89.61, NASDAQ Capital,2018-08-23,21:29:40
Biolase, BIOL, 1.59, 1.7, 1.56, 1.62, 0.02, 1.25, 29370, 3.95, 1.14, 0.0, 0.0, 0.0, -24.02, NASDAQ Capital,2018-08-23,21:29:40
Highway Holdings, HIHO, 4.05, 4.05, 3.95, 4.05, 0.05, 1.25, 38855, 6.55, 3.3, 0.4, 9.88, 9.64, -3.57, NASDAQ Capital,2018-08-23,21:29:40
Continental Materials, CUO, 16.52, 16.8, 16.2, 16.2, 0.2, 1.25, 3499, 21.0, 15.5, 0.0, 0.0, 0.0, -14.74, NYSE American,2018-08-23,21:29:40
Inogen, INGN, 239.23, 243.31, 238.59, 241.38, 2.95, 1.24, 132414, 243.31, 91.8, 0.0, 0.0, 168.8, 102.7, NASDAQ Global,2018-08-23,21:29:40
American Vanguard, AVD, 20.1, 20.6, 20.1, 20.4, 0.25, 1.24, 82098, 24.0, 18.01, 0.08, 0.39, 26.49, 3.82, NYSE,2018-08-23,21:29:40
Brainstorm Cell Therapeutics, BCLI, 4.21, 4.21, 4.03, 4.09, 0.05, 1.24, 164749, 5.35, 2.88, 0.0, 0.0, 0.0, 4.34, NASDAQ Capital,2018-08-23,21:29:40
WillScot, WSC, 16.05, 16.5, 16.05, 16.35, 0.2, 1.24, 500911, 17.7, 9.45, 0.0, 0.0, 0.0, 28.74, NASDAQ Capital,2018-08-23,21:29:40
Community West Bancshares, CWBC, 11.9, 12.3, 11.9, 12.3, 0.15, 1.23, 3407, 12.97, 10.1, 0.2, 1.63, 18.92, 15.49, NASDAQ Global,2018-08-23,21:29:40
Red Rock Resorts Cl A, RRR, 32.5, 32.95, 32.39, 32.9, 0.4, 1.23, 523251, 36.99, 21.96, 0.4, 1.22, 16.62, -2.49, NASDAQ Global,2018-08-23,21:29:40
Sprouts Farmers Market, SFM, 24.35, 24.78, 24.21, 24.75, 0.3, 1.23, 1161832, 28.29, 17.55, 0.0, 0.0, 18.47, 1.64, NASDAQ Global,2018-08-23,21:29:40
Alteryx Cl A, AYX, 54.42, 55.49, 53.88, 54.93, 0.67, 1.23, 713978, 57.43, 18.64, 0.0, 0.0, 0.0, 117.37, NYSE,2018-08-23,21:29:40
LightInTheBox Holding ADR, LITB, 1.66, 1.66, 1.62, 1.65, 0.02, 1.23, 16940, 3.52, 1.61, 0.0, 0.0, 0.0, -28.26, NYSE,2018-08-23,21:29:40
Pitney Bowes, PBI, 7.94, 8.0, 7.81, 8.0, 0.1, 1.23, 1955396, 14.8, 7.81, 0.75, 9.38, 6.02, -28.44, NYSE,2018-08-23,21:29:40
Social Capital Hedosophia Holdings WT, IPOA%, 1.59, 1.65, 1.48, 1.65, 0.02, 1.23, 4640, 1.99, 1.42, 0.0, 0.0, 0.0, -5.71, NYSE,2018-08-23,21:29:40
Tecogen, TGEN, 3.32, 3.32, 3.27, 3.29, 0.04, 1.23, 1712, 4.2, 2.05, 0.0, 0.0, 0.0, 21.85, NASDAQ Capital,2018-08-23,21:29:40
FGL Holdings WT, FG%, 1.45, 1.45, 1.45, 1.45, 0.02, 1.22, 300, 2.3, 0.97, 0.0, 0.0, 0.0, -6.44, NYSE,2018-08-23,21:29:40
Telecom Argentina ADR, TEO, 18.14, 18.66, 17.93, 18.26, 0.22, 1.22, 213640, 40.19, 16.72, 0.79, 4.31, 24.37, -50.15, NYSE,2018-08-23,21:29:40
Integrated Media Technology, IMTE, 12.18, 12.98, 12.18, 12.18, 0.15, 1.22, 712, 44.0, 1.85, 0.0, 0.0, 25.03, 116.28, NASDAQ Capital,2018-08-23,21:29:40
Capital Senior Living, CSU, 8.19, 8.39, 8.14, 8.34, 0.1, 1.21, 301498, 16.72, 7.18, 0.0, 0.0, 0.0, -38.18, NYSE,2018-08-23,21:29:40
Versum Materials, VSM, 38.03, 38.72, 38.0, 38.51, 0.46, 1.21, 287542, 42.74, 33.06, 0.24, 0.62, 22.39, 1.74, NYSE,2018-08-23,21:29:40
Charles River Laboratories International, CRL, 123.02, 123.84, 121.9, 121.96, 1.45, 1.2, 317012, 130.66, 96.7, 0.0, 0.0, 46.37, 11.43, NYSE,2018-08-23,21:29:40
Denbury Resources, DNR, 4.9, 5.07, 4.76, 5.06, 0.06, 1.2, 8594320, 5.56, 0.91, 0.25, 4.94, 10.74, 128.96, NYSE,2018-08-23,21:29:40
EnLink Midstream Partners, ENLK, 18.36, 18.65, 18.14, 18.61, 0.22, 1.2, 455322, 18.65, 12.75, 1.56, 8.38, 60.03, 21.08, NYSE,2018-08-23,21:29:40
ePlus, PLUS, 100.8, 102.4, 100.8, 102.05, 1.2, 1.19, 57331, 107.25, 67.65, 0.0, 0.0, 24.83, 35.7, NASDAQ Global,2018-08-23,21:29:40
Essential Properties Realty Trust, EPRT, 14.34, 14.69, 14.29, 14.47, 0.17, 1.19, 358776, 14.69, 13.22, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-23,21:29:40
TriNet Group, TNET, 58.74, 59.84, 58.74, 59.61, 0.7, 1.19, 216892, 60.15, 32.73, 0.0, 0.0, 19.42, 34.44, NYSE,2018-08-23,21:29:40
Lindblad Expeditions Holdings WT, LINDW, 4.05, 4.25, 4.05, 4.25, 0.05, 1.19, 6355, 4.33, 1.25, 0.0, 0.0, 0.0, 207.97, NASDAQ Capital,2018-08-23,21:29:40
Lonestar Resources US Cl A, LONE, 9.28, 9.5, 9.17, 9.4, 0.11, 1.18, 145600, 11.24, 2.75, 0.0, 0.0, 0.0, 136.78, NASDAQ Global,2018-08-23,21:29:40
Manhattan Associates, MANH, 55.34, 56.43, 55.16, 55.96, 0.65, 1.18, 292783, 56.43, 39.1, 0.0, 0.0, 35.42, 12.96, NASDAQ Global,2018-08-23,21:29:40
New York, NWY, 5.12, 5.25, 5.1, 5.14, 0.06, 1.18, 657248, 5.55, 1.61, 0.0, 0.0, 24.48, 79.72, NYSE,2018-08-23,21:29:40
PFSweb, PFSW, 8.49, 8.72, 8.44, 8.59, 0.1, 1.18, 15930, 11.86, 5.9, 0.0, 0.0, 78.09, 15.61, NASDAQ Capital,2018-08-23,21:29:40
II-VI, IIVI, 46.85, 48.25, 46.85, 47.7, 0.55, 1.17, 681264, 53.08, 34.55, 0.0, 0.0, 35.6, 1.6, NASDAQ Global,2018-08-23,21:29:40
Nathan's Famous, NATH, 89.65, 91.25, 89.05, 90.7, 1.05, 1.17, 8216, 107.05, 54.25, 1.0, 1.1, 85.57, 20.13, NASDAQ Global,2018-08-23,21:29:40
Avaya Holdings, AVYA, 22.23, 22.55, 22.23, 22.54, 0.26, 1.17, 502729, 23.76, 15.63, 0.0, 0.0, 0.95, 28.43, NYSE,2018-08-23,21:29:40
Dillard's, DDS, 77.92, 78.68, 76.17, 77.8, 0.9, 1.17, 450287, 98.75, 49.91, 0.4, 0.51, 8.81, 29.56, NYSE,2018-08-23,21:29:40
Entercom Communications Cl A, ETM, 7.7, 7.9, 7.6, 7.75, 0.09, 1.17, 666955, 12.43, 6.3, 0.36, 4.65, 2.99, -28.24, NYSE,2018-08-23,21:29:40
Airgain, AIRG, 11.87, 12.15, 11.87, 12.13, 0.14, 1.17, 85588, 12.16, 7.31, 0.0, 0.0, 0.0, 34.93, NASDAQ Capital,2018-08-23,21:29:40
Odyssey Marine Exploration, OMEX, 8.61, 8.97, 8.56, 8.65, 0.1, 1.17, 10112, 13.75, 3.17, 0.0, 0.0, 0.0, 129.44, NASDAQ Capital,2018-08-23,21:29:40
Evans Bancorp, EVBN, 46.95, 47.65, 46.95, 47.65, 0.55, 1.17, 1008, 49.23, 37.8, 0.92, 1.93, 19.77, 13.72, NYSE American,2018-08-23,21:29:40
HCI Group, HCI, 40.49, 41.31, 40.4, 41.08, 0.47, 1.16, 36519, 44.25, 27.11, 1.5, 3.65, 0.0, 37.39, NYSE,2018-08-23,21:29:40
Rogers, ROG, 132.7, 134.48, 132.7, 133.93, 1.54, 1.16, 90352, 184.0, 105.6, 0.0, 0.0, 32.91, -17.29, NYSE,2018-08-23,21:29:40
Jaguar Health, JAGX, 0.87, 0.9, 0.84, 0.86, 0.01, 1.16, 80621, 8.4, 0.8, 0.0, 0.0, 0.0, -59.0, NASDAQ Capital,2018-08-23,21:29:40
AppFolio, APPF, 77.55, 79.7, 77.5, 78.95, 0.9, 1.15, 78129, 79.7, 37.55, 0.0, 0.0, 157.9, 90.24, NASDAQ Global,2018-08-23,21:29:40
Argan, AGX, 39.3, 39.95, 38.7, 39.75, 0.45, 1.15, 146494, 69.95, 34.9, 1.0, 2.52, 11.13, -11.67, NYSE,2018-08-23,21:29:40
IRSA-Inversiones y Representaciones GDR, IRS, 15.75, 16.1, 15.75, 15.88, 0.18, 1.15, 24223, 32.97, 15.47, 2.76, 17.41, 1.58, -46.35, NYSE,2018-08-23,21:29:40
Phillips 66, PSX, 116.93, 118.41, 116.28, 118.37, 1.35, 1.15, 2022349, 123.97, 82.06, 3.2, 2.7, 10.06, 17.02, NYSE,2018-08-23,21:29:40
Resolute Forest Products, RFP, 13.0, 13.3, 12.9, 13.15, 0.15, 1.15, 329444, 13.3, 4.55, 0.0, 0.0, 10.27, 19.0, NYSE,2018-08-23,21:29:40
Rave Restaurant Group, RAVE, 1.31, 1.33, 1.31, 1.32, 0.01, 1.15, 6517, 2.33, 1.09, 0.0, 0.0, 0.0, -9.43, NASDAQ Capital,2018-08-23,21:29:40
Escalade, ESCA, 13.2, 13.3, 13.15, 13.3, 0.15, 1.14, 7733, 15.25, 11.65, 0.5, 3.76, 8.02, 8.13, NASDAQ Global,2018-08-23,21:29:40
Gencor Industries, GENC, 13.3, 13.4, 13.25, 13.3, 0.15, 1.14, 12385, 18.45, 12.25, 0.0, 0.0, 19.85, -19.64, NASDAQ Global,2018-08-23,21:29:40
Repligen, RGEN, 51.6, 52.38, 51.26, 52.2, 0.59, 1.14, 208583, 52.38, 29.56, 0.0, 0.0, 100.38, 43.88, NASDAQ Global,2018-08-23,21:29:40
Utah Medical Products, UTMD, 87.6, 89.7, 87.5, 88.75, 1.0, 1.14, 10828, 117.65, 69.8, 1.08, 1.22, 35.05, 9.03, NASDAQ Global,2018-08-23,21:29:40
Honeywell International, HON, 157.86, 158.84, 157.01, 157.91, 1.78, 1.14, 3460061, 165.13, 136.02, 2.98, 1.89, 73.79, 2.97, NYSE,2018-08-23,21:29:40
Oil-Dri of America, ODC, 41.1, 41.73, 41.0, 41.73, 0.47, 1.14, 1167, 50.82, 35.42, 0.96, 2.3, 45.36, 0.55, NYSE,2018-08-23,21:29:40
Q2 Holdings, QTWO, 61.35, 62.64, 61.35, 62.0, 0.7, 1.14, 175364, 64.25, 36.25, 0.0, 0.0, 0.0, 68.25, NYSE,2018-08-23,21:29:40
American Public Education, APEI, 35.3, 35.7, 34.85, 35.65, 0.4, 1.13, 121909, 46.15, 17.4, 0.0, 0.0, 24.59, 42.32, NASDAQ Global,2018-08-23,21:29:40
Luminex, LMNX, 27.37, 28.21, 27.34, 27.77, 0.31, 1.13, 327026, 35.37, 18.62, 0.24, 0.86, 36.54, 40.96, NASDAQ Global,2018-08-23,21:29:40
National American University Holdings, NAUH, 0.96, 0.96, 0.89, 0.89, 0.01, 1.13, 1545, 2.32, 0.76, 0.0, 0.0, 0.0, -37.33, NASDAQ Global,2018-08-23,21:29:40
PDF Solutions, PDFS, 9.75, 9.93, 9.75, 9.88, 0.11, 1.13, 88119, 18.48, 9.27, 0.0, 0.0, 0.0, -37.07, NASDAQ Global,2018-08-23,21:29:40
StealthGas, GASS, 3.84, 3.84, 3.57, 3.59, 0.04, 1.13, 186516, 4.7, 3.0, 0.0, 0.0, 0.0, -17.66, NASDAQ Global,2018-08-23,21:29:40
CRA International, CRAI, 56.44, 57.18, 56.09, 56.95, 0.63, 1.12, 46395, 58.74, 35.32, 0.68, 1.19, 38.71, 26.7, NASDAQ Global,2018-08-23,21:29:40
Take-Two Interactive Software, TTWO, 129.4, 131.52, 128.14, 130.68, 1.45, 1.12, 1805407, 131.77, 92.81, 0.0, 0.0, 83.24, 19.04, NASDAQ Global,2018-08-23,21:29:40
GS Acquisition Holdings WT, GSAH%, 1.9, 1.9, 1.9, 1.9, 0.02, 1.12, 10300, 2.15, 1.75, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-23,21:29:40
Telaria, TLRA, 3.57, 3.63, 3.57, 3.6, 0.04, 1.12, 183498, 5.3, 3.07, 0.0, 0.0, 0.0, -10.67, NYSE,2018-08-23,21:29:40
Universal Technical Institute, UTI, 2.7, 2.75, 2.69, 2.72, 0.03, 1.12, 17210, 3.75, 2.21, 0.08, 2.94, 0.0, 13.33, NYSE,2018-08-23,21:29:40
China Automotive Systems, CAAS, 3.9, 4.08, 3.82, 4.07, 0.05, 1.12, 26815, 5.9, 3.64, 0.0, 0.0, 0.0, -15.31, NASDAQ Capital,2018-08-23,21:29:40
AgEagle Aerial Systems, UAVS, 1.79, 1.85, 1.77, 1.81, 0.02, 1.12, 25126, 21.25, 1.52, 0.0, 0.0, 0.0, -67.09, NYSE American,2018-08-23,21:29:40
CB Financial Services, CBFV, 31.27, 32.34, 31.27, 32.0, 0.35, 1.11, 3026, 36.95, 26.5, 0.88, 2.75, 23.7, 6.67, NASDAQ Global,2018-08-23,21:29:40
Synacor, SYNC, 2.25, 2.3, 2.2, 2.27, 0.02, 1.11, 47916, 2.9, 1.35, 0.0, 0.0, 0.0, -1.09, NASDAQ Global,2018-08-23,21:29:40
AVX, AVX, 20.03, 20.45, 20.0, 20.25, 0.22, 1.1, 819093, 21.48, 14.51, 0.46, 2.27, 112.5, 17.05, NYSE,2018-08-23,21:29:40
Douglas Dynamics, PLOW, 45.45, 46.05, 44.95, 46.0, 0.5, 1.1, 117704, 49.5, 34.0, 1.06, 2.3, 16.7, 21.69, NYSE,2018-08-23,21:29:40
Espey Manufacturing&Electronics, ESP, 26.25, 26.25, 26.25, 26.25, 0.28, 1.1, 116, 29.97, 21.07, 1.0, 3.81, 23.86, 9.55, NYSE American,2018-08-23,21:29:40
Auburn National Bancorp, AUBN, 46.63, 47.25, 46.63, 47.25, 0.51, 1.09, 1603, 53.96, 33.22, 0.96, 2.03, 20.45, 21.47, NASDAQ Global,2018-08-23,21:29:40
Six Flags Entertainment, SIX, 65.0, 65.97, 64.66, 65.9, 0.71, 1.09, 849080, 73.38, 51.25, 3.12, 4.73, 19.44, -1.01, NYSE,2018-08-23,21:29:40
Aridis Pharmaceuticals, ARDS, 13.0, 13.01, 12.9, 13.01, 0.14, 1.09, 19662, 13.85, 12.61, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-23,21:29:40
China Commercial Credit, GLG, 0.63, 0.68, 0.63, 0.67, 0.01, 1.09, 29713, 4.0, 0.46, 0.0, 0.0, 0.0, -51.69, NASDAQ Capital,2018-08-23,21:29:40
MDC Partners Cl A, MDCA, 4.6, 4.85, 4.6, 4.7, 0.05, 1.08, 216547, 12.26, 3.8, 0.84, 17.87, 1.52, -51.79, NASDAQ Global,2018-08-23,21:29:40
RTI Surgical, RTIX, 4.65, 4.7, 4.65, 4.7, 0.05, 1.08, 44317, 5.1, 3.85, 0.0, 0.0, 0.0, 14.63, NASDAQ Global,2018-08-23,21:29:40
Columbia Property Trust, CXP, 23.13, 23.38, 23.11, 23.36, 0.25, 1.08, 457286, 23.55, 19.55, 0.8, 3.42, 0.0, 1.79, NYSE,2018-08-23,21:29:40
Marine Petroleum Trust Un, MARPS, 4.1, 4.1, 4.04, 4.08, 0.04, 1.08, 3833, 4.85, 2.83, 0.36, 8.84, 10.72, 19.86, NASDAQ Capital,2018-08-23,21:29:40
Crocs, CROX, 20.47, 20.86, 20.39, 20.69, 0.22, 1.07, 624626, 20.86, 8.64, 0.0, 0.0, 344.83, 63.69, NASDAQ Global,2018-08-23,21:29:40
KKR Cl A, KKR, 26.25, 26.62, 26.21, 26.49, 0.28, 1.07, 1971848, 27.95, 18.08, 0.68, 2.57, 12.15, 25.78, NYSE,2018-08-23,21:29:40
Allena Pharmaceuticals, ALNA, 11.38, 11.58, 11.13, 11.45, 0.12, 1.06, 14201, 17.56, 6.13, 0.0, 0.0, 0.0, 13.82, NASDAQ Global,2018-08-23,21:29:40
JAKKS Pacific, JAKK, 2.3, 2.4, 2.3, 2.38, 0.02, 1.06, 14095, 3.6, 1.95, 0.0, 0.0, 0.0, 1.06, NASDAQ Global,2018-08-23,21:29:40
KemPharm, KMPH, 4.75, 4.8, 4.7, 4.75, 0.05, 1.06, 31956, 8.4, 2.5, 0.0, 0.0, 0.0, 17.28, NASDAQ Global,2018-08-23,21:29:40
Monro, MNRO, 70.45, 71.55, 70.13, 71.25, 0.75, 1.06, 254916, 71.85, 45.35, 0.8, 1.12, 35.55, 25.11, NASDAQ Global,2018-08-23,21:29:40
Union Bankshares, UNB, 52.23, 52.6, 52.2, 52.6, 0.55, 1.06, 1494, 55.0, 40.25, 1.2, 2.28, 24.71, -0.66, NASDAQ Global,2018-08-23,21:29:40
Shutterstock, SSTK, 51.06, 51.93, 50.74, 51.69, 0.54, 1.06, 135407, 54.0, 29.85, 0.0, 0.0, 46.57, 20.13, NYSE,2018-08-23,21:29:40
Immunogen, IMGN, 9.48, 9.71, 9.38, 9.61, 0.1, 1.05, 1387427, 13.41, 4.8, 0.0, 0.0, 0.0, 49.92, NASDAQ Global,2018-08-23,21:29:40
NanoString Technologies, NSTG, 14.3, 14.51, 14.04, 14.5, 0.15, 1.05, 166888, 16.75, 5.87, 0.0, 0.0, 0.0, 94.11, NASDAQ Global,2018-08-23,21:29:40
Omnicell, OMCL, 66.9, 68.2, 66.75, 67.55, 0.7, 1.05, 266919, 68.2, 39.75, 0.0, 0.0, 66.88, 39.28, NASDAQ Global,2018-08-23,21:29:40
AMC Entertainment Holding, AMC, 19.0, 19.25, 18.51, 19.2, 0.2, 1.05, 1063539, 19.55, 10.8, 0.8, 4.17, 0.0, 27.15, NYSE,2018-08-23,21:29:40
Care.com, CRCM, 19.08, 19.53, 18.87, 19.28, 0.2, 1.05, 165993, 22.95, 13.15, 0.0, 0.0, 96.4, 6.87, NYSE,2018-08-23,21:29:40
Foresight Energy, FELP, 3.77, 3.84, 3.76, 3.84, 0.04, 1.05, 2065, 4.72, 3.28, 0.23, 5.89, 0.0, -12.13, NYSE,2018-08-23,21:29:40
Pier 1 Imports, PIR, 1.91, 1.95, 1.89, 1.92, 0.02, 1.05, 921888, 5.92, 1.74, 0.28, 14.58, 0.0, -53.62, NYSE,2018-08-23,21:29:40
Cellect Biotechnology ADR, APOP, 4.76, 4.86, 4.61, 4.82, 0.05, 1.05, 13664, 13.5, 4.4, 0.0, 0.0, 0.0, -31.14, NASDAQ Capital,2018-08-23,21:29:40
icad, ICAD, 2.85, 2.9, 2.85, 2.9, 0.03, 1.05, 4839, 4.89, 2.8, 0.0, 0.0, 0.0, -15.7, NASDAQ Capital,2018-08-23,21:29:40
NexGen Energy, NXE, 1.9, 1.93, 1.88, 1.92, 0.02, 1.05, 375489, 2.85, 1.65, 0.0, 0.0, 0.0, -25.0, NYSE American,2018-08-23,21:29:40
Alphatec Holdings, ATEC, 3.85, 3.95, 3.72, 3.89, 0.04, 1.04, 145980, 4.27, 1.9, 0.0, 0.0, 0.0, 46.24, NASDAQ Global,2018-08-23,21:29:40
Denali Therapeutics, DNLI, 16.43, 16.66, 16.15, 16.55, 0.17, 1.04, 220587, 25.79, 12.32, 0.0, 0.0, 0.0, 5.82, NASDAQ Global,2018-08-23,21:29:40
Flexsteel Industries, FLXS, 38.37, 39.59, 38.37, 38.76, 0.4, 1.04, 21850, 53.0, 34.74, 0.88, 2.27, 14.3, -17.14, NASDAQ Global,2018-08-23,21:29:40
Scholastic, SCHL, 41.31, 42.19, 41.23, 41.78, 0.43, 1.04, 80467, 47.77, 33.51, 0.6, 1.44, 0.0, 4.16, NASDAQ Global,2018-08-23,21:29:40
Global Medical REIT, GMRE, 9.59, 9.75, 9.5, 9.68, 0.1, 1.04, 156076, 9.83, 6.34, 0.8, 8.26, 358.52, 18.05, NYSE,2018-08-23,21:29:40
Centennial Resource Development, CDEV, 18.08, 18.42, 18.05, 18.4, 0.19, 1.04, 1665556, 22.14, 15.78, 0.0, 0.0, 27.57, -7.07, NASDAQ Capital,2018-08-23,21:29:40
Heat Biologics, HTBX, 1.94, 1.99, 1.93, 1.95, 0.02, 1.04, 100436, 7.89, 1.09, 0.0, 0.0, 0.0, -49.07, NASDAQ Capital,2018-08-23,21:29:40
Ascena Retail Group, ASNA, 4.87, 4.97, 4.78, 4.91, 0.05, 1.03, 1081635, 5.29, 1.69, 0.0, 0.0, 0.0, 108.94, NASDAQ Global,2018-08-23,21:29:40
Atlantica Yield, AY, 20.42, 20.72, 20.37, 20.69, 0.21, 1.03, 165801, 25.99, 18.0, 1.28, 6.19, 0.0, -2.45, NASDAQ Global,2018-08-23,21:29:40
Natural Alternatives International, NAII, 9.8, 9.88, 9.65, 9.8, 0.1, 1.03, 1903, 12.15, 9.2, 0.0, 0.0, 18.15, -4.85, NASDAQ Global,2018-08-23,21:29:40
iKang Healthcare Group ADR, KANG, 18.6, 19.07, 18.55, 18.79, 0.19, 1.02, 200819, 21.01, 13.15, 0.0, 0.0, 0.0, 18.92, NASDAQ Global,2018-08-23,21:29:40
Arbor Realty Trust, ABR, 11.84, 11.96, 11.84, 11.94, 0.12, 1.02, 1259293, 11.96, 7.88, 1.0, 8.38, 9.33, 38.19, NYSE,2018-08-23,21:29:40
ITUS, ITUS, 3.95, 4.05, 3.94, 3.98, 0.04, 1.02, 68652, 6.43, 0.65, 0.0, 0.0, 0.0, 68.64, NASDAQ Capital,2018-08-23,21:29:40
MVB Financial, MVBF, 17.66, 17.96, 17.5, 17.87, 0.18, 1.02, 28281, 20.4, 14.99, 0.12, 0.67, 22.19, -11.09, NASDAQ Capital,2018-08-23,21:29:40
Nanometrics, NANO, 42.41, 43.28, 42.23, 42.87, 0.43, 1.01, 231674, 48.26, 22.07, 0.0, 0.0, 21.12, 72.03, NASDAQ Global,2018-08-23,21:29:40
Open Text, OTEX, 38.51, 38.98, 38.24, 38.83, 0.39, 1.01, 511034, 40.31, 31.21, 0.61, 1.56, 42.67, 8.86, NASDAQ Global,2018-08-23,21:29:40
Quanterix, QTRX, 14.85, 15.1, 14.72, 14.98, 0.15, 1.01, 19691, 24.8, 13.0, 0.0, 0.0, 0.0, -30.23, NASDAQ Global,2018-08-23,21:29:40
Talend ADR, TLND, 58.41, 59.56, 58.41, 59.1, 0.59, 1.01, 103001, 64.55, 35.46, 0.0, 0.0, 0.0, 57.68, NASDAQ Global,2018-08-23,21:29:40
Virtusa, VRTU, 55.87, 57.12, 55.85, 56.79, 0.57, 1.01, 92549, 57.12, 33.5, 0.0, 0.0, 0.0, 28.83, NASDAQ Global,2018-08-23,21:29:40
Granite Construction, GVA, 44.24, 44.84, 43.83, 44.84, 0.45, 1.01, 526908, 68.58, 40.76, 0.52, 1.16, 30.71, -29.31, NYSE,2018-08-23,21:29:40
KKR Real Estate Finance Trust, KREF, 20.8, 21.12, 20.71, 20.92, 0.21, 1.01, 434624, 21.82, 18.09, 1.72, 8.22, 13.76, 4.55, NYSE,2018-08-23,21:29:40
Attunity, ATTU, 19.83, 20.09, 19.49, 19.97, 0.2, 1.01, 361849, 20.19, 6.25, 0.0, 0.0, 0.0, 186.1, NASDAQ Capital,2018-08-23,21:29:40
Titan Medical, TMDI, 2.01, 2.01, 1.98, 2.0, 0.02, 1.01, 30435, 7.75, 1.7, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-23,21:29:40
Insignia Systems, ISIG, 2.01, 2.1, 2.01, 2.02, 0.02, 1.0, 31470, 2.4, 0.99, 0.0, 0.0, 16.83, 69.76, NASDAQ Capital,2018-08-23,21:29:40
