Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
RLJ Lodging Trust, RLJ, 22.03, 22.09, 21.91, 22.02, 0.0, 0.0, 729199, 23.97, 18.68, 1.32, 5.99, 54.48, 0.23, NYSE,2018-08-22,21:13:27
Snap, SNAP, 11.41, 11.62, 11.41, 11.44, 0.0, 0.0, 11958724, 21.22, 10.5, 0.0, 0.0, 0.0, -21.7, NYSE,2018-08-22,21:13:27
Social Capital Hedosophia Holdings WT, IPOA%, 1.6, 1.63, 1.55, 1.63, 0.0, 0.0, 583, 1.99, 1.42, 0.0, 0.0, 0.0, -6.86, NYSE,2018-08-22,21:13:27
SPX FLOW, FLOW, 49.35, 49.67, 48.54, 49.19, 0.0, 0.0, 151894, 54.92, 31.57, 0.0, 0.0, 25.62, 3.45, NYSE,2018-08-22,21:13:27
Telecom Italia ADR, TIA, 6.25, 6.33, 6.23, 6.3, 0.0, 0.0, 8307, 9.6, 5.99, 0.32, 5.04, 0.0, -12.62, NYSE,2018-08-22,21:13:27
Tower International, TOWR, 34.95, 35.3, 34.55, 35.2, 0.0, 0.0, 114725, 36.65, 21.25, 0.48, 1.36, 14.51, 15.22, NYSE,2018-08-22,21:13:27
TPG Pace Holdings Cl A, TPGH, 10.06, 10.06, 10.06, 10.06, 0.0, 0.0, 25000, 10.2, 9.66, 0.0, 0.0, 0.0, 3.39, NYSE,2018-08-22,21:13:27
Travelport Worldwide, TVPT, 18.64, 18.87, 18.57, 18.71, 0.0, 0.0, 407776, 20.3, 12.1, 0.3, 1.6, 20.12, 43.15, NYSE,2018-08-22,21:13:27
Tronox Cl A, TROX, 15.67, 15.79, 15.35, 15.51, 0.0, 0.0, 992631, 28.4, 13.5, 0.18, 1.16, 0.0, -24.38, NYSE,2018-08-22,21:13:27
Tutor Perini, TPC, 20.45, 20.6, 20.15, 20.35, 0.0, 0.0, 179625, 29.9, 17.55, 0.0, 0.0, 8.77, -19.72, NYSE,2018-08-22,21:13:27
UGI, UGI, 54.81, 54.94, 54.42, 54.84, 0.0, 0.0, 805675, 55.94, 42.51, 1.04, 1.9, 13.81, 16.81, NYSE,2018-08-22,21:13:27
USG, USG, 43.11, 43.19, 43.1, 43.1, 0.0, 0.0, 711113, 43.47, 25.85, 0.0, 0.0, 62.96, 11.77, NYSE,2018-08-22,21:13:27
Valley National Bancorp Wt 2018, VLY%, 0.03, 0.03, 0.03, 0.03, 0.0, 0.0, 3666, 0.28, 0.02, 0.0, 0.0, 0.0, -73.33, NYSE,2018-08-22,21:13:27
Veritiv, VRTV, 48.15, 49.0, 48.15, 48.45, 0.0, 0.0, 97058, 51.0, 20.35, 0.0, 0.0, 0.0, 67.65, NYSE,2018-08-22,21:13:27
Vistra Energy 7% Un, DYNC, 90.84, 90.84, 90.84, 90.84, 0.0, 0.0, 15011, 99.18, 86.77, 7.0, 7.71, 0.0, 0.0, NYSE,2018-08-22,21:13:27
Wesco International, WCC, 61.45, 61.85, 61.21, 61.7, 0.0, 0.0, 173844, 69.35, 48.95, 0.0, 0.0, 16.5, -9.46, NYSE,2018-08-22,21:13:27
West Pharmaceutical Services, WST, 115.59, 116.13, 114.81, 115.96, 0.0, 0.0, 179326, 117.75, 82.74, 0.56, 0.48, 57.98, 17.52, NYSE,2018-08-22,21:13:27
Xerium Technologies, XRM, 13.37, 13.39, 13.36, 13.37, 0.0, 0.0, 119649, 13.45, 3.7, 0.0, 0.0, 0.0, 213.85, NYSE,2018-08-22,21:13:27
3PEA International, TPNL, 3.14, 3.25, 3.14, 3.15, 0.0, 0.0, 37426, 4.49, 2.63, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Akari Therapeutics ADR, AKTX, 1.9, 1.92, 1.88, 1.89, 0.0, 0.0, 41751, 11.95, 1.7, 0.0, 0.0, 0.0, -56.35, NASDAQ Capital,2018-08-22,21:13:27
Allegro Merger, ALGR, 9.59, 9.59, 9.52, 9.54, 0.0, 0.0, 649446, 9.59, 9.5, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Allied Healthcare Products, AHPI, 2.35, 2.44, 2.35, 2.36, 0.0, 0.0, 5835, 5.25, 1.72, 0.0, 0.0, 0.0, 12.92, NASDAQ Capital,2018-08-22,21:13:27
Applied DNA Sciences WT, APDNW, 0.19, 0.25, 0.19, 0.25, 0.0, 0.0, 1644, 1.04, 0.12, 0.0, 0.0, 0.0, -30.56, NASDAQ Capital,2018-08-22,21:13:27
ARC Group Worldwide, ARCW, 1.91, 2.0, 1.9, 2.0, 0.0, 0.0, 2049, 2.94, 1.8, 0.0, 0.0, 0.0, -4.76, NASDAQ Capital,2018-08-22,21:13:27
Bancorp 34, BCTF, 15.82, 16.15, 15.76, 16.15, 0.0, 0.0, 817, 17.25, 14.0, 0.0, 0.0, 52.03, 9.49, NASDAQ Capital,2018-08-22,21:13:27
Bioblast Pharma, ORPN, 1.04, 1.24, 1.04, 1.12, 0.0, 0.0, 35717, 5.99, 1.03, 0.0, 0.0, 0.0, -51.01, NASDAQ Capital,2018-08-22,21:13:27
Bonso Electronics International, BNSO, 3.08, 3.25, 3.07, 3.25, 0.0, 0.0, 4802, 5.04, 1.96, 0.0, 0.0, 0.0, 32.65, NASDAQ Capital,2018-08-22,21:13:27
Chembio Diagnostics, CEMI, 10.95, 10.95, 10.8, 10.9, 0.0, 0.0, 15296, 11.55, 5.75, 0.0, 0.0, 0.0, 32.93, NASDAQ Capital,2018-08-22,21:13:27
China Automotive Systems, CAAS, 4.02, 4.02, 3.96, 4.02, 0.0, 0.0, 8393, 5.9, 3.64, 0.0, 0.0, 0.0, -16.25, NASDAQ Capital,2018-08-22,21:13:27
Coda Octopus Group, CODA, 4.3, 4.35, 4.26, 4.35, 0.0, 0.0, 2973, 8.44, 3.28, 0.0, 0.0, 217.5, -8.84, NASDAQ Capital,2018-08-22,21:13:27
Community Bankers Trust, ESXB, 8.8, 9.0, 8.8, 8.95, 0.0, 0.0, 17622, 10.05, 7.9, 0.0, 0.0, 24.19, 9.82, NASDAQ Capital,2018-08-22,21:13:27
CUI Global, CUI, 2.19, 2.25, 2.18, 2.2, 0.0, 0.0, 28386, 4.35, 2.14, 0.0, 0.0, 0.0, -20.0, NASDAQ Capital,2018-08-22,21:13:27
Cyanotech, CYAN, 3.64, 3.7, 3.5, 3.55, 0.0, 0.0, 19947, 5.78, 3.45, 0.0, 0.0, 0.0, -9.18, NASDAQ Capital,2018-08-22,21:13:27
Cytori Therapeutics WT, CYTXW, 0.01, 0.01, 0.01, 0.01, 0.0, 0.0, 1300, 0.06, 0.0, 0.0, 0.0, 0.0, -20.0, NASDAQ Capital,2018-08-22,21:13:27
Dare Bioscience, DARE, 1.06, 1.12, 1.04, 1.08, 0.0, 0.0, 115133, 3.6, 0.74, 0.0, 0.0, 0.0, -50.09, NASDAQ Capital,2018-08-22,21:13:27
Diversicare Healthcare Services, DVCR, 6.35, 6.4, 6.19, 6.4, 0.0, 0.0, 1269, 12.25, 5.98, 0.22, 3.44, 0.0, -36.06, NASDAQ Capital,2018-08-22,21:13:27
Easterly Acquisition WT, EACQW, 1.09, 1.09, 1.08, 1.09, 0.0, 0.0, 400, 1.4, 0.02, 0.0, 0.0, 0.0, 83.16, NASDAQ Capital,2018-08-22,21:13:27
ENDRA Life Sciences WT, NDRAW, 0.56, 0.57, 0.56, 0.57, 0.0, 0.0, 3400, 2.0, 0.23, 0.0, 0.0, 0.0, -54.4, NASDAQ Capital,2018-08-22,21:13:27
ENGlobal, ENG, 1.03, 1.03, 1.0, 1.02, 0.0, 0.0, 16816, 1.47, 0.73, 0.0, 0.0, 0.0, 17.24, NASDAQ Capital,2018-08-22,21:13:27
Federal Street Acquisition, FSAC, 10.13, 10.13, 10.13, 10.13, 0.0, 0.0, 700, 11.0, 9.65, 0.0, 0.0, 244.1, 4.33, NASDAQ Capital,2018-08-22,21:13:27
Federal Street Acquisition WT, FSACW, 1.65, 1.65, 1.61, 1.65, 0.0, 0.0, 3720, 1.75, 0.95, 0.0, 0.0, 0.0, 43.48, NASDAQ Capital,2018-08-22,21:13:27
FFBW, FFBW, 11.26, 11.26, 11.26, 11.26, 0.0, 0.0, 267, 12.5, 10.3, 0.0, 0.0, 731.17, 2.18, NASDAQ Capital,2018-08-22,21:13:27
Genius Brands International, GNUS, 2.47, 2.48, 2.16, 2.32, 0.0, 0.0, 16393, 4.37, 2.01, 0.0, 0.0, 0.0, -14.71, NASDAQ Capital,2018-08-22,21:13:27
GigaMedia, GIGM, 3.04, 3.1, 3.0, 3.08, 0.0, 0.0, 13020, 4.37, 2.36, 0.0, 0.0, 0.0, 1.32, NASDAQ Capital,2018-08-22,21:13:27
GSE Systems, GVP, 3.45, 3.45, 3.35, 3.45, 0.0, 0.0, 43504, 3.75, 2.35, 0.0, 0.0, 16.43, 6.15, NASDAQ Capital,2018-08-22,21:13:27
GTY Technology Holdings WT, GTYHW, 1.22, 1.22, 1.22, 1.22, 0.0, 0.0, 1000, 1.5, 0.25, 0.0, 0.0, 0.0, -9.63, NASDAQ Capital,2018-08-22,21:13:27
Hebron Technology Cl A, HEBT, 1.38, 1.39, 1.32, 1.39, 0.0, 0.0, 7493, 3.75, 1.25, 0.0, 0.0, 2.84, -47.15, NASDAQ Capital,2018-08-22,21:13:27
Highway Holdings, HIHO, 4.0, 4.0, 3.96, 4.0, 0.0, 0.0, 21918, 6.55, 3.3, 0.4, 10.0, 9.52, -4.76, NASDAQ Capital,2018-08-22,21:13:27
Howard Bancorp, HBMD, 17.2, 17.2, 17.05, 17.2, 0.0, 0.0, 21109, 24.2, 15.7, 0.0, 0.0, 0.0, -21.82, NASDAQ Capital,2018-08-22,21:13:27
Hunter Maritime Acquisition WT, HUNTW, 0.45, 0.45, 0.45, 0.45, 0.0, 0.0, 100, 0.78, 0.21, 0.0, 0.0, 0.0, 49.5, NASDAQ Capital,2018-08-22,21:13:27
HV Bancorp, HVBC, 15.4, 15.4, 15.4, 15.4, 0.0, 0.0, 2614, 18.5, 13.75, 0.0, 0.0, 41.62, 1.25, NASDAQ Capital,2018-08-22,21:13:27
Insignia Systems, ISIG, 2.01, 2.12, 2.0, 2.0, 0.0, 0.0, 62844, 2.4, 0.99, 0.0, 0.0, 16.67, 68.08, NASDAQ Capital,2018-08-22,21:13:27
InVivo Therapeutics Holdings, NVIV, 1.95, 2.0, 1.95, 1.96, 0.0, 0.0, 63904, 56.25, 1.63, 0.0, 0.0, 0.0, -89.82, NASDAQ Capital,2018-08-22,21:13:27
Jensyn Acquisition Rt, JSYNR, 0.41, 0.41, 0.41, 0.41, 0.0, 0.0, 100, 0.55, 0.11, 0.0, 0.0, 0.0, 9.33, NASDAQ Capital,2018-08-22,21:13:27
Jewett-Cameron Trading, JCTCF, 8.7, 8.93, 8.61, 8.8, 0.0, 0.0, 1587, 8.96, 6.5, 0.0, 0.0, 13.44, 17.33, NASDAQ Capital,2018-08-22,21:13:27
Joint, JYNT, 8.74, 8.8, 8.58, 8.71, 0.0, 0.0, 11695, 9.64, 3.74, 0.0, 0.0, 0.0, 75.6, NASDAQ Capital,2018-08-22,21:13:27
Kayne Anderson Acquisition Cl A, KAAC, 10.24, 10.24, 10.2, 10.21, 0.0, 0.0, 209838, 10.3, 9.64, 0.0, 0.0, 0.0, 5.15, NASDAQ Capital,2018-08-22,21:13:27
Kingold Jewelry, KGJI, 1.19, 1.22, 1.18, 1.21, 0.0, 0.0, 4655, 2.5, 1.1, 0.0, 0.0, 1.21, -40.1, NASDAQ Capital,2018-08-22,21:13:27
Kitov Pharma ADR, KTOV, 1.73, 1.78, 1.72, 1.72, 0.0, 0.0, 94210, 3.81, 1.65, 0.0, 0.0, 0.0, -24.56, NASDAQ Capital,2018-08-22,21:13:27
Limestone Bancorp, LMST, 14.89, 15.06, 11.91, 15.0, 0.0, 0.0, 3602, 17.65, 10.86, 0.0, 0.0, 2.43, 4.75, NASDAQ Capital,2018-08-22,21:13:27
Manhattan Bridge Capital, LOAN, 6.65, 6.75, 6.55, 6.6, 0.0, 0.0, 24072, 8.0, 5.45, 0.48, 7.27, 14.35, 11.02, NASDAQ Capital,2018-08-22,21:13:27
Matlin&Partners Acquisition Cl A, MPAC, 10.01, 10.01, 10.0, 10.0, 0.0, 0.0, 25235, 10.09, 9.7, 0.0, 0.0, 0.0, 2.46, NASDAQ Capital,2018-08-22,21:13:27
Medigus WT, MDGSW, 0.6, 0.6, 0.6, 0.6, 0.0, 0.0, 404, 0.73, 0.41, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Middlefield Banc, MBCN, 50.25, 50.45, 50.25, 50.45, 0.0, 0.0, 2041, 54.9, 42.2, 1.12, 2.22, 15.48, 4.67, NASDAQ Capital,2018-08-22,21:13:27
Mudrick Capital Acquisition, MUDSU, 10.3, 10.3, 10.3, 10.3, 0.0, 0.0, 450, 10.35, 9.98, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Neuralstem, CUR, 1.19, 1.25, 1.19, 1.22, 0.0, 0.0, 61903, 3.09, 0.88, 0.0, 0.0, 0.0, -29.07, NASDAQ Capital,2018-08-22,21:13:27
NextDecade, NEXT, 6.09, 6.49, 6.09, 6.45, 0.0, 0.0, 6308, 10.8, 3.95, 0.0, 0.0, 0.0, -22.48, NASDAQ Capital,2018-08-22,21:13:27
Oncobiologics, ONS, 0.84, 0.84, 0.82, 0.82, 0.0, 0.0, 3699, 2.3, 0.78, 0.0, 0.0, 0.0, -36.92, NASDAQ Capital,2018-08-22,21:13:27
OneSpan, OSPN, 17.95, 18.25, 17.85, 18.05, 0.0, 0.0, 182882, 25.45, 11.05, 0.0, 0.0, 0.0, 29.86, NASDAQ Capital,2018-08-22,21:13:27
OptimumBank Holdings, OPHC, 5.15, 5.15, 5.15, 5.15, 0.0, 0.0, 1108, 13.96, 1.85, 0.0, 0.0, 5.2, 9.57, NASDAQ Capital,2018-08-22,21:13:27
Osprey Energy Acquisition Un, OSPRU, 13.25, 13.25, 13.25, 13.25, 0.0, 0.0, 101, 16.2, 9.26, 0.0, 0.0, 0.0, 33.17, NASDAQ Capital,2018-08-22,21:13:27
Pensare Acquisition, WRLS, 9.87, 9.92, 9.87, 9.92, 0.0, 0.0, 10411, 10.17, 7.75, 0.0, 0.0, 0.0, 2.59, NASDAQ Capital,2018-08-22,21:13:27
People's Utah Bancorp, PUB, 36.05, 36.25, 36.0, 36.0, 0.0, 0.0, 12400, 38.7, 26.6, 0.44, 1.22, 25.71, 18.81, NASDAQ Capital,2018-08-22,21:13:27
Piedmont Lithium ADR, PLLL, 12.54, 12.62, 12.5, 12.5, 0.0, 0.0, 1540, 19.0, 10.87, 0.0, 0.0, 0.0, -20.28, NASDAQ Capital,2018-08-22,21:13:27
Plug Power, PLUG, 1.95, 1.98, 1.94, 1.95, 0.0, 0.0, 1019833, 3.21, 1.53, 0.0, 0.0, 0.0, -17.37, NASDAQ Capital,2018-08-22,21:13:27
Pure Acquisition Cl A, PACQ, 9.7, 9.7, 9.7, 9.7, 0.0, 0.0, 6400, 9.75, 9.59, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Pure Acquisition WT, PACQW, 1.33, 1.33, 1.33, 1.33, 0.0, 0.0, 1500, 1.4, 1.1, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Rada Electronic Industries, RADA, 2.63, 2.63, 2.58, 2.62, 0.0, 0.0, 74234, 3.86, 1.77, 0.0, 0.0, 32.75, -14.94, NASDAQ Capital,2018-08-22,21:13:27
Rave Restaurant Group, RAVE, 1.33, 1.33, 1.2, 1.31, 0.0, 0.0, 36454, 2.33, 1.09, 0.0, 0.0, 0.0, -10.46, NASDAQ Capital,2018-08-22,21:13:27
RMG Networks Holding, RMGN, 1.22, 1.23, 1.22, 1.23, 0.0, 0.0, 73718, 2.73, 0.75, 0.0, 0.0, 0.0, 50.0, NASDAQ Capital,2018-08-22,21:13:27
Second Sight Medical Products, EYES, 1.61, 1.66, 1.6, 1.62, 0.0, 0.0, 148784, 2.58, 0.98, 0.0, 0.0, 0.0, -15.18, NASDAQ Capital,2018-08-22,21:13:27
Sentinel Energy Services Un, STNLU, 10.2, 10.24, 10.2, 10.24, 0.0, 0.0, 35018, 10.98, 8.03, 0.0, 0.0, 0.0, 2.71, NASDAQ Capital,2018-08-22,21:13:27
Sorrento Therapeutics, SRNE, 5.6, 5.75, 5.45, 5.55, 0.0, 0.0, 1046131, 10.65, 1.5, 0.0, 0.0, 0.0, 46.05, NASDAQ Capital,2018-08-22,21:13:27
S&W Seed, SANW, 3.1, 3.2, 3.0, 3.1, 0.0, 0.0, 11446, 4.4, 2.9, 0.0, 0.0, 0.0, -20.51, NASDAQ Capital,2018-08-22,21:13:27
Taoping, TAOP, 1.35, 1.39, 1.33, 1.35, 0.0, 0.0, 32589, 5.2, 0.98, 0.0, 0.0, 64.59, -8.78, NASDAQ Capital,2018-08-22,21:13:27
Tenzing Acquisition Un, TZACU, 10.03, 10.05, 10.02, 10.03, 0.0, 0.0, 443965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Therapix Biosciences ADR, TRPX, 3.7, 3.7, 3.59, 3.7, 0.0, 0.0, 4923, 7.69, 3.0, 0.0, 0.0, 0.0, -30.71, NASDAQ Capital,2018-08-22,21:13:27
Thunder Bridge Acquisition, TBRG, 9.7, 9.7, 9.69, 9.7, 0.0, 0.0, 5450, 9.75, 9.6, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Tiberius Acquisition, TIBR, 9.62, 9.62, 9.62, 9.62, 0.0, 0.0, 20000, 9.74, 9.55, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Tiptree, TIPT, 6.65, 6.65, 6.55, 6.6, 0.0, 0.0, 64438, 7.23, 5.35, 0.14, 2.12, 0.0, 10.92, NASDAQ Capital,2018-08-22,21:13:27
TKK Symphony Acquisition, TKKSU, 10.03, 10.04, 10.02, 10.02, 0.0, 0.0, 145722, 10.08, 10.02, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Torchlight Energy Resources, TRCH, 1.13, 1.15, 1.11, 1.12, 0.0, 0.0, 113147, 1.51, 1.01, 0.0, 0.0, 0.0, -16.42, NASDAQ Capital,2018-08-22,21:13:27
Trident Acquisitions, TDAC, 9.81, 9.81, 9.8, 9.8, 0.0, 0.0, 2900, 9.81, 9.72, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Trinity Merger WT, TMCXW, 0.43, 0.43, 0.43, 0.43, 0.0, 0.0, 259459, 0.5, 0.37, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
Twelve Seas Investment WT, TWLVW, 0.35, 0.35, 0.35, 0.35, 0.0, 0.0, 85000, 0.45, 0.3, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
United Bancorp, UBCP, 13.1, 13.1, 13.1, 13.1, 0.0, 0.0, 992, 14.0, 11.6, 0.52, 3.97, 16.34, -1.13, NASDAQ Capital,2018-08-22,21:13:27
Vantage Energy Acquisition Cl A, VEAC, 9.95, 9.96, 9.95, 9.95, 0.0, 0.0, 20035, 9.98, 9.62, 0.0, 0.0, 0.0, 2.37, NASDAQ Capital,2018-08-22,21:13:27
VBI Vaccines, VBIV, 1.99, 2.01, 1.95, 1.99, 0.0, 0.0, 83575, 5.1, 1.78, 0.0, 0.0, 0.0, -53.4, NASDAQ Capital,2018-08-22,21:13:27
Vertex Energy, VTNR, 1.27, 1.3, 1.26, 1.28, 0.0, 0.0, 43161, 1.5, 0.65, 0.0, 0.0, 0.0, 34.74, NASDAQ Capital,2018-08-22,21:13:27
VistaGen Therapeutics, VTGN, 1.33, 1.37, 1.32, 1.34, 0.0, 0.0, 123897, 2.65, 0.69, 0.0, 0.0, 0.0, 20.35, NASDAQ Capital,2018-08-22,21:13:27
VivoPower International, VVPR, 1.53, 1.53, 1.51, 1.51, 0.0, 0.0, 4834, 6.69, 1.02, 0.0, 0.0, 0.0, -47.93, NASDAQ Capital,2018-08-22,21:13:27
WCF Bancorp, WCFB, 8.91, 8.91, 8.84, 8.85, 0.0, 0.0, 5594, 10.4, 8.75, 0.2, 2.26, 205.34, -7.04, NASDAQ Capital,2018-08-22,21:13:27
Willamette Valley Vineyards, WVVI, 8.16, 8.16, 8.0, 8.14, 0.0, 0.0, 12452, 8.86, 7.81, 0.0, 0.0, 18.09, -1.35, NASDAQ Capital,2018-08-22,21:13:27
Air Industries Group, AIRI, 1.49, 1.49, 1.45, 1.47, 0.0, 0.0, 28844, 1.95, 1.27, 0.6, 40.82, 0.0, -13.02, NYSE American,2018-08-22,21:13:27
Alexco Resource, AXU, 1.13, 1.15, 1.11, 1.12, 0.0, 0.0, 149460, 1.85, 1.0, 0.0, 0.0, 0.0, -29.56, NYSE American,2018-08-22,21:13:27
Bancorp of New Jersey, BKJ, 16.95, 16.95, 16.9, 16.9, 0.0, 0.0, 2073, 17.95, 14.43, 0.0, 0.0, 33.48, -2.77, NYSE American,2018-08-22,21:13:27
Flanigan's Enterprises, BDL, 27.9, 27.9, 27.82, 27.85, 0.0, 0.0, 1130, 29.0, 20.2, 0.25, 0.9, 14.73, 18.04, NYSE American,2018-08-22,21:13:27
GEE Group, JOB, 2.46, 2.74, 2.45, 2.5, 0.0, 0.0, 38492, 4.68, 2.0, 0.0, 0.0, 0.0, -10.07, NYSE American,2018-08-22,21:13:27
ImmunoCellular Therapeutics, IMUC, 0.23, 0.24, 0.22, 0.23, 0.0, 0.0, 245954, 0.55, 0.17, 0.0, 0.0, 0.0, -27.22, NYSE American,2018-08-22,21:13:27
Majesco, MJCO, 7.44, 7.5, 7.24, 7.44, 0.0, 0.0, 11327, 9.27, 4.4, 0.0, 0.0, 0.0, 38.55, NYSE American,2018-08-22,21:13:27
Nobilis Health, HLTH, 0.79, 0.8, 0.77, 0.79, 0.0, 0.0, 678346, 1.7, 0.7, 0.0, 0.0, 39.5, -41.48, NYSE American,2018-08-22,21:13:27
Reed's, REED, 2.35, 2.55, 2.33, 2.35, 0.0, 0.0, 471381, 3.1, 1.3, 0.0, 0.0, 0.0, 51.61, NYSE American,2018-08-22,21:13:27
SIFCO Industries, SIF, 5.0, 5.0, 4.8, 5.0, 0.0, 0.0, 2602, 7.95, 4.8, 0.0, 0.0, 0.0, -24.82, NYSE American,2018-08-22,21:13:27
Universal Security Instruments, UUU, 1.4, 1.45, 1.4, 1.45, 0.0, 0.0, 12692, 3.5, 1.05, 0.0, 0.0, 0.0, -14.71, NYSE American,2018-08-22,21:13:27
Uranium Energy, UEC, 1.69, 1.71, 1.66, 1.69, 0.0, 0.0, 626907, 2.0, 0.96, 0.0, 0.0, 0.0, -4.52, NYSE American,2018-08-22,21:13:27
Citizens First, CZFC, 26.2, 26.2, 26.2, 26.2, -0.0, -0.0, 529, 26.83, 20.25, 0.28, 1.07, 14.72, 9.17, NASDAQ Global,2018-08-22,21:13:27
HDFC Bank ADR, HDB, 100.99, 101.23, 100.61, 100.95, -0.01, -0.01, 403305, 112.1, 89.07, 0.57, 0.56, 0.0, -0.71, NYSE,2018-08-22,21:13:27
Spartan Energy Acquisition, SPAQ.U, 10.13, 10.14, 10.11, 10.12, -0.0, -0.01, 9725, 10.15, 10.05, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-22,21:13:27
Bio-Techne, TECH, 183.65, 185.24, 182.45, 184.83, -0.04, -0.02, 198561, 185.31, 118.07, 1.28, 0.69, 56.01, 42.67, NASDAQ Global,2018-08-22,21:13:27
Grand Canyon Education, LOPE, 121.51, 123.3, 120.97, 121.96, -0.02, -0.02, 224734, 123.3, 78.83, 0.0, 0.0, 26.0, 36.22, NASDAQ Global,2018-08-22,21:13:27
Liberty Media Series A SiriusXM, LSXMA, 46.18, 46.44, 46.04, 46.26, -0.01, -0.02, 260917, 48.57, 38.61, 0.0, 0.0, 13.98, 16.64, NASDAQ Global,2018-08-22,21:13:27
Arch Coal, ARCH, 91.2, 91.87, 90.01, 90.92, -0.02, -0.02, 161220, 102.61, 68.95, 1.6, 1.76, 8.07, -2.4, NYSE,2018-08-22,21:13:27
BCE, BCE, 41.45, 41.59, 41.35, 41.4, -0.01, -0.02, 420090, 49.06, 40.19, 2.36, 5.69, 17.49, -13.77, NYSE,2018-08-22,21:13:27
Nucor, NUE, 63.95, 64.23, 63.59, 63.79, -0.01, -0.02, 1400997, 70.48, 51.67, 1.52, 2.38, 12.22, 0.33, NYSE,2018-08-22,21:13:27
Pure Acquisition, PACQU, 10.29, 10.29, 10.29, 10.29, -0.0, -0.02, 100000, 10.35, 10.08, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
HMS Holdings, HMSY, 31.55, 31.87, 31.41, 31.6, -0.01, -0.03, 395558, 32.5, 11.01, 0.0, 0.0, 79.0, 86.43, NASDAQ Global,2018-08-22,21:13:27
Nordson, NDSN, 134.17, 134.68, 132.63, 133.71, -0.04, -0.03, 201180, 151.84, 107.16, 1.4, 1.05, 21.19, -8.67, NASDAQ Global,2018-08-22,21:13:27
Viacom Cl B, VIAB, 31.73, 32.14, 31.2, 31.93, -0.01, -0.03, 1844529, 35.55, 22.13, 0.8, 2.51, 6.45, 3.64, NASDAQ Global,2018-08-22,21:13:27
M.D.C. Holdings, MDC, 33.1, 33.29, 32.66, 33.09, -0.01, -0.03, 475372, 35.18, 26.45, 1.2, 3.63, 10.01, 3.8, NYSE,2018-08-22,21:13:27
Omega Healthcare Investors, OHI, 32.7, 32.89, 32.56, 32.74, -0.01, -0.03, 852289, 32.98, 24.9, 2.64, 8.06, 79.37, 18.88, NYSE,2018-08-22,21:13:27
Red Hat, RHT, 140.14, 141.0, 139.5, 140.14, -0.04, -0.03, 1339805, 177.7, 103.1, 0.0, 0.0, 88.14, 16.69, NYSE,2018-08-22,21:13:27
Western Copper&Gold, WRN, 0.7, 0.71, 0.69, 0.71, -0.0, -0.03, 52938, 1.44, 0.65, 0.0, 0.0, 0.0, -29.72, NYSE American,2018-08-22,21:13:27
21st Century Fox Cl A, FOXA, 45.38, 45.59, 45.23, 45.35, -0.02, -0.04, 5228057, 50.15, 24.81, 0.36, 0.79, 18.9, 31.34, NASDAQ Global,2018-08-22,21:13:27
Aimmune Therapeutics, AIMT, 27.91, 28.18, 27.68, 27.89, -0.01, -0.04, 212777, 42.0, 19.01, 0.0, 0.0, 0.0, -26.26, NASDAQ Global,2018-08-22,21:13:27
Baidu ADR, BIDU, 223.2, 226.17, 222.15, 223.03, -0.1, -0.04, 1703470, 284.22, 207.74, 0.0, 0.0, 20.22, -4.77, NASDAQ Global,2018-08-22,21:13:27
County Bancorp, ICBK, 25.25, 25.26, 25.07, 25.24, -0.01, -0.04, 2611, 33.94, 24.66, 0.28, 1.11, 12.94, -15.19, NASDAQ Global,2018-08-22,21:13:27
Galapagos ADR, GLPG, 102.84, 102.93, 101.23, 101.75, -0.04, -0.04, 208654, 121.09, 84.13, 0.0, 0.0, 0.0, 8.52, NASDAQ Global,2018-08-22,21:13:27
Henry Schein, HSIC, 81.66, 82.73, 81.08, 81.93, -0.03, -0.04, 1106281, 89.34, 62.56, 0.0, 0.0, 29.7, 17.24, NASDAQ Global,2018-08-22,21:13:27
