Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
International Seaways, INSW, 20.97, 21.17, 20.69, 21.12, 0.26, 1.25, 61339, 24.78, 15.23, 0.0, 0.0, 0.0, 14.41, NYSE,2018-08-24,22:07:59
LATAM Airlines Group ADR, LTM, 8.96, 9.13, 8.89, 8.93, 0.11, 1.25, 587105, 17.39, 8.58, 0.15, 1.69, 25.06, -35.76, NYSE,2018-08-24,22:07:59
Motorola Solutions, MSI, 125.6, 126.99, 125.02, 126.65, 1.56, 1.25, 836018, 126.99, 82.86, 2.08, 1.64, 0.0, 40.19, NYSE,2018-08-24,22:07:59
Sensient Technologies, SXT, 69.88, 70.73, 69.65, 70.62, 0.87, 1.25, 148648, 80.98, 65.56, 1.32, 1.87, 24.78, -3.46, NYSE,2018-08-24,22:07:59
Spotify Technology, SPOT, 191.0, 193.92, 190.75, 192.38, 2.38, 1.25, 1443414, 198.99, 135.51, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-24,22:07:59
Tiffany&, TIF, 130.0, 132.0, 129.23, 131.45, 1.62, 1.25, 1753880, 141.64, 86.15, 2.2, 1.67, 39.12, 26.46, NYSE,2018-08-24,22:07:59
XO Group, XOXO, 30.43, 31.02, 30.38, 30.75, 0.38, 1.25, 114764, 35.83, 17.49, 0.0, 0.0, 62.76, 66.58, NYSE,2018-08-24,22:07:59
Farmers&Merchants Bancorp, FMAO, 44.26, 45.28, 44.11, 44.66, 0.55, 1.25, 4325, 49.99, 30.38, 0.56, 1.25, 28.45, 9.46, NASDAQ Capital,2018-08-24,22:07:59
Liberty Media Series C Liberty Formula One, FWONK, 36.4, 36.93, 36.14, 36.77, 0.45, 1.24, 591409, 41.14, 28.37, 0.0, 0.0, 25.89, 7.64, NASDAQ Global,2018-08-24,22:07:59
Marvell Technology Group, MRVL, 20.43, 20.54, 20.32, 20.49, 0.25, 1.24, 3622293, 25.18, 16.6, 0.24, 1.17, 22.4, -4.56, NASDAQ Global,2018-08-24,22:07:59
S&T Bancorp, STBA, 47.19, 47.7, 47.13, 47.53, 0.58, 1.24, 54034, 47.7, 33.92, 1.0, 2.1, 20.85, 19.39, NASDAQ Global,2018-08-24,22:07:59
Hi-Crush Partners, HCLP, 12.2, 12.3, 12.0, 12.25, 0.15, 1.24, 1830828, 16.65, 7.7, 3.0, 24.49, 5.71, 14.49, NYSE,2018-08-24,22:07:59
Pacific Coast Oil Trust, ROYT, 2.44, 2.45, 2.41, 2.44, 0.03, 1.24, 150323, 2.75, 1.36, 0.47, 19.12, 12.54, 25.77, NYSE,2018-08-24,22:07:59
Teradata, TDC, 40.6, 41.14, 40.59, 40.9, 0.5, 1.24, 800150, 44.27, 30.36, 0.0, 0.0, 0.0, 6.34, NYSE,2018-08-24,22:07:59
Allied Healthcare Products, AHPI, 2.43, 2.45, 2.42, 2.44, 0.03, 1.24, 1894, 5.25, 1.72, 0.0, 0.0, 0.0, 16.75, NASDAQ Capital,2018-08-24,22:07:59
My Size, MYSZ, 0.8, 0.8, 0.77, 0.79, 0.01, 1.24, 112795, 3.58, 0.57, 0.0, 0.0, 0.0, 21.89, NASDAQ Capital,2018-08-24,22:07:59
Socket Mobile, SCKT, 2.45, 2.45, 2.43, 2.45, 0.03, 1.24, 1492, 4.19, 1.86, 0.0, 0.0, 0.0, -31.56, NASDAQ Capital,2018-08-24,22:07:59
Concert Pharmaceuticals, CNCE, 15.44, 15.77, 15.33, 15.66, 0.19, 1.23, 108063, 30.71, 13.57, 0.0, 0.0, 3.55, -39.47, NASDAQ Global,2018-08-24,22:07:59
LKQ, LKQ, 33.38, 33.76, 33.08, 33.61, 0.41, 1.23, 1708379, 43.86, 29.6, 0.0, 0.0, 18.78, -17.36, NASDAQ Global,2018-08-24,22:07:59
Proteostasis Therapeutics, PTI, 2.46, 2.5, 2.4, 2.47, 0.03, 1.23, 91331, 8.61, 1.41, 0.0, 0.0, 0.0, -57.63, NASDAQ Global,2018-08-24,22:07:59
Randgold Resources ADR, GOLD, 65.31, 66.73, 65.13, 65.66, 0.8, 1.23, 496445, 108.29, 62.55, 2.0, 3.05, 26.79, -33.6, NASDAQ Global,2018-08-24,22:07:59
tronc, TRNC, 16.42, 16.95, 16.41, 16.47, 0.2, 1.23, 199290, 24.74, 13.0, 0.0, 0.0, 0.0, -6.37, NASDAQ Global,2018-08-24,22:07:59
Veracyte, VCYT, 12.14, 12.39, 12.1, 12.31, 0.15, 1.23, 376598, 12.39, 5.23, 0.0, 0.0, 0.0, 88.51, NASDAQ Global,2018-08-24,22:07:59
Regis, RGS, 21.24, 21.52, 21.19, 21.4, 0.26, 1.23, 575428, 22.4, 12.1, 0.0, 0.0, 25.77, 39.32, NYSE,2018-08-24,22:07:59
Ceragon Networks, CRNT, 3.29, 3.36, 3.29, 3.33, 0.04, 1.22, 217869, 4.15, 1.64, 0.0, 0.0, 16.65, 68.18, NASDAQ Global,2018-08-24,22:07:59
CyrusOne, CONE, 67.1, 68.25, 67.1, 67.87, 0.82, 1.22, 699583, 68.25, 43.49, 1.84, 2.71, 72.98, 14.01, NASDAQ Global,2018-08-24,22:07:59
Loral Space&Communications, LORL, 40.95, 41.6, 40.9, 41.4, 0.5, 1.22, 58780, 51.75, 36.85, 0.0, 0.0, 18.53, -6.02, NASDAQ Global,2018-08-24,22:07:59
Paccar, PCAR, 66.55, 67.56, 66.35, 67.43, 0.81, 1.22, 1875103, 79.69, 59.82, 1.12, 1.66, 11.53, -5.14, NASDAQ Global,2018-08-24,22:07:59
Halcon Resources, HK, 4.14, 4.17, 4.08, 4.15, 0.05, 1.22, 2454244, 9.07, 3.56, 0.0, 0.0, 2.0, -45.18, NYSE,2018-08-24,22:07:59
Bluerock Residential Growth REIT, BRG, 9.93, 9.97, 9.83, 9.92, 0.12, 1.22, 76397, 11.81, 7.02, 0.65, 6.55, 0.0, -1.88, NYSE American,2018-08-24,22:07:59
Polymet Mining, PLM, 0.82, 0.84, 0.82, 0.83, 0.01, 1.22, 124874, 1.36, 0.58, 0.0, 0.0, 0.0, -3.49, NYSE American,2018-08-24,22:07:59
Cardlytics, CDLX, 18.73, 19.58, 18.73, 19.21, 0.23, 1.21, 93175, 25.71, 11.1, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Liberty Broadband Cl C, LBRDK, 78.13, 79.2, 77.8, 78.7, 0.94, 1.21, 898454, 104.66, 68.33, 0.0, 0.0, 7.04, -7.59, NASDAQ Global,2018-08-24,22:07:59
Trade Desk Cl A, TTD, 137.75, 140.79, 135.73, 138.35, 1.65, 1.21, 1133738, 140.79, 40.7, 0.0, 0.0, 111.57, 202.54, NASDAQ Global,2018-08-24,22:07:59
International Paper, IP, 51.41, 51.93, 51.29, 51.83, 0.62, 1.21, 1410994, 66.94, 50.0, 1.9, 3.67, 7.24, -10.55, NYSE,2018-08-24,22:07:59
QTS Realty Trust Cl A, QTS, 45.46, 46.17, 45.46, 46.09, 0.55, 1.21, 334771, 61.55, 31.58, 1.64, 3.56, 0.0, -14.9, NYSE,2018-08-24,22:07:59
RPM International, RPM, 66.24, 66.89, 65.96, 66.81, 0.8, 1.21, 724083, 66.89, 46.36, 1.28, 1.92, 26.62, 27.45, NYSE,2018-08-24,22:07:59
iRadimed, IRMD, 28.9, 29.45, 28.6, 29.3, 0.35, 1.21, 114983, 30.6, 9.25, 0.0, 0.0, 133.18, 93.4, NASDAQ Capital,2018-08-24,22:07:59
Liberty Media Series A Liberty Formula One, FWONA, 34.3, 34.78, 34.07, 34.65, 0.41, 1.2, 63317, 39.37, 27.22, 0.0, 0.0, 24.4, 5.9, NASDAQ Global,2018-08-24,22:07:59
ManTech International Cl A, MANT, 64.5, 65.72, 64.31, 64.98, 0.77, 1.2, 97958, 65.72, 38.37, 1.0, 1.54, 20.81, 29.47, NASDAQ Global,2018-08-24,22:07:59
Vital Therapies, VTL, 8.35, 8.75, 8.1, 8.45, 0.1, 1.2, 247092, 9.75, 2.85, 0.0, 0.0, 0.0, 42.02, NASDAQ Global,2018-08-24,22:07:59
Adient, ADNT, 44.69, 45.74, 44.69, 45.4, 0.54, 1.2, 1128958, 86.42, 42.04, 1.1, 2.42, 349.23, -42.31, NYSE,2018-08-24,22:07:59
Douglas Dynamics, PLOW, 45.95, 46.9, 45.95, 46.55, 0.55, 1.2, 120190, 49.5, 34.05, 1.06, 2.28, 16.9, 23.15, NYSE,2018-08-24,22:07:59
Ecolab, ECL, 147.49, 149.31, 147.21, 148.93, 1.77, 1.2, 731971, 150.46, 125.74, 1.64, 1.1, 28.05, 10.99, NYSE,2018-08-24,22:07:59
Horace Mann Educators, HMN, 45.9, 46.4, 45.65, 46.3, 0.55, 1.2, 52565, 47.65, 33.85, 1.14, 2.46, 10.87, 4.99, NYSE,2018-08-24,22:07:59
Rexnord, RXN, 28.44, 28.73, 28.42, 28.7, 0.34, 1.2, 387143, 31.44, 22.89, 0.0, 0.0, 151.05, 10.3, NYSE,2018-08-24,22:07:59
Unum Group, UNM, 35.4, 35.83, 35.32, 35.56, 0.42, 1.2, 1606623, 58.73, 34.57, 1.04, 2.92, 7.36, -35.22, NYSE,2018-08-24,22:07:59
Wyndham Hotels&Resorts, WH, 55.0, 55.97, 54.91, 55.6, 0.66, 1.2, 327350, 66.95, 54.41, 1.0, 1.8, 0.0, 0.0, NYSE,2018-08-24,22:07:59
Genprex, GNPX, 2.51, 2.56, 2.46, 2.53, 0.03, 1.2, 97095, 19.45, 2.45, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-24,22:07:59
Landcadia Holdings WT, LCAHW, 0.84, 0.84, 0.83, 0.84, 0.01, 1.2, 3300, 1.1, 0.5, 0.0, 0.0, 0.0, 20.24, NASDAQ Capital,2018-08-24,22:07:59
HopFed Bancorp, HFBC, 17.0, 17.0, 17.0, 17.0, 0.2, 1.19, 358, 17.75, 13.51, 0.28, 1.65, 23.8, 20.57, NASDAQ Global,2018-08-24,22:07:59
Jack Henry&Associates, JKHY, 156.95, 159.39, 156.63, 158.47, 1.87, 1.19, 453787, 159.42, 99.52, 1.48, 0.93, 32.61, 35.49, NASDAQ Global,2018-08-24,22:07:59
LPL Financial Holdings, LPLA, 65.7, 66.53, 65.49, 66.36, 0.78, 1.19, 334948, 73.28, 44.08, 1.0, 1.51, 18.28, 16.14, NASDAQ Global,2018-08-24,22:07:59
Mercury Systems, MRCY, 51.49, 52.04, 51.31, 51.85, 0.61, 1.19, 166892, 55.0, 30.11, 0.0, 0.0, 60.29, 0.97, NASDAQ Global,2018-08-24,22:07:59
SBA Communications, SBAC, 154.59, 156.25, 154.3, 156.03, 1.84, 1.19, 478208, 177.67, 140.62, 0.0, 0.0, 650.13, -4.49, NASDAQ Global,2018-08-24,22:07:59
SCYNEXIS, SCYX, 1.27, 1.3, 1.27, 1.28, 0.02, 1.19, 118836, 2.5, 1.05, 0.0, 0.0, 0.0, -44.83, NASDAQ Global,2018-08-24,22:07:59
SunPower, SPWR, 6.72, 6.84, 6.68, 6.79, 0.08, 1.19, 1171600, 10.0, 6.46, 0.0, 0.0, 0.0, -19.45, NASDAQ Global,2018-08-24,22:07:59
America Movil ADR, AMX, 16.96, 17.28, 16.91, 17.04, 0.2, 1.19, 2042455, 19.91, 14.85, 0.34, 1.99, 0.0, -0.64, NYSE,2018-08-24,22:07:59
Cohen&Steers, CNS, 42.31, 42.82, 42.06, 42.59, 0.5, 1.19, 107118, 47.83, 36.3, 1.32, 3.1, 19.54, -9.94, NYSE,2018-08-24,22:07:59
Engility Holdings, EGL, 34.46, 34.87, 34.38, 34.82, 0.41, 1.19, 134516, 36.51, 21.19, 0.0, 0.0, 0.0, 22.74, NYSE,2018-08-24,22:07:59
ENSCO, ESV, 6.85, 6.98, 6.75, 6.79, 0.08, 1.19, 6365708, 8.0, 4.1, 0.04, 0.59, 0.0, 14.89, NYSE,2018-08-24,22:07:59
Materion, MTRN, 63.15, 63.95, 62.5, 63.6, 0.75, 1.19, 63734, 65.1, 37.3, 0.42, 0.66, 57.82, 30.86, NYSE,2018-08-24,22:07:59
Radiant Logistics, RLGT, 4.18, 4.28, 4.18, 4.24, 0.05, 1.19, 82876, 5.45, 3.46, 0.0, 0.0, 66.98, -7.83, NYSE American,2018-08-24,22:07:59
Fred's, FRED, 1.69, 1.77, 1.69, 1.71, 0.02, 1.18, 603409, 7.63, 1.3, 0.0, 0.0, 0.0, -57.78, NASDAQ Global,2018-08-24,22:07:59
j2 Global, JCOM, 80.3, 81.3, 80.16, 81.22, 0.95, 1.18, 313525, 91.58, 70.27, 1.7, 2.09, 30.93, 8.25, NASDAQ Global,2018-08-24,22:07:59
National Beverage, FIZZ, 117.3, 118.72, 116.41, 118.49, 1.38, 1.18, 109616, 129.82, 83.78, 0.0, 0.0, 37.03, 21.6, NASDAQ Global,2018-08-24,22:07:59
Silicon Laboratories, SLAB, 97.65, 98.9, 97.45, 98.35, 1.15, 1.18, 134016, 110.7, 72.29, 0.0, 0.0, 77.44, 11.38, NASDAQ Global,2018-08-24,22:07:59
Bristow Group, BRS, 11.15, 11.27, 10.97, 11.16, 0.13, 1.18, 378927, 18.91, 8.04, 0.28, 2.51, 0.0, -17.15, NYSE,2018-08-24,22:07:59
Martin Marietta Materials, MLM, 203.85, 205.94, 203.19, 205.77, 2.4, 1.18, 374305, 241.33, 189.26, 1.92, 0.93, 18.02, -6.91, NYSE,2018-08-24,22:07:59
Sanofi ADR, SNY, 43.22, 43.6, 43.2, 43.58, 0.51, 1.18, 1121560, 50.65, 37.43, 1.79, 4.11, 11.88, 1.35, NYSE,2018-08-24,22:07:59
Twitter, TWTR, 34.0, 34.49, 33.93, 34.28, 0.4, 1.18, 14768363, 47.79, 16.44, 0.0, 0.0, 114.27, 42.77, NYSE,2018-08-24,22:07:59
United States Steel, X, 30.95, 31.26, 30.68, 30.95, 0.36, 1.18, 4356970, 47.64, 23.16, 0.2, 0.65, 10.21, -12.05, NYSE,2018-08-24,22:07:59
Conifer Holdings, CNFR, 6.3, 7.0, 6.25, 6.5, 0.08, 1.17, 4316, 7.2, 5.0, 0.0, 0.0, 0.0, 12.07, NASDAQ Global,2018-08-24,22:07:59
DISH Network Cl A, DISH, 35.19, 35.71, 35.15, 35.45, 0.41, 1.17, 1939475, 59.9, 28.8, 0.0, 0.0, 7.48, -25.76, NASDAQ Global,2018-08-24,22:07:59
ViaSat, VSAT, 62.8, 63.48, 62.57, 63.29, 0.73, 1.17, 295713, 80.26, 59.16, 0.0, 0.0, 0.0, -15.44, NASDAQ Global,2018-08-24,22:07:59
China Mobile ADR, CHL, 46.43, 46.69, 46.36, 46.6, 0.54, 1.17, 485639, 56.46, 43.25, 2.02, 4.33, 10.55, -7.8, NYSE,2018-08-24,22:07:59
Donnelley Financial Solutions, DFIN, 20.53, 20.75, 20.46, 20.68, 0.24, 1.17, 110042, 22.5, 15.22, 0.0, 0.0, 86.17, 6.11, NYSE,2018-08-24,22:07:59
ENI ADR, E, 38.09, 38.21, 37.96, 38.01, 0.44, 1.17, 137322, 40.15, 31.02, 1.87, 4.92, 12.32, 14.52, NYSE,2018-08-24,22:07:59
International Game Technology, IGT, 21.39, 21.94, 21.38, 21.61, 0.25, 1.17, 1581016, 31.0, 19.57, 0.8, 3.7, 0.0, -18.48, NYSE,2018-08-24,22:07:59
Newmont Mining, NEM, 31.97, 32.52, 31.82, 32.03, 0.37, 1.17, 4930808, 42.04, 31.45, 0.56, 1.75, 107.81, -14.63, NYSE,2018-08-24,22:07:59
Par Pacific Holdings, PARR, 17.99, 18.42, 17.99, 18.16, 0.21, 1.17, 157209, 21.94, 16.42, 0.0, 0.0, 12.11, -5.81, NYSE,2018-08-24,22:07:59
UDR, UDR, 39.16, 39.75, 39.16, 39.72, 0.46, 1.17, 763183, 40.33, 32.88, 1.29, 3.25, 147.49, 3.12, NYSE,2018-08-24,22:07:59
Liberty Latin America Cl C, LILAK, 18.1, 18.46, 18.02, 18.27, 0.21, 1.16, 386543, 23.92, 17.55, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Monolithic Power Systems, MPWR, 146.39, 147.6, 146.08, 147.24, 1.69, 1.16, 188152, 147.6, 96.99, 1.2, 0.81, 79.59, 31.04, NASDAQ Global,2018-08-24,22:07:59
Nordson, NDSN, 134.5, 135.94, 134.13, 135.89, 1.56, 1.16, 118058, 151.84, 107.16, 1.4, 1.03, 21.54, -7.18, NASDAQ Global,2018-08-24,22:07:59
Alibaba Group Holding ADR, BABA, 175.0, 176.37, 172.45, 174.23, 2.0, 1.16, 30216500, 211.7, 164.25, 0.0, 0.0, 47.3, 1.04, NYSE,2018-08-24,22:07:59
Berry Global Group, BERY, 45.73, 46.43, 45.6, 46.25, 0.53, 1.16, 756464, 61.71, 45.24, 0.0, 0.0, 13.29, -21.17, NYSE,2018-08-24,22:07:59
Dorian LPG, LPG, 7.79, 8.03, 7.79, 7.82, 0.09, 1.16, 86254, 8.8, 6.6, 0.0, 0.0, 0.0, -4.87, NYSE,2018-08-24,22:07:59
DXC Technology, DXC, 88.93, 90.39, 88.83, 89.64, 1.03, 1.16, 1309534, 93.28, 72.24, 0.76, 0.85, 14.03, 9.21, NYSE,2018-08-24,22:07:59
Everi Holdings, EVRI, 8.62, 8.77, 8.62, 8.71, 0.1, 1.16, 263546, 8.99, 6.08, 0.0, 0.0, 0.0, 15.52, NYSE,2018-08-24,22:07:59
Jefferies Financial Group, JEF, 23.28, 23.59, 23.19, 23.46, 0.27, 1.16, 1009919, 28.3, 21.61, 0.5, 2.13, 265.38, -11.44, NYSE,2018-08-24,22:07:59
Acer Therapeutics, ACER, 32.0, 32.73, 31.72, 32.19, 0.37, 1.16, 50868, 34.1, 8.28, 0.0, 0.0, 0.0, 132.42, NASDAQ Capital,2018-08-24,22:07:59
Integrated Device Technology, IDTI, 37.53, 37.9, 37.53, 37.67, 0.43, 1.15, 657133, 37.92, 23.31, 0.0, 0.0, 4139.56, 26.71, NASDAQ Global,2018-08-24,22:07:59
Aquantia, AQ, 12.19, 12.4, 12.17, 12.28, 0.14, 1.15, 152109, 18.49, 9.01, 0.0, 0.0, 0.0, 8.38, NYSE,2018-08-24,22:07:59
Brady Cl A, BRC, 39.25, 39.77, 39.15, 39.7, 0.45, 1.15, 387522, 40.9, 32.7, 0.83, 2.09, 25.72, 4.75, NYSE,2018-08-24,22:07:59
Crawford Cl B, CRDB, 8.65, 8.8, 8.64, 8.8, 0.1, 1.15, 2939, 12.4, 7.54, 0.2, 2.27, 31.35, -8.52, NYSE,2018-08-24,22:07:59
Oi ADR, OIBRC, 3.54, 3.61, 3.47, 3.51, 0.04, 1.15, 1137394, 9.71, 3.47, 0.0, 0.0, 0.06, -37.66, NYSE,2018-08-24,22:07:59
Veritiv, VRTV, 47.85, 48.4, 47.8, 48.35, 0.55, 1.15, 49847, 51.0, 20.35, 0.0, 0.0, 0.0, 67.3, NYSE,2018-08-24,22:07:59
Celsion, CLSN, 2.62, 2.67, 2.61, 2.64, 0.03, 1.15, 124505, 6.06, 1.26, 0.0, 0.0, 0.0, -1.49, NASDAQ Capital,2018-08-24,22:07:59
Check-Cap, CHEK, 3.47, 3.55, 3.45, 3.51, 0.04, 1.15, 34728, 24.0, 3.08, 0.0, 0.0, 0.0, -66.37, NASDAQ Capital,2018-08-24,22:07:59
Chart Industries, GTLS, 73.86, 74.71, 73.59, 74.32, 0.84, 1.14, 223939, 80.31, 32.71, 0.0, 0.0, 50.9, 58.6, NASDAQ Global,2018-08-24,22:07:59
FMC, FMC, 85.12, 86.14, 84.55, 85.54, 0.96, 1.14, 589309, 98.7, 72.73, 0.66, 0.77, 11.81, -9.63, NYSE,2018-08-24,22:07:59
Grupo Aeroportuario del Sureste ADR, ASR, 184.07, 188.84, 184.07, 184.79, 2.09, 1.14, 24769, 208.09, 152.41, 3.28, 1.78, 17.69, 1.25, NYSE,2018-08-24,22:07:59
National Storage Affiliates Trust, NSA, 28.06, 28.44, 28.04, 28.37, 0.32, 1.14, 157672, 32.28, 21.84, 1.16, 4.09, 257.91, 4.07, NYSE,2018-08-24,22:07:59
Telecom Italia ADR, TIA, 6.16, 6.19, 6.12, 6.19, 0.07, 1.14, 41162, 9.6, 5.99, 0.32, 5.13, 0.0, -14.15, NYSE,2018-08-24,22:07:59
Teradyne, TER, 40.67, 40.85, 40.44, 40.73, 0.46, 1.14, 1464144, 50.68, 32.06, 0.36, 0.88, 43.8, -2.72, NYSE,2018-08-24,22:07:59
Biofrontera ADR, BFRA, 14.25, 14.5, 14.17, 14.17, 0.16, 1.14, 27151, 17.98, 11.25, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-24,22:07:59
Fennec Pharmaceuticals, FENC, 9.69, 9.87, 9.54, 9.79, 0.11, 1.14, 80120, 14.99, 6.89, 0.0, 0.0, 0.0, -2.3, NASDAQ Capital,2018-08-24,22:07:59
Top Image Systems, TISA, 0.98, 1.02, 0.97, 1.02, 0.01, 1.14, 54284, 1.75, 0.95, 0.0, 0.0, 0.0, -10.53, NASDAQ Capital,2018-08-24,22:07:59
AMC Networks Cl A, AMCX, 62.37, 63.35, 62.26, 62.92, 0.7, 1.13, 382047, 69.02, 46.89, 0.0, 0.0, 7.83, 16.35, NASDAQ Global,2018-08-24,22:07:59
Clearfield, CLFD, 13.2, 13.55, 13.0, 13.4, 0.15, 1.13, 32392, 15.3, 10.35, 0.0, 0.0, 49.63, 9.39, NASDAQ Global,2018-08-24,22:07:59
Haynes International, HAYN, 37.98, 39.09, 37.85, 38.41, 0.43, 1.13, 65238, 45.14, 29.82, 0.88, 2.29, 0.0, 19.84, NASDAQ Global,2018-08-24,22:07:59
First Industrial Realty Trust, FR, 31.81, 32.2, 31.81, 32.18, 0.36, 1.13, 614146, 34.04, 27.61, 0.87, 2.7, 17.58, 2.26, NYSE,2018-08-24,22:07:59
Parsley Energy Cl A, PE, 28.68, 28.95, 28.55, 28.63, 0.32, 1.13, 2971539, 33.43, 21.12, 0.0, 0.0, 31.46, -2.75, NYSE,2018-08-24,22:07:59
Pitney Bowes, PBI, 8.04, 8.11, 8.01, 8.09, 0.09, 1.13, 1889332, 14.8, 7.81, 0.75, 9.27, 6.08, -27.64, NYSE,2018-08-24,22:07:59
Royal Dutch Shell ADR Cl A, RDSA, 65.92, 66.06, 65.47, 65.61, 0.73, 1.13, 3169486, 73.86, 54.87, 3.76, 5.73, 13.81, -1.65, NYSE,2018-08-24,22:07:59
Retractable Technologies, RVP, 0.71, 0.75, 0.71, 0.72, 0.01, 1.13, 45184, 1.08, 0.55, 0.0, 0.0, 0.0, 5.74, NYSE American,2018-08-24,22:07:59
Aurinia Pharmaceuticals, AUPH, 5.34, 5.47, 5.33, 5.41, 0.06, 1.12, 224268, 7.6, 4.41, 0.0, 0.0, 0.0, 19.43, NASDAQ Global,2018-08-24,22:07:59
Gulfport Energy, GPOR, 11.67, 11.74, 11.61, 11.69, 0.13, 1.12, 2214063, 15.08, 8.11, 0.0, 0.0, 5.59, -8.39, NASDAQ Global,2018-08-24,22:07:59
Hemisphere Media Group Cl A, HMTV, 13.48, 13.85, 13.48, 13.55, 0.15, 1.12, 31346, 13.95, 10.5, 0.0, 0.0, 0.0, 17.32, NASDAQ Global,2018-08-24,22:07:59
Randolph Bancorp, RNDB, 17.03, 17.2, 17.03, 17.19, 0.19, 1.12, 2007, 17.45, 13.36, 0.0, 0.0, 0.0, 11.96, NASDAQ Global,2018-08-24,22:07:59
Rockwell Medical, RMTI, 4.48, 4.54, 4.45, 4.52, 0.05, 1.12, 43856, 8.7, 3.62, 0.0, 0.0, 0.0, -22.34, NASDAQ Global,2018-08-24,22:07:59
VeriSign, VRSN, 154.73, 156.71, 154.73, 156.08, 1.73, 1.12, 395213, 159.11, 101.27, 0.0, 0.0, 40.12, 36.39, NASDAQ Global,2018-08-24,22:07:59
BP ADR, BP, 43.25, 43.7, 43.21, 43.42, 0.48, 1.12, 7035915, 47.83, 34.21, 2.4, 5.53, 20.5, 3.31, NYSE,2018-08-24,22:07:59
DaVita, DVA, 72.41, 73.04, 71.52, 72.83, 0.81, 1.12, 833826, 80.71, 52.51, 0.0, 0.0, 24.16, 0.8, NYSE,2018-08-24,22:07:59
Schweitzer-Mauduit International, SWM, 40.34, 40.64, 40.01, 40.54, 0.45, 1.12, 84035, 48.06, 37.05, 1.72, 4.24, 28.04, -10.63, NYSE,2018-08-24,22:07:59
Tupperware Brands, TUP, 33.94, 34.31, 33.55, 34.21, 0.38, 1.12, 527765, 66.26, 32.86, 2.72, 7.95, 0.0, -45.44, NYSE,2018-08-24,22:07:59
United States Oil Fund, USO, 14.5, 14.58, 14.36, 14.43, 0.16, 1.12, 13749109, 15.25, 9.34, 0.0, 0.0, 0.0, 20.15, NYSE,2018-08-24,22:07:59
Presbia, LENS, 1.83, 1.85, 1.76, 1.8, 0.02, 1.12, 15561, 7.14, 1.61, 0.0, 0.0, 0.0, -52.38, NASDAQ Capital,2018-08-24,22:07:59
BGC Partners Cl A, BGCP, 11.81, 11.89, 11.73, 11.87, 0.13, 1.11, 1189667, 16.97, 10.39, 0.72, 6.07, 74.19, -21.44, NASDAQ Global,2018-08-24,22:07:59
FRP Holdings, FRPH, 63.25, 64.85, 62.8, 63.65, 0.7, 1.11, 14578, 67.7, 41.9, 0.0, 0.0, 4.02, 43.84, NASDAQ Global,2018-08-24,22:07:59
Hologic, HOLX, 38.69, 39.12, 38.59, 39.06, 0.43, 1.11, 1268126, 45.09, 35.1, 0.0, 0.0, 0.0, -8.63, NASDAQ Global,2018-08-24,22:07:59
Compass Minerals International, CMP, 63.9, 64.0, 63.35, 63.7, 0.7, 1.11, 164570, 76.65, 56.5, 2.88, 4.52, 67.48, -11.83, NYSE,2018-08-24,22:07:59
Donaldson, DCI, 49.06, 49.37, 48.83, 49.34, 0.54, 1.11, 342463, 52.2, 42.59, 0.76, 1.54, 45.06, 0.8, NYSE,2018-08-24,22:07:59
Extra Space Storage, EXR, 91.59, 92.64, 91.52, 92.53, 1.02, 1.11, 422612, 101.95, 76.36, 3.44, 3.72, 23.78, 5.81, NYSE,2018-08-24,22:07:59
Total System Services, TSS, 95.81, 96.69, 95.59, 96.61, 1.06, 1.11, 710293, 97.82, 64.56, 0.52, 0.54, 27.45, 22.15, NYSE,2018-08-24,22:07:59
Univar, UNVR, 28.24, 28.39, 28.06, 28.35, 0.31, 1.11, 420059, 31.95, 25.54, 0.0, 0.0, 21.32, -8.43, NYSE,2018-08-24,22:07:59
U.S. Xpress Enterprises Cl A, USX, 14.62, 14.85, 14.39, 14.54, 0.16, 1.11, 126866, 16.94, 12.61, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-24,22:07:59
Community Bankers Trust, ESXB, 8.95, 9.15, 8.9, 9.1, 0.1, 1.11, 21489, 10.05, 7.9, 0.0, 0.0, 24.59, 11.66, NASDAQ Capital,2018-08-24,22:07:59
Establishment Labs Holdings, ESTA, 24.9, 25.55, 24.87, 25.47, 0.28, 1.11, 8289, 27.76, 24.11, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-24,22:07:59
Golden Minerals, AUMN, 0.26, 0.3, 0.25, 0.26, 0.0, 1.11, 739098, 0.64, 0.21, 0.0, 0.0, 0.0, -40.83, NYSE American,2018-08-24,22:07:59
Align Technology, ALGN, 365.09, 370.56, 363.26, 367.6, 4.01, 1.1, 596076, 385.0, 171.55, 0.0, 0.0, 101.83, 65.44, NASDAQ Global,2018-08-24,22:07:59
