Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Changyou.com ADR, CYOU, 13.4, 13.94, 13.4, 13.85, 0.53, 3.98, 111531, 41.68, 12.68, 0.0, 0.0, 16.23, -61.98, NASDAQ Global,2018-08-16,20:51:14
MicroVision, MVIS, 0.94, 0.96, 0.93, 0.96, 0.04, 3.97, 205503, 3.25, 0.89, 0.0, 0.0, 0.0, -41.17, NASDAQ Global,2018-08-16,20:51:14
Allegheny Technologies, ATI, 24.91, 25.43, 24.83, 25.4, 0.97, 3.97, 1722161, 30.25, 17.82, 0.0, 0.0, 0.0, 5.22, NYSE,2018-08-16,20:51:14
Corindus Vascular Robotics, CVRS, 0.89, 0.92, 0.87, 0.91, 0.03, 3.97, 520753, 1.97, 0.66, 0.0, 0.0, 0.0, -9.42, NYSE American,2018-08-16,20:51:14
Sanchez Midstream Partners, SNMP, 10.2, 10.65, 10.2, 10.5, 0.4, 3.96, 120030, 13.25, 9.35, 1.8, 17.17, 0.0, -5.41, NYSE American,2018-08-16,20:51:14
Black Ridge Acquisition WT, BRACW, 0.5, 0.5, 0.5, 0.5, 0.02, 3.95, 3400, 0.52, 0.2, 0.0, 0.0, 0.0, 51.52, NASDAQ Capital,2018-08-16,20:51:14
G. Willi-Food International, WILC, 7.1, 7.1, 7.1, 7.1, 0.27, 3.95, 1175, 7.36, 5.11, 0.0, 0.0, 11.83, -1.25, NASDAQ Capital,2018-08-16,20:51:14
Transcat, TRNS, 23.0, 23.9, 22.88, 23.75, 0.9, 3.94, 157883, 23.9, 12.0, 0.0, 0.0, 26.99, 66.67, NASDAQ Global,2018-08-16,20:51:14
trivago ADR, TRVG, 4.32, 4.54, 4.32, 4.49, 0.17, 3.94, 357640, 16.03, 4.01, 0.0, 0.0, 0.0, -34.36, NASDAQ Global,2018-08-16,20:51:14
Blue Apron Holdings Cl A, APRN, 2.08, 2.15, 2.05, 2.11, 0.08, 3.94, 1827723, 6.25, 1.72, 0.0, 0.0, 0.0, -47.64, NYSE,2018-08-16,20:51:14
GSE Systems, GVP, 3.25, 3.5, 3.12, 3.3, 0.13, 3.94, 200323, 3.75, 2.35, 0.0, 0.0, 15.71, 1.54, NASDAQ Capital,2018-08-16,20:51:14
AK Steel Holding, AKS, 4.15, 4.27, 4.14, 4.24, 0.16, 3.92, 10788674, 6.8, 4.0, 0.0, 0.0, 0.0, -25.09, NYSE,2018-08-16,20:51:14
Profire Energy, PFIE, 2.53, 2.69, 2.48, 2.65, 0.1, 3.92, 454966, 5.3, 1.4, 0.0, 0.0, 22.08, 38.02, NASDAQ Capital,2018-08-16,20:51:14
Embraer ADR, ERJ, 19.43, 19.77, 19.17, 19.38, 0.73, 3.91, 1883419, 28.55, 18.29, 0.02, 0.11, 697.12, -19.01, NYSE,2018-08-16,20:51:14
Gogo, GOGO, 4.4, 4.55, 4.38, 4.53, 0.17, 3.9, 829124, 14.76, 3.52, 0.0, 0.0, 0.0, -59.84, NASDAQ Global,2018-08-16,20:51:14
Cypress Energy Partners, CELP, 7.82, 8.05, 7.75, 8.0, 0.3, 3.9, 8958, 8.5, 5.5, 0.84, 10.5, 12.26, 33.33, NYSE,2018-08-16,20:51:14
Celsius Holdings, CELH, 4.36, 4.55, 4.3, 4.53, 0.17, 3.9, 65707, 7.0, 3.05, 0.0, 0.0, 0.0, -13.71, NASDAQ Capital,2018-08-16,20:51:14
AgEagle Aerial Systems, UAVS, 2.2, 2.2, 1.85, 1.87, 0.07, 3.89, 138715, 21.25, 1.52, 0.0, 0.0, 0.0, -66.0, NYSE American,2018-08-16,20:51:14
United Therapeutics, UTHR, 125.2, 129.95, 124.0, 129.46, 4.83, 3.88, 478482, 152.55, 100.57, 0.0, 0.0, 7.97, -12.5, NASDAQ Global,2018-08-16,20:51:14
e.l.f. Beauty, ELF, 11.19, 11.54, 10.97, 11.25, 0.42, 3.88, 1267967, 25.0, 9.3, 0.0, 0.0, 18.75, -49.57, NYSE,2018-08-16,20:51:14
Medley Management Cl A, MDLY, 5.05, 5.4, 5.05, 5.35, 0.2, 3.88, 165176, 7.15, 3.1, 0.8, 14.95, 0.0, -17.69, NYSE,2018-08-16,20:51:14
MICT, MICT, 1.26, 1.34, 1.25, 1.34, 0.05, 3.88, 12667, 1.94, 0.65, 0.0, 0.0, 0.0, 19.64, NASDAQ Capital,2018-08-16,20:51:14
SunTrust Banks Cl A WT, STI/%A, 40.25, 40.25, 40.25, 40.25, 1.5, 3.87, 150, 40.25, 18.87, 0.0, 0.0, 0.0, 25.92, NYSE,2018-08-16,20:51:14
ExOne, XONE, 7.3, 7.63, 7.26, 7.55, 0.28, 3.85, 149103, 12.5, 6.16, 0.0, 0.0, 0.0, -10.12, NASDAQ Global,2018-08-16,20:51:14
Cyclacel Pharmaceuticals, CYCC, 1.54, 1.62, 1.54, 1.62, 0.06, 3.85, 3249, 2.27, 1.28, 0.0, 0.0, 0.0, -6.9, NASDAQ Capital,2018-08-16,20:51:14
Marinus Pharmaceuticals, MRNS, 5.53, 5.79, 5.47, 5.7, 0.21, 3.83, 301047, 9.87, 2.6, 0.0, 0.0, 0.0, -30.15, NASDAQ Global,2018-08-16,20:51:14
Bausch Health, BHC, 21.01, 21.91, 20.89, 21.69, 0.8, 3.83, 3496814, 27.79, 10.94, 0.0, 0.0, 0.0, 4.38, NYSE,2018-08-16,20:51:14
CenturyLink, CTL, 22.69, 23.4, 22.66, 23.33, 0.86, 3.83, 14357647, 23.4, 13.16, 2.16, 9.26, 12.89, 39.87, NYSE,2018-08-16,20:51:14
Conduent, CNDT, 20.44, 21.26, 20.41, 21.15, 0.78, 3.83, 2686479, 21.26, 14.95, 0.0, 0.0, 32.15, 30.88, NYSE,2018-08-16,20:51:14
Skyline Champion, SKY, 24.48, 25.57, 24.4, 25.24, 0.93, 3.83, 250167, 35.65, 9.6, 0.0, 0.0, 26.57, 96.42, NYSE,2018-08-16,20:51:14
Akebia Therapeutics, AKBA, 7.64, 7.92, 7.46, 7.88, 0.29, 3.82, 457816, 20.25, 7.42, 0.0, 0.0, 0.0, -47.01, NASDAQ Global,2018-08-16,20:51:14
Reliv International, RELV, 4.99, 5.16, 4.97, 5.16, 0.19, 3.82, 1498, 8.44, 3.72, 0.0, 0.0, 0.0, 8.17, NASDAQ Capital,2018-08-16,20:51:14
EnviroStar, EVI, 45.0, 47.15, 45.0, 46.25, 1.7, 3.82, 10148, 47.15, 21.3, 0.0, 0.0, 149.19, 15.63, NYSE American,2018-08-16,20:51:14
CyberOptics, CYBE, 18.55, 19.25, 18.44, 19.05, 0.7, 3.81, 85100, 20.7, 11.35, 0.0, 0.0, 136.07, 27.0, NASDAQ Global,2018-08-16,20:51:14
Zomedica Pharmaceuticals, ZOM, 2.13, 2.18, 2.04, 2.18, 0.08, 3.81, 44261, 2.98, 1.75, 0.0, 0.0, 0.0, 10.26, NYSE American,2018-08-16,20:51:14
Brightcove, BCOV, 8.05, 8.22, 7.97, 8.2, 0.3, 3.8, 179337, 10.75, 6.3, 0.0, 0.0, 0.0, 15.49, NASDAQ Global,2018-08-16,20:51:14
electroCore, ECOR, 13.21, 13.73, 12.89, 13.65, 0.5, 3.8, 83381, 20.25, 12.85, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
ChinaNet Online Holdings, CNET, 1.81, 1.95, 1.81, 1.91, 0.07, 3.8, 40820, 11.9, 0.9, 0.0, 0.0, 0.0, 75.23, NASDAQ Capital,2018-08-16,20:51:14
Momo ADR, MOMO, 37.51, 38.64, 37.33, 37.55, 1.37, 3.79, 3719255, 54.24, 22.49, 0.0, 0.0, 21.22, 53.39, NASDAQ Global,2018-08-16,20:51:14
Intellia Therapeutics, NTLA, 27.27, 28.79, 27.27, 28.0, 1.02, 3.78, 550998, 35.99, 15.06, 0.0, 0.0, 0.0, 45.68, NASDAQ Global,2018-08-16,20:51:14
Teekay Offshore Partners, TOO, 2.42, 2.49, 2.4, 2.47, 0.09, 3.78, 448804, 3.12, 2.14, 0.04, 1.62, 0.0, 4.66, NYSE,2018-08-16,20:51:14
OncoMed Pharmaceuticals, OMED, 2.36, 2.48, 2.32, 2.48, 0.09, 3.77, 14821, 5.56, 1.74, 0.0, 0.0, 0.0, -39.51, NASDAQ Global,2018-08-16,20:51:14
American International Group WT, AIG%, 14.05, 14.58, 14.05, 14.58, 0.53, 3.77, 62826, 23.1, 13.25, 0.0, 0.0, 0.0, -19.54, NYSE,2018-08-16,20:51:14
Lannett, LCI, 13.35, 13.8, 13.05, 13.75, 0.5, 3.77, 710185, 30.35, 11.9, 0.0, 0.0, 11.46, -40.73, NYSE,2018-08-16,20:51:14
Horizon Global, HZN, 7.28, 7.47, 7.21, 7.45, 0.27, 3.76, 265533, 18.24, 5.13, 0.0, 0.0, 0.0, -46.86, NYSE,2018-08-16,20:51:14
Rubicon Technology, RBCN, 8.05, 8.46, 8.05, 8.34, 0.3, 3.76, 1569, 9.05, 6.76, 0.0, 0.0, 0.0, 4.51, NASDAQ Capital,2018-08-16,20:51:14
Mitcham Industries, MIND, 3.95, 4.15, 3.9, 4.15, 0.15, 3.75, 2166, 4.57, 2.82, 0.0, 0.0, 0.0, 30.91, NASDAQ Global,2018-08-16,20:51:14
American Renal Associates Holdings, ARA, 20.18, 21.11, 20.1, 20.79, 0.75, 3.74, 169564, 24.07, 9.91, 0.0, 0.0, 0.0, 19.48, NYSE,2018-08-16,20:51:14
Dicerna Pharmaceuticals, DRNA, 14.62, 15.19, 14.33, 15.07, 0.54, 3.72, 482021, 16.32, 2.69, 0.0, 0.0, 0.0, 66.89, NASDAQ Global,2018-08-16,20:51:14
Premier Financial Bancorp, PFBI, 18.99, 19.5, 18.9, 19.5, 0.7, 3.72, 9366, 21.4, 13.43, 0.6, 3.08, 15.73, 21.39, NASDAQ Global,2018-08-16,20:51:14
On Deck Capital, ONDK, 8.67, 9.13, 8.62, 8.93, 0.32, 3.72, 520149, 9.41, 4.11, 0.0, 0.0, 178.6, 55.57, NYSE,2018-08-16,20:51:14
Palatin Technologies, PTN, 0.94, 0.97, 0.92, 0.97, 0.03, 3.72, 465006, 1.59, 0.39, 0.0, 0.0, 7.68, 12.92, NYSE American,2018-08-16,20:51:14
AstroNova, ALOT, 18.0, 18.25, 18.0, 18.25, 0.65, 3.69, 6551, 20.0, 11.0, 0.28, 1.53, 34.43, 31.77, NASDAQ Global,2018-08-16,20:51:14
Aptevo Therapeutics, APVO, 5.49, 5.77, 5.29, 5.63, 0.2, 3.68, 189920, 6.35, 1.15, 0.0, 0.0, 0.0, 32.78, NASDAQ Global,2018-08-16,20:51:14
Gemphire Therapeutics, GEMP, 1.36, 1.56, 1.36, 1.41, 0.05, 3.68, 968541, 11.43, 0.83, 0.0, 0.0, 0.0, -82.25, NASDAQ Global,2018-08-16,20:51:14
Greentree Hospitality Group ADR, GHG, 14.06, 15.05, 14.06, 14.65, 0.52, 3.68, 63546, 25.1, 10.75, 0.0, 0.0, 32.08, 0.0, NYSE,2018-08-16,20:51:14
AVEO Pharmaceuticals, AVEO, 2.3, 2.37, 2.23, 2.26, 0.08, 3.67, 2038560, 4.24, 1.86, 0.0, 0.0, 0.0, -19.0, NASDAQ Global,2018-08-16,20:51:14
BioTelemetry, BEAT, 53.8, 56.05, 53.15, 55.4, 1.95, 3.65, 439369, 58.5, 23.3, 0.0, 0.0, 0.0, 85.28, NASDAQ Global,2018-08-16,20:51:14
Penn National Gaming, PENN, 31.15, 32.38, 31.15, 32.18, 1.13, 3.64, 1055765, 36.9, 20.05, 0.0, 0.0, 5.29, 2.71, NASDAQ Global,2018-08-16,20:51:14
Cytosorbents, CTSO, 11.0, 11.43, 10.95, 11.4, 0.4, 3.64, 220217, 13.4, 4.65, 0.0, 0.0, 0.0, 75.38, NASDAQ Capital,2018-08-16,20:51:14
Value Line, VALU, 24.66, 26.93, 23.4, 24.76, 0.87, 3.64, 8242, 26.93, 13.26, 0.76, 3.07, 16.29, 27.96, NASDAQ Capital,2018-08-16,20:51:14
Ramaco Resources, METC, 6.95, 7.19, 6.92, 7.15, 0.25, 3.62, 184948, 9.35, 3.81, 0.0, 0.0, 47.67, 3.92, NASDAQ Global,2018-08-16,20:51:14
NRG Energy, NRG, 32.74, 33.98, 32.62, 33.79, 1.18, 3.62, 4697184, 35.17, 22.9, 0.12, 0.36, 0.0, 18.64, NYSE,2018-08-16,20:51:14
PennyMac Financial Services Cl A, PFSI, 20.85, 21.55, 20.85, 21.55, 0.75, 3.61, 149974, 25.2, 16.4, 0.0, 0.0, 4.77, -3.58, NYSE,2018-08-16,20:51:14
ZTO Express (Cayman) ADR, ZTO, 18.92, 19.4, 18.55, 19.21, 0.67, 3.61, 3128392, 22.67, 12.84, 0.0, 0.0, 28.35, 21.2, NYSE,2018-08-16,20:51:14
BioSpecifics Technologies, BSTC, 50.26, 52.75, 50.2, 51.77, 1.8, 3.6, 92874, 54.5, 38.05, 0.0, 0.0, 27.83, 19.48, NASDAQ Global,2018-08-16,20:51:14
Glatfelter, GLT, 16.0, 16.77, 16.0, 16.45, 0.57, 3.59, 261230, 23.85, 15.3, 0.52, 3.16, 0.0, -23.27, NYSE,2018-08-16,20:51:14
Penumbra, PEN, 124.0, 128.78, 123.58, 128.3, 4.45, 3.59, 413789, 167.35, 81.5, 0.0, 0.0, 164.49, 36.34, NYSE,2018-08-16,20:51:14
AnaptysBio, ANAB, 82.95, 87.19, 82.52, 85.58, 2.96, 3.58, 446661, 134.0, 20.8, 0.0, 0.0, 0.0, -15.03, NASDAQ Global,2018-08-16,20:51:14
LG Display ADR, LPL, 9.91, 9.92, 9.75, 9.84, 0.34, 3.58, 642268, 15.88, 7.77, 0.0, 0.0, 75.81, -28.49, NYSE,2018-08-16,20:51:14
SandRidge Energy, SD, 15.53, 16.06, 15.43, 15.95, 0.55, 3.57, 217253, 21.9, 13.02, 0.0, 0.0, 0.0, -24.3, NYSE,2018-08-16,20:51:14
Atlantic Acquisition Un, ATACU, 13.0, 14.5, 13.0, 14.5, 0.5, 3.57, 1300, 15.0, 9.56, 0.0, 0.0, 0.0, 42.16, NASDAQ Capital,2018-08-16,20:51:14
DexCom, DXCM, 125.0, 128.45, 124.92, 128.31, 4.41, 3.56, 1049233, 129.09, 42.62, 0.0, 0.0, 0.0, 123.58, NASDAQ Global,2018-08-16,20:51:14
Ionis Pharmaceuticals, IONS, 50.06, 51.79, 49.21, 51.42, 1.77, 3.56, 783151, 65.51, 39.07, 0.0, 0.0, 0.0, 2.23, NASDAQ Global,2018-08-16,20:51:14
Agile Therapeutics, AGRX, 0.27, 0.27, 0.25, 0.27, 0.01, 3.55, 239037, 5.4, 0.23, 0.0, 0.0, 0.0, -90.14, NASDAQ Global,2018-08-16,20:51:14
GEE Group, JOB, 2.66, 2.68, 2.64, 2.64, 0.09, 3.53, 601, 4.8, 2.0, 0.0, 0.0, 0.0, -5.04, NYSE American,2018-08-16,20:51:14
LightInTheBox Holding ADR, LITB, 1.72, 1.72, 1.71, 1.72, 0.06, 3.52, 594, 3.52, 1.61, 0.0, 0.0, 0.0, -25.28, NYSE,2018-08-16,20:51:14
Santander Consumer USA Holdings, SC, 20.46, 21.48, 20.46, 21.15, 0.72, 3.52, 3113845, 21.48, 12.7, 0.8, 3.78, 5.64, 13.59, NYSE,2018-08-16,20:51:14
HyreCar, HYRE, 2.9, 2.98, 2.8, 2.95, 0.1, 3.51, 184997, 6.5, 2.5, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-16,20:51:14
Array BioPharma, ARRY, 13.91, 14.37, 13.68, 14.21, 0.48, 3.5, 2787099, 20.21, 8.5, 0.0, 0.0, 0.0, 11.02, NASDAQ Global,2018-08-16,20:51:14
Endocyte, ECYT, 16.5, 17.38, 16.25, 17.06, 0.57, 3.49, 754160, 17.7, 1.17, 0.0, 0.0, 0.0, 298.6, NASDAQ Global,2018-08-16,20:51:14
PB Bancorp, PBBI, 11.5, 11.85, 11.5, 11.85, 0.4, 3.49, 4665, 12.2, 10.0, 0.24, 2.03, 30.14, 10.23, NASDAQ Capital,2018-08-16,20:51:14
Eagle Pharmaceuticals, EGRX, 78.39, 81.5, 77.83, 80.61, 2.71, 3.48, 301518, 85.66, 48.84, 0.0, 0.0, 42.43, 50.9, NASDAQ Global,2018-08-16,20:51:14
New Oriental Education&Technology Group ADR, EDU, 83.0, 85.27, 82.89, 85.0, 2.86, 3.48, 1271862, 108.4, 74.66, 0.0, 0.0, 45.19, -9.57, NYSE,2018-08-16,20:51:14
Seaspan, SSW, 8.69, 8.94, 8.68, 8.91, 0.3, 3.48, 693617, 10.72, 5.5, 0.5, 5.61, 6.8, 32.0, NYSE,2018-08-16,20:51:14
SK Telecom ADR, SKM, 25.88, 26.19, 25.81, 26.17, 0.88, 3.48, 514695, 28.97, 22.66, 0.0, 0.0, 0.0, -6.23, NYSE,2018-08-16,20:51:14
Hailiang Education Group ADR, HLG, 69.7, 72.21, 67.58, 72.16, 2.42, 3.47, 43968, 88.92, 14.07, 0.0, 0.0, 64.94, 59.65, NASDAQ Global,2018-08-16,20:51:14
Emergent Biosolutions, EBS, 57.43, 59.22, 56.18, 59.03, 1.98, 3.47, 280218, 60.0, 34.56, 0.0, 0.0, 26.47, 27.03, NYSE,2018-08-16,20:51:14
HC2 Holdings, HCHC, 6.12, 6.3, 6.08, 6.26, 0.21, 3.47, 217339, 7.79, 4.3, 0.0, 0.0, 0.0, 5.21, NYSE,2018-08-16,20:51:14
Pieris Pharmaceuticals, PIRS, 5.24, 5.37, 5.11, 5.36, 0.18, 3.47, 215281, 9.75, 4.43, 0.0, 0.0, 0.0, -29.01, NASDAQ Capital,2018-08-16,20:51:14
Capitol Investment IV WT, CIC%, 1.47, 1.5, 1.47, 1.5, 0.05, 3.45, 7100, 1.5, 1.0, 0.0, 0.0, 0.0, 36.35, NYSE,2018-08-16,20:51:14
Clear Channel Outdoor Holdings, CCO, 4.4, 4.5, 4.38, 4.5, 0.15, 3.45, 126039, 5.35, 3.6, 0.0, 0.0, 0.0, -2.17, NYSE,2018-08-16,20:51:14
Dr. Reddy's Laboratories ADR, RDY, 33.1, 33.49, 33.05, 33.31, 1.11, 3.45, 300031, 39.96, 28.13, 0.3, 0.89, 26.3, -11.32, NYSE,2018-08-16,20:51:14
Third Point Reinsurance, TPRE, 13.15, 13.6, 13.15, 13.5, 0.45, 3.45, 492751, 17.1, 12.28, 0.0, 0.0, 15.52, -7.85, NYSE,2018-08-16,20:51:14
Duluth Holdings Cl B, DLTH, 26.83, 27.71, 26.45, 27.66, 0.92, 3.44, 286652, 27.71, 15.13, 0.0, 0.0, 40.68, 54.96, NASDAQ Global,2018-08-16,20:51:14
Golden Ocean Group, GOGL, 8.49, 8.75, 8.49, 8.72, 0.29, 3.44, 112458, 9.95, 7.0, 0.4, 4.59, 40.98, 6.99, NASDAQ Global,2018-08-16,20:51:14
Wingstop, WING, 61.91, 64.18, 61.79, 63.73, 2.12, 3.44, 699788, 64.18, 31.53, 0.36, 0.56, 65.7, 63.49, NASDAQ Global,2018-08-16,20:51:14
NeoPhotonics, NPTN, 8.47, 8.73, 8.36, 8.71, 0.29, 3.44, 562750, 9.0, 4.56, 0.0, 0.0, 0.0, 32.37, NYSE,2018-08-16,20:51:14
Vaxart, VXRT, 2.96, 3.03, 2.95, 3.01, 0.1, 3.44, 8077, 11.88, 2.76, 0.0, 0.0, 0.0, -51.68, NASDAQ Capital,2018-08-16,20:51:14
Hamilton Beach Brands Holding Cl A, HBB, 25.38, 26.44, 24.94, 26.24, 0.87, 3.43, 25303, 41.0, 20.97, 0.34, 1.3, 21.33, 2.14, NYSE,2018-08-16,20:51:14
2U, TWOU, 76.07, 78.44, 76.07, 77.92, 2.58, 3.42, 1025661, 98.58, 47.2, 0.0, 0.0, 0.0, 20.79, NASDAQ Global,2018-08-16,20:51:14
Helius Medical Technologies, HSDT, 9.56, 9.83, 9.49, 9.81, 0.32, 3.42, 22561, 20.7, 7.15, 0.0, 0.0, 0.0, -20.34, NASDAQ Capital,2018-08-16,20:51:14
Golden Entertainment, GDEN, 26.43, 27.45, 26.23, 27.33, 0.9, 3.41, 313493, 34.75, 21.28, 0.0, 0.0, 341.63, -16.29, NASDAQ Global,2018-08-16,20:51:14
Fitbit, FIT, 5.32, 5.49, 5.32, 5.46, 0.18, 3.41, 2932530, 7.79, 4.51, 0.0, 0.0, 0.0, -4.38, NYSE,2018-08-16,20:51:14
Team, TISI, 23.55, 24.5, 23.5, 24.25, 0.8, 3.41, 664536, 24.5, 10.5, 0.0, 0.0, 0.0, 62.75, NYSE,2018-08-16,20:51:14
Penn Virginia, PVAC, 75.17, 78.69, 75.02, 77.65, 2.55, 3.4, 123763, 96.13, 32.49, 0.0, 0.0, 0.0, 98.54, NASDAQ Global,2018-08-16,20:51:14
Akers Biosciences, AKER, 0.26, 0.29, 0.26, 0.27, 0.01, 3.4, 1796700, 1.82, 0.12, 0.0, 0.0, 0.0, 104.48, NASDAQ Capital,2018-08-16,20:51:14
Kingtone Wirelessinfo Solution Holding ADR, KONE, 7.4, 7.5, 7.1, 7.5, 0.25, 3.4, 7748, 9.9, 2.67, 0.0, 0.0, 0.0, 75.23, NASDAQ Capital,2018-08-16,20:51:14
RXi Pharmaceuticals, RXII, 1.47, 1.55, 1.46, 1.52, 0.05, 3.4, 67855, 7.7, 1.29, 0.0, 0.0, 0.0, -72.65, NASDAQ Capital,2018-08-16,20:51:14
SemiLEDS, LEDS, 3.96, 4.0, 3.81, 3.95, 0.13, 3.4, 84301, 10.49, 1.61, 0.0, 0.0, 0.0, 5.9, NASDAQ Capital,2018-08-16,20:51:14
Apricus Biosciences, APRI, 0.27, 0.28, 0.27, 0.28, 0.01, 3.38, 83093, 3.34, 0.25, 0.0, 0.0, 0.0, -85.05, NASDAQ Capital,2018-08-16,20:51:14
GTY Technology Holdings WT, GTYHW, 1.23, 1.35, 1.22, 1.23, 0.04, 3.36, 54100, 1.5, 0.25, 0.0, 0.0, 0.0, -8.89, NASDAQ Capital,2018-08-16,20:51:14
Insys Therapeutics, INSY, 7.5, 7.86, 7.42, 7.72, 0.25, 3.35, 529417, 14.0, 4.1, 0.0, 0.0, 0.0, -19.75, NASDAQ Global,2018-08-16,20:51:14
Intrexon, XON, 13.78, 14.24, 13.42, 14.2, 0.46, 3.35, 871595, 20.67, 10.26, 0.0, 0.0, 0.0, 23.26, NYSE,2018-08-16,20:51:14
Lydall, LDL, 43.5, 44.7, 43.5, 44.7, 1.45, 3.35, 48288, 60.0, 37.5, 0.0, 0.0, 16.8, -11.92, NYSE,2018-08-16,20:51:14
Iridex, IRIX, 7.87, 8.07, 7.77, 8.07, 0.26, 3.33, 12911, 10.98, 4.28, 0.0, 0.0, 0.0, 5.91, NASDAQ Global,2018-08-16,20:51:14
Proteon Therapeutics, PRTO, 2.21, 2.4, 2.21, 2.33, 0.08, 3.33, 39066, 2.9, 1.3, 0.0, 0.0, 0.0, 22.37, NASDAQ Global,2018-08-16,20:51:14
Genesis Healthcare, GEN, 1.52, 1.58, 1.5, 1.55, 0.05, 3.33, 225337, 2.86, 0.6, 0.0, 0.0, 0.0, 103.17, NYSE,2018-08-16,20:51:14
Abraxas Petroleum, AXAS, 2.12, 2.19, 2.12, 2.17, 0.07, 3.33, 1054293, 3.27, 1.59, 0.0, 0.0, 0.0, -11.79, NASDAQ Capital,2018-08-16,20:51:14
Cincinnati Bell, CBB, 12.05, 12.75, 12.0, 12.45, 0.4, 3.32, 378848, 22.2, 9.9, 0.0, 0.0, 0.0, -40.29, NYSE,2018-08-16,20:51:14
Tata Motors ADR, TTM, 17.65, 17.87, 17.64, 17.75, 0.57, 3.32, 3056927, 35.47, 16.86, 0.01, 0.08, 19.64, -46.33, NYSE,2018-08-16,20:51:14
Cannae Holdings, CNNE, 18.83, 19.5, 18.83, 19.33, 0.62, 3.31, 313238, 21.34, 16.16, 0.0, 0.0, 0.0, 13.51, NYSE,2018-08-16,20:51:14
Ecopetrol ADR, EC, 19.75, 20.37, 19.75, 20.27, 0.65, 3.31, 872821, 23.34, 9.0, 0.64, 3.18, 14.65, 38.55, NYSE,2018-08-16,20:51:14
Atlantic Acquisition WT, ATACR, 1.25, 1.26, 1.25, 1.25, 0.04, 3.31, 15500, 1.4, 0.33, 0.0, 0.0, 0.0, 108.33, NASDAQ Capital,2018-08-16,20:51:14
Applied DNA Sciences, APDN, 1.11, 1.15, 1.11, 1.15, 0.04, 3.3, 99160, 3.45, 1.1, 0.0, 0.0, 0.0, -27.67, NASDAQ Capital,2018-08-16,20:51:14
Eclipse Resources, ECR, 1.53, 1.57, 1.5, 1.57, 0.05, 3.29, 571599, 2.79, 1.23, 0.0, 0.0, 0.0, -34.58, NYSE,2018-08-16,20:51:14
Companhia Paranaense de Energia-COPEL ADR, ELP, 5.25, 5.41, 5.22, 5.36, 0.17, 3.28, 717281, 9.69, 4.86, 0.0, 0.0, 4.93, -29.75, NYSE,2018-08-16,20:51:14
Approach Resources, AREX, 2.16, 2.26, 2.16, 2.22, 0.07, 3.26, 214335, 4.21, 2.07, 0.0, 0.0, 9.65, -25.0, NASDAQ Global,2018-08-16,20:51:14
Daktronics, DAKT, 8.61, 8.95, 8.54, 8.87, 0.28, 3.26, 335097, 10.86, 7.85, 0.28, 3.16, 73.92, -2.85, NASDAQ Global,2018-08-16,20:51:14
International Game Technology, IGT, 19.7, 20.46, 19.67, 20.25, 0.64, 3.26, 2604792, 31.0, 19.57, 0.8, 3.95, 0.0, -23.61, NYSE,2018-08-16,20:51:14
NTN Buzztime, NTN, 5.38, 5.4, 5.16, 5.39, 0.17, 3.26, 3622, 8.4, 3.01, 0.0, 0.0, 0.0, 28.03, NYSE American,2018-08-16,20:51:14
Westlake Chemical, WLK, 94.85, 97.29, 94.36, 96.93, 3.05, 3.25, 954240, 124.3, 68.93, 0.84, 0.87, 8.03, -9.01, NYSE,2018-08-16,20:51:14
Yirendai ADR, YRD, 13.7, 14.44, 13.27, 13.97, 0.44, 3.25, 856305, 53.5, 12.39, 0.0, 0.0, 4.38, -68.23, NYSE,2018-08-16,20:51:14
Caesarstone, CSTE, 17.0, 17.65, 16.7, 17.55, 0.55, 3.24, 259196, 30.45, 12.5, 0.0, 0.0, 53.36, -20.23, NASDAQ Global,2018-08-16,20:51:14
InflaRx, IFRX, 29.76, 30.69, 28.35, 30.29, 0.95, 3.24, 29401, 42.83, 14.47, 0.0, 0.0, 0.0, 44.58, NASDAQ Global,2018-08-16,20:51:14
Navient, NAVI, 13.05, 13.49, 12.96, 13.39, 0.42, 3.24, 3904957, 15.61, 11.48, 0.64, 4.78, 12.17, 0.53, NASDAQ Global,2018-08-16,20:51:14
Olympic Steel, ZEUS, 20.45, 21.73, 20.45, 21.0, 0.66, 3.24, 103107, 25.84, 16.58, 0.08, 0.38, 7.98, -2.28, NASDAQ Global,2018-08-16,20:51:14
TiVo, TIVO, 12.4, 12.95, 12.4, 12.75, 0.4, 3.24, 923246, 20.18, 11.3, 0.72, 5.65, 0.0, -18.27, NASDAQ Global,2018-08-16,20:51:14
Brookfield Business Partners, BBU, 40.5, 41.25, 40.5, 41.15, 1.29, 3.24, 5616, 41.5, 29.0, 0.25, 0.61, 2395.27, 19.21, NYSE,2018-08-16,20:51:14
Core Molding Technologies, CMT, 9.3, 9.73, 9.3, 9.55, 0.3, 3.24, 64700, 23.85, 9.02, 0.2, 2.09, 28.09, -55.99, NYSE American,2018-08-16,20:51:14
