Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Regency Centers, REG, 62.67, 63.56, 62.49, 63.38, 1.08, 1.74, 1049156, 70.64, 54.87, 2.22, 3.5, 48.81, -8.38, NYSE,2018-08-14,21:12:47
TriNet Group, TNET, 57.3, 58.12, 57.18, 57.95, 0.99, 1.74, 407834, 60.15, 31.52, 0.0, 0.0, 18.88, 30.69, NYSE,2018-08-14,21:12:47
Citizens&Northern, CZNC, 27.63, 28.0, 27.53, 28.0, 0.48, 1.74, 16199, 28.99, 22.0, 1.08, 3.86, 20.59, 16.67, NASDAQ Capital,2018-08-14,21:12:47
First Mid-Illinois Bancshares, FMBH, 40.65, 41.24, 40.41, 41.22, 0.7, 1.73, 10895, 42.46, 30.01, 0.68, 1.65, 17.47, 6.95, NASDAQ Global,2018-08-14,21:12:47
Loop Industries, LOOP, 9.0, 9.35, 8.01, 9.1, 0.15, 1.73, 46475, 19.0, 8.01, 0.0, 0.0, 0.0, -37.16, NASDAQ Global,2018-08-14,21:12:47
Materialise ADR, MTLS, 12.84, 13.06, 12.75, 12.94, 0.22, 1.73, 43207, 16.5, 11.23, 0.0, 0.0, 0.0, 1.81, NASDAQ Global,2018-08-14,21:12:47
Comfort Systems USA, FIX, 55.05, 56.05, 54.95, 55.8, 0.95, 1.73, 160203, 59.05, 32.45, 0.34, 0.61, 26.57, 27.84, NYSE,2018-08-14,21:12:47
Magna International, MGA, 53.34, 54.36, 53.2, 54.01, 0.92, 1.73, 1610137, 67.47, 45.9, 1.32, 2.44, 8.32, -4.69, NYSE,2018-08-14,21:12:47
PetroChina ADR, PTR, 74.92, 74.97, 74.12, 74.54, 1.27, 1.73, 85310, 85.02, 60.94, 0.79, 1.06, 31.03, 6.58, NYSE,2018-08-14,21:12:47
Galectin Therapeutics, GALT, 4.1, 4.62, 3.98, 4.11, 0.07, 1.73, 810964, 9.49, 1.28, 0.0, 0.0, 0.0, 23.05, NASDAQ Capital,2018-08-14,21:12:47
Joint, JYNT, 8.71, 8.84, 8.66, 8.81, 0.15, 1.73, 18583, 9.64, 3.69, 0.0, 0.0, 0.0, 77.62, NASDAQ Capital,2018-08-14,21:12:47
Lifevantage, LFVN, 9.88, 10.26, 9.59, 9.97, 0.17, 1.73, 172530, 12.19, 2.86, 0.0, 0.0, 47.48, 109.45, NASDAQ Capital,2018-08-14,21:12:47
Osprey Energy Acquisition, OSPR, 10.82, 11.25, 10.82, 11.16, 0.19, 1.73, 1762780, 11.25, 9.47, 0.0, 0.0, 0.0, 16.25, NASDAQ Capital,2018-08-14,21:12:47
Tompkins Financial, TMP, 85.9, 86.84, 85.11, 86.84, 1.48, 1.73, 18268, 91.99, 71.27, 1.92, 2.21, 21.39, 6.75, NYSE American,2018-08-14,21:12:47
Vicor, VICR, 61.75, 63.1, 61.15, 62.15, 1.05, 1.72, 265751, 64.5, 16.3, 0.0, 0.0, 188.5, 197.37, NASDAQ Global,2018-08-14,21:12:47
Carters, CRI, 109.75, 111.28, 109.12, 111.12, 1.88, 1.72, 541163, 129.0, 83.84, 1.8, 1.62, 17.84, -5.42, NYSE,2018-08-14,21:12:47
Castlight Health Cl B, CSLT, 2.9, 3.0, 2.85, 2.95, 0.05, 1.72, 574188, 5.95, 2.85, 0.0, 0.0, 0.0, -21.33, NYSE,2018-08-14,21:12:47
Ennis, EBF, 20.45, 20.85, 20.45, 20.75, 0.35, 1.72, 79279, 22.98, 17.65, 0.9, 4.34, 15.44, 0.0, NYSE,2018-08-14,21:12:47
Realogy Holdings, RLGY, 20.35, 20.96, 20.08, 20.73, 0.35, 1.72, 1915215, 35.0, 20.02, 0.36, 1.74, 6.84, -21.77, NYSE,2018-08-14,21:12:47
TopBuild, BLD, 72.69, 74.0, 71.65, 73.85, 1.25, 1.72, 638615, 87.21, 54.52, 0.0, 0.0, 13.91, -2.5, NYSE,2018-08-14,21:12:47
One Horizon Group, OHGI, 0.3, 0.3, 0.28, 0.29, 0.01, 1.72, 68684, 3.38, 0.2, 0.0, 0.0, 0.0, -78.93, NASDAQ Capital,2018-08-14,21:12:47
Carlyle Group, CG, 23.45, 23.9, 23.45, 23.8, 0.4, 1.71, 583757, 25.9, 19.5, 0.88, 3.7, 13.37, 3.93, NASDAQ Global,2018-08-14,21:12:47
Casey's General Stores, CASY, 111.25, 113.08, 111.19, 112.9, 1.9, 1.71, 264441, 128.51, 90.42, 1.16, 1.03, 13.55, 0.86, NASDAQ Global,2018-08-14,21:12:47
EverQuote, EVER, 14.52, 15.15, 14.52, 14.84, 0.25, 1.71, 157292, 22.09, 13.81, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-14,21:12:47
Heritage Financial, HFWA, 35.2, 35.98, 35.2, 35.75, 0.6, 1.71, 290134, 37.38, 25.25, 0.6, 1.68, 29.79, 16.07, NASDAQ Global,2018-08-14,21:12:47
A.O. Smith, AOS, 56.93, 57.97, 56.9, 57.72, 0.97, 1.71, 1173887, 68.39, 53.42, 0.72, 1.25, 30.38, -5.81, NYSE,2018-08-14,21:12:47
Biglari Holdings Cl A, BHA, 985.87, 985.87, 985.0, 985.01, 16.6, 1.71, 225, 1285.0, 935.0, 0.0, 0.0, 86.31, 0.0, NYSE,2018-08-14,21:12:47
Spirit Airlines, SAVE, 43.77, 44.7, 43.75, 44.55, 0.75, 1.71, 616565, 48.81, 30.32, 0.0, 0.0, 11.14, -0.67, NYSE,2018-08-14,21:12:47
Suburban Propane Partners, SPH, 24.1, 24.5, 23.95, 24.44, 0.41, 1.71, 337301, 27.05, 21.85, 2.4, 9.82, 19.87, 0.91, NYSE,2018-08-14,21:12:47
TEGNA, TGNA, 10.58, 10.73, 10.54, 10.71, 0.18, 1.71, 1435764, 15.6, 10.0, 0.28, 2.61, 4.72, -23.93, NYSE,2018-08-14,21:12:47
WildHorse Resource Development, WRD, 18.83, 19.13, 18.52, 18.98, 0.32, 1.71, 1374178, 29.67, 10.36, 0.0, 0.0, 0.0, 3.1, NYSE,2018-08-14,21:12:47
Inter Parfums, IPAR, 61.9, 62.75, 61.9, 62.75, 1.05, 1.7, 42607, 64.75, 37.45, 0.84, 1.34, 40.48, 44.42, NASDAQ Global,2018-08-14,21:12:47
Live Oak Bancshares, LOB, 29.55, 30.15, 29.55, 29.95, 0.5, 1.7, 59339, 32.95, 20.75, 0.12, 0.4, 11.05, 25.58, NASDAQ Global,2018-08-14,21:12:47
Suncor Energy, SU, 40.85, 41.23, 40.75, 41.18, 0.69, 1.7, 2777149, 42.55, 30.68, 1.12, 2.72, 19.43, 12.15, NYSE,2018-08-14,21:12:47
ATN International, ATNI, 71.77, 73.42, 70.88, 73.23, 1.22, 1.69, 73611, 73.42, 49.34, 0.68, 0.93, 57.21, 32.52, NASDAQ Global,2018-08-14,21:12:47
BCB Bancorp, BCBP, 14.9, 15.05, 14.9, 15.05, 0.25, 1.69, 9027, 16.1, 12.05, 0.56, 3.72, 20.12, 3.79, NASDAQ Global,2018-08-14,21:12:47
Brookline Bancorp, BRKL, 17.75, 18.2, 17.75, 18.0, 0.3, 1.69, 454426, 19.35, 13.6, 0.4, 2.22, 22.78, 14.65, NASDAQ Global,2018-08-14,21:12:47
PRGX Global, PRGX, 8.8, 9.0, 8.7, 9.0, 0.15, 1.69, 36545, 10.3, 5.9, 0.0, 0.0, 329.67, 26.76, NASDAQ Global,2018-08-14,21:12:47
Virtu Financial, VIRT, 20.75, 21.4, 20.65, 21.1, 0.35, 1.69, 832604, 37.85, 13.1, 0.96, 4.55, 9.55, 15.3, NASDAQ Global,2018-08-14,21:12:47
Grupo Televisa ADR, TV, 18.53, 18.81, 18.47, 18.66, 0.31, 1.69, 482011, 26.43, 14.2, 0.09, 0.47, 25.86, -0.05, NYSE,2018-08-14,21:12:47
Quintana Energy Services, QES, 7.79, 8.03, 7.67, 7.83, 0.13, 1.69, 7324, 10.67, 6.62, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-14,21:12:47
Correvio Pharma, CORV, 4.99, 4.99, 4.62, 4.82, 0.08, 1.69, 149241, 5.0, 1.29, 0.0, 0.0, 0.0, 210.97, NASDAQ Capital,2018-08-14,21:12:47
CYREN, CYRN, 2.95, 3.0, 2.95, 3.0, 0.05, 1.69, 4609, 3.15, 1.46, 0.0, 0.0, 0.0, 20.0, NASDAQ Capital,2018-08-14,21:12:47
GTx, GTXI, 17.73, 18.88, 17.51, 18.08, 0.3, 1.69, 120451, 23.4, 5.57, 0.0, 0.0, 0.0, 42.25, NASDAQ Capital,2018-08-14,21:12:47
Consolidated-Tomoka Land, CTO, 63.41, 65.33, 63.41, 65.06, 1.08, 1.69, 14989, 67.97, 51.02, 0.28, 0.43, 7.18, 2.46, NYSE American,2018-08-14,21:12:47
BGC Partners Cl A, BGCP, 11.34, 11.71, 11.33, 11.48, 0.19, 1.68, 2565743, 16.97, 10.39, 0.72, 6.27, 71.75, -24.02, NASDAQ Global,2018-08-14,21:12:47
Cerus, CERS, 7.18, 7.39, 7.18, 7.28, 0.12, 1.68, 718872, 8.05, 2.26, 0.0, 0.0, 0.0, 115.38, NASDAQ Global,2018-08-14,21:12:47
CRISPR Therapeutics, CRSP, 46.92, 48.2, 46.5, 47.86, 0.79, 1.68, 480122, 73.9, 16.16, 0.0, 0.0, 0.0, 103.83, NASDAQ Global,2018-08-14,21:12:47
Criteo ADR, CRTO, 26.96, 27.29, 26.73, 27.19, 0.45, 1.68, 403678, 51.5, 21.0, 0.0, 0.0, 16.8, 4.46, NASDAQ Global,2018-08-14,21:12:47
Dollar Tree, DLTR, 93.0, 94.84, 93.0, 94.53, 1.56, 1.68, 2463142, 116.65, 73.2, 0.0, 0.0, 13.45, -11.91, NASDAQ Global,2018-08-14,21:12:47
Fifth Third Bancorp, FITB, 29.2, 29.66, 29.2, 29.62, 0.49, 1.68, 3469424, 34.67, 24.66, 0.72, 2.43, 7.82, -2.37, NASDAQ Global,2018-08-14,21:12:47
Johnson Outdoors Cl A, JOUT, 97.16, 98.75, 96.01, 98.43, 1.63, 1.68, 20894, 100.37, 59.13, 0.48, 0.49, 21.3, 58.53, NASDAQ Global,2018-08-14,21:12:47
NewMarket, NEU, 378.0, 386.13, 375.02, 383.22, 6.33, 1.68, 42034, 437.63, 358.33, 7.0, 1.83, 25.45, -3.57, NYSE,2018-08-14,21:12:47
Norwegian Cruise Line Holdings, NCLH, 51.12, 52.19, 50.82, 52.02, 0.86, 1.68, 2254999, 61.18, 46.16, 0.0, 0.0, 14.33, -2.31, NYSE,2018-08-14,21:12:47
TRI Pointe Group, TPH, 13.74, 14.02, 13.63, 13.93, 0.23, 1.68, 1996748, 19.55, 12.28, 0.0, 0.0, 8.34, -22.27, NYSE,2018-08-14,21:12:47
CPI Card Group, PMTS, 2.4, 2.48, 2.34, 2.42, 0.04, 1.68, 14816, 7.8, 1.93, 0.0, 0.0, 0.0, -34.06, NASDAQ Capital,2018-08-14,21:12:47
Evoke Pharma, EVOK, 2.38, 2.55, 2.1, 2.42, 0.04, 1.68, 104547, 4.09, 1.85, 0.0, 0.0, 0.0, 7.08, NASDAQ Capital,2018-08-14,21:12:47
BJ's Restaurants, BJRI, 63.1, 64.65, 63.0, 64.1, 1.05, 1.67, 213197, 73.05, 28.0, 0.44, 0.69, 23.57, 76.1, NASDAQ Global,2018-08-14,21:12:47
Cathay General Bancorp, CATY, 41.57, 42.36, 41.57, 42.11, 0.69, 1.67, 245142, 45.59, 34.0, 0.96, 2.28, 16.13, -0.14, NASDAQ Global,2018-08-14,21:12:47
DepoMed, DEPO, 7.16, 7.42, 7.09, 7.3, 0.12, 1.67, 916624, 9.48, 4.31, 0.0, 0.0, 0.0, -9.32, NASDAQ Global,2018-08-14,21:12:47
Diamond Hill Investment Group, DHIL, 189.01, 189.01, 185.0, 187.36, 3.08, 1.67, 3551, 219.9, 183.09, 0.0, 0.0, 12.58, -9.34, NASDAQ Global,2018-08-14,21:12:47
Kforce, KFRC, 42.3, 42.75, 42.2, 42.7, 0.7, 1.67, 119680, 43.51, 17.3, 0.72, 1.69, 25.83, 69.11, NASDAQ Global,2018-08-14,21:12:47
Darden Restaurants, DRI, 109.97, 111.29, 108.46, 111.16, 1.83, 1.67, 773489, 112.81, 76.27, 3.0, 2.7, 23.55, 15.77, NYSE,2018-08-14,21:12:47
First Commonwealth Financial (Pennsylvania), FCF, 16.77, 17.07, 16.77, 17.01, 0.28, 1.67, 271227, 17.91, 12.06, 0.36, 2.12, 20.74, 18.78, NYSE,2018-08-14,21:12:47
Louisiana-Pacific, LPX, 29.02, 29.53, 28.93, 29.25, 0.48, 1.67, 1290024, 31.19, 23.39, 0.52, 1.78, 8.68, 11.39, NYSE,2018-08-14,21:12:47
Oceaneering International, OII, 26.1, 26.52, 26.0, 26.23, 0.43, 1.67, 688329, 27.66, 17.11, 0.6, 2.29, 29.14, 24.08, NYSE,2018-08-14,21:12:47
Santander Consumer USA Holdings, SC, 20.45, 20.71, 20.45, 20.69, 0.34, 1.67, 907287, 20.79, 12.7, 0.8, 3.87, 5.52, 11.12, NYSE,2018-08-14,21:12:47
SYNNEX, SNX, 94.63, 96.23, 94.26, 95.48, 1.57, 1.67, 188386, 141.94, 93.8, 1.4, 1.47, 13.49, -29.77, NYSE,2018-08-14,21:12:47
Universal Security Instruments, UUU, 1.55, 1.6, 1.5, 1.52, 0.02, 1.67, 19747, 3.5, 1.05, 0.0, 0.0, 0.0, -10.29, NYSE American,2018-08-14,21:12:47
VirnetX Holding, VHC, 3.0, 3.1, 3.0, 3.05, 0.05, 1.67, 144185, 8.75, 2.1, 0.0, 0.0, 0.0, -17.57, NYSE American,2018-08-14,21:12:47
Corvel, CRVL, 57.25, 59.64, 57.25, 58.05, 0.95, 1.66, 30212, 61.2, 46.45, 0.0, 0.0, 28.6, 9.74, NASDAQ Global,2018-08-14,21:12:47
Glacier Bancorp, GBCI, 43.66, 44.45, 43.66, 44.2, 0.72, 1.66, 385833, 44.55, 31.38, 1.04, 2.35, 26.63, 12.21, NASDAQ Global,2018-08-14,21:12:47
Intuitive Surgical, ISRG, 522.24, 530.31, 522.24, 529.0, 8.64, 1.66, 439526, 539.3, 321.67, 0.0, 0.0, 77.91, 44.96, NASDAQ Global,2018-08-14,21:12:47
Aerojet Rocketdyne Holdings, AJRD, 36.84, 37.7, 36.82, 37.29, 0.61, 1.66, 1010828, 37.7, 24.41, 0.0, 0.0, 352.79, 19.52, NYSE,2018-08-14,21:12:47
Bank of New York Mellon, BK, 50.31, 51.14, 50.31, 50.97, 0.83, 1.66, 4972412, 58.99, 49.39, 1.12, 2.2, 12.27, -5.37, NYSE,2018-08-14,21:12:47
Cosan Cl A, CZZ, 7.31, 7.47, 7.24, 7.36, 0.12, 1.66, 821753, 11.89, 7.06, 0.08, 1.12, 10.21, -24.12, NYSE,2018-08-14,21:12:47
Foot Locker, FL, 47.92, 49.05, 47.67, 48.89, 0.8, 1.66, 2952494, 59.4, 28.42, 1.38, 2.82, 22.37, 4.29, NYSE,2018-08-14,21:12:47
Moelis, MC, 57.3, 58.6, 57.15, 58.15, 0.95, 1.66, 624772, 67.65, 37.75, 1.88, 3.23, 47.28, 19.9, NYSE,2018-08-14,21:12:47
Telaria, TLRA, 3.62, 3.67, 3.57, 3.67, 0.06, 1.66, 113828, 5.3, 2.48, 0.0, 0.0, 0.0, -8.93, NYSE,2018-08-14,21:12:47
TELUS, TU, 36.49, 36.85, 36.42, 36.83, 0.6, 1.66, 415175, 38.5, 34.28, 1.63, 4.43, 19.22, -2.75, NYSE,2018-08-14,21:12:47
TJX, TJX, 99.6, 101.19, 99.6, 101.0, 1.65, 1.66, 4544803, 101.49, 66.44, 1.56, 1.54, 23.22, 32.1, NYSE,2018-08-14,21:12:47
Universal, UVV, 57.5, 58.35, 57.15, 58.1, 0.95, 1.66, 173412, 71.6, 45.95, 3.0, 5.16, 12.85, 10.67, NYSE,2018-08-14,21:12:47
Arcimoto, FUV, 3.8, 3.9, 3.73, 3.86, 0.06, 1.66, 41306, 6.35, 2.26, 0.0, 0.0, 0.0, -3.66, NASDAQ Capital,2018-08-14,21:12:47
Actinium Pharmaceuticals, ATNM, 0.6, 0.64, 0.59, 0.62, 0.01, 1.66, 458689, 0.85, 0.33, 0.0, 0.0, 0.0, -6.57, NYSE American,2018-08-14,21:12:47
AmerisourceBergen, ABC, 83.15, 85.13, 83.12, 84.43, 1.37, 1.65, 1174122, 106.27, 71.9, 1.52, 1.8, 16.59, -8.05, NYSE,2018-08-14,21:12:47
Domtar, UFS, 49.83, 50.56, 49.82, 50.55, 0.82, 1.65, 390127, 52.58, 38.6, 1.74, 3.44, 0.0, 2.08, NYSE,2018-08-14,21:12:47
M/I Homes, MHO, 24.85, 25.39, 24.66, 25.2, 0.41, 1.65, 170852, 37.41, 24.08, 0.0, 0.0, 8.99, -26.74, NYSE,2018-08-14,21:12:47
MSCI, MSCI, 173.68, 175.85, 172.96, 175.44, 2.84, 1.65, 467228, 176.88, 109.15, 2.32, 1.32, 42.27, 38.64, NYSE,2018-08-14,21:12:47
NOW Inc., DNOW, 17.1, 17.39, 17.1, 17.23, 0.28, 1.65, 965098, 18.56, 9.12, 0.0, 0.0, 440.66, 56.21, NYSE,2018-08-14,21:12:47
Simpson Manufacturing, SSD, 71.99, 72.99, 71.64, 72.83, 1.18, 1.65, 145039, 74.91, 41.79, 0.88, 1.21, 31.12, 26.86, NYSE,2018-08-14,21:12:47
Stemline Therapeutics, STML, 15.15, 16.1, 15.15, 15.4, 0.25, 1.65, 143262, 20.55, 7.3, 0.0, 0.0, 0.0, -1.28, NASDAQ Capital,2018-08-14,21:12:47
Arsanis, ASNS, 1.87, 1.9, 1.85, 1.86, 0.03, 1.64, 103509, 28.69, 1.83, 0.0, 0.0, 0.0, -85.42, NASDAQ Global,2018-08-14,21:12:47
First Busey, BUSE, 31.12, 31.79, 31.12, 31.52, 0.51, 1.64, 99963, 33.25, 27.33, 0.8, 2.54, 19.46, 5.28, NASDAQ Global,2018-08-14,21:12:47
Trustco Bank, TRST, 9.15, 9.3, 9.15, 9.3, 0.15, 1.64, 335487, 9.7, 7.51, 0.26, 2.82, 17.88, 1.09, NASDAQ Global,2018-08-14,21:12:47
Clean Harbors, CLH, 62.29, 63.7, 61.88, 63.05, 1.02, 1.64, 223283, 64.71, 44.74, 0.0, 0.0, 31.37, 16.33, NYSE,2018-08-14,21:12:47
Dean Foods, DF, 8.54, 8.78, 8.54, 8.68, 0.14, 1.64, 945241, 12.16, 8.03, 0.36, 4.15, 87.24, -24.91, NYSE,2018-08-14,21:12:47
Heico, HEI, 77.21, 78.56, 77.18, 78.3, 1.26, 1.64, 400519, 78.58, 51.39, 0.12, 0.15, 47.28, 29.67, NYSE,2018-08-14,21:12:47
Hilltop Holdings, HTH, 20.77, 21.15, 20.7, 21.09, 0.34, 1.64, 281243, 28.32, 20.46, 0.28, 1.33, 20.09, -16.74, NYSE,2018-08-14,21:12:47
Pivotal Software, PVTL, 23.8, 24.47, 23.77, 24.23, 0.39, 1.64, 444994, 31.24, 15.11, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-14,21:12:47
Raymond James Financial, RJF, 89.55, 90.73, 89.09, 90.58, 1.46, 1.64, 565930, 102.17, 74.14, 1.2, 1.32, 17.12, 1.43, NYSE,2018-08-14,21:12:47
Semgroup Cl A, SEMG, 24.6, 24.95, 24.45, 24.85, 0.4, 1.64, 518158, 30.95, 20.2, 1.89, 7.61, 0.0, -17.72, NYSE,2018-08-14,21:12:47
Southwest Gas Holdings, SWX, 78.58, 80.2, 78.55, 79.22, 1.28, 1.64, 138369, 86.87, 62.53, 2.08, 2.63, 18.51, -1.57, NYSE,2018-08-14,21:12:47
Fuling Global, FORK, 3.05, 3.1, 3.0, 3.1, 0.05, 1.64, 4502, 6.0, 2.65, 0.0, 0.0, 7.56, -21.52, NASDAQ Capital,2018-08-14,21:12:47
Sigmatron International, SGMA, 7.05, 7.09, 7.05, 7.09, 0.11, 1.64, 2970, 11.61, 5.26, 0.0, 0.0, 0.0, -29.94, NASDAQ Capital,2018-08-14,21:12:47
Imperial Oil, IMO, 31.82, 32.35, 31.82, 32.27, 0.52, 1.64, 172101, 34.29, 25.91, 0.59, 1.83, 35.8, 3.46, NYSE American,2018-08-14,21:12:47
AMC Networks Cl A, AMCX, 60.27, 61.22, 60.27, 60.97, 0.98, 1.63, 344633, 69.02, 46.89, 0.0, 0.0, 7.58, 12.74, NASDAQ Global,2018-08-14,21:12:47
Cadiz, CDZI, 12.25, 12.5, 12.05, 12.45, 0.2, 1.63, 38692, 14.75, 9.65, 0.0, 0.0, 0.0, -12.63, NASDAQ Global,2018-08-14,21:12:47
NMI Holdings Cl A, NMIH, 21.55, 21.85, 21.48, 21.8, 0.35, 1.63, 312654, 22.5, 10.1, 0.0, 0.0, 24.77, 28.24, NASDAQ Global,2018-08-14,21:12:47
Aspen Insurance Holdings, AHL, 36.5, 37.45, 36.5, 37.3, 0.6, 1.63, 465679, 48.1, 34.8, 0.96, 2.57, 0.0, -8.13, NYSE,2018-08-14,21:12:47
Customers Bancorp, CUBI, 24.62, 25.15, 24.62, 24.94, 0.4, 1.63, 185671, 33.85, 24.53, 0.0, 0.0, 12.86, -4.04, NYSE,2018-08-14,21:12:47
Hilton Worldwide Holdings, HLT, 75.62, 76.74, 75.03, 76.54, 1.23, 1.63, 2730622, 88.11, 60.54, 0.6, 0.78, 17.47, -4.16, NYSE,2018-08-14,21:12:47
Humana, HUM, 324.29, 330.96, 324.29, 329.34, 5.27, 1.63, 404138, 330.96, 231.9, 2.0, 0.61, 34.13, 32.76, NYSE,2018-08-14,21:12:47
NRG Yield Cl A, NYLDA, 19.03, 19.42, 19.03, 19.36, 0.31, 1.63, 166456, 19.91, 15.3, 1.28, 6.61, 53.3, 2.71, NYSE,2018-08-14,21:12:47
Corcept Therapeutics, CORT, 12.19, 12.59, 12.0, 12.47, 0.2, 1.63, 2342575, 25.96, 11.55, 0.0, 0.0, 10.75, -30.95, NASDAQ Capital,2018-08-14,21:12:47
ZK International Group, ZKIN, 4.11, 4.15, 4.01, 4.08, 0.07, 1.63, 13054, 16.0, 3.15, 0.0, 0.0, 0.0, -58.37, NASDAQ Capital,2018-08-14,21:12:47
Gulfport Energy, GPOR, 11.21, 11.29, 11.13, 11.28, 0.18, 1.62, 2040586, 15.08, 8.11, 0.0, 0.0, 5.4, -11.6, NASDAQ Global,2018-08-14,21:12:47
Allegheny Technologies, ATI, 26.02, 26.7, 25.9, 26.39, 0.42, 1.62, 694375, 30.25, 17.77, 0.0, 0.0, 0.0, 9.32, NYSE,2018-08-14,21:12:47
California Water Service Group, CWT, 40.2, 40.7, 40.05, 40.7, 0.65, 1.62, 115855, 46.15, 35.25, 0.75, 1.84, 33.78, -10.25, NYSE,2018-08-14,21:12:47
NovaGold Resources, NG, 4.37, 4.42, 4.31, 4.38, 0.07, 1.62, 1504346, 5.04, 3.35, 0.0, 0.0, 0.0, 11.45, NYSE American,2018-08-14,21:12:47
Encore Wire, WIRE, 49.75, 51.0, 49.6, 50.45, 0.8, 1.61, 79597, 58.7, 37.3, 0.08, 0.16, 14.71, 3.7, NASDAQ Global,2018-08-14,21:12:47
Neogen, NEOG, 83.53, 84.84, 83.11, 84.74, 1.34, 1.61, 102198, 84.99, 48.55, 0.0, 0.0, 69.89, 37.44, NASDAQ Global,2018-08-14,21:12:47
Northrim BanCorp, NRIM, 43.5, 44.25, 43.34, 44.05, 0.7, 1.61, 26562, 44.25, 27.2, 0.96, 2.18, 19.67, 30.13, NASDAQ Global,2018-08-14,21:12:47
Capital One Financia Wt, COF%, 55.83, 55.83, 55.83, 55.83, 0.89, 1.61, 100, 63.91, 36.19, 0.0, 0.0, 0.0, -3.71, NYSE,2018-08-14,21:12:47
C&J Energy Services, CJ, 23.88, 24.26, 23.67, 23.99, 0.38, 1.61, 626568, 36.57, 21.22, 0.0, 0.0, 13.48, -28.32, NYSE,2018-08-14,21:12:47
Healthcare Realty Trust, HR, 29.87, 30.4, 29.87, 30.31, 0.48, 1.61, 483644, 34.26, 26.09, 1.2, 3.96, 352.85, -5.64, NYSE,2018-08-14,21:12:47
Metropolitan Bank Holding, MCB, 45.72, 47.12, 45.72, 46.67, 0.74, 1.61, 17489, 55.0, 36.35, 0.0, 0.0, 16.91, 10.86, NYSE,2018-08-14,21:12:47
Pioneer Energy Services, PES, 3.1, 3.23, 3.1, 3.15, 0.05, 1.61, 618584, 6.35, 1.6, 0.0, 0.0, 0.0, 3.28, NYSE,2018-08-14,21:12:47
Checkpoint Therapeutics, CKPT, 3.7, 3.94, 3.6, 3.79, 0.06, 1.61, 140105, 10.5, 2.22, 0.0, 0.0, 0.0, -2.32, NASDAQ Capital,2018-08-14,21:12:47
BioTime, BTX, 2.48, 2.66, 2.47, 2.53, 0.04, 1.61, 499600, 3.16, 1.98, 0.0, 0.0, 0.0, 17.67, NYSE American,2018-08-14,21:12:47
Bed Bath&Beyond, BBBY, 18.22, 18.58, 18.12, 18.41, 0.29, 1.6, 2673270, 29.63, 16.52, 0.64, 3.48, 6.48, -16.28, NASDAQ Global,2018-08-14,21:12:47
Enterprise Financial Services, EFSC, 56.5, 57.25, 56.5, 57.25, 0.9, 1.6, 68296, 58.15, 36.65, 0.48, 0.84, 20.02, 26.8, NASDAQ Global,2018-08-14,21:12:47
Premier Financial Bancorp, PFBI, 18.75, 19.2, 18.66, 19.1, 0.3, 1.6, 6958, 21.4, 13.43, 0.6, 3.14, 15.4, 18.9, NASDAQ Global,2018-08-14,21:12:47
PTC, PTC, 93.38, 94.86, 93.23, 94.46, 1.49, 1.6, 671146, 100.79, 52.55, 0.0, 0.0, 196.79, 55.44, NASDAQ Global,2018-08-14,21:12:47
Circor International, CIR, 43.97, 44.86, 43.62, 44.52, 0.7, 1.6, 87802, 56.37, 35.16, 0.0, 0.0, 0.0, -8.55, NYSE,2018-08-14,21:12:47
First Horizon National, FHN, 18.21, 18.5, 18.16, 18.42, 0.29, 1.6, 1696589, 20.86, 15.84, 0.48, 2.61, 30.7, -7.85, NYSE,2018-08-14,21:12:47
Shaw Communications Cl B NV, SJR, 20.49, 20.65, 20.43, 20.64, 0.33, 1.6, 276071, 23.44, 18.5, 0.89, 4.32, 1453.52, -9.59, NYSE,2018-08-14,21:12:47
WEX, WEX, 181.64, 184.59, 180.71, 183.52, 2.89, 1.6, 257731, 198.82, 101.69, 0.0, 0.0, 39.38, 29.94, NYSE,2018-08-14,21:12:47
Gastar Exploration, GST, 0.11, 0.11, 0.1, 0.1, 0.0, 1.6, 6518072, 1.39, 0.09, 0.0, 0.0, 0.0, -90.32, NYSE American,2018-08-14,21:12:47
H&E Equipment Services, HEES, 34.22, 35.27, 34.22, 34.57, 0.54, 1.59, 186564, 44.24, 20.16, 1.1, 3.18, 9.93, -14.96, NASDAQ Global,2018-08-14,21:12:47
National Commerce, NCOM, 44.2, 44.9, 43.65, 44.8, 0.7, 1.59, 56239, 48.6, 38.02, 0.0, 0.0, 26.99, 11.3, NASDAQ Global,2018-08-14,21:12:47
Novelion Therapeutics, NVLN, 3.19, 3.28, 3.19, 3.2, 0.05, 1.59, 69923, 7.85, 3.08, 0.0, 0.0, 0.0, 2.56, NASDAQ Global,2018-08-14,21:12:47
Omnicell, OMCL, 63.25, 65.0, 62.7, 63.9, 1.0, 1.59, 332307, 65.55, 39.75, 0.0, 0.0, 63.27, 31.75, NASDAQ Global,2018-08-14,21:12:47
