Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Goldfield, GV, 4.6, 4.7, 4.6, 4.7, 0.05, 1.08, 28449, 6.38, 3.6, 0.0, 0.0, 16.21, -4.08, NYSE American,2018-08-21,06:47:01
Ascena Retail Group, ASNA, 4.7, 4.77, 4.63, 4.71, 0.05, 1.07, 1104752, 4.95, 1.69, 0.0, 0.0, 0.0, 100.43, NASDAQ Global,2018-08-21,06:47:01
ASML Holding, ASML, 198.83, 199.95, 197.52, 199.49, 2.12, 1.07, 519852, 221.66, 150.94, 1.69, 0.85, 0.0, 14.77, NASDAQ Global,2018-08-21,06:47:01
CommScope Holding, COMM, 30.89, 31.24, 30.65, 31.21, 0.33, 1.07, 772659, 41.6, 26.29, 0.0, 0.0, 30.01, -17.5, NASDAQ Global,2018-08-21,06:47:01
Herman Miller, MLHR, 37.25, 37.75, 37.05, 37.7, 0.4, 1.07, 464565, 41.84, 29.95, 0.79, 2.1, 17.73, -5.87, NASDAQ Global,2018-08-21,06:47:01
Huazhu Group ADR, HTHT, 32.99, 34.0, 32.49, 33.18, 0.35, 1.07, 2474441, 49.6, 25.67, 0.0, 0.0, 53.1, -8.11, NASDAQ Global,2018-08-21,06:47:01
i3 Verticals Cl A, IIIV, 15.95, 16.18, 15.55, 15.99, 0.17, 1.07, 115892, 19.5, 13.79, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-21,06:47:01
Paylocity Holding, PCTY, 68.46, 70.51, 67.52, 69.66, 0.74, 1.07, 396506, 70.51, 41.15, 0.0, 0.0, 99.51, 47.71, NASDAQ Global,2018-08-21,06:47:01
Tractor Supply, TSCO, 80.81, 81.99, 80.57, 81.37, 0.86, 1.07, 1289495, 82.68, 54.2, 1.24, 1.52, 21.14, 8.86, NASDAQ Global,2018-08-21,06:47:01
WAVE Life Sciences, WVE, 46.55, 47.95, 46.55, 47.3, 0.5, 1.07, 108202, 55.95, 16.05, 0.0, 0.0, 0.0, 34.76, NASDAQ Global,2018-08-21,06:47:01
Comfort Systems USA, FIX, 56.0, 56.55, 55.75, 56.45, 0.6, 1.07, 107160, 59.05, 32.65, 0.34, 0.6, 26.88, 29.32, NYSE,2018-08-21,06:47:01
ConocoPhillips, COP, 69.68, 71.07, 69.68, 70.52, 0.75, 1.07, 4257208, 73.75, 42.27, 1.14, 1.62, 18.53, 28.48, NYSE,2018-08-21,06:47:01
Freeport-McMoRan, FCX, 14.14, 14.21, 13.83, 14.12, 0.15, 1.07, 12279888, 20.25, 13.22, 0.0, 0.0, 7.17, -25.53, NYSE,2018-08-21,06:47:01
General Motors, GM, 36.63, 36.95, 36.36, 36.77, 0.39, 1.07, 6037867, 46.76, 34.5, 1.52, 4.13, 0.0, -10.3, NYSE,2018-08-21,06:47:01
Schlumberger, SLB, 63.06, 63.66, 62.74, 63.5, 0.67, 1.07, 3425262, 80.35, 61.02, 2.0, 3.15, 0.0, -5.77, NYSE,2018-08-21,06:47:01
Boingo Wireless, WIFI, 31.48, 31.59, 30.76, 31.35, 0.33, 1.06, 272242, 33.2, 19.07, 0.0, 0.0, 0.0, 39.33, NASDAQ Global,2018-08-21,06:47:01
Emmis Communications Cl A, EMMS, 5.01, 5.03, 4.98, 5.03, 0.05, 1.06, 4982, 5.84, 2.44, 0.0, 0.0, 0.61, 42.98, NASDAQ Global,2018-08-21,06:47:01
Fastenal, FAST, 59.41, 60.79, 58.69, 60.14, 0.63, 1.06, 2097605, 60.79, 39.79, 1.6, 2.66, 25.27, 9.97, NASDAQ Global,2018-08-21,06:47:01
Fuel Tech, FTEK, 1.0, 1.03, 1.0, 1.02, 0.01, 1.06, 2329, 1.83, 0.7, 0.0, 0.0, 0.0, -8.87, NASDAQ Global,2018-08-21,06:47:01
Enerplus, ERF, 12.26, 12.49, 12.26, 12.41, 0.13, 1.06, 377855, 13.87, 8.23, 0.09, 0.74, 52.45, 26.76, NYSE,2018-08-21,06:47:01
Northrop Grumman, NOC, 295.0, 298.6, 294.3, 297.5, 3.11, 1.06, 1088540, 360.88, 264.35, 4.8, 1.61, 23.19, -3.07, NYSE,2018-08-21,06:47:01
Tahoe Resources, TAHO, 3.81, 3.89, 3.78, 3.82, 0.04, 1.06, 4119552, 7.0, 3.65, 0.24, 6.28, 0.0, -20.25, NYSE,2018-08-21,06:47:01
Advanced Micro Devices, AMD, 19.79, 20.08, 19.35, 19.98, 0.21, 1.06, 61989165, 20.28, 9.04, 0.0, 0.0, 62.44, 94.36, NASDAQ Capital,2018-08-21,06:47:01
Consolidated-Tomoka Land, CTO, 64.26, 64.73, 64.26, 64.73, 0.68, 1.06, 1642, 67.97, 53.25, 0.28, 0.43, 7.15, 1.94, NYSE American,2018-08-21,06:47:01
China TechFaith Wireless Communication Technology ADR, CNTF, 2.09, 2.25, 2.07, 2.13, 0.02, 1.05, 26004, 4.07, 1.75, 0.0, 0.0, 0.0, -17.73, NASDAQ Global,2018-08-21,06:47:01
Golar LNG Partners, GMLP, 15.18, 15.47, 15.08, 15.34, 0.16, 1.05, 318359, 23.46, 14.27, 2.31, 15.06, 8.94, -32.72, NASDAQ Global,2018-08-21,06:47:01
Empresa Distribuidora y Comercializadora Norte Cl B ADR, EDN, 28.14, 29.17, 27.51, 28.8, 0.3, 1.05, 62751, 63.29, 24.95, 0.0, 0.0, 14.78, -42.05, NYSE,2018-08-21,06:47:01
Kaman, KAMN, 65.63, 66.44, 65.63, 66.33, 0.69, 1.05, 83228, 75.08, 47.66, 0.8, 1.21, 31.59, 12.73, NYSE,2018-08-21,06:47:01
Westlake Chemical, WLK, 95.94, 97.14, 95.65, 96.59, 1.0, 1.05, 867133, 124.3, 70.26, 1.0, 1.04, 8.0, -9.33, NYSE,2018-08-21,06:47:01
BiondVax Pharmaceuticals ADR, BVXV, 5.74, 5.99, 5.5, 5.76, 0.06, 1.05, 18784, 8.6, 4.6, 0.0, 0.0, 0.0, 7.46, NASDAQ Capital,2018-08-21,06:47:01
Checkpoint Therapeutics, CKPT, 3.85, 3.97, 3.63, 3.85, 0.04, 1.05, 228063, 10.5, 2.22, 0.0, 0.0, 0.0, -0.77, NASDAQ Capital,2018-08-21,06:47:01
Eltek, ELTK, 3.68, 3.85, 3.67, 3.85, 0.04, 1.05, 8404, 8.95, 2.65, 0.0, 0.0, 0.0, -5.64, NASDAQ Capital,2018-08-21,06:47:01
Autodesk, ADSK, 132.35, 134.29, 131.63, 133.72, 1.37, 1.04, 2477091, 142.94, 101.55, 0.0, 0.0, 0.0, 27.56, NASDAQ Global,2018-08-21,06:47:01
Central Garden&Pet, CENT, 39.5, 40.13, 39.45, 39.92, 0.41, 1.04, 69445, 45.02, 33.99, 0.0, 0.0, 17.9, 2.57, NASDAQ Global,2018-08-21,06:47:01
Anixter International, AXE, 72.2, 73.1, 72.2, 72.7, 0.75, 1.04, 205752, 88.85, 56.25, 0.0, 0.0, 23.59, -4.34, NYSE,2018-08-21,06:47:01
China Mobile ADR, CHL, 47.56, 47.82, 47.5, 47.7, 0.49, 1.04, 789612, 56.65, 43.25, 2.02, 4.23, 10.8, -5.62, NYSE,2018-08-21,06:47:01
Chipotle Mexican Grill Cl, CMG, 510.34, 516.76, 504.19, 515.75, 5.31, 1.04, 582509, 530.68, 247.51, 0.0, 0.0, 85.25, 78.44, NYSE,2018-08-21,06:47:01
EMCOR Group, EME, 78.08, 78.9, 77.85, 78.75, 0.81, 1.04, 166335, 85.08, 62.15, 0.32, 0.41, 19.02, -3.67, NYSE,2018-08-21,06:47:01
EPAM Systems, EPAM, 135.3, 136.82, 134.91, 136.4, 1.41, 1.04, 426036, 137.73, 77.96, 0.0, 0.0, 61.17, 26.97, NYSE,2018-08-21,06:47:01
Hormel Foods, HRL, 38.69, 39.13, 38.54, 39.04, 0.4, 1.04, 2692851, 39.13, 29.75, 0.75, 1.92, 22.31, 7.28, NYSE,2018-08-21,06:47:01
Quintana Energy Services, QES, 7.78, 7.9, 7.66, 7.8, 0.08, 1.04, 9566, 10.67, 6.62, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-21,06:47:01
Scana, SCG, 38.47, 39.04, 38.15, 38.9, 0.4, 1.04, 639794, 60.97, 33.61, 0.49, 1.27, 0.0, -2.21, NYSE,2018-08-21,06:47:01
TimkenSteel, TMST, 13.5, 13.71, 13.46, 13.55, 0.14, 1.04, 270732, 20.24, 12.54, 0.56, 4.13, 0.0, -10.8, NYSE,2018-08-21,06:47:01
Cowen Cl A, COWN, 14.6, 14.8, 14.45, 14.65, 0.15, 1.03, 145018, 18.25, 11.63, 0.0, 0.0, 0.0, 7.33, NASDAQ Global,2018-08-21,06:47:01
Fiesta Restaurant Group, FRGI, 29.2, 29.6, 28.7, 29.4, 0.3, 1.03, 105327, 30.88, 15.5, 0.0, 0.0, 0.0, 54.74, NASDAQ Global,2018-08-21,06:47:01
Anworth Mortgage Asset, ANH, 4.86, 4.9, 4.86, 4.89, 0.05, 1.03, 292695, 6.21, 4.55, 0.56, 11.45, 14.82, -10.11, NYSE,2018-08-21,06:47:01
CNH Industrial, CNHI, 11.72, 11.79, 11.67, 11.72, 0.12, 1.03, 1212859, 15.64, 10.09, 0.17, 1.48, 26.64, -12.54, NYSE,2018-08-21,06:47:01
Crestwood Equity Partners, CEQP, 39.0, 39.45, 38.88, 39.25, 0.4, 1.03, 481488, 39.45, 22.15, 2.4, 6.11, 0.0, 52.13, NYSE,2018-08-21,06:47:01
Fly Leasing ADR, FLY, 13.58, 13.84, 13.43, 13.72, 0.14, 1.03, 82210, 14.97, 11.54, 0.0, 0.0, 54.7, 6.27, NYSE,2018-08-21,06:47:01
Goldman Sachs Group, GS, 234.13, 235.97, 234.07, 235.78, 2.4, 1.03, 2572988, 275.31, 214.64, 3.2, 1.36, 18.93, -7.45, NYSE,2018-08-21,06:47:01
Ramco-Gershenson Properties Trust, RPT, 13.7, 13.93, 13.67, 13.78, 0.14, 1.03, 549745, 15.0, 11.15, 0.88, 6.39, 20.57, -6.45, NYSE,2018-08-21,06:47:01
Regal Beloit, RBC, 82.95, 83.8, 82.95, 83.5, 0.85, 1.03, 89521, 86.65, 67.84, 1.12, 1.34, 15.62, 9.01, NYSE,2018-08-21,06:47:01
Abiomed, ABMD, 358.27, 364.44, 354.52, 362.48, 3.66, 1.02, 403100, 450.93, 144.01, 0.0, 0.0, 101.25, 93.42, NASDAQ Global,2018-08-21,06:47:01
Control4, CTRL, 32.16, 32.88, 31.68, 32.61, 0.33, 1.02, 470954, 35.99, 20.5, 0.0, 0.0, 47.26, 9.58, NASDAQ Global,2018-08-21,06:47:01
CyrusOne, CONE, 66.81, 67.89, 66.42, 67.21, 0.68, 1.02, 652775, 67.89, 43.49, 1.84, 2.74, 72.27, 12.9, NASDAQ Global,2018-08-21,06:47:01
Everbridge, EVBG, 55.08, 55.73, 54.25, 55.42, 0.56, 1.02, 178233, 56.25, 21.83, 0.0, 0.0, 0.0, 86.47, NASDAQ Global,2018-08-21,06:47:01
Hawthorn Bancshares, HWBK, 22.14, 22.48, 22.14, 22.48, 0.23, 1.02, 824, 22.48, 18.37, 0.4, 1.78, 31.2, 12.66, NASDAQ Global,2018-08-21,06:47:01
ICU Medical, ICUI, 295.3, 297.7, 291.35, 297.4, 3.0, 1.02, 91096, 321.7, 167.76, 0.0, 0.0, 74.16, 37.69, NASDAQ Global,2018-08-21,06:47:01
Nexstar Media Group Cl A, NXST, 78.0, 79.95, 78.0, 79.15, 0.8, 1.02, 392660, 89.75, 56.65, 1.5, 1.9, 6.7, 1.21, NASDAQ Global,2018-08-21,06:47:01
Pacific Mercantile Bancorp, PMBC, 9.95, 9.95, 9.9, 9.95, 0.1, 1.02, 10645, 10.1, 7.75, 0.0, 0.0, 9.3, 13.71, NASDAQ Global,2018-08-21,06:47:01
UTStarcom Holdings, UTSI, 3.65, 3.77, 3.63, 3.75, 0.04, 1.02, 14876, 6.51, 2.0, 0.0, 0.0, 0.0, -33.39, NASDAQ Global,2018-08-21,06:47:01
Argan, AGX, 39.1, 39.7, 38.75, 39.5, 0.4, 1.02, 68319, 69.95, 34.9, 1.0, 2.53, 11.06, -12.22, NYSE,2018-08-21,06:47:01
BP Midstream Partners, BPMP, 20.74, 21.06, 20.61, 20.84, 0.21, 1.02, 106016, 23.0, 16.83, 1.09, 5.23, 23.15, 1.31, NYSE,2018-08-21,06:47:01
Charles Schwab, SCHW, 51.0, 51.53, 50.94, 51.42, 0.52, 1.02, 2574194, 60.22, 38.06, 0.52, 1.01, 25.97, 0.1, NYSE,2018-08-21,06:47:01
DowDuPont, DWDP, 68.0, 68.81, 67.92, 68.48, 0.69, 1.02, 6578799, 77.08, 61.27, 1.52, 2.22, 51.96, -3.85, NYSE,2018-08-21,06:47:01
EnerSys, ENS, 78.58, 79.73, 78.58, 79.5, 0.8, 1.02, 145598, 83.0, 61.33, 0.7, 0.88, 29.01, 14.17, NYSE,2018-08-21,06:47:01
Telecom Argentina ADR, TEO, 17.63, 18.1, 17.13, 17.75, 0.18, 1.02, 257815, 40.19, 16.72, 0.79, 4.44, 23.69, -51.54, NYSE,2018-08-21,06:47:01
Zoe's Kitchen, ZOES, 12.72, 13.07, 12.72, 12.87, 0.13, 1.02, 1778195, 17.65, 8.22, 0.0, 0.0, 0.0, -23.03, NYSE,2018-08-21,06:47:01
ProPhase Labs, PRPH, 2.94, 2.98, 2.94, 2.97, 0.03, 1.02, 6803, 6.64, 2.03, 0.0, 0.0, 0.0, 36.87, NASDAQ Capital,2018-08-21,06:47:01
Sequential Brands Group, SQBG, 1.99, 2.0, 1.96, 1.99, 0.02, 1.02, 202571, 3.1, 1.36, 0.0, 0.0, 0.0, 11.8, NASDAQ Capital,2018-08-21,06:47:01
Arena Pharmaceuticals, ARNA, 35.72, 36.29, 35.5, 36.1, 0.36, 1.01, 320873, 50.05, 20.02, 0.0, 0.0, 0.0, 6.27, NASDAQ Global,2018-08-21,06:47:01
BCB Bancorp, BCBP, 15.0, 15.0, 14.8, 15.0, 0.15, 1.01, 30709, 16.1, 12.05, 0.56, 3.73, 20.05, 3.45, NASDAQ Global,2018-08-21,06:47:01
Del Frisco's Restaurant Group, DFRG, 9.9, 10.05, 9.75, 10.0, 0.1, 1.01, 152935, 18.85, 7.9, 0.0, 0.0, 0.0, -34.43, NASDAQ Global,2018-08-21,06:47:01
Immunogen, IMGN, 8.99, 9.26, 8.87, 9.04, 0.09, 1.01, 972343, 13.41, 4.8, 0.0, 0.0, 0.0, 41.03, NASDAQ Global,2018-08-21,06:47:01
Limelight Networks, LLNW, 3.95, 4.01, 3.93, 3.99, 0.04, 1.01, 434304, 6.05, 3.46, 0.0, 0.0, 39.39, -9.52, NASDAQ Global,2018-08-21,06:47:01
Tandy Leather Factory, TLF, 7.68, 7.68, 7.68, 7.68, 0.08, 1.01, 343, 8.75, 6.79, 0.0, 0.0, 14.3, -0.95, NASDAQ Global,2018-08-21,06:47:01
Lowe's, LOW, 97.98, 99.14, 97.91, 98.97, 0.99, 1.01, 3357358, 108.98, 70.76, 1.92, 1.94, 21.56, 6.49, NYSE,2018-08-21,06:47:01
Newpark Resources, NR, 9.95, 10.15, 9.75, 10.05, 0.1, 1.01, 385330, 11.65, 7.35, 0.0, 0.0, 31.6, 16.86, NYSE,2018-08-21,06:47:01
Norbord, OSB, 42.84, 43.38, 42.8, 43.01, 0.43, 1.01, 149038, 45.45, 32.22, 1.87, 4.36, 6.69, 27.21, NYSE,2018-08-21,06:47:01
USD Partners, USDP, 9.95, 10.19, 9.95, 10.05, 0.1, 1.01, 152877, 12.0, 9.0, 1.42, 14.13, 12.3, -10.67, NYSE,2018-08-21,06:47:01
Wesco International, WCC, 59.75, 60.75, 59.65, 60.3, 0.6, 1.01, 287419, 69.35, 48.95, 0.0, 0.0, 16.12, -11.52, NYSE,2018-08-21,06:47:01
WildHorse Resource Development, WRD, 18.77, 19.03, 18.56, 19.02, 0.19, 1.01, 982569, 29.67, 10.36, 0.0, 0.0, 0.0, 3.31, NYSE,2018-08-21,06:47:01
Biostar Pharmaceuticals, BSPM, 1.98, 2.06, 1.9, 2.0, 0.02, 1.01, 16276, 5.97, 1.18, 0.0, 0.0, 5.64, 12.99, NASDAQ Capital,2018-08-21,06:47:01
SuperCom, SPCB, 2.02, 2.02, 1.95, 2.0, 0.02, 1.01, 99905, 4.95, 1.53, 0.0, 0.0, 0.0, -48.85, NASDAQ Capital,2018-08-21,06:47:01
Youngevity International, YGYI, 4.05, 4.1, 4.05, 4.09, 0.04, 1.01, 4131, 6.75, 3.17, 0.0, 0.0, 0.0, -0.95, NASDAQ Capital,2018-08-21,06:47:01
Gibraltar Industries, ROCK, 44.95, 45.7, 44.63, 45.35, 0.45, 1.0, 124464, 45.7, 26.75, 0.0, 0.0, 19.05, 37.42, NASDAQ Global,2018-08-21,06:47:01
MicroStrategy, MSTR, 140.08, 142.95, 138.71, 140.92, 1.39, 1.0, 86329, 143.81, 122.16, 0.0, 0.0, 0.0, 7.33, NASDAQ Global,2018-08-21,06:47:01
InterContinental Hotels Group ADR, IHG, 61.61, 61.92, 61.58, 61.89, 0.61, 1.0, 246992, 69.23, 49.03, 1.42, 2.29, 19.41, -2.55, NYSE,2018-08-21,06:47:01
Navios Maritime Partners, NMM, 2.0, 2.02, 1.99, 2.02, 0.02, 1.0, 322765, 2.62, 1.61, 0.08, 3.96, 0.0, -14.41, NYSE,2018-08-21,06:47:01
Penske Automotive Group, PAG, 51.98, 52.56, 51.97, 52.41, 0.52, 1.0, 246310, 54.83, 38.95, 1.44, 2.75, 6.73, 9.53, NYSE,2018-08-21,06:47:01
REV Group, REVG, 17.04, 17.23, 16.93, 17.14, 0.17, 1.0, 370528, 33.15, 12.87, 0.2, 1.17, 20.65, -47.31, NYSE,2018-08-21,06:47:01
Veeva Systems Cl A, VEEV, 85.35, 86.52, 84.44, 85.57, 0.85, 1.0, 1076538, 86.52, 52.17, 0.0, 0.0, 87.32, 54.79, NYSE,2018-08-21,06:47:01
UFP Technologies, UFPT, 34.8, 35.72, 34.8, 35.35, 0.35, 1.0, 6731, 37.05, 25.88, 0.0, 0.0, 25.62, 27.16, NASDAQ Capital,2018-08-21,06:47:01
Bloom Energy, BE, 22.0, 23.11, 21.75, 22.42, 0.22, 0.99, 1185957, 29.88, 18.5, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-21,06:47:01
China Yuchai International, CYD, 19.19, 19.46, 19.1, 19.3, 0.19, 0.99, 60937, 27.98, 17.09, 0.0, 0.0, 5.43, -19.58, NYSE,2018-08-21,06:47:01
Mitsubishi UFJ Financial Group ADR, MUFG, 6.07, 6.11, 6.04, 6.11, 0.06, 0.99, 738505, 8.11, 5.49, 0.0, 0.0, 8.81, -15.96, NYSE,2018-08-21,06:47:01
Party City Holdco, PRTY, 15.2, 15.4, 15.1, 15.3, 0.15, 0.99, 977821, 16.95, 9.5, 0.0, 0.0, 7.89, 9.68, NYSE,2018-08-21,06:47:01
Santander Consumer USA Holdings, SC, 21.26, 21.51, 21.26, 21.44, 0.21, 0.99, 1150138, 21.51, 12.7, 0.8, 3.73, 5.72, 15.15, NYSE,2018-08-21,06:47:01
U.S. Bancorp, USB, 53.26, 53.85, 53.24, 53.82, 0.53, 0.99, 4740845, 58.5, 48.49, 1.2, 2.23, 14.05, 0.45, NYSE,2018-08-21,06:47:01
Technical Communications, TCCO, 4.95, 5.35, 4.95, 5.1, 0.05, 0.99, 26480, 15.4, 3.7, 0.0, 0.0, 0.0, -55.46, NASDAQ Capital,2018-08-21,06:47:01
ATN International, ATNI, 73.68, 74.7, 72.5, 74.25, 0.72, 0.98, 114324, 74.7, 49.34, 0.68, 0.92, 58.01, 34.36, NASDAQ Global,2018-08-21,06:47:01
Eldorado Resorts, ERI, 46.15, 46.6, 45.33, 46.4, 0.45, 0.98, 1259939, 47.15, 22.1, 0.0, 0.0, 20.44, 39.97, NASDAQ Global,2018-08-21,06:47:01
Michaels Cos., MIK, 20.41, 20.81, 20.41, 20.54, 0.2, 0.98, 1248819, 27.87, 17.66, 0.0, 0.0, 10.87, -15.09, NASDAQ Global,2018-08-21,06:47:01
Rocky Brands, RCKY, 30.6, 31.04, 30.15, 30.9, 0.3, 0.98, 38929, 33.45, 12.8, 0.48, 1.55, 18.39, 63.49, NASDAQ Global,2018-08-21,06:47:01
Alamo Group, ALG, 98.45, 99.18, 98.05, 98.83, 0.96, 0.98, 29187, 120.58, 87.54, 0.44, 0.45, 21.79, -12.44, NYSE,2018-08-21,06:47:01
Applied Industrial Technologies, AIT, 76.6, 77.53, 76.2, 77.15, 0.75, 0.98, 187833, 77.53, 54.0, 1.2, 1.56, 21.37, 13.29, NYSE,2018-08-21,06:47:01
GGP, GGP, 21.45, 21.66, 21.44, 21.63, 0.21, 0.98, 7407573, 24.23, 18.83, 0.88, 4.07, 36.66, -7.52, NYSE,2018-08-21,06:47:01
Hess Corp., HES, 62.22, 63.8, 62.22, 62.96, 0.61, 0.98, 1934063, 71.14, 37.25, 1.0, 1.59, 0.0, 32.63, NYSE,2018-08-21,06:47:01
Integer Holdings, ITGR, 71.6, 72.45, 71.6, 72.15, 0.7, 0.98, 187949, 76.85, 42.5, 0.0, 0.0, 24.29, 59.27, NYSE,2018-08-21,06:47:01
McKesson, MCK, 129.34, 131.05, 129.2, 130.65, 1.27, 0.98, 1597586, 178.86, 122.63, 1.36, 1.04, 0.0, -16.22, NYSE,2018-08-21,06:47:01
Tanger Factory Outlet Centers, SKT, 24.4, 24.91, 24.38, 24.62, 0.24, 0.98, 969364, 26.73, 19.86, 1.4, 5.69, 38.47, -7.13, NYSE,2018-08-21,06:47:01
Total ADR, TOT, 60.69, 60.92, 60.5, 60.68, 0.59, 0.98, 2959823, 65.69, 50.23, 0.0, 0.0, 15.46, 9.77, NYSE,2018-08-21,06:47:01
Tribune Media Cl A, TRCO, 34.79, 35.17, 34.73, 35.06, 0.34, 0.98, 895146, 43.71, 31.61, 1.0, 2.85, 5.73, -17.45, NYSE,2018-08-21,06:47:01
Workiva Cl A, WK, 30.65, 31.15, 30.35, 31.0, 0.3, 0.98, 210900, 32.25, 19.35, 0.0, 0.0, 0.0, 44.86, NYSE,2018-08-21,06:47:01
Spherix, SPEX, 1.05, 1.05, 1.03, 1.03, 0.01, 0.98, 8865, 2.42, 0.95, 0.0, 0.0, 0.0, -26.43, NASDAQ Capital,2018-08-21,06:47:01
Booking Holdings, BKNG, 1844.26, 1878.74, 1840.64, 1858.6, 17.92, 0.97, 462326, 2228.99, 1630.56, 0.0, 0.0, 33.49, 6.96, NASDAQ Global,2018-08-21,06:47:01
Liberty Media Series A Liberty Formula One, FWONA, 33.1, 33.61, 32.98, 33.42, 0.32, 0.97, 106931, 39.37, 27.22, 0.0, 0.0, 23.54, 2.14, NASDAQ Global,2018-08-21,06:47:01
Middleby, MIDD, 116.18, 117.4, 115.63, 117.01, 1.12, 0.97, 352603, 138.89, 98.06, 0.0, 0.0, 21.87, -13.29, NASDAQ Global,2018-08-21,06:47:01
Monarch Casino&Resort, MCRI, 46.84, 47.36, 46.6, 47.02, 0.45, 0.97, 29077, 49.63, 33.8, 0.0, 0.0, 29.66, 4.91, NASDAQ Global,2018-08-21,06:47:01
Spok Holdings, SPOK, 15.45, 15.65, 15.3, 15.55, 0.15, 0.97, 81488, 18.85, 13.75, 0.5, 3.22, 0.0, -0.64, NASDAQ Global,2018-08-21,06:47:01
Acuity Brands, AYI, 143.94, 145.6, 143.25, 145.09, 1.4, 0.97, 394568, 186.99, 109.98, 0.52, 0.36, 18.18, -17.56, NYSE,2018-08-21,06:47:01
AutoNation, AN, 46.31, 47.01, 46.27, 46.83, 0.45, 0.97, 531926, 62.02, 41.6, 0.0, 0.0, 9.92, -8.77, NYSE,2018-08-21,06:47:01
Benchmark Electronics, BHE, 25.65, 26.1, 25.65, 25.95, 0.25, 0.97, 373500, 35.8, 23.98, 0.6, 2.31, 0.0, -10.82, NYSE,2018-08-21,06:47:01
California Water Service Group, CWT, 41.25, 41.48, 41.05, 41.45, 0.4, 0.97, 157520, 46.15, 35.25, 0.75, 1.81, 34.41, -8.6, NYSE,2018-08-21,06:47:01
Intrexon, XON, 14.48, 14.57, 14.25, 14.5, 0.14, 0.97, 633717, 20.67, 10.26, 0.0, 0.0, 0.0, 25.87, NYSE,2018-08-21,06:47:01
Manitowoc, MTW, 22.74, 23.06, 22.53, 22.96, 0.22, 0.97, 330019, 44.03, 21.18, 0.0, 0.0, 18.52, -41.64, NYSE,2018-08-21,06:47:01
MedEquities Realty Trust, MRT, 10.34, 10.56, 10.29, 10.42, 0.1, 0.97, 342823, 12.05, 9.67, 0.84, 8.06, 17.08, -7.13, NYSE,2018-08-21,06:47:01
Platform Specialty Products, PAH, 12.47, 12.56, 12.37, 12.51, 0.12, 0.97, 2473940, 12.94, 9.09, 0.0, 0.0, 0.0, 26.11, NYSE,2018-08-21,06:47:01
Suncor Energy, SU, 40.3, 40.73, 40.26, 40.72, 0.39, 0.97, 1596200, 42.55, 30.68, 1.12, 2.75, 19.21, 10.89, NYSE,2018-08-21,06:47:01
Green Brick Partners, GRBK, 10.35, 10.6, 10.25, 10.4, 0.1, 0.97, 165125, 12.5, 8.9, 0.0, 0.0, 19.26, -7.96, NASDAQ Capital,2018-08-21,06:47:01
Radiant Logistics, RLGT, 4.12, 4.21, 4.1, 4.17, 0.04, 0.97, 80127, 5.45, 3.46, 0.0, 0.0, 65.88, -9.35, NYSE American,2018-08-21,06:47:01
Echelon, ELON, 8.37, 8.43, 8.37, 8.43, 0.08, 0.96, 32243, 8.92, 4.07, 0.0, 0.0, 0.0, 52.2, NASDAQ Global,2018-08-21,06:47:01
Tesla, TSLA, 291.7, 308.5, 288.2, 308.44, 2.94, 0.96, 17222913, 389.61, 244.59, 0.0, 0.0, 0.0, -0.93, NASDAQ Global,2018-08-21,06:47:01
Affiliated Managers Group, AMG, 147.15, 148.63, 146.41, 147.99, 1.4, 0.96, 363526, 217.0, 142.79, 1.2, 0.81, 11.7, -27.9, NYSE,2018-08-21,06:47:01
Alliance Data Systems, ADS, 238.37, 240.6, 236.08, 240.31, 2.28, 0.96, 361798, 278.33, 192.02, 2.28, 0.95, 15.07, -5.2, NYSE,2018-08-21,06:47:01
Toll Brothers, TOL, 34.61, 35.3, 34.58, 34.73, 0.33, 0.96, 3841727, 52.73, 33.47, 0.44, 1.27, 9.67, -27.68, NYSE,2018-08-21,06:47:01
Vivint Solar, VSLR, 5.2, 5.35, 5.15, 5.25, 0.05, 0.96, 412510, 6.15, 2.7, 0.0, 0.0, 3.2, 29.63, NYSE,2018-08-21,06:47:01
Carolina Financial, CARO, 41.69, 42.0, 41.23, 41.95, 0.4, 0.96, 48315, 45.58, 31.6, 0.24, 0.57, 24.53, 12.92, NASDAQ Capital,2018-08-21,06:47:01
Tengasco, TGC, 1.03, 1.09, 1.03, 1.05, 0.01, 0.96, 44789, 2.47, 0.56, 0.0, 0.0, 13.64, 31.25, NYSE American,2018-08-21,06:47:01
DXP Enterprises, DXPE, 46.43, 47.24, 46.01, 46.84, 0.44, 0.95, 36246, 49.5, 24.89, 0.0, 0.0, 33.7, 58.4, NASDAQ Global,2018-08-21,06:47:01
Eagle Bulk Shipping, EGLE, 5.28, 5.4, 5.25, 5.33, 0.05, 0.95, 186289, 6.14, 4.18, 0.0, 0.0, 0.0, 18.97, NASDAQ Global,2018-08-21,06:47:01
Epizyme, EPZM, 10.65, 10.7, 10.4, 10.65, 0.1, 0.95, 133152, 21.4, 8.61, 0.0, 0.0, 0.0, -15.14, NASDAQ Global,2018-08-21,06:47:01
